Date,Open_PM,High_PM,Low_PM,Close_PM,Volume_PM,AdjClose_PM
2015-01-05,80.989998,81.089996,79.860001,80.410004,6213400,75.754311
2015-01-06,80.959999,82.050003,80.599998,81.099998,10001900,76.404356
2015-01-07,81.800003,82.050003,81.019997,81.709999,7525100,76.979038
2015-01-08,82.32,83.580002,82.309998,82.940002,6594500,78.137825
2015-01-09,83.540001,83.650002,82.470001,82.720001,4301300,77.930562
2015-01-12,83.110001,83.669998,82.639999,83.050003,3997200,78.241456
2015-01-13,83.32,83.980003,82.669998,83.099998,5804200,78.288557
2015-01-14,82.260002,83.459999,82.25,83.419998,4629200,78.590029
2015-01-15,83.419998,83.419998,82.57,82.82,5088100,78.02477
2015-01-16,82.849998,83.199997,82.190002,82.699997,7302300,77.911715
2015-01-20,83.209999,83.989998,82.889999,83.580002,6172300,78.740769
2015-01-21,83.080002,84.610001,82.720001,84.550003,4518500,79.654607
2015-01-22,85.040001,85.290001,84.43,85.160004,6069700,80.229289
2015-01-23,84.610001,84.75,82.699997,82.82,6649300,78.02477
2015-01-26,82.949997,83.410004,82.5,83.050003,4658500,78.241456
2015-01-27,82.529999,82.720001,81.379997,81.599998,8541900,76.875406
2015-01-28,82.029999,82.300003,80.389999,80.580002,5878700,75.914467
2015-01-29,80.510002,81.5,80.32,81.220001,4108200,76.517411
2015-01-30,80.529999,81.190002,80.099998,80.239998,6692900,75.594149
2015-02-02,80.239998,81.699997,80.059998,81.629997,4129600,76.903668
2015-02-03,82.0,82.440002,81.809998,82.239998,4103200,77.47835
2015-02-04,82.040001,82.599998,81.849998,82.080002,5151100,77.327618
2015-02-05,82.419998,83.239998,81.309998,82.57,6317100,77.789245
2015-02-06,82.32,82.32,80.940002,81.269997,5856100,76.564511
2015-02-09,80.809998,81.480003,80.559998,80.830002,4357200,76.149992
2015-02-10,80.919998,81.209999,80.529999,81.080002,6732200,76.385517
2015-02-11,81.360001,82.730003,81.160004,82.480003,5670500,77.704459
2015-02-12,82.709999,83.720001,82.580002,83.690002,5324600,78.8444
2015-02-13,83.809998,83.860001,82.660004,82.870003,4924700,78.071878
2015-02-17,82.800003,82.849998,82.300003,82.709999,4391000,77.921138
2015-02-18,82.339996,83.010002,82.239998,83.0,2487300,78.194349
2015-02-19,82.959999,83.050003,82.410004,82.620003,3774300,77.836353
2015-02-20,82.470001,83.129997,82.25,83.040001,3572000,78.232033
2015-02-23,82.800003,82.949997,82.279999,82.889999,3362400,78.090717
2015-02-24,82.709999,83.620003,82.639999,83.510002,3313300,78.674822
2015-02-25,83.510002,83.720001,83.199997,83.470001,2850200,78.637137
2015-02-26,83.239998,83.400002,82.57,82.800003,2973200,78.005931
2015-02-27,82.730003,83.099998,82.139999,82.959999,5971700,78.156664
2015-03-02,82.959999,83.220001,82.639999,82.949997,3188900,78.147241
2015-03-03,82.669998,82.989998,82.459999,82.699997,3597500,77.911715
2015-03-04,82.690002,82.699997,81.690002,82.169998,3582500,77.412403
2015-03-05,82.199997,82.370003,81.540001,81.709999,3418800,76.979038
2015-03-06,81.279999,81.349998,79.790001,80.050003,7757400,75.415155
2015-03-09,80.18,80.599998,80.07,80.449997,4574300,75.791989
2015-03-10,80.0,80.0,79.059998,79.25,7066900,74.661471
2015-03-11,79.330002,79.440002,77.379997,77.82,7285400,73.314267
2015-03-12,78.260002,78.779999,77.959999,78.730003,4806600,74.171582
2015-03-13,78.730003,78.730003,76.849998,77.650002,5337600,73.154112
2015-03-16,78.07,78.379997,77.459999,77.889999,5361800,73.380214
2015-03-17,77.769997,78.25,77.629997,77.889999,4141000,73.380214
2015-03-18,77.599998,79.279999,76.589996,78.559998,9179200,74.01142
2015-03-19,78.639999,79.32,78.559998,78.860001,9453800,74.294053
2015-03-20,78.830002,79.480003,78.790001,79.449997,10919200,74.849889
2015-03-23,79.449997,80.150002,79.449997,79.860001,4841100,75.236153
2015-03-24,78.870003,79.199997,77.5,77.529999,6021500,73.967269
2015-03-25,77.809998,77.970001,76.540001,76.699997,7923800,73.175408
2015-03-26,76.559998,76.959999,76.269997,76.339996,7069200,72.831951
2015-03-27,76.269997,76.870003,76.160004,76.790001,5158800,73.261276
2015-03-30,77.25,77.25,76.260002,76.860001,4390600,73.328059
2015-03-31,76.540001,76.550003,75.300003,75.330002,7498300,71.868369
2015-04-01,75.269997,76.089996,75.269997,76.07,6915100,72.574361
2015-04-02,76.440002,77.419998,75.949997,77.260002,4745400,73.70968
2015-04-06,77.290001,78.660004,77.239998,78.199997,5553100,74.606479
2015-04-07,78.190002,78.57,77.739998,77.739998,4790500,74.167618
2015-04-08,77.730003,78.0,76.93,77.239998,4556200,73.690595
2015-04-09,77.019997,77.989998,77.0,77.860001,3371800,74.282107
2015-04-10,78.110001,78.57,77.870003,77.900002,3860100,74.320269
2015-04-13,77.5,77.889999,77.25,77.389999,3585400,73.833703
2015-04-14,77.139999,78.279999,77.120003,78.110001,4890200,74.520618
2015-04-15,78.440002,78.910004,77.870003,78.129997,7231400,74.539696
2015-04-16,82.419998,85.260002,82.209999,84.959999,23609500,81.055839
2015-04-17,84.57,85.489998,84.32,85.260002,8306700,81.342056
2015-04-20,85.400002,85.75,84.470001,84.980003,6388200,81.074924
2015-04-21,84.989998,85.300003,83.860001,84.050003,4399300,80.18766
2015-04-22,84.059998,84.059998,82.919998,83.690002,5951900,79.844203
2015-04-23,83.169998,84.379997,82.879997,83.550003,4347100,79.710637
2015-04-24,83.540001,83.870003,82.669998,82.75,4498500,78.947396
2015-04-27,82.779999,82.900002,82.050003,82.089996,4865200,78.317722
2015-04-28,82.019997,83.099998,82.019997,82.879997,5079800,79.07142
2015-04-29,82.459999,82.879997,81.949997,82.730003,5879500,78.928318
2015-04-30,82.860001,83.510002,82.480003,83.470001,6162100,79.634311
2015-05-01,83.470001,83.730003,82.910004,83.389999,3269200,79.557986
2015-05-04,83.660004,83.699997,83.0,83.209999,2482400,79.386257
2015-05-05,83.190002,83.440002,82.559998,82.809998,2903600,79.004637
2015-05-06,83.610001,83.879997,82.989998,83.870003,5323900,80.015932
2015-05-07,83.760002,84.260002,83.25,84.010002,3250500,80.149498
2015-05-08,84.839996,85.739998,84.699997,85.190002,4380600,81.275273
2015-05-11,85.019997,85.370003,84.010002,84.129997,3155100,80.263979
2015-05-12,83.510002,84.75,83.32,84.129997,3027100,80.263979
2015-05-13,84.330002,84.889999,83.870003,84.529999,4317500,80.645599
2015-05-14,85.0,86.910004,84.910004,86.790001,6186300,82.801747
2015-05-15,86.68,86.769997,85.989998,86.57,3702900,82.591856
2015-05-18,86.650002,86.709999,85.599998,86.029999,3173300,82.076669
2015-05-19,85.589996,85.919998,85.019997,85.660004,2952500,81.723677
2015-05-20,85.550003,86.080002,85.309998,85.410004,2411300,81.485165
2015-05-21,85.410004,85.410004,84.599998,85.139999,3041900,81.227568
2015-05-22,84.75,84.860001,84.099998,84.150002,2733800,80.283064
2015-05-26,83.970001,84.019997,83.18,83.720001,2961100,79.872823
2015-05-27,84.0,84.370003,83.620003,84.220001,3436200,80.349847
2015-05-28,84.349998,84.760002,83.660004,84.260002,2849000,80.388009
2015-05-29,84.040001,84.040001,82.970001,83.07,4481000,79.252691
2015-06-01,82.900002,83.43,82.5,83.190002,3378800,79.367179
2015-06-02,82.800003,83.519997,82.32,82.949997,3741000,79.138203
2015-06-03,83.400002,83.43,82.389999,82.419998,2936900,78.632559
2015-06-04,82.410004,82.839996,81.660004,81.830002,3281600,78.069675
2015-06-05,81.5,81.669998,79.5,79.699997,6152000,76.03755
2015-06-08,79.699997,80.639999,79.379997,80.150002,4313300,76.466875
2015-06-09,80.040001,81.209999,80.040001,80.75,3823000,77.039302
2015-06-10,80.760002,82.709999,80.760002,82.290001,6310700,78.508535
2015-06-11,82.470001,82.75,81.970001,82.25,3681800,78.470373
2015-06-12,81.5,81.910004,80.75,81.860001,6123000,78.098295
2015-06-15,81.230003,81.75,81.040001,81.269997,3919400,77.535403
2015-06-16,81.470001,81.839996,81.0,81.82,3892800,78.060132
2015-06-17,81.830002,82.190002,81.129997,81.830002,4143600,78.069675
2015-06-18,82.25,83.580002,82.099998,83.110001,3875600,79.290854
2015-06-19,82.870003,83.18,82.489998,82.660004,7474700,78.861535
2015-06-22,82.919998,83.660004,82.82,83.129997,4052300,79.309931
2015-06-23,82.230003,82.300003,81.010002,81.360001,2999500,78.566378
2015-06-24,81.230003,81.760002,80.809998,80.809998,5134900,78.03526
2015-06-25,81.139999,81.709999,80.889999,81.300003,4148200,78.50844
2015-06-26,81.32,81.68,81.080002,81.349998,4584600,78.556719
2015-06-29,80.940002,81.330002,80.089996,80.120003,3374600,77.368957
2015-06-30,80.720001,80.940002,80.0,80.169998,4311100,77.417236
2015-07-01,80.360001,81.339996,80.099998,81.300003,4034100,78.50844
2015-07-02,81.370003,81.739998,80.949997,81.169998,2977600,78.382899
2015-07-06,80.860001,81.459999,80.720001,81.199997,2534500,78.411868
2015-07-07,81.330002,82.540001,80.980003,82.440002,5409400,79.609296
2015-07-08,82.010002,82.449997,81.5,81.57,3101400,78.769166
2015-07-09,82.419998,82.650002,81.209999,81.239998,3129300,78.450495
2015-07-10,82.010002,82.82,81.980003,82.160004,3548200,79.338911
2015-07-13,82.419998,82.669998,82.019997,82.379997,3238900,79.551351
2015-07-14,82.400002,82.769997,82.260002,82.68,2326300,79.841053
2015-07-15,82.440002,82.889999,82.010002,82.669998,3491200,79.831394
2015-07-16,83.379997,86.300003,83.360001,85.290001,7844200,82.361435
2015-07-17,85.019997,86.0,84.830002,85.830002,5817200,82.882894
2015-07-20,85.949997,86.029999,85.470001,85.610001,3265500,82.670447
2015-07-21,85.480003,85.800003,85.279999,85.540001,3085900,82.602851
2015-07-22,85.629997,85.919998,85.059998,85.519997,3225200,82.583534
2015-07-23,85.440002,85.580002,85.010002,85.43,2242700,82.496627
2015-07-24,85.199997,85.220001,84.269997,84.650002,3033400,81.743411
2015-07-27,84.440002,85.900002,84.440002,85.529999,4481500,82.593192
2015-07-28,85.629997,86.510002,85.43,85.599998,5669500,82.660788
2015-07-29,85.660004,86.129997,85.290001,85.449997,2776300,82.515937
2015-07-30,85.269997,85.75,85.099998,85.389999,2747300,82.458
2015-07-31,85.879997,86.0,85.400002,85.529999,2965100,82.593192
2015-08-03,85.5,85.910004,85.07,85.660004,2622300,82.718733
2015-08-04,85.660004,86.010002,85.459999,85.830002,2367300,82.882894
2015-08-05,86.0,86.309998,85.730003,85.889999,2738300,82.940832
2015-08-06,86.0,86.07,85.589996,85.760002,2198900,82.815298
2015-08-07,85.620003,85.769997,84.769997,85.089996,2409400,82.168298
2015-08-10,85.57,86.339996,85.559998,85.870003,2470900,82.921522
2015-08-11,85.139999,85.529999,84.660004,85.470001,3549500,82.535255
2015-08-12,85.160004,85.639999,84.169998,85.639999,2733200,82.699416
2015-08-13,85.550003,85.589996,84.25,84.660004,4389400,81.75307
2015-08-14,84.610001,84.699997,83.879997,84.260002,3134300,81.366803
2015-08-17,83.919998,84.349998,83.470001,84.300003,3159200,81.40543
2015-08-18,84.300003,84.370003,83.879997,84.019997,2307600,81.135038
2015-08-19,83.629997,84.550003,83.209999,83.739998,3324400,80.864654
2015-08-20,83.059998,84.599998,83.010002,83.080002,4167300,80.22732
2015-08-21,82.739998,83.120003,80.980003,80.980003,7252900,78.199428
2015-08-24,78.139999,79.709999,76.540001,78.339996,11361900,75.65007
2015-08-25,79.959999,80.050003,77.349998,77.389999,6381600,74.732692
2015-08-26,78.75,79.830002,77.360001,79.75,5813900,77.011659
2015-08-27,80.330002,80.879997,79.129997,80.779999,4206000,78.006291
2015-08-28,80.160004,80.589996,79.839996,80.349998,3522800,77.591055
2015-08-31,79.870003,80.110001,78.900002,79.800003,4211600,77.059945
2015-09-01,78.209999,78.720001,77.300003,77.779999,5124900,75.109301
2015-09-02,78.489998,78.730003,77.839996,78.699997,3594600,75.997709
2015-09-03,79.160004,79.809998,78.75,79.449997,3363500,76.721957
2015-09-04,78.360001,78.519997,77.0,77.290001,5233700,74.636128
2015-09-08,78.809998,79.790001,78.129997,79.760002,4779800,77.021317
2015-09-09,80.059998,80.239998,78.089996,78.269997,4062100,75.582474
2015-09-10,78.0,79.400002,78.0,78.870003,3871600,76.161878
2015-09-11,78.93,79.519997,78.400002,79.470001,5234300,76.741274
2015-09-14,79.68,79.790001,78.879997,79.349998,3628900,76.625392
2015-09-15,79.519997,80.879997,79.010002,80.809998,4025700,78.03526
2015-09-16,80.949997,82.489998,80.860001,82.099998,5925200,79.280966
2015-09-17,82.339996,83.050003,81.5,82.080002,4633500,79.261656
2015-09-18,81.290001,82.160004,80.769997,81.220001,8268300,78.431185
2015-09-21,81.690002,82.459999,81.580002,82.120003,3630800,79.300284
2015-09-22,81.110001,81.529999,80.43,80.769997,3605900,77.996632
2015-09-23,80.849998,80.959999,79.940002,80.43,2437400,77.66831
2015-09-24,80.0,80.599998,79.779999,80.410004,3068200,77.649
2015-09-25,80.760002,81.309998,80.349998,80.599998,3396100,77.832471
2015-09-28,78.989998,80.330002,78.730003,78.910004,4332500,77.177185
2015-09-29,78.82,79.25,78.029999,78.639999,4194500,76.91311
2015-09-30,79.32,79.589996,78.779999,79.330002,4968300,77.587961
2015-10-01,79.68,79.739998,78.860001,79.459999,3961800,77.715103
2015-10-02,78.82,79.959999,78.410004,79.949997,3735300,78.194341
2015-10-05,80.400002,81.860001,80.0,81.709999,5715100,79.915695
2015-10-06,81.620003,81.879997,80.959999,81.489998,3522600,79.700524
2015-10-07,81.57,82.879997,81.550003,82.669998,3583300,80.854613
2015-10-08,82.660004,84.290001,82.400002,84.150002,3923000,82.302116
2015-10-09,84.080002,84.580002,84.050003,84.07,5058400,82.223871
2015-10-12,84.220001,84.889999,84.120003,84.660004,2386500,82.800919
2015-10-13,84.529999,84.629997,83.790001,84.410004,3089300,82.556409
2015-10-14,84.660004,85.410004,84.360001,84.480003,5556400,82.624871
2015-10-15,85.589996,86.360001,85.199997,86.07,5880600,84.179952
2015-10-16,86.370003,88.040001,85.889999,87.779999,5355500,85.852401
2015-10-19,87.650002,88.489998,87.230003,88.419998,4796800,86.478346
2015-10-20,88.610001,88.849998,88.279999,88.720001,4495800,86.771761
2015-10-21,88.900002,89.68,88.370003,88.980003,3643400,87.026054
2015-10-22,88.830002,89.940002,88.629997,89.550003,4930800,87.583537
2015-10-23,89.940002,89.940002,88.760002,89.629997,4307900,87.661774
2015-10-26,89.650002,90.080002,89.330002,89.699997,4124500,87.730237
2015-10-27,89.0,89.32,88.379997,88.82,3283800,86.869564
2015-10-28,89.300003,89.889999,88.230003,89.400002,3231400,87.436829
2015-10-29,89.099998,89.459999,88.099998,89.260002,2976500,87.299904
2015-10-30,89.330002,89.470001,88.400002,88.400002,4062600,86.458788
2015-11-02,88.730003,88.980003,88.190002,88.809998,2856900,86.859781
2015-11-03,88.389999,88.519997,87.699997,88.339996,3445400,86.400101
2015-11-04,88.169998,88.43,87.629997,88.07,3977500,86.136033
2015-11-05,88.040001,88.32,87.779999,88.160004,2631600,86.224061
2015-11-06,87.360001,87.360001,85.120003,86.370003,5456200,84.473367
2015-11-09,85.760002,85.839996,84.730003,85.25,4030000,83.377959
2015-11-10,85.290001,85.480003,84.730003,84.959999,2542000,83.094326
2015-11-11,85.279999,85.830002,85.0,85.050003,2558800,83.182354
2015-11-12,84.529999,84.919998,83.760002,84.019997,3948200,82.174966
2015-11-13,83.860001,84.43,83.269997,83.400002,3471800,81.568586
2015-11-16,83.400002,84.360001,83.330002,84.349998,3722600,82.497721
2015-11-17,84.300003,84.639999,83.550003,83.839996,3173900,81.998918
2015-11-18,84.080002,85.480003,83.919998,85.43,4186300,83.554007
2015-11-19,85.68,86.489998,85.639999,86.25,4507800,84.356
2015-11-20,86.699997,87.650002,85.839996,85.989998,4823500,84.101707
2015-11-23,86.220001,86.760002,85.919998,86.589996,3029100,84.68853
2015-11-24,86.089996,87.25,85.949997,86.900002,2821600,84.991728
2015-11-25,86.620003,87.269997,86.330002,87.169998,2676000,85.255795
2015-11-27,87.120003,87.68,86.830002,87.419998,1944600,85.500305
2015-11-30,87.910004,88.309998,87.199997,87.389999,5970500,85.470965
2015-12-01,87.440002,87.879997,86.699997,87.779999,3857800,85.852401
2015-12-02,87.550003,87.779999,87.0,87.300003,3522600,85.382945
2015-12-03,87.559998,87.989998,87.209999,87.339996,6056700,85.42206
2015-12-04,87.410004,89.760002,87.410004,89.699997,7203500,87.730237
2015-12-07,89.25,89.639999,88.300003,88.790001,3931800,86.840224
2015-12-08,88.559998,88.919998,88.07,88.769997,4119400,86.820659
2015-12-09,88.510002,89.519997,87.480003,88.019997,3841000,86.087128
2015-12-10,87.919998,88.32,87.230003,87.730003,4183800,85.803503
2015-12-11,86.760002,87.18,85.959999,86.32,4740300,84.424462
2015-12-14,86.379997,87.419998,85.889999,87.160004,4636800,85.24602
2015-12-15,87.629997,88.370003,87.129997,87.839996,4895600,85.911081
2015-12-16,88.040001,90.269997,88.0,90.150002,5275200,88.170359
2015-12-17,90.07,90.150002,88.959999,89.080002,4878700,87.123856
2015-12-18,88.730003,88.730003,86.919998,86.919998,10829200,85.011285
2015-12-21,86.360001,86.660004,85.739998,86.620003,4058100,85.723843
2015-12-22,86.940002,87.790001,86.239998,87.660004,4377800,86.753084
2015-12-23,87.919998,89.18,87.860001,89.080002,3043400,88.158391
2015-12-24,88.75,89.230003,88.629997,88.860001,1201700,87.940666
2015-12-28,88.550003,88.790001,88.089996,88.589996,1860500,87.673455
2015-12-29,89.040001,89.480003,88.839996,89.360001,2212100,88.435493
2015-12-30,89.400002,89.480003,88.779999,88.980003,1790700,88.059427
2015-12-31,88.480003,88.639999,87.860001,87.910004,2502100,87.000498
2016-01-04,86.849998,87.050003,85.760002,87.0,4703000,86.099909
2016-01-05,87.029999,88.230003,86.849998,87.870003,3923500,86.960911
2016-01-06,87.029999,88.209999,87.029999,87.849998,4861600,86.941113
2016-01-07,86.68,88.459999,86.68,87.25,6132500,86.347322
2016-01-08,87.580002,87.650002,86.480003,86.709999,5415200,85.812908
2016-01-11,87.440002,89.330002,87.400002,89.169998,8021000,88.247456
2016-01-12,89.610001,89.879997,88.160004,89.089996,4742600,88.168282
2016-01-13,89.0,89.199997,88.059998,88.309998,6109300,87.396353
2016-01-14,88.389999,89.059998,86.949997,87.879997,8194700,86.970802
2016-01-15,86.050003,86.940002,85.110001,86.290001,7420500,85.397255
2016-01-19,86.440002,87.830002,86.440002,87.470001,5097300,86.565047
2016-01-20,86.68,86.900002,84.459999,85.860001,5729600,84.971704
2016-01-21,85.419998,86.199997,84.690002,85.800003,5436400,84.912327
2016-01-22,86.75,87.169998,85.800003,86.870003,3677200,85.971256
2016-01-25,87.050003,87.599998,86.510002,86.68,3258800,85.78322
2016-01-26,86.760002,88.32,86.760002,87.309998,4544000,86.406699
2016-01-27,87.650002,89.379997,87.209999,88.089996,4882900,87.178628
2016-01-28,88.790001,89.720001,87.610001,89.059998,3856900,88.138594
2016-01-29,88.860001,90.239998,88.330002,90.010002,8383100,89.07877
2016-02-01,89.790001,90.309998,89.330002,89.410004,5985600,88.484979
2016-02-02,88.510002,89.449997,88.300003,89.349998,5323000,88.425594
2016-02-03,89.839996,90.279999,88.480003,89.790001,6023000,88.861045
2016-02-04,87.68,90.349998,87.68,89.099998,6019900,88.178181
2016-02-05,89.190002,89.610001,87.419998,89.550003,4557200,88.62353
2016-02-08,89.279999,90.290001,88.650002,89.720001,5298500,88.791769
2016-02-09,89.290001,90.559998,88.93,90.019997,5114200,89.088661
2016-02-10,90.25,90.389999,89.040001,89.230003,3730600,88.306841
2016-02-11,88.150002,88.75,87.5,88.339996,4181200,87.426042
2016-02-12,89.029999,89.5,88.25,89.059998,4930400,88.138594
2016-02-16,89.5,90.339996,88.599998,90.120003,4482900,89.187632
2016-02-17,90.059998,92.190002,89.760002,91.230003,6288600,90.286149
2016-02-18,91.139999,91.82,91.07,91.650002,5886200,90.701802
2016-02-19,91.580002,92.190002,90.779999,91.940002,4121500,90.988803
2016-02-22,92.339996,92.849998,92.019997,92.540001,3796800,91.582594
2016-02-23,92.419998,92.790001,91.800003,92.050003,3590000,91.097665
2016-02-24,91.849998,91.910004,90.699997,91.459999,4534100,90.513765
2016-02-25,91.529999,92.480003,91.360001,92.449997,3146400,91.493521
2016-02-26,92.540001,92.870003,91.110001,91.449997,4025100,90.503867
2016-02-29,91.0,91.769997,90.480003,91.029999,4697700,90.088214
2016-03-01,91.599998,91.730003,91.019997,91.540001,4489800,90.592939
2016-03-02,91.290001,91.889999,90.790001,91.559998,3258500,90.612729
2016-03-03,91.540001,93.290001,91.309998,93.260002,4144100,92.295146
2016-03-04,93.290001,94.910004,93.25,94.489998,5729300,93.512416
2016-03-07,94.019997,94.190002,93.099998,93.900002,4888800,92.928524
2016-03-08,94.07,94.790001,93.760002,94.449997,5455200,93.472829
2016-03-09,94.870003,96.07,94.660004,96.010002,6544300,95.016695
2016-03-10,95.989998,96.879997,95.75,96.839996,5428700,95.838102
2016-03-11,96.989998,97.150002,96.059998,96.489998,7202800,95.491724
2016-03-14,96.580002,97.129997,96.0,96.440002,4625300,95.442246
2016-03-15,95.910004,96.699997,95.800003,96.440002,5039700,95.442246
2016-03-16,96.410004,97.360001,95.650002,97.18,3936900,96.174588
2016-03-17,97.290001,99.330002,97.290001,98.900002,7378200,97.876794
2016-03-18,99.029999,99.239998,97.919998,98.169998,9472700,97.154344
2016-03-21,98.080002,98.82,97.760002,98.589996,3784300,97.569996
2016-03-22,97.339996,97.690002,96.43,96.739998,3655200,96.739998
2016-03-23,96.739998,97.290001,96.279999,97.07,3028900,97.07
2016-03-24,97.040001,97.599998,96.660004,97.57,3674800,97.57
2016-03-28,97.860001,98.209999,97.419998,97.860001,3206800,97.860001
2016-03-29,98.019997,98.889999,97.370003,98.860001,4819300,98.860001
2016-03-30,99.029999,99.529999,98.639999,98.690002,3384200,98.690002
2016-03-31,98.529999,99.010002,98.010002,98.110001,4246600,98.110001
2016-04-01,97.769997,99.830002,97.550003,99.75,4176700,99.75
2016-04-04,99.959999,100.480003,99.470001,100.360001,4173500,100.360001
2016-04-05,100.0,100.410004,99.879997,100.260002,3494400,100.260002
2016-04-06,100.330002,101.309998,100.209999,101.169998,4550700,101.169998
2016-04-07,101.089996,101.150002,100.190002,100.580002,3636600,100.580002
2016-04-08,100.809998,100.949997,100.440002,100.879997,3700000,100.879997
2016-04-11,101.279999,101.800003,100.089996,100.330002,4914400,100.330002
2016-04-12,100.470001,101.82,100.410004,101.629997,4375400,101.629997
2016-04-13,101.889999,102.0,99.370003,100.330002,5363700,100.330002
2016-04-14,100.400002,101.480003,99.559998,99.760002,4271700,99.760002
2016-04-15,99.870003,100.480003,99.18,100.110001,6254800,100.110001
2016-04-18,100.110001,101.389999,99.779999,100.599998,4926000,100.599998
2016-04-19,98.650002,99.730003,97.080002,99.279999,7354800,99.279999
2016-04-20,98.889999,99.230003,98.0,98.129997,4174900,98.129997
2016-04-21,97.82,98.040001,95.910004,96.419998,4991800,96.419998
2016-04-22,96.599998,96.970001,96.129997,96.919998,3610600,96.919998
2016-04-25,96.589996,97.540001,96.209999,97.529999,3224300,97.529999
2016-04-26,97.93,98.089996,96.93,97.239998,3704400,97.239998
2016-04-27,97.370003,98.230003,96.410004,97.269997,3495900,97.269997
2016-04-28,96.610001,97.940002,96.5,97.349998,3136800,97.349998
2016-04-29,97.419998,98.580002,97.410004,98.120003,4056300,98.120003
2016-05-02,98.419998,98.879997,97.889999,98.559998,2579800,98.559998
2016-05-03,98.480003,98.849998,97.970001,98.519997,2654900,98.519997
2016-05-04,97.919998,98.940002,97.510002,98.779999,3146000,98.779999
2016-05-05,99.309998,99.989998,98.739998,99.18,5743600,99.18
2016-05-06,99.230003,100.400002,99.199997,100.32,4044700,100.32
2016-05-09,100.349998,100.650002,100.019997,100.389999,4490300,100.389999
2016-05-10,100.5,101.93,100.400002,101.889999,3076200,101.889999
2016-05-11,101.879997,102.379997,101.660004,101.800003,3029600,101.800003
2016-05-12,101.910004,102.550003,101.610001,102.18,4902700,102.18
2016-05-13,101.730003,102.389999,100.68,100.889999,3035300,100.889999
2016-05-16,100.839996,101.940002,100.309998,101.709999,2814300,101.709999
2016-05-17,101.18,101.480003,99.18,99.839996,4218300,99.839996
2016-05-18,99.800003,99.919998,98.419998,98.949997,3379200,98.949997
2016-05-19,98.540001,98.599998,97.199997,98.360001,3445900,98.360001
2016-05-20,98.669998,98.690002,97.830002,98.040001,3314600,98.040001
2016-05-23,98.059998,98.419998,97.730003,98.279999,2356900,98.279999
2016-05-24,98.709999,99.370003,98.589996,98.839996,3057000,98.839996
2016-05-25,98.669998,99.5,98.650002,99.050003,2543100,99.050003
2016-05-26,99.050003,99.169998,98.459999,99.010002,2310400,99.010002
2016-05-27,99.099998,99.349998,98.709999,99.18,2030200,99.18
2016-05-31,99.32,99.599998,98.169998,98.68,4736500,98.68
2016-06-01,98.68,99.540001,98.419998,99.400002,3459900,99.400002
2016-06-02,99.139999,99.370003,98.879997,99.260002,2511600,99.260002
2016-06-03,99.559998,101.220001,99.510002,101.120003,4775200,101.120003
2016-06-06,101.220001,101.690002,100.019997,100.32,5104700,100.32
2016-06-07,100.459999,100.910004,100.220001,100.459999,5542600,100.459999
2016-06-08,100.25,101.720001,100.199997,101.720001,4088800,101.720001
2016-06-09,101.279999,102.010002,100.760002,101.779999,4228600,101.779999
2016-06-10,101.129997,101.589996,100.779999,101.300003,3367400,101.300003
2016-06-13,100.879997,101.589996,100.510002,100.57,3247600,100.57
