Date,Open_TSCO,High_TSCO,Low_TSCO,Close_TSCO,Volume_TSCO,AdjClose_TSCO
2015-01-08,79.419998,81.699997,79.330002,80.919998,1942600,79.836484
2015-01-09,80.660004,80.68,79.190002,79.919998,882200,78.849874
2015-01-12,80.160004,80.599998,79.089996,79.260002,859500,78.198715
2015-01-13,80.129997,81.029999,77.82,78.57,749200,77.517952
2015-01-14,77.669998,77.989998,76.639999,77.360001,782700,76.324154
2015-01-15,77.949997,78.230003,75.099998,75.199997,814600,74.193073
2015-01-16,75.099998,76.620003,74.519997,76.519997,784000,75.495398
2015-01-20,76.639999,76.919998,74.57,75.690002,803400,74.676517
2015-01-21,75.68,77.25,75.68,77.089996,737900,76.057766
2015-01-22,77.269997,80.029999,76.949997,79.730003,957000,78.662423
2015-01-23,79.800003,80.419998,79.519997,79.720001,774000,78.652555
2015-01-26,79.860001,82.160004,79.120003,81.779999,1146200,80.684969
2015-01-27,80.959999,81.489998,80.019997,80.559998,920200,79.481304
2015-01-28,80.419998,82.279999,79.580002,79.860001,1413100,78.79068
2015-01-29,80.949997,85.669998,80.25,83.290001,3755600,82.174752
2015-01-30,82.82,83.620003,80.860001,81.169998,1209300,80.083136
2015-02-02,81.120003,81.849998,78.949997,81.360001,1047700,80.270595
2015-02-03,81.599998,83.239998,80.870003,83.110001,1576500,81.997162
2015-02-04,82.970001,83.720001,82.57,83.360001,862700,82.243815
2015-02-05,83.010002,84.220001,82.349998,83.5,853200,82.38194
2015-02-06,83.529999,84.080002,82.5,82.93,666000,81.819572
2015-02-09,82.699997,83.330002,82.18,82.43,746500,81.326267
2015-02-10,82.389999,83.699997,82.309998,83.25,650600,82.135287
2015-02-11,82.839996,83.57,82.190002,82.440002,629800,81.336135
2015-02-12,82.720001,83.330002,82.32,83.269997,580500,82.155016
2015-02-13,84.0,84.5,83.480003,84.260002,887500,83.131765
2015-02-17,84.260002,84.75,83.449997,84.57,998100,83.437612
2015-02-18,84.57,84.989998,83.93,84.879997,584700,83.743459
2015-02-19,85.0,86.349998,84.879997,85.57,646800,84.583665
2015-02-20,85.940002,88.459999,85.809998,88.120003,1341000,87.104275
2015-02-23,88.0,88.949997,87.82,88.379997,1122800,87.361272
2015-02-24,88.709999,90.489998,88.43,89.059998,1346100,88.033435
2015-02-25,89.510002,90.279999,89.050003,89.980003,1348500,88.942836
2015-02-26,89.68,90.199997,88.730003,88.879997,889100,87.855509
2015-02-27,89.25,89.449997,87.959999,88.120003,687200,87.104275
2015-03-02,88.419998,89.349998,88.300003,89.309998,755800,88.280553
2015-03-03,88.919998,89.029999,86.07,86.580002,1570700,85.582025
2015-03-04,84.949997,86.470001,84.349998,85.129997,1117800,84.148734
2015-03-05,85.330002,85.75,85.150002,85.349998,714300,84.366199
2015-03-06,84.809998,85.489998,84.410004,84.68,691400,83.703924
2015-03-09,84.870003,85.629997,84.580002,85.379997,565200,84.395852
2015-03-10,84.480003,84.900002,84.040001,84.059998,533400,83.091068
2015-03-11,84.209999,85.239998,84.059998,84.730003,584600,83.753351
2015-03-12,85.279999,87.389999,85.029999,87.25,806800,86.2443
2015-03-13,88.330002,88.519997,85.660004,86.260002,651500,85.265714
2015-03-16,86.690002,88.389999,86.550003,88.32,546900,87.301966
2015-03-17,88.040001,88.230003,87.25,87.720001,466500,86.708884
2015-03-18,87.480003,88.339996,86.32,88.199997,480200,87.183347
2015-03-19,88.099998,88.419998,87.68,88.010002,481400,86.995542
2015-03-20,88.699997,89.459999,88.199997,88.949997,924000,87.924702
2015-03-23,89.129997,89.57,88.089996,88.190002,682400,87.173468
2015-03-24,87.949997,88.660004,87.57,87.589996,561300,86.580378
2015-03-25,87.519997,87.739998,85.889999,85.910004,575300,84.91975
2015-03-26,85.43,85.470001,84.269997,85.230003,1014500,84.247587
2015-03-27,85.139999,86.610001,84.830002,86.169998,474000,85.176747
2015-03-30,86.93,87.449997,86.410004,86.580002,681800,85.582025
2015-03-31,86.080002,86.849998,85.040001,85.059998,1060300,84.079541
2015-04-01,84.879997,84.970001,83.699997,84.709999,605800,83.733577
2015-04-02,84.720001,85.949997,84.620003,85.620003,454600,84.633091
2015-04-06,84.849998,86.720001,84.449997,86.239998,454900,85.24594
2015-04-07,85.980003,86.730003,85.370003,85.379997,708500,84.395852
2015-04-08,85.5,86.269997,84.959999,85.57,479300,84.583665
2015-04-09,85.5,86.059998,84.190002,86.0,910200,85.008709
2015-04-10,86.120003,87.860001,85.910004,87.279999,689600,86.273953
2015-04-13,87.169998,88.139999,87.059998,87.5,558900,86.491419
2015-04-14,87.18,88.160004,86.760002,87.330002,661400,86.32338
2015-04-15,87.559998,87.959999,86.339996,86.449997,403700,85.453519
2015-04-16,86.239998,86.660004,85.790001,86.470001,379800,85.473292
2015-04-17,85.370003,87.220001,85.099998,87.0,945800,85.997182
2015-04-20,87.809998,89.099998,87.720001,88.529999,983300,87.509545
2015-04-21,89.199997,90.910004,88.5,90.82,1327000,89.77315
2015-04-22,90.980003,91.040001,88.690002,90.830002,1272600,89.783037
2015-04-23,91.589996,91.900002,89.82,91.260002,1180500,90.208081
2015-04-24,91.620003,91.650002,90.660004,90.980003,938300,89.931309
2015-04-27,91.230003,91.589996,90.209999,90.650002,902500,89.605111
2015-04-28,90.43,90.43,89.010002,89.599998,1061100,88.567211
2015-04-29,89.599998,90.139999,88.050003,88.449997,805000,87.430465
2015-04-30,88.230003,88.599998,85.339996,86.059998,1194500,85.068015
2015-05-01,86.25,87.550003,86.25,87.160004,921500,86.155341
2015-05-04,87.400002,88.110001,86.669998,87.330002,653600,86.32338
2015-05-05,86.849998,87.510002,85.669998,85.889999,769100,84.899976
2015-05-06,85.610001,86.059998,84.080002,84.650002,1282000,83.674271
2015-05-07,84.379997,85.949997,84.169998,85.690002,691600,84.702284
2015-05-08,86.459999,88.290001,86.459999,86.919998,668100,85.918102
2015-05-11,86.870003,87.629997,86.660004,87.120003,669100,86.115801
2015-05-12,86.690002,87.529999,86.379997,86.82,680400,85.819256
2015-05-13,86.93,87.190002,85.93,86.43,631000,85.433752
2015-05-14,86.760002,87.730003,85.690002,87.660004,623600,86.85055
2015-05-15,88.099998,88.510002,87.239998,88.480003,501700,87.662978
2015-05-18,88.389999,90.349998,88.389999,90.129997,693900,89.297736
2015-05-19,90.349998,90.690002,89.419998,90.07,638100,89.238292
2015-05-20,90.160004,90.519997,89.360001,89.910004,628100,89.079774
2015-05-21,89.860001,90.739998,89.629997,90.589996,438400,89.753487
2015-05-22,90.410004,90.860001,90.0,90.519997,570900,89.684134
2015-05-26,90.300003,90.559998,88.190002,88.330002,556600,87.514362
2015-05-27,88.519997,89.57,88.400002,89.0,560000,88.178173
2015-05-28,88.709999,89.360001,88.169998,88.370003,444900,87.553993
2015-05-29,88.269997,88.470001,86.910004,87.139999,756500,86.335348
2015-06-01,87.540001,88.360001,86.580002,87.75,802000,86.939716
2015-06-02,87.459999,88.949997,87.169998,88.580002,453800,87.762053
2015-06-03,88.709999,90.279999,88.470001,90.25,569300,89.41663
2015-06-04,89.68,89.800003,87.980003,88.190002,784800,87.375655
2015-06-05,87.93,88.470001,87.059998,87.980003,733600,87.167595
2015-06-08,87.75,88.43,87.529999,87.589996,561700,86.781189
2015-06-09,87.389999,88.059998,86.889999,87.300003,677300,86.493874
2015-06-10,87.68,89.339996,87.629997,88.940002,612800,88.118729
2015-06-11,89.43,90.470001,89.43,90.110001,633500,89.277924
2015-06-12,89.330002,90.489998,89.330002,90.190002,780100,89.357187
2015-06-15,89.57,90.589996,89.309998,90.309998,833800,89.476074
2015-06-16,90.190002,91.580002,90.190002,91.129997,615600,90.288502
2015-06-17,91.550003,92.269997,91.220001,91.730003,728500,90.882967
2015-06-18,92.07,93.940002,92.07,92.949997,668200,92.091696
2015-06-19,93.059998,93.470001,92.260002,92.440002,876300,91.58641
2015-06-22,93.040001,93.529999,92.639999,93.050003,553800,92.190778
2015-06-23,93.279999,93.989998,92.830002,92.889999,493000,92.032252
2015-06-24,92.599998,93.18,91.629997,91.879997,411600,91.031576
2015-06-25,92.120003,92.860001,91.400002,92.699997,584500,91.844004
2015-06-26,92.940002,93.620003,92.360001,92.75,708900,91.893545
2015-06-29,92.099998,92.510002,90.010002,90.099998,532800,89.268014
2015-06-30,91.300003,91.300003,89.610001,89.940002,1145700,89.109495
2015-07-01,91.239998,91.830002,89.760002,90.779999,717900,89.941735
2015-07-02,91.089996,91.389999,89.400002,90.32,593100,89.485984
2015-07-06,89.529999,91.25,89.529999,91.040001,435900,90.199337
2015-07-07,91.470001,91.610001,89.269997,90.730003,1400100,89.892201
2015-07-08,89.900002,91.089996,87.480003,87.610001,1690600,86.801009
2015-07-09,88.720001,89.470001,88.459999,88.720001,1248700,87.90076
2015-07-10,90.199997,91.349998,89.639999,91.150002,522000,90.308321
2015-07-13,91.739998,92.709999,91.68,92.519997,648400,91.665666
2015-07-14,92.589996,93.669998,92.269997,93.300003,676700,92.43847
2015-07-15,92.900002,93.860001,92.589996,93.419998,692000,92.557357
2015-07-16,94.0,94.669998,93.300003,93.919998,625400,93.05274
2015-07-17,94.629997,95.040001,94.0,94.5,977500,93.627386
2015-07-20,93.699997,94.0,92.800003,93.129997,1389900,92.270034
2015-07-21,93.599998,94.400002,93.150002,93.529999,1054800,92.666342
2015-07-22,93.610001,94.940002,93.370003,94.779999,1156900,93.904799
2015-07-23,94.599998,96.279999,93.5,95.459999,2742200,94.57852
2015-07-24,95.900002,96.089996,92.690002,93.57,1293800,92.705973
2015-07-27,93.690002,93.839996,91.480003,92.080002,787700,91.229734
2015-07-28,92.540001,92.760002,91.199997,91.720001,828500,90.873058
2015-07-29,91.870003,92.599998,91.690002,92.279999,711300,91.427884
2015-07-30,92.050003,92.489998,91.43,91.989998,506200,91.140561
2015-07-31,92.040001,93.440002,91.709999,92.519997,689100,91.665666
2015-08-03,92.75,93.07,90.470001,91.339996,512400,90.496562
2015-08-04,91.089996,92.480003,91.089996,92.269997,493700,91.417974
2015-08-05,93.540001,93.870003,92.760002,93.349998,985100,92.488004
2015-08-06,93.5,93.989998,91.07,91.169998,813900,90.328133
2015-08-07,90.959999,91.82,90.419998,91.699997,538000,90.853238
2015-08-10,92.68,93.720001,92.470001,93.110001,572500,92.250222
2015-08-11,92.540001,93.620003,92.190002,93.470001,653100,92.606898
2015-08-12,92.769997,93.080002,91.25,92.760002,620000,91.903455
2015-08-13,92.470001,94.730003,92.419998,93.199997,666300,92.538912
2015-08-14,92.93,94.739998,92.389999,93.099998,533300,92.439622
2015-08-17,93.019997,94.089996,92.370003,93.940002,639400,93.273668
2015-08-18,93.849998,94.519997,93.18,94.089996,672900,93.422598
2015-08-19,93.699997,94.309998,92.5,93.349998,583500,92.687849
2015-08-20,92.650002,93.089996,89.650002,89.650002,1005300,89.014097
2015-08-21,88.830002,88.989998,85.519997,85.589996,1595700,84.98289
2015-08-24,79.699997,86.389999,75.0,83.580002,2718600,82.987153
2015-08-25,85.25,86.389999,83.040001,83.040001,1454400,82.450982
2015-08-26,85.279999,85.940002,82.589996,85.040001,1199800,84.436796
2015-08-27,85.790001,88.949997,85.120003,87.120003,1486700,86.502044
2015-08-28,86.940002,87.269997,84.669998,85.389999,1646900,84.784312
2015-08-31,85.129997,86.540001,84.790001,85.309998,1180100,84.704877
2015-09-01,83.269997,84.32,81.68,82.230003,1230400,81.64673
2015-09-02,83.580002,84.150002,82.410004,83.690002,1432100,83.096373
2015-09-03,84.0,85.669998,83.220001,83.949997,1561200,83.354524
2015-09-04,83.019997,84.389999,82.650002,83.190002,761000,82.59992
2015-09-08,85.059998,86.489998,84.269997,86.360001,710000,85.747433
2015-09-09,86.620003,87.610001,85.610001,85.800003,1036300,85.191407
2015-09-10,85.360001,87.379997,85.050003,86.690002,911900,86.075094
2015-09-11,86.410004,88.07,85.910004,87.959999,837000,87.336082
2015-09-14,87.589996,87.589996,85.800003,86.110001,976200,85.499206
2015-09-15,86.370003,87.190002,85.309998,86.5,699600,85.886439
2015-09-16,86.480003,88.330002,86.239998,87.959999,1074800,87.336082
2015-09-17,88.139999,88.339996,86.099998,86.989998,1410800,86.372961
2015-09-18,86.07,87.860001,85.919998,86.269997,1565100,85.658067
2015-09-21,86.410004,87.68,84.269997,84.889999,1720400,84.287858
2015-09-22,83.910004,83.989998,81.370003,82.809998,2306800,82.22261
2015-09-23,83.099998,83.589996,82.230003,83.040001,1795100,82.450982
2015-09-24,82.459999,83.220001,81.010002,82.349998,1409100,81.765874
2015-09-25,83.0,84.949997,82.519997,83.970001,2728400,83.374386
2015-09-28,83.139999,84.0,81.620003,81.68,1546500,81.100628
2015-09-29,81.889999,82.5,80.059998,82.309998,2333500,81.726157
2015-09-30,83.540001,84.919998,82.949997,84.32,1692200,83.721902
2015-10-01,84.400002,85.989998,83.370003,85.949997,1514000,85.340337
2015-10-02,84.800003,86.839996,83.809998,86.82,1344100,86.204169
2015-10-05,87.690002,88.690002,87.330002,88.410004,1400000,87.782895
2015-10-06,88.540001,88.620003,86.25,86.57,837900,85.955942
2015-10-07,86.870003,88.660004,86.650002,88.610001,1560200,87.981473
2015-10-08,87.879997,89.75,87.839996,89.199997,981000,88.567284
2015-10-09,89.07,89.720001,88.68,89.639999,840600,89.004166
2015-10-12,88.959999,88.959999,85.43,85.739998,1991000,85.131828
2015-10-13,85.760002,86.629997,84.220001,84.459999,1435300,83.860908
2015-10-14,84.589996,84.989998,83.519997,84.150002,1054900,83.553109
2015-10-15,84.739998,85.139999,83.550003,84.690002,1341900,84.08928
2015-10-16,84.699997,85.279999,84.410004,85.209999,834300,84.605588
2015-10-19,84.980003,87.010002,84.82,86.970001,1485900,86.353106
2015-10-20,86.830002,87.25,85.910004,86.449997,890800,85.836791
2015-10-21,87.0,87.400002,85.800003,86.25,1603300,85.638212
2015-10-22,90.150002,91.099998,86.93,91.019997,3101800,90.374374
2015-10-23,92.0,92.269997,88.760002,90.43,1281100,89.788563
2015-10-26,90.889999,91.82,90.25,91.720001,1311500,91.069414
2015-10-27,91.18,91.370003,89.540001,90.669998,770100,90.026859
2015-10-28,90.769997,91.650002,89.980003,91.580002,708000,90.930407
2015-10-29,91.370003,92.25,90.309998,91.139999,687500,90.493526
2015-10-30,91.559998,93.010002,91.139999,92.389999,883900,91.734659
2015-11-02,92.400002,92.739998,91.190002,92.080002,783200,91.426861
2015-11-03,92.190002,92.870003,91.260002,92.5,915700,91.84388
2015-11-04,92.080002,92.889999,91.32,92.730003,1140400,92.072252
2015-11-05,93.0,94.0,92.739998,93.650002,776000,92.985724
2015-11-06,93.32,93.75,92.720001,93.379997,672400,92.717635
2015-11-09,93.239998,93.360001,91.309998,92.029999,562100,91.377212
2015-11-10,91.730003,92.290001,90.760002,91.970001,751000,91.31764
2015-11-11,92.470001,92.470001,91.040001,91.379997,429900,90.731821
2015-11-12,90.879997,91.660004,89.739998,89.769997,730300,89.32875
2015-11-13,89.489998,89.489998,85.059998,85.199997,1699400,84.781214
2015-11-16,85.25,87.019997,84.839996,86.949997,812900,86.522612
2015-11-17,87.209999,87.370003,85.809998,86.150002,954700,85.726549
2015-11-18,86.790001,88.360001,86.089996,88.150002,985200,87.716718
2015-11-19,87.730003,90.25,87.730003,89.239998,974800,88.801357
2015-11-20,89.769997,90.959999,89.379997,90.809998,944400,90.363639
2015-11-23,91.010002,92.519997,90.690002,91.459999,799400,91.010446
2015-11-24,90.970001,91.459999,90.389999,91.0,747800,90.552708
2015-11-25,91.529999,91.919998,90.730003,91.139999,472600,90.692019
2015-11-27,91.410004,91.660004,90.410004,91.410004,277600,90.960696
2015-11-30,91.279999,91.360001,88.959999,89.349998,770200,88.910817
2015-12-01,89.800003,90.730003,89.050003,89.660004,770700,89.219298
2015-12-02,89.989998,90.230003,89.239998,89.400002,440000,88.960574
2015-12-03,88.580002,88.889999,85.309998,85.660004,1498800,85.238959
2015-12-04,86.010002,88.290001,85.779999,88.040001,1414700,87.607258
2015-12-07,88.199997,88.290001,87.010002,87.93,705200,87.497798
2015-12-08,89.269997,91.220001,87.449997,90.029999,1304600,89.587475
2015-12-09,89.160004,91.379997,88.080002,88.900002,1073300,88.463032
2015-12-10,88.559998,89.550003,87.309998,88.849998,864500,88.413274
2015-12-11,87.800003,89.199997,87.440002,87.900002,764300,87.467947
2015-12-14,88.260002,89.099998,87.209999,88.220001,785900,87.786374
2015-12-15,88.699997,89.0,87.139999,87.18,1226900,86.751485
2015-12-16,87.919998,88.699997,86.349998,88.089996,1083600,87.657008
2015-12-17,88.099998,88.690002,85.849998,85.870003,777400,85.447926
2015-12-18,85.449997,86.440002,85.029999,85.709999,1793000,85.288709
2015-12-21,85.860001,86.220001,84.019997,84.760002,1134000,84.343382
2015-12-22,85.129997,86.089996,83.970001,85.400002,1080100,84.980235
2015-12-23,85.699997,86.110001,84.269997,86.059998,529700,85.636987
2015-12-24,86.209999,86.830002,85.239998,85.669998,246100,85.248905
2015-12-28,85.040001,86.019997,84.809998,85.989998,520000,85.567331
2015-12-29,86.470001,87.989998,84.75,87.190002,624300,86.761438
2015-12-30,87.190002,87.519997,86.279999,86.290001,390500,85.86586
2015-12-31,85.980003,86.75,85.480003,85.5,503200,85.079742
2016-01-04,83.5,84.5,82.75,83.75,1757300,83.338344
2016-01-05,83.809998,85.089996,83.129997,83.690002,1073800,83.278641
2016-01-06,82.480003,83.07,81.760002,82.540001,1152300,82.134292
2016-01-07,81.120003,83.730003,80.709999,82.480003,1517200,82.07459
2016-01-08,82.389999,83.57,81.68,81.860001,1370900,81.457634
2016-01-11,82.510002,83.209999,81.25,82.650002,1250800,82.243752
2016-01-12,82.959999,84.769997,82.669998,84.660004,1222000,84.243875
2016-01-13,85.260002,85.349998,81.110001,81.550003,3932800,81.149161
2016-01-14,81.720001,84.309998,80.190002,83.0,2233700,82.59203
2016-01-15,80.660004,82.739998,80.410004,81.489998,1766000,81.08945
2016-01-19,82.199997,84.199997,81.599998,83.459999,1536800,83.049768
2016-01-20,82.529999,83.25,80.040001,81.489998,2307600,81.08945
2016-01-21,81.959999,84.660004,81.519997,83.300003,2012100,82.890559
2016-01-22,85.400002,85.419998,83.889999,84.839996,1074400,84.422983
2016-01-25,84.669998,85.239998,83.419998,83.519997,1314300,83.109471
2016-01-26,83.93,85.739998,83.459999,85.690002,1364500,85.268811
2016-01-27,85.769997,86.620003,83.529999,84.220001,1645900,83.806035
2016-01-28,82.610001,85.540001,78.410004,84.980003,3033300,84.562301
2016-01-29,85.610001,88.559998,85.43,88.309998,1804800,87.875928
2016-02-01,87.449997,88.040001,85.290001,86.720001,1566900,86.293747
2016-02-02,86.010002,87.089996,85.660004,86.080002,1079600,85.656893
2016-02-03,86.489998,87.300003,83.349998,84.669998,1778600,84.25382
2016-02-04,84.529999,85.080002,81.57,83.769997,1813700,83.358242
2016-02-05,83.379997,84.190002,80.559998,80.779999,1372800,80.382941
2016-02-08,80.120003,80.209999,78.050003,79.82,1643800,79.427661
2016-02-09,79.43,82.43,79.410004,81.449997,1678400,81.049646
2016-02-10,82.349998,83.800003,81.5,81.93,995500,81.52729
2016-02-11,79.889999,82.260002,79.889999,81.690002,1030700,81.288472
2016-02-12,82.5,83.690002,81.75,83.480003,722300,83.069674
2016-02-16,84.459999,85.849998,83.580002,85.540001,1059600,85.119546
2016-02-17,86.150002,86.669998,85.43,86.010002,940400,85.587237
2016-02-18,85.690002,85.919998,84.0,84.519997,972000,84.300581
2016-02-19,84.129997,84.769997,83.120003,84.620003,690200,84.400327
2016-02-22,85.32,86.93,85.010002,86.389999,982700,86.165729
2016-02-23,86.25,87.120003,84.68,84.870003,765300,84.649678
2016-02-24,83.919998,85.849998,83.279999,85.589996,1081100,85.367803
2016-02-25,85.919998,85.919998,84.209999,85.5,808500,85.27804
2016-02-26,85.949997,86.029999,84.269997,84.779999,739800,84.559908
2016-02-29,84.699997,86.440002,84.07,84.57,751100,84.350454
2016-03-01,85.300003,87.739998,84.690002,87.629997,1025700,87.402508
2016-03-02,87.059998,87.730003,85.830002,87.190002,795200,86.963655
2016-03-03,86.82,87.129997,85.32,86.379997,901400,86.155753
2016-03-04,86.68,87.970001,85.839996,87.300003,630400,87.07337
2016-03-07,86.629997,87.050003,85.279999,85.809998,977300,85.587233
2016-03-08,85.300003,86.809998,85.080002,85.919998,826000,85.696948
2016-03-09,86.510002,88.370003,86.260002,86.830002,851900,86.604589
2016-03-10,87.489998,89.980003,87.169998,88.839996,1709300,88.609366
2016-03-11,89.75,90.529999,89.300003,90.309998,1111200,90.075551
2016-03-14,89.690002,90.650002,89.040001,90.080002,783500,89.846152
2016-03-15,90.0,90.760002,89.550003,90.089996,738800,89.856121
2016-03-16,89.529999,90.099998,88.690002,89.559998,713800,89.327498
2016-03-17,88.93,89.330002,87.860001,88.739998,954700,88.509627
2016-03-18,89.169998,90.019997,88.18,89.309998,1160800,89.078147
2016-03-21,89.480003,90.0,89.040001,89.550003,465800,89.317529
2016-03-22,89.260002,89.550003,88.690002,89.059998,688300,88.828796
2016-03-23,89.160004,89.519997,88.349998,89.059998,706300,88.828796
2016-03-24,89.349998,89.470001,88.25,88.699997,517800,88.46973
2016-03-28,89.150002,90.029999,88.480003,89.330002,738200,89.098099
2016-03-29,89.269997,90.019997,88.940002,89.949997,528300,89.716485
2016-03-30,90.099998,90.889999,89.669998,90.699997,695400,90.464538
2016-03-31,90.949997,91.489998,89.800003,90.459999,877000,90.225163
2016-04-01,90.379997,91.970001,89.839996,91.809998,800200,91.571657
2016-04-04,91.650002,92.0,90.230003,90.510002,613500,90.275036
2016-04-05,89.870003,90.519997,88.620003,88.809998,633000,88.579445
2016-04-06,88.989998,89.550003,87.889999,89.190002,874100,88.958463
2016-04-07,88.82,89.099998,86.699997,87.309998,1181900,87.083339
2016-04-08,87.779999,87.849998,86.440002,86.900002,723500,86.674407
2016-04-11,87.379997,88.18,86.739998,86.980003,872900,86.754201
2016-04-12,87.239998,89.07,86.970001,88.860001,1000100,88.629318
2016-04-13,89.260002,89.989998,88.949997,89.669998,1201700,89.437213
2016-04-14,89.809998,91.629997,88.690002,91.209999,1505000,90.973216
2016-04-15,91.209999,91.220001,88.940002,89.459999,1625800,89.227759
2016-04-18,89.349998,90.75,88.440002,90.139999,1618100,89.905994
2016-04-19,90.470001,91.379997,88.830002,89.629997,1125000,89.397316
2016-04-20,89.669998,90.279999,89.099998,90.07,1269300,89.836176
2016-04-21,95.0,97.25,92.5,94.339996,3299700,94.095088
2016-04-22,94.220001,94.75,93.910004,94.449997,1552200,94.204803
2016-04-25,94.0,95.43,93.690002,95.139999,1222400,94.893014
2016-04-26,95.150002,95.269997,94.220001,95.110001,1133500,94.863093
2016-04-27,95.0,96.290001,94.540001,95.980003,937800,95.730837
2016-04-28,95.540001,96.010002,94.82,94.970001,1209600,94.723457
2016-04-29,94.349998,94.870003,93.379997,94.660004,1809900,94.414264
2016-05-02,95.139999,95.75,94.0,95.589996,732900,95.341843
2016-05-03,94.870003,96.0,94.089996,95.099998,1125300,94.853117
2016-05-04,93.699997,95.190002,93.699997,94.650002,692300,94.404288
2016-05-05,94.760002,94.760002,93.220001,93.360001,685900,93.117636
2016-05-06,93.129997,93.93,92.660004,93.57,712200,93.32709
2016-05-09,94.080002,94.480003,93.290001,94.059998,721000,93.815816
2016-05-10,94.260002,95.279999,93.919998,95.019997,538600,94.773323
2016-05-11,94.620003,94.620003,92.169998,92.449997,1206600,92.209995
2016-05-12,92.910004,94.080002,92.32,93.57,848300,93.57
2016-05-13,93.059998,93.970001,91.690002,92.0,677900,92.0
2016-05-16,92.050003,93.989998,91.480003,93.57,709100,93.57
2016-05-17,93.269997,94.0,91.389999,91.910004,769000,91.910004
2016-05-18,91.68,91.989998,90.779999,91.559998,1085400,91.559998
2016-05-19,91.620003,92.870003,91.389999,92.690002,563700,92.690002
2016-05-20,93.220001,94.330002,92.800003,93.900002,1039800,93.900002
2016-05-23,93.910004,94.410004,93.18,93.25,463200,93.25
2016-05-24,93.510002,95.32,93.410004,94.970001,570400,94.970001
2016-05-25,94.599998,95.639999,94.510002,95.120003,507900,95.120003
2016-05-26,95.57,96.07,94.239998,95.739998,718600,95.739998
2016-05-27,96.18,96.790001,96.099998,96.75,552500,96.75
2016-05-31,96.589996,97.0,95.449997,96.099998,785500,96.099998
2016-06-01,96.07,96.709999,95.879997,96.57,629000,96.57
2016-06-02,96.760002,96.860001,95.730003,96.650002,604000,96.650002
2016-06-03,96.230003,96.559998,94.32,95.139999,1109600,95.139999
2016-06-06,95.269997,95.610001,93.790001,95.309998,903200,95.309998
2016-06-07,95.720001,96.870003,95.589996,96.309998,735200,96.309998
2016-06-08,96.139999,96.279999,93.510002,94.389999,1525200,94.389999
2016-06-09,94.010002,94.150002,93.389999,93.830002,1347700,93.830002
2016-06-10,93.019997,93.519997,92.379997,92.870003,1136400,92.870003
2016-06-13,92.860001,93.099998,91.07,91.269997,1200200,91.269997
