Date,Open_VAR,High_VAR,Low_VAR,Close_VAR,Volume_VAR,AdjClose_VAR
2015-01-21,86.82,87.330002,86.160004,86.849998,493900,86.849998
2015-01-22,87.089996,88.400002,86.290001,88.25,729000,88.25
2015-01-23,88.029999,88.029999,87.139999,87.230003,926800,87.230003
2015-01-26,87.339996,87.669998,86.809998,87.279999,757600,87.279999
2015-01-27,86.75,87.43,85.720001,87.07,986700,87.07
2015-01-28,87.32,87.970001,86.129997,86.519997,1301000,86.519997
2015-01-29,88.589996,95.699997,88.550003,94.040001,3432100,94.040001
2015-01-30,93.349998,94.620003,92.349998,92.559998,1419500,92.559998
2015-02-02,92.099998,93.279999,91.07,92.860001,1332400,92.860001
2015-02-03,93.309998,93.989998,92.029999,92.650002,1040600,92.650002
2015-02-04,92.169998,93.68,91.589996,91.910004,1282200,91.910004
2015-02-05,92.150002,93.330002,91.730003,92.050003,757400,92.050003
2015-02-06,92.239998,92.910004,91.540001,92.529999,1067800,92.529999
2015-02-09,92.580002,93.440002,91.730003,92.25,871700,92.25
2015-02-10,92.559998,92.959999,91.790001,92.529999,586500,92.529999
2015-02-11,92.470001,93.239998,92.120003,92.32,639900,92.32
2015-02-12,92.559998,92.980003,91.839996,92.620003,619300,92.620003
2015-02-13,92.199997,93.129997,92.199997,92.650002,555100,92.650002
2015-02-17,92.769997,92.870003,92.139999,92.860001,603100,92.860001
2015-02-18,93.010002,94.169998,92.949997,93.769997,648200,93.769997
2015-02-19,93.720001,93.970001,92.110001,92.610001,505600,92.610001
2015-02-20,92.169998,92.93,91.489998,92.900002,652900,92.900002
2015-02-23,92.589996,93.290001,92.589996,93.160004,499900,93.160004
2015-02-24,93.260002,93.639999,92.93,93.540001,359100,93.540001
2015-02-25,93.269997,93.910004,93.269997,93.610001,335100,93.610001
2015-02-26,93.690002,93.839996,92.349998,92.449997,567500,92.449997
2015-02-27,92.470001,93.389999,92.459999,92.970001,543400,92.970001
2015-03-02,92.970001,94.239998,92.970001,94.169998,693800,94.169998
2015-03-03,93.669998,94.169998,93.360001,93.900002,514900,93.900002
2015-03-04,93.190002,93.989998,92.709999,93.779999,550500,93.779999
2015-03-05,93.839996,94.400002,93.470001,94.220001,453600,94.220001
2015-03-06,93.519997,94.120003,93.0,93.18,776500,93.18
2015-03-09,93.040001,94.5,93.040001,94.370003,663900,94.370003
2015-03-10,93.620003,93.849998,92.529999,92.529999,773400,92.529999
2015-03-11,92.43,93.400002,92.080002,92.970001,685300,92.970001
2015-03-12,93.199997,94.739998,92.949997,94.639999,556000,94.639999
2015-03-13,94.279999,94.620003,92.68,93.400002,856500,93.400002
2015-03-16,93.879997,95.459999,93.879997,94.910004,507400,94.910004
2015-03-17,94.220001,94.629997,93.559998,94.339996,422500,94.339996
2015-03-18,93.849998,95.110001,93.440002,94.57,478600,94.57
2015-03-19,94.18,94.800003,93.699997,94.790001,483800,94.790001
2015-03-20,95.410004,95.529999,93.970001,94.510002,613500,94.510002
2015-03-23,94.610001,94.989998,94.300003,94.599998,519200,94.599998
2015-03-24,94.349998,95.0,93.68,93.720001,579900,93.720001
2015-03-25,93.730003,94.800003,92.720001,92.720001,430400,92.720001
2015-03-26,92.559998,93.330002,92.080002,92.870003,512600,92.870003
2015-03-27,93.089996,94.089996,92.690002,93.739998,442200,93.739998
2015-03-30,94.339996,94.889999,94.150002,94.790001,555900,94.790001
2015-03-31,94.669998,95.400002,94.059998,94.089996,603600,94.089996
2015-04-01,94.220001,94.440002,92.349998,93.059998,733700,93.059998
2015-04-02,93.230003,93.980003,92.559998,93.790001,400600,93.790001
2015-04-06,93.849998,94.849998,93.529999,94.550003,987900,94.550003
2015-04-07,94.800003,94.800003,94.010002,94.050003,591400,94.050003
2015-04-08,94.110001,94.800003,93.589996,94.129997,483000,94.129997
2015-04-09,93.919998,94.440002,93.199997,94.169998,564700,94.169998
2015-04-10,94.529999,94.800003,94.150002,94.389999,575600,94.389999
2015-04-13,94.400002,94.82,94.18,94.309998,410800,94.309998
2015-04-14,94.349998,94.550003,93.370003,93.989998,360300,93.989998
2015-04-15,94.139999,94.620003,93.779999,94.580002,741200,94.580002
2015-04-16,94.57,95.269997,94.120003,95.089996,468200,95.089996
2015-04-17,94.379997,94.540001,93.160004,93.779999,540100,93.779999
2015-04-20,94.029999,95.230003,94.029999,94.900002,434500,94.900002
2015-04-21,95.199997,95.669998,94.870003,95.449997,823700,95.449997
2015-04-22,95.699997,96.150002,95.190002,95.970001,435800,95.970001
2015-04-23,95.830002,96.669998,95.660004,96.139999,451200,96.139999
2015-04-24,96.110001,96.169998,95.389999,95.5,550300,95.5
2015-04-27,95.589996,95.959999,94.620003,94.889999,844600,94.889999
2015-04-28,94.760002,95.080002,93.339996,94.800003,787100,94.800003
2015-04-29,94.43,95.199997,94.160004,94.82,1009200,94.82
2015-04-30,89.900002,89.980003,87.160004,88.849998,2723500,88.849998
2015-05-01,88.889999,89.599998,88.160004,88.589996,1179400,88.589996
2015-05-04,88.959999,89.25,88.059998,88.389999,936600,88.389999
2015-05-05,88.349998,88.419998,86.610001,86.639999,734800,86.639999
2015-05-06,86.790001,87.099998,86.150002,86.699997,619200,86.699997
2015-05-07,87.089996,87.730003,86.839996,87.190002,848400,87.190002
2015-05-08,88.029999,88.629997,87.709999,87.940002,675800,87.940002
2015-05-11,87.709999,88.010002,87.440002,87.639999,458900,87.639999
2015-05-12,87.160004,87.599998,86.690002,86.900002,506500,86.900002
2015-05-13,86.860001,86.860001,85.709999,86.059998,1058900,86.059998
2015-05-14,86.830002,87.690002,86.769997,87.589996,1006900,87.589996
2015-05-15,87.779999,88.239998,86.879997,87.25,1092000,87.25
2015-05-18,87.389999,87.889999,86.870003,87.660004,900700,87.660004
2015-05-19,87.879997,87.989998,87.260002,87.440002,964400,87.440002
2015-05-20,87.349998,88.139999,87.230003,87.550003,748900,87.550003
2015-05-21,87.410004,87.629997,87.07,87.510002,828900,87.510002
2015-05-22,87.300003,87.730003,86.970001,87.57,708200,87.57
2015-05-26,87.209999,87.57,85.970001,86.370003,646000,86.370003
2015-05-27,86.720001,87.349998,86.120003,87.110001,806900,87.110001
2015-05-28,87.040001,87.620003,86.589996,87.400002,758800,87.400002
2015-05-29,87.660004,87.959999,86.400002,86.599998,1654100,86.599998
2015-06-01,86.529999,86.760002,85.599998,85.910004,1137000,85.910004
2015-06-02,85.860001,86.940002,85.550003,86.459999,651200,86.459999
2015-06-03,86.760002,87.709999,86.650002,87.529999,704700,87.529999
2015-06-04,87.290001,87.790001,86.589996,86.690002,907800,86.690002
2015-06-05,86.400002,86.919998,85.82,86.82,662000,86.82
2015-06-08,86.57,87.040001,86.120003,86.150002,857000,86.150002
2015-06-09,86.010002,86.349998,85.779999,85.940002,456700,85.940002
2015-06-10,86.0,86.400002,85.57,86.260002,1393100,86.260002
2015-06-11,86.480003,86.889999,86.150002,86.629997,608100,86.629997
2015-06-12,86.410004,86.610001,85.709999,85.779999,641100,85.779999
2015-06-15,85.519997,85.610001,84.860001,85.309998,636600,85.309998
2015-06-16,85.370003,86.300003,85.07,86.080002,941300,86.080002
2015-06-17,86.339996,86.489998,85.400002,85.970001,639800,85.970001
2015-06-18,86.730003,88.080002,86.279999,87.709999,809900,87.709999
2015-06-19,87.650002,88.260002,87.559998,88.0,1635800,88.0
2015-06-22,88.589996,88.589996,87.879997,88.040001,571500,88.040001
2015-06-23,88.18,88.199997,87.32,87.349998,551100,87.349998
2015-06-24,87.019997,87.440002,85.989998,86.019997,573600,86.019997
2015-06-25,86.019997,86.57,85.199997,85.32,715300,85.32
2015-06-26,85.540001,85.800003,84.889999,85.290001,844100,85.290001
2015-06-29,84.620003,85.0,83.559998,83.599998,860800,83.599998
2015-06-30,84.599998,84.889999,83.940002,84.330002,593300,84.330002
2015-07-01,84.879997,84.93,83.839996,84.379997,753500,84.379997
2015-07-02,84.510002,86.080002,84.510002,85.910004,1381500,85.910004
2015-07-06,85.169998,86.5,85.169998,86.089996,1373600,86.089996
2015-07-07,86.099998,86.540001,84.989998,86.449997,641400,86.449997
2015-07-08,85.959999,86.889999,84.779999,84.800003,691900,84.800003
2015-07-09,85.730003,86.120003,84.970001,84.980003,678500,84.980003
2015-07-10,85.93,87.169998,85.93,86.800003,567200,86.800003
2015-07-13,87.18,87.860001,86.790001,87.790001,480000,87.790001
2015-07-14,87.879997,88.199997,87.620003,87.870003,527700,87.870003
2015-07-15,87.790001,87.980003,87.209999,87.360001,381500,87.360001
2015-07-16,87.690002,88.489998,87.349998,87.860001,464600,87.860001
2015-07-17,87.709999,87.779999,87.139999,87.699997,421900,87.699997
2015-07-20,87.82,88.019997,87.32,87.720001,340900,87.720001
2015-07-21,87.760002,88.459999,87.099998,87.260002,711100,87.260002
2015-07-22,87.449997,88.120003,87.160004,87.790001,493900,87.790001
2015-07-23,87.949997,88.18,87.379997,87.580002,354100,87.580002
2015-07-24,87.470001,88.07,86.989998,87.139999,415600,87.139999
2015-07-27,86.940002,87.370003,86.669998,87.309998,719500,87.309998
2015-07-28,87.580002,89.550003,87.580002,89.330002,1053600,89.330002
2015-07-29,89.589996,90.779999,89.440002,90.389999,1447500,90.389999
2015-07-30,87.889999,89.080002,84.080002,86.0,2448100,86.0
2015-07-31,86.089996,87.129997,85.699997,86.07,1129800,86.07
2015-08-03,86.080002,86.230003,85.050003,85.739998,1258400,85.739998
2015-08-04,86.0,86.720001,85.730003,86.190002,805400,86.190002
2015-08-05,86.790001,88.0,86.550003,87.339996,708800,87.339996
2015-08-06,87.610001,87.730003,86.080002,86.550003,439300,86.550003
2015-08-07,86.370003,86.660004,85.599998,86.110001,614700,86.110001
2015-08-10,86.870003,87.260002,86.699997,87.209999,510800,87.209999
2015-08-11,86.610001,86.82,85.93,86.190002,763200,86.190002
2015-08-12,85.75,86.989998,85.279999,86.82,623300,86.82
2015-08-13,86.790001,87.5,86.089996,87.010002,476900,87.010002
2015-08-14,86.709999,87.18,86.589996,86.910004,420100,86.910004
2015-08-17,86.559998,87.559998,86.339996,87.300003,443100,87.300003
2015-08-18,87.410004,88.279999,87.139999,87.459999,475800,87.459999
2015-08-19,86.93,87.120003,86.440002,86.650002,575700,86.650002
2015-08-20,85.779999,86.389999,85.040001,85.080002,579100,85.080002
2015-08-21,84.32,85.120003,83.010002,83.07,1309700,83.07
2015-08-24,78.82,81.0,77.959999,78.980003,1199400,78.980003
2015-08-25,80.339996,80.970001,77.050003,77.099998,1911700,77.099998
2015-08-26,78.599998,79.940002,77.519997,79.769997,1092200,79.769997
2015-08-27,80.900002,81.919998,79.559998,81.82,994400,81.82
2015-08-28,81.330002,82.529999,81.279999,82.470001,734500,82.470001
2015-08-31,82.239998,82.879997,81.160004,81.25,980700,81.25
2015-09-01,79.379997,80.440002,78.389999,78.75,834900,78.75
2015-09-02,79.599998,80.650002,78.82,80.650002,686900,80.650002
2015-09-03,81.0,81.730003,80.559998,80.75,456700,80.75
2015-09-04,79.699997,80.260002,78.860001,79.199997,513800,79.199997
2015-09-08,80.050003,80.75,79.580002,80.629997,763500,80.629997
2015-09-09,81.300003,81.5,79.269997,79.43,646500,79.43
2015-09-10,79.330002,80.139999,79.18,79.580002,691600,79.580002
2015-09-11,79.279999,80.029999,79.059998,79.25,847000,79.25
2015-09-14,79.5,79.75,78.620003,78.919998,588300,78.919998
2015-09-15,79.0,79.349998,78.510002,78.849998,1458200,78.849998
2015-09-16,79.0,79.0,78.459999,78.730003,1097500,78.730003
2015-09-17,78.889999,79.5,78.260002,78.639999,1201600,78.639999
2015-09-18,77.669998,78.400002,77.449997,77.610001,2101200,77.610001
2015-09-21,77.860001,79.019997,77.699997,78.529999,1116600,78.529999
2015-09-22,77.769997,77.93,76.580002,77.25,789100,77.25
2015-09-23,77.120003,77.970001,76.730003,76.790001,861200,76.790001
2015-09-24,76.139999,76.440002,75.029999,75.75,1160700,75.75
2015-09-25,76.239998,76.709999,74.739998,75.269997,866700,75.269997
2015-09-28,73.959999,74.0,71.07,71.440002,1433400,71.440002
2015-09-29,71.449997,73.830002,71.379997,73.25,1319000,73.25
2015-09-30,73.910004,75.129997,73.150002,73.779999,1009000,73.779999
2015-10-01,73.959999,73.980003,73.059998,73.730003,752000,73.730003
2015-10-02,72.980003,75.239998,72.739998,75.190002,792200,75.190002
2015-10-05,75.610001,76.339996,74.889999,76.080002,632200,76.080002
2015-10-06,75.800003,76.190002,74.910004,75.419998,775300,75.419998
2015-10-07,76.010002,77.019997,75.300003,76.690002,611700,76.690002
2015-10-08,76.410004,77.610001,76.190002,77.419998,798500,77.419998
2015-10-09,77.370003,78.050003,77.029999,77.970001,490900,77.970001
2015-10-12,78.150002,78.160004,76.769997,76.82,1212000,76.82
2015-10-13,76.400002,77.0,75.68,75.949997,1054000,75.949997
2015-10-14,76.160004,76.339996,75.220001,75.419998,1176300,75.419998
2015-10-15,75.779999,76.980003,75.540001,76.970001,906600,76.970001
2015-10-16,77.349998,77.510002,76.550003,77.080002,1079600,77.080002
2015-10-19,76.989998,78.629997,76.839996,78.470001,939200,78.470001
2015-10-20,73.449997,75.709999,73.449997,75.300003,2455100,75.300003
2015-10-21,75.699997,75.779999,74.489998,75.190002,770600,75.190002
2015-10-22,75.519997,76.370003,74.959999,75.900002,1054100,75.900002
2015-10-23,76.419998,77.419998,76.300003,77.260002,967000,77.260002
2015-10-26,77.120003,77.660004,76.599998,77.019997,744200,77.019997
2015-10-27,76.82,77.110001,75.839996,76.169998,755700,76.169998
2015-10-28,76.410004,77.800003,75.919998,77.150002,1255300,77.150002
2015-10-29,75.290001,78.699997,74.980003,78.550003,1039200,78.550003
2015-10-30,78.660004,79.139999,78.190002,78.529999,762200,78.529999
2015-11-02,78.790001,79.279999,78.419998,78.620003,1086800,78.620003
2015-11-03,78.5,79.57,78.099998,79.029999,1665400,79.029999
2015-11-04,79.309998,79.75,79.169998,79.419998,764600,79.419998
2015-11-05,79.739998,80.480003,79.279999,80.339996,801000,80.339996
2015-11-06,79.949997,80.889999,79.949997,80.879997,737400,80.879997
2015-11-09,80.629997,80.900002,80.080002,80.690002,943300,80.690002
2015-11-10,80.5,81.169998,80.360001,80.779999,797800,80.779999
2015-11-11,81.0,81.449997,80.629997,80.720001,933400,80.720001
2015-11-12,79.489998,80.080002,78.400002,78.5,1060900,78.5
2015-11-13,78.449997,78.769997,78.18,78.470001,871700,78.470001
2015-11-16,78.339996,79.160004,78.129997,79.139999,486500,79.139999
2015-11-17,79.139999,79.260002,78.220001,78.510002,771100,78.510002
2015-11-18,78.690002,79.629997,78.32,79.5,758900,79.5
2015-11-19,79.25,79.699997,79.139999,79.379997,412400,79.379997
2015-11-20,79.860001,80.790001,79.720001,80.620003,585200,80.620003
2015-11-23,80.599998,81.540001,80.57,80.809998,694600,80.809998
2015-11-24,80.529999,81.160004,80.0,80.910004,591200,80.910004
2015-11-25,80.970001,81.029999,80.470001,80.699997,286700,80.699997
2015-11-27,80.629997,81.010002,80.040001,80.800003,231100,80.800003
2015-11-30,81.0,81.120003,80.559998,80.779999,740700,80.779999
2015-12-01,81.120003,81.699997,80.230003,81.620003,931300,81.620003
2015-12-02,81.669998,81.989998,81.120003,81.25,741400,81.25
2015-12-03,81.309998,81.660004,79.400002,79.629997,612500,79.629997
2015-12-04,79.790001,80.5,79.25,80.230003,872700,80.230003
2015-12-07,80.0,80.68,79.589996,80.559998,674000,80.559998
2015-12-08,80.0,80.029999,79.010002,79.529999,850200,79.529999
2015-12-09,78.879997,80.010002,78.639999,78.809998,810600,78.809998
2015-12-10,78.730003,79.099998,78.330002,78.610001,478800,78.610001
2015-12-11,77.800003,77.980003,77.239998,77.660004,685500,77.660004
2015-12-14,77.769997,78.589996,77.440002,77.900002,641600,77.900002
2015-12-15,78.529999,78.849998,78.260002,78.620003,590900,78.620003
2015-12-16,79.190002,79.760002,78.019997,79.629997,573500,79.629997
2015-12-17,79.75,79.75,78.260002,78.449997,762200,78.449997
2015-12-18,78.110001,79.690002,77.809998,78.900002,1731600,78.900002
2015-12-21,79.279999,79.540001,78.699997,79.410004,883800,79.410004
2015-12-22,79.690002,80.410004,79.370003,80.190002,727700,80.190002
2015-12-23,80.550003,81.0,80.029999,80.790001,428800,80.790001
2015-12-24,80.720001,81.440002,80.720001,81.120003,141800,81.120003
2015-12-28,80.709999,81.25,80.400002,81.089996,406800,81.089996
2015-12-29,81.639999,82.160004,81.389999,81.82,394200,81.82
2015-12-30,81.839996,82.110001,81.07,81.349998,335000,81.349998
2015-12-31,80.919998,81.480003,80.800003,80.800003,413600,80.800003
2016-01-04,79.730003,80.25,78.080002,78.650002,1204400,78.650002
2016-01-05,78.68,79.050003,78.25,78.839996,581900,78.839996
2016-01-06,78.040001,78.599998,77.639999,78.43,1114500,78.43
2016-01-07,77.190002,77.68,76.269997,76.800003,1058600,76.800003
2016-01-08,76.980003,77.459999,76.279999,76.550003,912400,76.550003
2016-01-11,76.720001,77.120003,75.440002,76.120003,840300,76.120003
2016-01-12,76.790001,77.779999,75.699997,76.360001,617400,76.360001
2016-01-13,76.75,77.410004,74.959999,75.309998,841000,75.309998
2016-01-14,75.470001,76.540001,74.510002,76.059998,630600,76.059998
2016-01-15,74.68,76.349998,74.480003,76.080002,966900,76.080002
2016-01-19,76.949997,77.489998,75.269997,75.940002,691000,75.940002
2016-01-20,74.879997,75.730003,73.339996,75.25,1440300,75.25
2016-01-21,75.650002,75.699997,74.160004,74.809998,815500,74.809998
2016-01-22,75.580002,76.43,74.910004,76.330002,825100,76.330002
2016-01-25,75.949997,76.599998,75.43,75.550003,766300,75.550003
2016-01-26,75.779999,77.440002,75.519997,77.059998,863900,77.059998
2016-01-27,77.059998,79.290001,77.059998,77.699997,1605400,77.699997
2016-01-28,75.5,76.019997,74.559998,75.129997,2645000,75.129997
2016-01-29,74.589996,77.18,74.589996,77.129997,1425700,77.129997
2016-02-01,76.510002,77.599998,76.0,77.199997,755100,77.199997
2016-02-02,76.389999,76.93,75.599998,75.940002,867700,75.940002
2016-02-03,76.669998,76.760002,74.43,75.489998,1172000,75.489998
2016-02-04,75.400002,76.550003,75.089996,75.900002,988800,75.900002
2016-02-05,75.790001,76.080002,74.370003,74.690002,1000900,74.690002
2016-02-08,74.220001,74.349998,73.300003,74.019997,1027800,74.019997
2016-02-09,73.230003,75.269997,73.18,74.870003,946700,74.870003
2016-02-10,75.050003,78.540001,75.050003,77.129997,1246600,77.129997
2016-02-11,75.830002,76.889999,74.559998,75.190002,894700,75.190002
2016-02-12,75.650002,76.309998,75.029999,75.860001,514700,75.860001
2016-02-16,76.699997,78.480003,76.529999,78.029999,766800,78.029999
2016-02-17,78.360001,78.970001,77.910004,78.919998,685300,78.919998
2016-02-18,78.709999,79.360001,78.169998,78.230003,621200,78.230003
2016-02-19,78.209999,78.650002,77.470001,77.779999,1722700,77.779999
2016-02-22,78.290001,78.989998,78.050003,78.739998,791200,78.739998
2016-02-23,78.309998,78.849998,77.160004,77.410004,737000,77.410004
2016-02-24,77.029999,77.68,76.129997,77.589996,589000,77.589996
2016-02-25,77.910004,79.07,77.540001,79.050003,561200,79.050003
2016-02-26,79.260002,79.43,78.519997,78.959999,525600,78.959999
2016-02-29,78.800003,79.5,78.220001,78.220001,694900,78.220001
2016-03-01,78.559998,79.709999,78.139999,79.610001,705500,79.610001
2016-03-02,79.059998,79.370003,78.400002,78.919998,829900,78.919998
2016-03-03,78.760002,79.150002,78.160004,79.07,516400,79.07
2016-03-04,79.050003,79.779999,78.879997,79.209999,332000,79.209999
2016-03-07,78.839996,80.0,78.370003,79.699997,459600,79.699997
2016-03-08,79.099998,79.730003,78.790001,79.470001,815500,79.470001
2016-03-09,79.68,79.68,77.860001,78.029999,1010200,78.029999
2016-03-10,78.089996,78.650002,77.059998,77.720001,764600,77.720001
2016-03-11,78.110001,79.480003,77.660004,79.260002,1143700,79.260002
2016-03-14,78.919998,79.550003,78.639999,79.029999,408100,79.029999
2016-03-15,78.419998,78.580002,77.589996,77.699997,581700,77.699997
2016-03-16,77.580002,78.199997,77.099998,77.419998,609200,77.419998
2016-03-17,77.379997,77.709999,75.919998,76.730003,675600,76.730003
2016-03-18,77.120003,79.220001,76.699997,78.970001,973200,78.970001
2016-03-21,78.699997,79.269997,78.449997,78.760002,503100,78.760002
2016-03-22,78.459999,79.57,78.410004,79.419998,406400,79.419998
2016-03-23,79.419998,79.419998,78.580002,78.690002,445100,78.690002
2016-03-24,78.019997,78.160004,77.169998,77.730003,392400,77.730003
2016-03-28,78.029999,78.129997,77.529999,77.940002,293200,77.940002
2016-03-29,77.970001,79.580002,77.949997,79.529999,402300,79.529999
2016-03-30,80.059998,80.18,79.540001,79.800003,406200,79.800003
2016-03-31,79.709999,80.400002,79.639999,80.019997,695300,80.019997
2016-04-01,79.739998,81.32,79.32,81.150002,499700,81.150002
2016-04-04,81.5,82.620003,81.239998,82.050003,657800,82.050003
2016-04-05,81.339996,81.650002,80.510002,80.620003,379400,80.620003
2016-04-06,80.580002,81.900002,80.459999,81.889999,569000,81.889999
2016-04-07,81.309998,81.459999,80.019997,80.410004,488500,80.410004
2016-04-08,80.660004,80.760002,79.800003,80.120003,323300,80.120003
2016-04-11,80.379997,80.809998,80.199997,80.239998,386900,80.239998
2016-04-12,80.339996,81.419998,79.910004,81.209999,404000,81.209999
2016-04-13,81.68,82.959999,81.650002,82.790001,514000,82.790001
2016-04-14,82.660004,83.800003,82.57,83.5,672500,83.5
2016-04-15,83.660004,83.989998,83.349998,83.93,918400,83.93
2016-04-18,83.980003,85.129997,83.010002,85.010002,584800,85.010002
2016-04-19,85.199997,85.650002,84.75,85.120003,644000,85.120003
2016-04-20,85.169998,85.970001,84.269997,85.629997,679600,85.629997
2016-04-21,85.459999,86.099998,84.57,85.010002,655700,85.010002
2016-04-22,85.0,85.709999,84.529999,85.169998,445600,85.169998
2016-04-25,84.959999,85.440002,84.400002,84.610001,451900,84.610001
2016-04-26,84.830002,85.139999,83.860001,84.260002,577000,84.260002
2016-04-27,84.510002,85.25,84.0,84.860001,810500,84.860001
2016-04-28,82.940002,85.519997,82.07,82.43,1455300,82.43
2016-04-29,81.989998,82.029999,80.57,81.18,957000,81.18
2016-05-02,81.389999,82.059998,81.129997,82.059998,685300,82.059998
2016-05-03,81.75,82.290001,81.669998,81.919998,939200,81.919998
2016-05-04,81.75,81.849998,81.07,81.199997,570000,81.199997
2016-05-05,81.25,81.650002,81.029999,81.279999,686100,81.279999
2016-05-06,80.839996,81.529999,80.510002,81.470001,521200,81.470001
2016-05-09,81.459999,82.419998,81.260002,82.110001,500700,82.110001
2016-05-10,82.32,82.449997,81.5,82.260002,460600,82.260002
2016-05-11,81.959999,82.769997,81.860001,81.970001,524300,81.970001
2016-05-12,82.169998,82.470001,81.690002,82.260002,671100,82.260002
2016-05-13,81.980003,82.580002,81.82,82.110001,547700,82.110001
2016-05-16,82.040001,84.0,82.040001,83.949997,872800,83.949997
2016-05-17,83.910004,84.540001,83.139999,83.580002,1115500,83.580002
2016-05-18,83.190002,84.639999,82.970001,83.559998,1137600,83.559998
2016-05-19,83.019997,83.32,82.389999,82.910004,489900,82.910004
2016-05-20,83.370003,84.269997,82.68,83.760002,645600,83.760002
2016-05-23,83.730003,83.980003,83.010002,83.07,379500,83.07
2016-05-24,83.300003,83.910004,82.510002,83.370003,1042600,83.370003
2016-05-25,83.480003,83.580002,82.440002,82.599998,740600,82.599998
2016-05-26,82.489998,82.690002,81.800003,81.900002,662600,81.900002
2016-05-27,81.949997,82.18,81.720001,82.050003,426000,82.050003
2016-05-31,82.050003,82.919998,81.75,82.790001,1165000,82.790001
2016-06-01,82.760002,82.760002,82.120003,82.660004,587300,82.660004
2016-06-02,82.519997,83.639999,82.519997,83.639999,587300,83.639999
2016-06-03,83.370003,83.610001,82.970001,83.360001,524300,83.360001
2016-06-06,83.25,84.349998,83.239998,84.129997,595900,84.129997
2016-06-07,83.410004,84.769997,83.410004,84.519997,644800,84.519997
2016-06-08,84.410004,85.580002,84.379997,85.519997,512200,85.519997
2016-06-09,85.489998,86.239998,84.790001,85.57,600400,85.57
2016-06-10,85.07,85.400002,84.290001,85.300003,863000,85.300003
2016-06-13,84.839996,85.330002,83.730003,83.790001,767100,83.790001
