Date,Open_VFC,High_VFC,Low_VFC,Close_VFC,Volume_VFC,AdjClose_VFC
2015-01-02,75.190002,75.470001,73.129997,73.760002,1311500,71.540223
2015-01-05,73.25,73.760002,72.82,73.139999,1955800,70.938879
2015-01-06,73.139999,73.760002,72.230003,72.709999,1992900,70.521819
2015-01-07,73.18,73.839996,72.93,73.639999,1688200,71.423831
2015-01-08,74.400002,75.330002,74.269997,75.300003,2143800,73.033878
2015-01-09,75.510002,75.739998,74.57,75.239998,2456900,72.975678
2015-01-12,75.449997,75.959999,75.0,75.309998,2103700,73.043572
2015-01-13,75.779999,76.889999,74.489998,75.080002,2984900,72.820497
2015-01-14,73.800003,74.779999,73.540001,74.050003,1844100,71.821496
2015-01-15,74.050003,74.610001,71.849998,71.93,3099700,69.765294
2015-01-16,71.93,72.620003,71.349998,72.57,2244300,70.386033
2015-01-20,71.959999,72.970001,71.269997,71.870003,2911300,69.707102
2015-01-21,71.489998,72.120003,71.269997,71.68,3244900,69.522818
2015-01-22,71.970001,72.589996,71.57,72.139999,4013000,69.968973
2015-01-23,72.199997,72.239998,71.059998,71.129997,3445700,68.989367
2015-01-26,70.82,71.75,70.580002,71.489998,2455600,69.338533
2015-01-27,70.760002,71.330002,70.050003,71.059998,2695200,68.921474
2015-01-28,71.650002,72.269997,71.0,71.029999,2678500,68.892378
2015-01-29,71.300003,71.849998,70.660004,71.389999,3120700,69.241544
2015-01-30,69.970001,70.980003,69.290001,69.370003,2972900,67.282339
2015-02-02,68.32,69.349998,68.290001,69.300003,3897400,67.214446
2015-02-03,69.830002,71.199997,69.699997,71.139999,3054700,68.999068
2015-02-04,69.599998,70.099998,68.169998,68.879997,7709900,66.80708
2015-02-05,69.360001,70.339996,69.169998,70.239998,2755100,68.126152
2015-02-06,70.629997,70.779999,69.239998,69.25,3631400,67.165947
2015-02-09,69.07,69.080002,67.849998,68.709999,4288900,66.642198
2015-02-10,69.339996,70.050003,69.110001,69.639999,3708200,67.54421
2015-02-11,69.519997,70.169998,69.519997,70.07,2898000,67.961269
2015-02-12,70.269997,71.260002,70.18,71.0,4011800,68.863282
2015-02-13,72.839996,75.730003,72.43,75.260002,5572600,72.995081
2015-02-17,74.889999,75.919998,74.209999,75.400002,2981000,73.130867
2015-02-18,74.989998,75.709999,74.989998,75.339996,3325400,73.072668
2015-02-19,75.360001,75.440002,74.43,74.449997,3655700,72.209452
2015-02-20,74.440002,75.830002,74.199997,75.800003,2256200,73.51883
2015-02-23,75.849998,76.309998,75.660004,76.169998,2541800,73.877691
2015-02-24,76.239998,76.68,76.110001,76.32,1735700,74.023178
2015-02-25,76.510002,77.830002,76.510002,77.610001,2771100,75.274357
2015-02-26,77.389999,77.550003,76.699997,76.879997,1926700,74.566323
2015-02-27,76.760002,76.949997,76.519997,76.660004,1733200,74.35295
2015-03-02,76.529999,77.43,76.349998,77.239998,1940500,74.915489
2015-03-03,76.720001,77.050003,76.239998,76.690002,1483700,74.382046
2015-03-04,76.589996,76.800003,76.0,76.489998,1209200,74.18806
2015-03-05,76.82,76.910004,75.949997,76.07,1748000,73.780702
2015-03-06,75.470001,75.57,74.330002,74.489998,1563500,72.553456
2015-03-09,74.699997,75.269997,74.43,75.07,1356100,73.118379
2015-03-10,74.18,74.559998,73.900002,73.980003,1349400,72.05672
2015-03-11,74.019997,74.199997,72.57,72.720001,2153800,70.829475
2015-03-12,73.190002,73.419998,72.730003,73.220001,2684100,71.316476
2015-03-13,73.339996,73.739998,72.470001,72.93,1525400,71.034014
2015-03-16,73.260002,73.5,72.910004,73.160004,1223300,71.258038
2015-03-17,72.919998,73.360001,72.720001,73.089996,2067200,71.189851
2015-03-18,72.919998,74.150002,72.239998,73.900002,2200400,71.978798
2015-03-19,73.910004,74.199997,73.529999,74.059998,1095500,72.134635
2015-03-20,74.309998,75.360001,74.099998,75.25,5110000,73.2937
2015-03-23,75.379997,76.480003,75.260002,75.989998,1934900,74.01446
2015-03-24,75.919998,75.989998,75.150002,75.389999,1328400,73.43006
2015-03-25,75.400002,75.599998,74.07,74.07,1795000,72.144377
2015-03-26,73.660004,74.290001,73.019997,73.879997,1144100,71.959314
2015-03-27,74.050003,74.730003,73.879997,74.360001,844000,72.426838
2015-03-30,74.629997,75.379997,74.629997,75.129997,882700,73.176817
2015-03-31,75.050003,75.779999,74.889999,75.309998,2563500,73.352138
2015-04-01,75.379997,75.379997,74.25,75.029999,1581300,73.079418
2015-04-02,75.010002,75.639999,74.919998,75.480003,1075100,73.517724
2015-04-06,74.959999,76.18,74.779999,75.790001,1275000,73.819662
2015-04-07,75.769997,76.029999,75.339996,75.629997,1450600,73.663818
2015-04-08,75.690002,76.059998,75.029999,75.589996,1355000,73.624857
2015-04-09,75.660004,76.010002,74.949997,75.269997,1034700,73.313177
2015-04-10,75.279999,75.629997,74.900002,75.580002,1357800,73.615123
2015-04-13,75.470001,75.82,74.879997,74.879997,1144200,72.933316
2015-04-14,74.889999,75.07,74.309998,74.660004,1265800,72.719042
2015-04-15,75.040001,75.550003,74.459999,74.550003,1271500,72.611901
2015-04-16,74.489998,74.93,74.370003,74.519997,772900,72.582675
2015-04-17,74.080002,74.330002,73.519997,73.739998,1460600,71.822954
2015-04-20,74.230003,74.57,73.779999,73.970001,1339600,72.046978
2015-04-21,74.389999,74.580002,74.040001,74.330002,1182000,72.397619
2015-04-22,74.550003,74.559998,73.610001,73.910004,972900,71.98854
2015-04-23,73.82,74.370003,73.610001,73.910004,1576500,71.98854
2015-04-24,74.169998,74.199997,73.660004,73.699997,918900,71.783993
2015-04-27,73.949997,74.199997,73.300003,73.459999,1193500,71.550234
2015-04-28,73.339996,73.559998,72.709999,73.440002,998900,71.530758
2015-04-29,73.330002,73.389999,72.589996,73.18,1484400,71.277515
2015-04-30,73.0,73.459999,72.199997,72.43,2631100,70.547013
2015-05-01,72.709999,72.980003,69.309998,72.050003,4271600,70.176895
2015-05-04,72.339996,72.480003,71.019997,71.260002,2676100,69.407432
2015-05-05,71.279999,72.089996,71.199997,71.5,1983700,69.64119
2015-05-06,71.449997,71.75,70.419998,70.769997,1927200,68.930165
2015-05-07,70.589996,71.190002,70.589996,70.970001,1978600,69.12497
2015-05-08,71.610001,72.32,71.589996,71.900002,1443900,70.030793
2015-05-11,71.940002,72.25,71.639999,71.809998,1797400,69.943129
2015-05-12,71.300003,71.540001,70.669998,71.309998,1333900,69.456127
2015-05-13,71.209999,71.589996,69.779999,70.25,2533200,68.423687
2015-05-14,70.68,70.93,69.949997,70.580002,2259000,68.745109
2015-05-15,70.860001,71.300003,70.5,71.260002,2514000,69.407432
2015-05-18,71.360001,71.900002,71.330002,71.769997,1126900,69.904168
2015-05-19,71.93,72.0,71.300003,71.449997,1346100,69.592487
2015-05-20,71.68,71.699997,71.150002,71.190002,1605100,69.339252
2015-05-21,71.010002,71.410004,70.739998,71.279999,1392400,69.426908
2015-05-22,71.349998,71.510002,70.889999,71.360001,1211900,69.50483
2015-05-26,70.730003,71.099998,69.389999,69.550003,2515300,67.741888
2015-05-27,69.25,69.5,68.440002,69.419998,2828700,67.615263
2015-05-28,69.440002,71.779999,69.360001,71.080002,3228800,69.232111
2015-05-29,71.07,71.07,70.260002,70.43,2459900,68.599008
2015-06-01,70.650002,70.690002,69.949997,70.209999,1276400,68.384726
2015-06-02,70.5,70.970001,70.019997,70.610001,1456400,68.774328
2015-06-03,70.639999,71.279999,70.290001,71.139999,1272000,69.290549
2015-06-04,70.629997,71.199997,70.440002,70.529999,1395000,68.696406
2015-06-05,70.129997,70.580002,69.790001,70.220001,1356500,68.706195
2015-06-08,70.0,70.169998,69.540001,69.550003,1131400,68.050641
2015-06-09,69.709999,70.0,69.0,69.43,1215500,67.933225
2015-06-10,69.82,70.559998,69.629997,70.029999,1792800,68.520289
2015-06-11,70.050003,70.360001,69.529999,69.589996,1423900,68.089772
2015-06-12,69.300003,69.559998,68.970001,69.190002,1574700,67.698401
2015-06-15,68.120003,69.18,68.120003,68.849998,1818300,67.365727
2015-06-16,68.949997,69.5,68.660004,69.400002,1534300,67.903873
2015-06-17,69.5,69.669998,68.809998,69.480003,1725600,67.98215
2015-06-18,69.57,70.57,69.550003,70.279999,1518800,68.764899
2015-06-19,70.099998,70.510002,70.080002,70.080002,2256800,68.569214
2015-06-22,70.540001,70.540001,69.940002,70.129997,1284900,68.618132
2015-06-23,70.580002,71.730003,70.5,71.269997,2319700,69.733555
2015-06-24,71.120003,71.269997,70.230003,70.260002,1662200,68.745334
2015-06-25,69.639999,70.669998,69.639999,70.510002,2100300,68.989944
2015-06-26,70.75,71.32,70.739998,70.779999,5220700,69.25412
2015-06-29,69.970001,70.349998,68.790001,68.839996,1922200,67.355941
2015-06-30,69.580002,70.360001,69.440002,69.739998,2874900,68.23654
2015-07-01,70.080002,71.690002,69.919998,71.589996,2543800,70.046656
2015-07-02,71.790001,72.279999,71.489998,72.059998,2384000,70.506525
2015-07-06,71.470001,71.900002,70.57,70.980003,2068400,69.449813
2015-07-07,71.089996,71.720001,70.230003,71.599998,1322100,70.056442
2015-07-08,71.089996,71.400002,69.860001,69.989998,1482300,68.48115
2015-07-09,70.660004,71.010002,69.870003,69.900002,1204100,68.393094
2015-07-10,70.790001,71.510002,70.32,71.260002,1396200,69.723776
2015-07-13,71.779999,73.050003,71.779999,72.919998,2011900,71.347985
2015-07-14,72.980003,73.040001,72.449997,72.75,1122100,71.181652
2015-07-15,72.690002,73.239998,72.309998,72.699997,1653300,71.132727
2015-07-16,73.169998,73.169998,72.279999,73.040001,1398900,71.465401
2015-07-17,72.699997,72.769997,72.019997,72.489998,1488500,70.927255
2015-07-20,72.559998,73.029999,72.459999,72.870003,1267400,71.299068
2015-07-21,73.029999,74.160004,72.639999,74.080002,2352300,72.482982
2015-07-22,74.019997,74.360001,73.790001,74.169998,1490400,72.571038
2015-07-23,74.900002,75.580002,74.449997,74.669998,2954800,73.060259
2015-07-24,75.959999,76.610001,73.43,74.5,2875500,72.893926
2015-07-27,74.959999,75.220001,73.169998,73.910004,2145900,72.316648
2015-07-28,74.279999,75.730003,73.550003,75.650002,2207100,74.019135
2015-07-29,75.599998,76.139999,74.959999,76.0,1780700,74.361588
2015-07-30,75.910004,76.730003,75.660004,76.660004,1715100,75.007364
2015-07-31,76.75,77.400002,76.239998,77.089996,2674900,75.428087
2015-08-03,76.440002,76.809998,74.699997,75.900002,1946900,74.263746
2015-08-04,76.260002,76.760002,75.870003,76.230003,1439800,74.586633
2015-08-05,77.040001,77.360001,76.449997,76.720001,1529600,75.066068
2015-08-06,76.669998,76.910004,75.470001,76.050003,1293000,74.410514
2015-08-07,75.870003,76.199997,75.18,75.790001,1161000,74.156117
2015-08-10,76.449997,76.970001,75.980003,76.540001,2222800,74.889948
2015-08-11,75.660004,76.730003,75.510002,76.07,1897100,74.430079
2015-08-12,75.459999,75.790001,74.18,75.239998,1644600,73.617971
2015-08-13,75.230003,76.129997,75.139999,75.419998,1375100,73.79409
2015-08-14,75.300003,75.989998,75.150002,75.940002,1078000,74.302884
2015-08-17,75.459999,76.239998,75.07,76.150002,1674100,74.508356
2015-08-18,76.370003,76.639999,75.949997,76.190002,1087200,74.547495
2015-08-19,75.660004,76.32,75.209999,75.580002,1037500,73.950645
2015-08-20,74.690002,74.989998,74.139999,74.169998,1457600,72.571038
2015-08-21,73.489998,73.660004,71.970001,72.129997,3024800,70.575015
2015-08-24,69.300003,71.730003,67.18,69.43,3094700,67.933225
2015-08-25,71.0,71.669998,69.019997,69.129997,2413800,67.63969
2015-08-26,70.400002,72.07,69.650002,71.919998,2374600,70.369544
2015-08-27,72.470001,73.449997,71.919998,73.309998,1908300,71.729577
2015-08-28,73.160004,73.550003,72.529999,73.080002,1383200,71.50454
2015-08-31,73.0,73.389999,72.230003,72.43,1735900,70.868551
2015-09-01,70.809998,72.080002,70.330002,70.75,1830400,69.224768
2015-09-02,71.510002,71.629997,70.550003,71.57,1700500,70.02709
2015-09-03,71.809998,72.480003,71.370003,71.68,1391200,70.449711
2015-09-04,70.730003,71.339996,70.18,70.730003,1274800,69.516019
2015-09-08,72.029999,72.18,71.32,72.129997,1327900,70.891984
2015-09-09,72.720001,73.0,70.610001,70.769997,1198000,69.555326
2015-09-10,70.849998,71.330002,70.169998,70.550003,1102900,69.339109
2015-09-11,70.389999,71.029999,70.050003,71.019997,1285500,69.801035
2015-09-14,70.910004,71.019997,70.110001,70.459999,934100,69.250649
2015-09-15,70.790001,71.150002,70.190002,70.959999,1196300,69.742068
2015-09-16,71.010002,72.059998,70.830002,71.959999,1456000,70.724904
2015-09-17,72.0,73.050003,71.629997,71.93,1592000,70.69542
2015-09-18,71.169998,71.690002,70.5,70.620003,2820200,69.407907
2015-09-21,71.089996,71.970001,70.809998,71.610001,1266100,70.380913
2015-09-22,70.540001,71.139999,70.239998,71.029999,968600,69.810866
2015-09-23,71.18,71.389999,70.089996,70.43,1094200,69.221166
2015-09-24,70.010002,70.370003,69.360001,70.050003,1360100,68.84769
2015-09-25,70.769997,71.0,69.599998,70.080002,1384400,68.877174
2015-09-28,69.870003,69.870003,67.769997,68.029999,1729600,66.862357
2015-09-29,68.040001,68.5,66.900002,67.230003,1691300,66.076092
2015-09-30,68.279999,68.57,67.68,68.209999,2477700,67.039268
2015-10-01,68.379997,68.790001,67.940002,68.760002,1830200,67.579831
2015-10-02,67.970001,70.220001,67.739998,70.220001,1993500,69.014771
2015-10-05,70.879997,71.790001,70.449997,71.699997,1667600,70.469364
2015-10-06,71.389999,71.660004,69.440002,69.75,1607700,68.552837
2015-10-07,69.980003,70.209999,68.989998,69.669998,1861900,68.474208
2015-10-08,69.720001,71.400002,69.360001,71.330002,1613600,70.10572
2015-10-09,71.220001,71.620003,71.050003,71.360001,967400,70.135204
2015-10-12,71.480003,71.870003,71.080002,71.559998,660100,70.331768
2015-10-13,71.089996,71.5,70.269997,70.349998,1309800,69.142537
2015-10-14,71.279999,71.279999,69.709999,70.309998,1542800,69.103222
2015-10-15,70.900002,71.650002,70.169998,71.540001,1687200,70.312115
2015-10-16,72.150002,72.970001,71.629997,72.93,1944300,71.678256
2015-10-19,72.879997,72.879997,71.809998,72.57,1899200,71.324435
2015-10-20,72.230003,73.519997,72.040001,73.25,2124200,71.992764
2015-10-21,73.599998,73.809998,72.580002,72.639999,2129400,71.393233
2015-10-22,72.959999,73.589996,72.269997,73.209999,2265500,71.953449
2015-10-23,68.400002,69.050003,61.560001,63.75,15367900,62.655818
2015-10-26,64.379997,67.650002,63.0,65.910004,7616200,64.778748
2015-10-27,65.68,66.330002,65.0,66.300003,3971600,65.162054
2015-10-28,66.25,67.919998,65.839996,67.809998,3600500,66.646132
2015-10-29,67.669998,68.18,67.279999,68.110001,2453500,66.940985
2015-10-30,68.0,68.5,67.349998,67.519997,3078500,66.361108
2015-11-02,67.650002,67.93,66.43,67.809998,1968200,66.646132
2015-11-03,67.769997,68.809998,67.650002,68.18,2563900,67.009784
2015-11-04,68.550003,68.639999,67.519997,67.93,1602200,66.764075
2015-11-05,68.230003,70.349998,67.690002,69.209999,2481300,68.022104
2015-11-06,69.110001,69.529999,68.25,69.0,1861400,67.815709
2015-11-09,68.790001,68.93,67.050003,67.410004,2015100,66.253003
2015-11-10,67.220001,67.93,66.75,67.900002,1254600,66.734591
2015-11-11,67.68,67.68,65.639999,65.690002,2652600,64.562523
2015-11-12,63.880001,64.800003,63.169998,64.610001,4131000,63.501058
2015-11-13,63.869999,64.089996,62.02,62.049999,3026100,60.984996
2015-11-16,61.830002,62.82,61.389999,62.759998,2211300,61.682809
2015-11-17,61.849998,62.700001,61.169998,61.950001,3218400,60.886714
2015-11-18,62.02,63.349998,61.720001,63.240002,1945500,62.154573
2015-11-19,63.439999,64.199997,63.119999,63.490002,1918500,62.400283
2015-11-20,64.110001,65.150002,64.050003,64.730003,2487100,63.619001
2015-11-23,64.760002,65.839996,64.589996,65.290001,2370500,64.169387
2015-11-24,65.290001,66.860001,65.019997,66.349998,2813500,65.211191
2015-11-25,66.330002,66.769997,65.900002,66.400002,1438000,65.260336
2015-11-27,66.410004,66.699997,64.690002,65.330002,923500,64.208702
2015-11-30,64.779999,64.949997,63.810001,64.699997,2625600,63.58951
2015-12-01,64.779999,65.660004,64.449997,65.599998,1676700,64.474064
2015-12-02,65.510002,66.300003,65.169998,65.470001,1568200,64.346298
2015-12-03,64.910004,65.199997,63.439999,63.82,3706300,62.724617
2015-12-04,64.089996,65.43,63.380001,64.400002,2625300,63.663758
2015-12-07,63.970001,64.639999,63.5,64.57,2853500,63.831813
2015-12-08,63.810001,64.82,63.529999,64.459999,1548600,63.72307
2015-12-09,63.950001,64.370003,62.07,62.75,4201700,62.03262
2015-12-10,62.599998,63.57,62.439999,62.950001,2123300,62.230334
2015-12-11,61.970001,62.16,61.389999,61.810001,3617700,61.103368
2015-12-14,61.830002,62.669998,61.77,62.43,2312800,61.716279
2015-12-15,63.139999,63.209999,62.23,62.720001,2937600,62.002964
2015-12-16,62.91,63.630001,62.59,63.59,2833400,62.863017
2015-12-17,63.740002,63.740002,62.23,62.459999,3039400,61.745935
2015-12-18,62.18,62.73,61.98,62.009998,5019300,61.301078
2015-12-21,62.439999,62.610001,61.939999,62.349998,2220700,61.637191
2015-12-22,62.700001,62.779999,61.700001,61.849998,3553100,61.142908
2015-12-23,62.040001,62.5,61.75,62.48,2211500,61.765706
2015-12-24,62.369999,62.450001,62.009998,62.279999,1181300,61.567992
2015-12-28,62.029999,62.349998,61.779999,62.220001,1250200,61.50868
2015-12-29,62.630001,63.16,62.419998,63.130001,1867700,62.408277
2015-12-30,63.02,63.189999,62.59,62.66,1367300,61.943649
2015-12-31,62.57,62.799999,62.23,62.25,1583400,61.538336
2016-01-04,60.689999,61.130001,60.259998,60.869999,3618300,60.174112
2016-01-05,61.049999,61.470001,60.66,61.220001,2673300,60.520113
2016-01-06,60.34,61.119999,59.860001,60.189999,2640200,59.501886
2016-01-07,59.360001,61.200001,59.169998,59.450001,3157000,58.770348
2016-01-08,59.740002,60.07,58.07,58.220001,2736300,57.55441
2016-01-11,57.18,57.869999,55.84,56.450001,5167200,55.804645
2016-01-12,57.490002,58.549999,56.98,57.720001,3827000,57.060126
2016-01-13,58.16,58.470001,56.48,56.630001,3338800,55.982587
2016-01-14,56.549999,56.720001,54.709999,55.549999,4968700,54.914932
2016-01-15,54.240002,55.43,53.869999,54.98,3129900,54.351449
2016-01-19,55.369999,55.810001,53.330002,54.0,4172400,53.382653
2016-01-20,53.0,55.040001,52.209999,55.0,4560000,54.371221
2016-01-21,55.43,57.560001,55.09,57.0,4843400,56.348356
2016-01-22,57.75,58.189999,57.02,58.09,2801700,57.425895
2016-01-25,58.0,58.310001,57.5,57.849998,2955300,57.188637
2016-01-26,58.209999,59.220001,58.0,58.75,2494900,58.078349
2016-01-27,58.549999,59.669998,58.139999,58.75,2288100,58.078349
2016-01-28,59.599998,60.16,59.220001,60.07,2837900,59.383258
2016-01-29,60.459999,62.75,60.330002,62.599998,6083900,61.884333
2016-02-01,61.830002,63.57,61.779999,63.310001,3371500,62.586219
2016-02-02,64.099998,64.529999,61.900002,62.349998,3721200,61.637191
2016-02-03,63.060001,63.41,61.470001,63.310001,2331600,62.586219
2016-02-04,61.400002,62.119999,59.619999,61.41,4076100,60.707939
2016-02-05,60.73,60.790001,58.689999,59.029999,4769600,58.355147
2016-02-08,58.080002,58.110001,56.07,57.0,3621700,56.348356
2016-02-09,56.189999,57.139999,56.130001,56.66,2637500,56.012243
2016-02-10,57.080002,57.950001,56.66,56.959999,3665100,56.308812
2016-02-11,56.099998,57.150002,56.040001,56.810001,2660200,56.16053
2016-02-12,57.549999,58.860001,57.189999,58.790001,2406400,58.117893
2016-02-16,58.799999,60.150002,58.060001,59.599998,2546200,58.91863
2016-02-17,59.700001,61.240002,59.630001,61.209999,2814200,60.510225
2016-02-18,60.810001,61.82,60.540001,61.25,3098700,60.549769
2016-02-19,57.990002,59.5,55.099998,58.549999,9240300,57.880635
2016-02-22,59.0,61.93,58.799999,61.490002,4848700,60.787026
2016-02-23,61.349998,61.950001,60.619999,61.439999,2949700,60.737595
2016-02-24,60.790001,63.5,60.77,63.23,3565300,62.507132
2016-02-25,63.419998,64.739998,63.150002,64.68,3150000,63.940556
2016-02-26,64.709999,65.5,64.529999,64.900002,2605400,64.158042
2016-02-29,64.769997,65.839996,64.760002,65.110001,2971900,64.36564
2016-03-01,65.480003,66.870003,65.300003,66.75,2797500,65.986891
2016-03-02,66.5,67.099998,65.68,66.279999,3059700,65.522263
2016-03-03,66.360001,66.830002,65.760002,66.330002,2372700,65.571694
2016-03-04,65.870003,66.370003,64.889999,65.400002,4065500,65.01499
2016-03-07,65.029999,66.199997,64.75,65.870003,2989200,65.482224
2016-03-08,65.220001,65.720001,64.830002,64.980003,3078300,64.597464
2016-03-09,65.470001,65.470001,64.339996,64.839996,2305500,64.458281
2016-03-10,65.18,65.529999,64.209999,65.25,1810100,64.865871
2016-03-11,65.860001,66.720001,65.720001,66.349998,1724200,65.959394
2016-03-14,66.019997,66.349998,65.75,65.779999,1886100,65.39275
2016-03-15,65.529999,65.989998,65.089996,65.709999,1802900,65.323162
2016-03-16,65.650002,65.809998,64.940002,65.410004,2044400,65.024933
2016-03-17,65.190002,66.5,64.860001,66.400002,2332100,66.009103
2016-03-18,66.480003,66.910004,66.239998,66.5,3360300,66.108512
2016-03-21,66.489998,66.870003,66.300003,66.5,1401700,66.108512
2016-03-22,65.839996,66.129997,64.809998,65.330002,2288800,64.945402
2016-03-23,65.0,65.029999,64.0,64.419998,2824400,64.040756
2016-03-24,64.43,64.459999,63.740002,64.07,2050000,63.692818
2016-03-28,64.190002,64.610001,63.950001,64.379997,1544200,64.00099
2016-03-29,64.480003,65.029999,64.279999,64.93,1421000,64.547755
2016-03-30,65.279999,65.550003,64.870003,65.239998,1370800,64.855928
2016-03-31,65.290001,65.82,64.57,64.760002,1747500,64.378758
2016-04-01,64.599998,65.389999,64.139999,65.239998,1202000,64.855928
2016-04-04,65.309998,65.410004,63.959999,64.080002,1540900,63.702761
2016-04-05,63.93,64.190002,63.18,63.400002,1454700,63.026764
2016-04-06,63.439999,64.230003,63.0,64.160004,1273500,63.782292
2016-04-07,63.419998,64.07,63.380001,64.010002,1707100,63.633173
2016-04-08,64.32,64.349998,62.279999,62.619999,1778400,62.251353
2016-04-11,62.740002,63.029999,61.919998,61.93,1235800,61.565416
2016-04-12,61.959999,62.720001,61.299999,62.57,1240300,62.201648
2016-04-13,62.959999,63.830002,62.669998,63.810001,1228300,63.43435
2016-04-14,63.990002,64.209999,63.41,63.669998,934300,63.295171
2016-04-15,63.689999,64.18,63.400002,64.089996,1403900,63.712697
2016-04-18,64.040001,64.610001,63.82,64.550003,1017700,64.169995
2016-04-19,64.830002,65.120003,64.040001,64.400002,1585000,64.020877
2016-04-20,64.510002,65.330002,64.370003,64.629997,1500800,64.249518
2016-04-21,65.419998,65.5,63.82,63.959999,1925400,63.583465
2016-04-22,64.260002,64.699997,63.669998,64.07,1551100,63.692818
2016-04-25,63.25,63.59,62.759998,63.380001,1482500,63.006881
2016-04-26,63.25,64.25,63.25,64.07,1413200,63.692818
2016-04-27,64.139999,64.190002,63.560001,63.950001,2345700,63.573525
2016-04-28,63.77,63.849998,62.490002,62.66,2782900,62.291118
2016-04-29,63.889999,63.939999,61.540001,63.049999,3858000,62.678822
2016-05-02,62.490002,64.68,62.0,64.650002,3445200,64.269405
2016-05-03,64.760002,66.309998,64.580002,64.910004,7476300,64.527876
2016-05-04,64.669998,64.849998,63.830002,64.410004,4257300,64.03082
2016-05-05,64.150002,64.279999,63.610001,63.84,3416500,63.464172
2016-05-06,63.779999,63.990002,63.169998,63.93,1901800,63.553642
2016-05-09,63.82,64.739998,63.639999,64.589996,1704200,64.209753
2016-05-10,64.690002,65.510002,64.610001,64.940002,2238700,64.557699
2016-05-11,63.650002,63.84,60.669998,60.669998,6176500,60.312832
2016-05-12,61.099998,61.189999,60.009998,60.84,4475700,60.481833
2016-05-13,60.630001,60.959999,59.490002,59.93,2614500,59.577191
2016-05-16,60.18,61.0,59.77,60.709999,1758500,60.352597
2016-05-17,60.639999,61.099998,60.130001,60.41,1840900,60.054364
2016-05-18,60.189999,60.529999,59.580002,60.169998,2051300,59.815775
2016-05-19,60.310001,61.119999,59.630001,60.279999,2256700,59.925129
2016-05-20,60.41,61.52,60.16,61.439999,2191100,61.078299
2016-05-23,61.529999,61.990002,61.259998,61.349998,1960500,60.988829
2016-05-24,61.59,62.220001,61.459999,62.080002,1502500,61.714535
2016-05-25,61.799999,62.419998,61.450001,62.150002,2034500,61.784123
2016-05-26,62.349998,62.419998,61.93,62.07,1268800,61.704592
2016-05-27,62.200001,62.610001,61.939999,62.400002,918800,62.032651
2016-05-31,62.400002,62.599998,61.799999,62.32,3153200,61.95312
2016-06-01,61.990002,62.439999,61.830002,62.189999,1736100,61.823884
2016-06-02,62.119999,62.889999,62.0,62.740002,2340400,62.370649
2016-06-03,62.740002,62.740002,62.099998,62.32,1637200,61.95312
2016-06-06,62.32,62.43,61.860001,62.27,2072800,61.903415
2016-06-07,61.849998,63.029999,61.759998,62.849998,2061000,62.479999
2016-06-08,62.720001,63.349998,62.459999,63.150002,1748100,63.150002
2016-06-09,62.880001,63.220001,62.650002,63.16,1777100,63.16
2016-06-10,62.5,62.849998,62.259998,62.650002,2420600,62.650002
2016-06-13,62.470001,63.080002,62.130001,62.549999,4512100,62.549999
