Date,Open_SNI,High_SNI,Low_SNI,Close_SNI,Volume_SNI,AdjClose_SNI
2013-10-10,76.650002,76.959999,75.68,76.949997,524300,74.272284
2013-10-11,77.019997,77.730003,76.529999,77.720001,467600,75.015494
2013-10-14,77.290001,78.760002,77.150002,78.32,806800,75.594614
2013-10-15,78.199997,78.639999,77.580002,77.889999,722200,75.179577
2013-10-16,78.379997,78.989998,78.050003,78.290001,507600,75.565659
2013-10-17,78.07,78.889999,78.059998,78.839996,471700,76.096515
2013-10-18,79.110001,79.379997,78.82,79.150002,448100,76.395733
2013-10-21,79.239998,79.379997,78.699997,79.139999,466500,76.386079
2013-10-22,79.419998,80.730003,79.25,80.540001,599200,77.737363
2013-10-23,80.18,80.5,79.269997,79.68,608500,76.907289
2013-10-24,79.580002,80.169998,79.379997,79.970001,546900,77.187198
2013-10-25,80.330002,80.580002,80.080002,80.230003,286600,77.438153
2013-10-28,80.269997,80.910004,79.980003,80.629997,657300,77.824228
