Date,Open_COF,High_COF,Low_COF,Close_COF,Volume_COF,AdjClose_COF
2014-12-26,83.379997,83.779999,83.18,83.209999,957600,80.680531
2014-12-29,82.959999,83.959999,82.830002,83.300003,1601200,80.767799
2014-12-30,83.089996,83.720001,82.900002,83.309998,2069000,80.77749
2014-12-31,83.830002,83.949997,82.529999,82.550003,1523200,80.040598
2015-01-02,82.790001,83.239998,81.730003,82.489998,1483200,79.982417
2015-01-05,81.57,82.160004,80.199997,80.589996,2678200,78.140173
2015-01-06,80.730003,80.769997,78.860001,79.089996,2929500,76.685771
2015-01-07,80.160004,80.459999,79.709999,79.989998,2434100,77.558413
2015-01-08,80.709999,81.389999,80.580002,80.769997,2008200,78.314701
2015-01-09,80.900002,81.029999,79.360001,79.370003,2741300,76.957265
2015-01-12,79.790001,80.0,78.650002,79.059998,2372100,76.656684
2015-01-13,79.75,80.040001,77.629997,78.389999,3944700,76.007053
2015-01-14,77.440002,77.440002,75.510002,76.75,4149400,74.416907
2015-01-15,76.75,78.379997,76.639999,76.949997,3913300,74.610824
2015-01-16,76.639999,77.209999,75.550003,76.650002,4689900,74.319948
2015-01-20,76.629997,77.620003,76.440002,77.389999,3296000,75.037451
2015-01-21,77.080002,77.599998,76.599998,77.209999,2486600,74.862923
2015-01-22,76.959999,77.160004,74.75,76.199997,7580300,73.883623
2015-01-23,76.629997,78.720001,76.629997,77.599998,4822800,75.241067
2015-01-26,77.230003,78.300003,76.5,78.190002,4297900,75.813135
2015-01-27,77.279999,77.580002,76.699997,76.769997,3205600,74.436296
2015-01-28,76.660004,76.839996,74.43,74.449997,4404900,72.186821
2015-01-29,74.199997,75.25,73.900002,74.959999,4577700,72.68132
2015-01-30,74.5,74.910004,73.110001,73.209999,4937800,70.984517
2015-02-02,73.699997,74.519997,72.769997,74.419998,3552000,72.157734
2015-02-03,74.690002,75.599998,74.540001,75.510002,2830800,73.214603
2015-02-04,75.739998,76.080002,75.080002,75.300003,3317900,73.010988
2015-02-05,75.449997,75.959999,75.410004,75.779999,3303500,73.770299
2015-02-06,76.32,77.510002,76.07,76.220001,3786500,74.198632
2015-02-09,75.690002,77.040001,75.290001,76.720001,2441500,74.685372
2015-02-10,77.419998,77.599998,76.75,77.059998,2063000,75.016352
2015-02-11,77.099998,77.580002,76.900002,77.32,1923300,75.269458
2015-02-12,78.029999,79.639999,77.889999,79.290001,3961500,77.187215
2015-02-13,79.389999,79.709999,78.650002,78.879997,3216000,76.788085
2015-02-17,78.790001,80.279999,78.769997,80.0,3468600,77.878385
2015-02-18,79.730003,79.989998,79.269997,79.339996,2535300,77.235884
2015-02-19,79.389999,79.75,79.089996,79.419998,2190700,77.313765
2015-02-20,79.199997,80.419998,78.57,80.389999,2590500,78.258041
2015-02-23,80.389999,80.389999,79.379997,80.059998,2397500,77.936791
2015-02-24,79.839996,80.82,79.620003,80.5,2225300,78.365124
2015-02-25,80.18,80.419998,79.550003,79.660004,3103800,77.547405
2015-02-26,79.480003,79.970001,78.720001,79.150002,2731700,77.050928
2015-02-27,78.860001,79.410004,78.709999,78.709999,3329200,76.622595
2015-03-02,78.709999,79.279999,78.269997,79.150002,3486400,77.050928
2015-03-03,79.150002,79.419998,78.779999,79.139999,2257000,77.041191
2015-03-04,78.949997,78.980003,78.25,78.650002,2340500,76.564188
2015-03-05,78.650002,78.970001,78.199997,78.889999,2042100,76.797821
2015-03-06,79.550003,80.709999,78.760002,78.980003,3088700,76.885438
2015-03-09,78.870003,80.019997,78.620003,79.839996,3048100,77.722624
2015-03-10,79.019997,79.110001,77.699997,77.720001,2864700,75.658852
2015-03-11,78.050003,78.529999,77.720001,78.230003,2259600,76.155329
2015-03-12,79.040001,81.519997,79.040001,81.449997,4562500,79.289927
2015-03-13,81.400002,81.400002,79.269997,80.0,2770500,77.878385
2015-03-16,80.639999,81.769997,80.529999,81.470001,2888900,79.309401
2015-03-17,81.0,81.650002,80.669998,81.5,2201300,79.338604
2015-03-18,80.970001,81.910004,80.510002,81.620003,2175900,79.455425
2015-03-19,81.480003,81.589996,80.529999,80.620003,2653800,78.481945
2015-03-20,80.970001,81.449997,80.760002,81.129997,3649600,78.978414
2015-03-23,81.269997,81.989998,81.18,81.25,1731500,79.095234
2015-03-24,80.940002,80.959999,80.129997,80.139999,2118100,78.014671
2015-03-25,80.18,80.18,78.839996,78.839996,1918300,76.749144
2015-03-26,78.800003,78.900002,77.889999,78.510002,2291100,76.427902
2015-03-27,78.470001,79.019997,78.050003,78.650002,2636300,76.564188
2015-03-30,79.190002,79.610001,79.059998,79.199997,1962700,77.099598
2015-03-31,78.580002,79.190002,78.449997,78.82,2666700,76.729678
2015-04-01,78.830002,80.040001,78.57,79.870003,3607600,77.751835
2015-04-02,79.639999,80.440002,79.459999,80.309998,1968500,78.180161
2015-04-06,79.43,80.839996,79.139999,80.32,2099300,78.189898
2015-04-07,79.860001,80.279999,79.669998,79.669998,2301100,77.557134
2015-04-08,79.660004,81.040001,79.650002,80.190002,2564200,78.063348
2015-04-09,80.040001,80.410004,79.620003,80.360001,1856800,78.228838
2015-04-10,80.230003,80.660004,80.010002,80.610001,2233400,78.472208
2015-04-13,80.610001,81.330002,80.43,81.089996,1644200,78.939474
2015-04-14,81.089996,81.470001,80.769997,81.349998,2773800,79.192581
2015-04-15,81.550003,82.959999,81.360001,82.82,3696200,80.623597
2015-04-16,82.620003,83.209999,82.519997,83.010002,2373400,80.808561
2015-04-17,82.400002,82.620003,81.82,82.0,2752600,79.825344
2015-04-20,82.360001,82.639999,82.050003,82.190002,1699900,80.010308
2015-04-21,82.5,82.610001,81.5,81.529999,2294900,79.367808
2015-04-22,81.550003,81.889999,81.040001,81.760002,2543200,79.591711
2015-04-23,81.68,82.339996,81.550003,81.860001,2361500,79.689058
2015-04-24,80.089996,81.059998,79.360001,80.440002,3780700,78.306718
2015-04-27,80.580002,81.07,80.300003,80.360001,2815700,78.228838
2015-04-28,80.519997,80.919998,80.059998,80.730003,1783500,78.589028
2015-04-29,80.599998,80.989998,79.839996,80.360001,1899900,78.228838
2015-04-30,80.230003,80.849998,79.82,80.849998,4201200,78.705841
2015-05-01,81.239998,81.989998,80.970001,81.93,2840000,79.757201
2015-05-04,82.0,82.43,81.809998,82.260002,1934200,80.078451
2015-05-05,82.0,83.040001,81.940002,82.269997,2760800,80.08818
2015-05-06,82.739998,82.989998,82.0,82.639999,3283900,80.448371
2015-05-07,82.160004,82.32,81.400002,82.019997,3150900,80.23316
2015-05-08,82.589996,83.360001,82.160004,83.160004,2767400,81.348332
2015-05-11,83.139999,83.660004,83.0,83.309998,2109500,81.495058
2015-05-12,82.889999,83.160004,82.239998,82.910004,2438900,81.103778
2015-05-13,82.980003,83.709999,82.720001,83.650002,2172300,81.827655
2015-05-14,84.120003,84.5,83.75,84.470001,2390800,82.62979
2015-05-15,84.629997,84.739998,83.589996,84.029999,3146200,82.199373
2015-05-18,84.239998,84.720001,84.0,84.559998,1665600,82.717826
2015-05-19,84.910004,85.550003,84.690002,85.410004,2615600,83.549314
2015-05-20,85.25,85.68,84.919998,85.349998,2119300,83.490616
2015-05-21,85.269997,85.440002,84.800003,85.110001,2156300,83.255847
2015-05-22,84.900002,85.360001,84.610001,85.019997,1740500,83.167804
2015-05-26,84.980003,84.980003,83.480003,83.949997,2833600,82.121114
2015-05-27,84.449997,85.050003,84.110001,84.629997,2131700,82.786301
2015-05-28,84.480003,84.720001,83.879997,84.300003,1847900,82.463496
2015-05-29,84.379997,84.519997,83.32,83.559998,2473600,81.739611
2015-06-01,83.800003,84.040001,83.129997,83.389999,2129300,81.573317
2015-06-02,83.440002,84.300003,83.269997,83.949997,2427900,82.121114
2015-06-03,84.0,84.910004,83.980003,84.300003,2221400,82.463496
2015-06-04,83.550003,84.279999,83.050003,83.190002,3164000,81.377677
2015-06-05,83.889999,85.010002,83.730003,84.940002,3965400,83.089552
2015-06-08,85.080002,85.370003,84.690002,84.940002,3476700,83.089552
2015-06-09,84.739998,85.720001,84.589996,85.57,2361700,83.705825
2015-06-10,85.800003,86.989998,85.400002,86.93,4359300,85.036197
2015-06-11,86.989998,87.940002,86.739998,87.660004,2939100,85.750297
2015-06-12,87.470001,87.779999,87.120003,87.57,2627500,85.662254
2015-06-15,86.779999,87.589996,86.779999,87.489998,2810100,85.583995
2015-06-16,87.370003,88.120003,87.18,88.07,2250500,86.151361
2015-06-17,88.489998,88.489998,87.709999,87.839996,2870300,85.926369
2015-06-18,88.160004,88.650002,87.709999,88.519997,2655700,86.591555
2015-06-19,88.150002,88.760002,88.019997,88.419998,3614800,86.493735
2015-06-22,89.0,89.5,88.959999,89.32,2140900,87.37413
2015-06-23,89.93,89.989998,89.169998,89.379997,1881000,87.43282
2015-06-24,89.309998,89.650002,89.07,89.089996,2153800,87.149137
2015-06-25,89.480003,90.099998,88.519997,88.849998,2431700,86.914368
2015-06-26,89.160004,89.32,88.790001,89.059998,3244000,87.119792
2015-06-29,87.870003,88.550003,87.660004,87.75,3131100,85.838333
2015-06-30,88.519997,88.75,87.709999,87.970001,2827500,86.053541
2015-07-01,89.010002,89.010002,88.190002,88.599998,2728800,86.669814
2015-07-02,88.720001,89.07,88.019997,88.32,1903700,86.395915
2015-07-06,87.410004,88.0,87.25,87.75,1999400,85.838333
2015-07-07,87.669998,87.959999,86.349998,87.889999,2581300,85.975282
2015-07-08,87.389999,87.540001,86.120003,86.209999,2361700,84.331882
2015-07-09,87.220001,87.610001,86.699997,86.730003,2025700,84.840557
2015-07-10,87.82,88.080002,87.099998,87.669998,1723600,85.760074
2015-07-13,88.529999,89.089996,88.110001,89.029999,2058800,87.090447
2015-07-14,88.730003,89.220001,88.580002,89.019997,1783800,87.080662
2015-07-15,89.739998,90.559998,89.040001,90.099998,2211300,88.137136
2015-07-16,90.650002,91.080002,90.510002,90.959999,2067300,88.978401
2015-07-17,90.629997,91.019997,90.269997,90.989998,2401100,89.007746
2015-07-20,91.080002,91.849998,90.580002,91.440002,2377100,89.447947
2015-07-21,91.419998,92.059998,91.199997,91.709999,2522000,89.712062
2015-07-22,91.620003,92.099998,91.279999,91.650002,2484000,89.653372
2015-07-23,91.620003,91.800003,90.599998,90.769997,2646200,88.792538
2015-07-24,83.540001,83.900002,78.230003,78.860001,16800000,77.142006
2015-07-27,78.040001,79.379997,77.949997,78.610001,7195600,76.897452
2015-07-28,79.25,79.25,77.800003,78.650002,7524100,76.936581
2015-07-29,78.940002,79.739998,78.889999,79.620003,4626500,77.885451
2015-07-30,80.220001,81.580002,80.110001,81.5,4276500,79.724492
2015-07-31,81.580002,81.599998,80.900002,81.300003,3677200,79.528852
2015-08-03,81.459999,81.699997,80.790001,81.629997,3392900,79.851657
2015-08-04,81.629997,81.919998,81.260002,81.379997,2088400,79.607103
2015-08-05,81.949997,82.220001,81.330002,81.860001,3937500,80.07665
2015-08-06,81.540001,81.830002,80.860001,81.139999,3196300,79.762083
2015-08-07,81.0,81.629997,80.269997,80.82,2879000,79.447518
2015-08-10,81.470001,82.669998,81.300003,82.489998,2303100,81.089156
2015-08-11,81.709999,81.919998,80.43,80.870003,2543800,79.496672
2015-08-12,80.440002,80.889999,79.129997,80.620003,3122100,79.250917
2015-08-13,80.980003,81.419998,80.379997,80.760002,2448700,79.388539
2015-08-14,80.330002,81.360001,80.300003,81.269997,1967000,79.889873
2015-08-17,80.690002,81.779999,80.5,81.650002,2020200,80.263425
2015-08-18,81.610001,82.080002,80.889999,81.260002,2414600,79.880048
2015-08-19,80.660004,80.870003,79.739998,80.120003,4639000,78.759408
2015-08-20,79.300003,79.769997,79.010002,79.040001,2895600,77.697747
2015-08-21,78.290001,78.82,76.620003,76.620003,4220400,75.318845
2015-08-24,71.790001,75.870003,67.730003,73.529999,4382600,72.281315
2015-08-25,75.790001,75.849998,72.199997,72.25,3577000,71.023053
2015-08-26,73.620003,74.910004,72.449997,74.75,3699900,73.480599
2015-08-27,75.809998,77.629997,75.550003,77.360001,4724900,76.046276
2015-08-28,77.07,77.519997,76.75,77.32,2262200,76.006955
2015-08-31,77.019997,78.110001,76.669998,77.75,2673000,76.429653
2015-09-01,75.68,76.07,73.860001,74.32,2813000,73.0579
2015-09-02,75.540001,75.940002,74.18,75.300003,2580200,74.021261
2015-09-03,75.989998,77.349998,75.690002,76.160004,2940000,74.866658
2015-09-04,74.949997,75.32,74.169998,74.830002,2249800,73.559242
2015-09-08,76.0,76.800003,75.709999,76.790001,2613000,75.485956
2015-09-09,77.519997,77.980003,75.690002,75.860001,2254200,74.571749
2015-09-10,75.459999,76.43,75.389999,75.870003,2530900,74.581581
2015-09-11,75.589996,75.889999,74.910004,75.650002,2324400,74.365316
2015-09-14,75.809998,76.339996,75.290001,75.760002,2658200,74.473449
2015-09-15,76.0,76.800003,75.919998,76.360001,3328300,75.063258
2015-09-16,76.580002,77.410004,76.190002,77.279999,2869600,75.967633
2015-09-17,77.290001,77.699997,75.559998,75.889999,2744500,74.601239
2015-09-18,74.839996,74.879997,73.339996,73.559998,4956100,72.310805
2015-09-21,74.209999,75.019997,74.080002,74.580002,2219900,73.313487
2015-09-22,73.519997,73.779999,72.949997,73.68,2188000,72.42877
2015-09-23,74.080002,74.080002,73.190002,73.5,2097300,72.251826
2015-09-24,72.599998,73.239998,72.18,73.120003,3693200,71.878282
2015-09-25,74.220001,74.730003,73.839996,74.050003,2522200,72.792489
2015-09-28,73.580002,73.949997,72.099998,72.169998,1993200,70.94441
2015-09-29,72.120003,72.489998,71.040001,71.550003,2837800,70.334944
2015-09-30,72.720001,72.860001,71.760002,72.519997,2689600,71.288465
2015-10-01,72.629997,73.019997,71.760002,72.940002,4221000,71.701338
2015-10-02,71.209999,72.870003,70.169998,72.870003,3122500,71.632527
2015-10-05,73.360001,75.639999,73.360001,75.300003,2538700,74.021261
2015-10-06,74.900002,75.690002,74.669998,75.220001,2336700,73.942618
2015-10-07,75.68,76.169998,74.660004,74.959999,2338200,73.687031
2015-10-08,74.550003,75.260002,73.870003,75.050003,2422000,73.775507
2015-10-09,75.349998,75.709999,74.239998,74.449997,2209500,73.18569
2015-10-12,74.650002,74.879997,74.010002,74.25,1729900,72.98909
2015-10-13,74.07,74.57,73.629997,73.940002,2340900,72.684356
2015-10-14,74.0,74.050003,72.330002,72.559998,3287400,71.327787
2015-10-15,73.18,74.540001,72.629997,74.519997,2593300,73.254501
2015-10-16,74.949997,75.080002,74.160004,74.669998,2714200,73.401955
2015-10-19,74.139999,74.879997,73.970001,74.639999,2429300,73.372466
2015-10-20,74.540001,75.160004,74.419998,74.580002,2173500,73.313487
2015-10-21,75.010002,75.300003,73.610001,73.68,3235800,72.42877
2015-10-22,73.779999,76.379997,73.779999,74.940002,4234100,73.667374
2015-10-23,77.360001,81.410004,77.18,81.120003,6560700,79.742426
2015-10-26,80.510002,80.93,79.470001,79.650002,3081900,78.297388
2015-10-27,79.080002,79.589996,78.940002,79.330002,1954300,77.982823
2015-10-28,79.339996,81.190002,79.199997,81.139999,2264200,79.762083
2015-10-29,80.879997,81.410004,79.93,80.199997,2011900,78.838044
2015-10-30,80.550003,80.730003,78.82,78.900002,2707000,77.560125
2015-11-02,79.370003,80.5,79.220001,80.220001,2281600,78.857708
2015-11-03,79.760002,81.370003,79.75,80.879997,1950900,79.506496
2015-11-04,80.830002,81.190002,80.389999,80.550003,2290700,79.182106
2015-11-05,80.82,80.82,79.540001,79.550003,3377200,78.589351
2015-11-06,81.230003,81.620003,80.400002,81.419998,3579200,80.436764
2015-11-09,81.339996,81.589996,80.110001,80.449997,2590200,79.478476
2015-11-10,80.279999,80.769997,79.370003,79.379997,2801000,78.421398
2015-11-11,79.760002,79.93,78.690002,78.870003,2420500,77.917562
2015-11-12,78.330002,78.330002,77.190002,77.379997,3473100,76.44555
2015-11-13,77.139999,77.860001,76.709999,76.970001,2817700,76.040505
2015-11-16,76.949997,77.900002,76.68,77.900002,2654000,76.959275
2015-11-17,77.800003,77.849998,76.32,76.370003,3353500,75.447752
2015-11-18,76.949997,78.309998,76.599998,78.290001,3698500,77.344565
2015-11-19,78.529999,79.980003,78.529999,79.580002,3751800,78.618987
2015-11-20,80.07,80.169998,78.879997,79.459999,3013600,78.500434
2015-11-23,79.550003,79.550003,78.790001,78.82,1969900,77.868163
2015-11-24,78.099998,79.019997,77.610001,78.629997,2570300,77.680455
2015-11-25,78.849998,79.160004,78.400002,79.040001,1774900,78.085508
2015-11-27,78.980003,79.25,78.269997,79.0,907800,78.04599
2015-11-30,79.080002,79.5,78.370003,78.510002,2999700,77.561909
2015-12-01,79.040001,79.860001,78.760002,79.82,2204900,78.856087
2015-12-02,79.610001,79.959999,78.650002,78.769997,2570600,77.818764
2015-12-03,79.099998,79.099998,77.050003,77.330002,3035700,76.396159
2015-12-04,77.910004,79.559998,77.400002,79.370003,2665500,78.411524
2015-12-07,78.730003,79.059998,77.82,78.330002,2262500,77.384082
2015-12-08,77.449997,77.730003,76.540001,76.860001,2630500,75.931833
2015-12-09,76.370003,77.239998,74.879997,75.419998,3517600,74.50922
2015-12-10,75.389999,76.449997,75.18,75.610001,2428700,74.696928
2015-12-11,74.290001,74.550003,73.300003,73.68,2915400,72.790235
2015-12-14,73.809998,74.68,72.489998,73.309998,3448600,72.4247
2015-12-15,74.269997,75.519997,74.080002,75.370003,3039200,74.459829
2015-12-16,76.190002,76.550003,74.400002,76.360001,4175800,75.437871
2015-12-17,76.550003,76.739998,74.279999,74.379997,2890000,73.481778
2015-12-18,73.919998,73.919998,72.32,72.470001,5097500,71.594848
2015-12-21,73.040001,73.5,71.949997,72.580002,2503300,71.70352
2015-12-22,72.620003,73.010002,71.099998,72.769997,3367300,71.89122
2015-12-23,73.169998,73.919998,72.959999,73.690002,2361100,72.800116
2015-12-24,73.68,73.900002,73.260002,73.519997,810700,72.632163
2015-12-28,73.150002,73.419998,72.279999,73.150002,1569800,72.266636
2015-12-29,73.599998,73.989998,73.190002,73.790001,1506200,72.898907
2015-12-30,73.620003,73.800003,73.160004,73.209999,1414600,72.325909
2015-12-31,72.709999,73.260002,72.160004,72.18,1722100,71.308349
2016-01-04,70.769997,70.910004,69.860001,70.739998,3636200,69.885736
2016-01-05,69.43,70.550003,68.699997,69.459999,5216200,68.621195
2016-01-06,68.550003,69.690002,67.980003,68.550003,4223300,67.722188
2016-01-07,66.339996,67.0,64.849998,65.080002,5638300,64.294091
2016-01-08,65.75,65.889999,64.07,64.230003,4731700,63.454357
2016-01-11,64.82,65.540001,64.0,64.760002,3416800,63.977955
2016-01-12,65.559998,65.970001,64.68,65.800003,3680300,65.005397
2016-01-13,66.279999,66.660004,63.41,63.639999,5406000,62.871478
2016-01-14,64.010002,65.110001,62.509998,64.599998,4573000,63.819884
2016-01-15,62.0,63.459999,61.84,62.849998,4827300,62.091017
2016-01-19,63.689999,63.700001,61.509998,62.189999,3464500,61.438987
2016-01-20,60.799999,61.369999,58.919998,60.759998,5328000,60.026256
2016-01-21,60.849998,62.299999,60.509998,61.18,3747300,60.441186
2016-01-22,62.150002,62.599998,60.52,61.099998,4148100,60.36215
2016-01-25,60.689999,61.009998,58.490002,58.66,5711500,57.951617
2016-01-26,59.099998,60.5,59.099998,60.380001,5619900,59.650847
2016-01-27,61.299999,64.589996,61.259998,63.299999,8544900,62.535583
2016-01-28,63.790001,63.790001,62.119999,62.990002,6491500,62.229329
2016-01-29,63.490002,65.699997,63.279999,65.620003,6380200,64.82757
2016-02-01,65.0,65.449997,63.790001,65.010002,4319500,64.224936
2016-02-02,63.830002,63.860001,62.82,63.209999,5195700,62.44667
2016-02-03,63.66,64.010002,59.860001,63.150002,6036600,62.387397
2016-02-04,63.0,64.360001,62.84,63.73,4308500,62.960391
2016-02-05,63.919998,64.629997,62.639999,63.360001,3507800,62.59486
2016-02-08,62.330002,62.450001,60.099998,60.889999,3878300,60.154687
2016-02-09,60.040001,62.93,59.75,62.419998,4424000,61.666209
2016-02-10,62.919998,64.120003,62.18,62.240002,3186400,61.488386
2016-02-11,59.709999,60.880001,58.740002,60.150002,4823200,59.807997
2016-02-12,61.209999,62.84,60.619999,62.540001,5528000,62.184407
2016-02-16,63.709999,65.129997,63.080002,64.209999,4309000,63.84491
2016-02-17,64.959999,66.050003,64.870003,65.18,3806000,64.809396
2016-02-18,65.480003,66.68,65.18,65.93,4272100,65.555131
2016-02-19,65.5,65.879997,64.760002,65.730003,2456700,65.356271
2016-02-22,66.440002,67.790001,66.400002,67.760002,3007600,67.374728
2016-02-23,67.610001,67.610001,65.32,65.720001,3487000,65.346326
2016-02-24,64.769997,65.639999,63.450001,65.410004,2894800,65.038091
2016-02-25,65.760002,66.419998,64.870003,66.419998,2642200,66.042343
2016-02-26,66.730003,68.190002,66.639999,67.199997,3105800,66.817907
2016-02-29,66.93,67.18,65.699997,65.730003,3404300,65.356271
2016-03-01,66.669998,68.0,66.150002,67.989998,4131800,67.603416
2016-03-02,68.019997,69.139999,67.739998,69.139999,2397500,68.746879
2016-03-03,68.970001,69.660004,68.690002,69.660004,2444600,69.263926
2016-03-04,69.809998,70.389999,68.959999,69.589996,2939300,69.194317
2016-03-07,68.940002,69.620003,68.779999,69.519997,2002700,69.124715
2016-03-08,68.849998,69.169998,68.010002,68.489998,2713800,68.100573
2016-03-09,69.040001,69.300003,68.25,68.699997,2508100,68.309378
2016-03-10,69.18,70.0,68.120003,69.230003,2155600,68.836371
2016-03-11,70.190002,71.120003,70.010002,71.029999,2358000,70.626132
2016-03-14,70.779999,71.010002,69.730003,69.93,2550400,69.532388
2016-03-15,69.290001,69.32,68.309998,69.32,3395800,68.925855
2016-03-16,69.209999,70.080002,68.849998,69.379997,3274100,68.985512
2016-03-17,69.050003,70.059998,68.589996,69.5,4067500,69.104832
2016-03-18,69.82,71.120003,69.529999,70.57,5089800,70.168748
2016-03-21,70.309998,71.389999,70.080002,70.809998,2381000,70.407381
2016-03-22,70.279999,70.779999,69.949997,70.459999,1904900,70.059373
2016-03-23,70.519997,70.769997,70.0,70.209999,2603800,69.810794
2016-03-24,69.440002,69.779999,68.879997,69.760002,2090100,69.363356
2016-03-28,69.809998,69.970001,68.959999,69.199997,1884400,68.806535
2016-03-29,68.830002,68.959999,67.580002,68.849998,4411700,68.458527
2016-03-30,69.300003,70.0,69.040001,69.150002,2050000,68.756824
2016-03-31,69.150002,69.790001,68.980003,69.309998,3222700,68.91591
2016-04-01,69.730003,70.970001,69.260002,70.800003,2894900,70.397444
2016-04-04,70.589996,70.889999,69.720001,69.830002,1617400,69.432958
2016-04-05,68.099998,68.949997,67.790001,68.529999,3455200,68.140346
2016-04-06,68.010002,68.419998,67.199997,68.269997,3215900,67.881823
2016-04-07,67.660004,67.980003,66.099998,66.580002,2842900,66.201437
2016-04-08,67.029999,67.720001,66.410004,66.669998,2259300,66.290922
2016-04-11,66.830002,67.699997,66.730003,67.199997,3626200,66.817907
2016-04-12,67.550003,68.459999,67.410004,68.309998,2862000,67.921596
2016-04-13,69.0,70.870003,68.980003,70.839996,3366100,70.43721
2016-04-14,70.660004,72.18,70.480003,71.470001,2871400,71.063632
2016-04-15,71.720001,72.239998,71.050003,71.339996,2862500,70.934367
2016-04-18,70.889999,71.900002,70.550003,71.660004,1765400,71.252554
2016-04-19,71.959999,72.889999,71.459999,72.800003,2349100,72.386072
2016-04-20,73.349998,75.550003,73.309998,75.43,4921500,75.001115
2016-04-21,75.25,76.300003,74.690002,74.730003,2962000,74.305099
2016-04-22,74.5,75.730003,74.480003,75.559998,1783000,75.130374
2016-04-25,75.080002,75.470001,74.480003,74.989998,2478000,74.563615
2016-04-26,75.029999,76.0,74.629997,75.959999,2686100,75.528101
2016-04-27,73.129997,74.5,72.82,74.309998,6388700,73.887481
2016-04-28,73.559998,74.260002,72.989998,73.370003,2641800,72.952831
2016-04-29,72.989998,73.290001,71.870003,72.389999,2966500,71.9784
2016-05-02,72.870003,73.730003,72.0,73.580002,2721000,73.161636
2016-05-03,72.559998,72.709999,71.440002,71.970001,2184500,71.560789
2016-05-04,71.160004,71.169998,69.269997,69.68,4057500,69.283809
2016-05-05,69.93,70.330002,68.610001,69.120003,5345400,68.726996
2016-05-06,68.800003,69.43,68.43,69.389999,3442600,68.995457
2016-05-09,70.309998,70.370003,69.25,69.599998,2788900,69.204262
2016-05-10,70.010002,71.279999,69.959999,71.139999,2650200,70.735507
2016-05-11,70.830002,71.449997,70.349998,70.349998,2411900,69.949998
2016-05-12,70.169998,70.730003,68.839996,69.360001,2109900,69.360001
2016-05-13,69.150002,69.959999,68.330002,68.709999,2459700,68.709999
2016-05-16,68.529999,69.660004,68.379997,69.279999,2678700,69.279999
2016-05-17,68.879997,69.669998,68.410004,68.830002,2679000,68.830002
2016-05-18,68.830002,71.010002,68.660004,70.980003,4339200,70.980003
2016-05-19,70.379997,71.790001,69.879997,70.529999,3460700,70.529999
2016-05-20,70.760002,71.57,70.459999,70.93,2052300,70.93
2016-05-23,70.82,71.489998,70.419998,70.650002,1888200,70.650002
2016-05-24,70.910004,71.849998,69.599998,71.620003,2043100,71.620003
2016-05-25,72.040001,73.529999,71.849998,73.269997,2767100,73.269997
2016-05-26,73.029999,73.160004,72.269997,72.559998,1617300,72.559998
2016-05-27,72.879997,73.830002,72.330002,73.830002,2808400,73.830002
2016-05-31,74.190002,74.349998,72.830002,73.239998,2322300,73.239998
2016-06-01,72.510002,73.32,71.839996,73.220001,1594400,73.220001
2016-06-02,73.190002,73.379997,72.620003,73.379997,1495800,73.379997
2016-06-03,72.279999,72.379997,70.470001,71.599998,3494400,71.599998
2016-06-06,71.660004,73.330002,71.389999,72.849998,2419800,72.849998
2016-06-07,73.0,73.059998,72.32,72.349998,2246600,72.349998
2016-06-08,71.75,72.559998,71.43,72.099998,3190400,72.099998
2016-06-09,71.449997,71.459999,70.139999,70.870003,2749900,70.870003
2016-06-10,70.300003,70.550003,69.790001,70.040001,2496000,70.040001
2016-06-13,69.459999,70.419998,68.959999,69.0,2488900,69.0
