Date,Open_PSA,High_PSA,Low_PSA,Close_PSA,Volume_PSA,AdjClose_PSA
2015-01-14,197.979996,199.479996,197.009995,198.820007,608400,191.153454
2015-01-15,198.820007,201.139999,198.550003,199.440002,720600,191.749542
2015-01-16,199.820007,202.649994,198.559998,202.25,609500,194.451185
2015-01-20,203.360001,203.779999,201.820007,202.580002,555200,194.768462
2015-01-21,201.720001,202.089996,200.179993,201.009995,558100,193.258995
2015-01-22,201.460007,205.449997,201.050003,205.220001,765700,197.306662
2015-01-23,204.080002,206.160004,202.169998,202.75,532600,194.931905
2015-01-26,202.729996,204.509995,201.539993,204.389999,513700,196.508666
2015-01-27,203.639999,206.139999,203.080002,204.669998,443000,196.777868
2015-01-28,205.5,206.919998,202.679993,202.759995,468000,194.941514
2015-01-29,202.660004,204.410004,201.589996,204.190002,333300,196.316381
2015-01-30,203.380005,203.869995,200.740005,200.839996,1259800,193.095552
2015-02-02,201.009995,202.130005,197.820007,201.75,628600,193.970465
2015-02-03,201.869995,203.059998,200.059998,203.029999,663200,195.201107
2015-02-04,202.059998,203.300003,200.509995,202.660004,679600,194.845379
2015-02-05,202.720001,206.809998,202.570007,206.759995,639500,198.787273
2015-02-06,206.119995,206.169998,202.960007,204.470001,1866500,196.585583
2015-02-09,204.25,204.630005,202.289993,202.600006,781300,194.787695
2015-02-10,203.649994,204.100006,201.710007,203.679993,657700,195.826037
2015-02-11,204.179993,204.919998,201.809998,202.830002,737100,195.008822
2015-02-12,202.690002,204.169998,201.679993,203.789993,459200,195.931796
2015-02-13,203.460007,203.460007,201.100006,202.610001,447600,194.797304
2015-02-17,202.75,204.089996,201.960007,203.130005,724500,195.297257
2015-02-18,203.279999,203.580002,200.839996,203.160004,508200,195.326099
2015-02-19,202.130005,202.550003,198.339996,198.789993,748900,191.124597
2015-02-20,199.869995,201.710007,198.789993,200.179993,950300,192.460998
2015-02-23,200.559998,201.710007,199.429993,201.009995,611600,193.258995
2015-02-24,200.139999,200.899994,198.279999,198.5,571100,190.845786
2015-02-25,198.169998,199.839996,197.410004,198.279999,498600,190.634268
2015-02-26,198.149994,198.589996,196.029999,196.759995,452100,189.172876
2015-02-27,197.089996,197.740005,195.380005,197.220001,626200,189.615144
2015-03-02,195.949997,199.669998,195.949997,197.550003,635800,189.932421
2015-03-03,197.360001,197.479996,195.520004,196.919998,473900,189.32671
2015-03-04,196.710007,197.300003,194.770004,195.179993,597800,187.653799
2015-03-05,195.220001,196.820007,194.039993,195.600006,499300,188.057617
2015-03-06,192.050003,192.389999,187.830002,188.149994,1066200,180.894879
2015-03-09,189.009995,190.789993,187.929993,187.960007,749400,180.712218
2015-03-10,187.649994,188.470001,186.009995,186.649994,876000,179.45272
2015-03-11,186.449997,188.220001,185.199997,185.860001,1021700,178.693189
2015-03-12,185.710007,188.419998,185.610001,188.229996,776300,182.345329
2015-03-13,188.5,189.190002,186.630005,188.830002,643700,182.926577
2015-03-16,189.139999,191.529999,189.139999,190.770004,624900,184.805929
2015-03-17,190.479996,191.330002,189.389999,190.190002,495700,184.24406
2015-03-18,190.160004,194.350006,188.369995,193.729996,671800,187.673381
2015-03-19,193.830002,195.380005,193.259995,194.240005,587300,188.167447
2015-03-20,195.119995,199.410004,194.229996,199.119995,983500,192.894872
2015-03-23,198.820007,202.690002,197.699997,201.559998,1158000,195.258593
2015-03-24,201.470001,202.809998,199.380005,199.380005,699400,193.146753
2015-03-25,199.470001,200.229996,196.740005,196.830002,637600,190.676472
2015-03-26,195.679993,197.720001,195.389999,196.580002,447000,190.434287
2015-03-27,196.550003,197.850006,195.979996,197.479996,606700,191.306145
2015-03-30,197.460007,199.619995,197.009995,199.190002,483700,192.962691
2015-03-31,198.850006,199.779999,196.759995,197.139999,739700,190.976778
2015-04-01,197.399994,198.059998,194.800003,195.949997,532400,189.823978
2015-04-02,195.880005,198.110001,195.360001,197.309998,456600,191.141461
2015-04-06,197.979996,199.929993,197.539993,199.369995,405800,193.137057
2015-04-07,199.410004,199.410004,196.880005,197.050003,438500,190.889595
2015-04-08,197.130005,197.509995,196.520004,197.0,492200,190.841155
2015-04-09,196.880005,197.570007,193.490005,194.130005,499000,188.060885
2015-04-10,195.300003,196.809998,193.020004,193.690002,452800,187.634638
2015-04-13,193.710007,193.929993,191.449997,191.449997,689100,185.464663
2015-04-14,192.130005,193.5,191.360001,192.070007,545600,186.06529
2015-04-15,192.529999,193.470001,190.880005,190.949997,472900,184.980294
2015-04-16,190.509995,192.279999,189.820007,191.610001,452800,185.619664
2015-04-17,190.869995,191.440002,189.270004,190.070007,533700,184.127816
2015-04-20,190.330002,191.679993,189.630005,191.589996,871500,185.600285
2015-04-21,191.850006,192.600006,190.5,191.639999,511100,185.648725
2015-04-22,192.220001,193.039993,191.75,192.809998,459800,186.782145
2015-04-23,192.809998,193.779999,191.729996,193.039993,493800,187.004951
2015-04-24,193.619995,194.910004,192.509995,193.600006,376600,187.547456
2015-04-27,193.809998,194.779999,192.720001,193.179993,398700,187.140573
2015-04-28,192.449997,193.130005,191.479996,192.509995,384600,186.491521
2015-04-29,191.419998,191.820007,187.820007,188.570007,815700,182.674711
2015-04-30,188.25,189.339996,186.399994,187.910004,889600,182.035341
2015-05-01,188.360001,192.690002,188.360001,190.130005,1029200,184.185938
2015-05-04,190.570007,191.789993,190.410004,191.149994,518200,185.174039
2015-05-05,190.320007,190.899994,186.919998,187.550003,730500,181.686595
2015-05-06,188.580002,189.149994,186.270004,187.360001,677000,181.502533
2015-05-07,188.419998,192.720001,188.139999,191.809998,729600,185.813408
2015-05-08,193.339996,197.449997,193.339996,196.529999,761100,190.385848
2015-05-11,196.490005,197.100006,193.5,194.160004,1058400,188.089946
2015-05-12,194.460007,197.130005,192.169998,196.190002,660900,190.056481
2015-05-13,196.699997,197.880005,192.559998,193.229996,542100,187.189013
2015-05-14,194.240005,197.550003,194.119995,197.380005,576300,191.20928
2015-05-15,197.949997,200.240005,197.279999,200.070007,670900,193.815184
2015-05-18,199.279999,200.600006,198.800003,199.479996,715400,193.243618
2015-05-19,199.080002,199.300003,196.899994,197.149994,872500,190.98646
2015-05-20,197.160004,197.970001,196.149994,196.149994,1030500,190.017723
2015-05-21,196.0,197.059998,193.910004,194.850006,886900,188.758377
2015-05-22,194.809998,196.25,193.369995,195.089996,495600,188.990864
2015-05-26,194.940002,194.990005,193.240005,193.839996,604000,187.779943
2015-05-27,193.839996,196.509995,193.539993,196.179993,431100,190.046784
2015-05-28,196.720001,196.940002,194.610001,195.520004,417800,189.407429
2015-05-29,196.029999,196.5,192.75,193.539993,1443200,187.489319
2015-06-01,193.460007,196.669998,193.009995,196.320007,668800,190.182421
2015-06-02,195.419998,196.0,194.070007,195.160004,514200,189.058683
2015-06-03,194.610001,195.020004,191.910004,193.020004,566200,186.985587
2015-06-04,192.570007,193.380005,191.429993,191.690002,724600,185.697165
2015-06-05,191.380005,191.380005,187.949997,188.199997,821300,182.316268
2015-06-08,188.199997,188.690002,186.940002,186.940002,842800,181.095665
2015-06-09,187.550003,188.229996,185.669998,185.940002,596500,180.126928
2015-06-10,186.240005,188.929993,185.729996,187.229996,579400,181.376592
2015-06-11,186.210007,187.529999,186.020004,186.869995,646700,182.686587
2015-06-12,186.649994,187.330002,185.710007,186.720001,419400,182.539951
2015-06-15,186.25,186.25,184.580002,185.600006,599200,181.445029
2015-06-16,185.600006,188.149994,185.380005,187.639999,518800,183.439353
2015-06-17,187.679993,189.080002,185.830002,188.869995,777600,184.641814
2015-06-18,189.259995,193.229996,189.220001,192.460007,945500,188.151457
2015-06-19,192.149994,192.539993,190.240005,191.020004,1254900,186.743691
2015-06-22,191.160004,191.75,188.100006,188.339996,812200,184.12368
2015-06-23,188.089996,188.740005,186.389999,186.679993,491500,182.500838
2015-06-24,186.800003,187.960007,184.960007,184.960007,493700,180.819357
2015-06-25,184.880005,186.169998,183.449997,183.619995,483100,179.509344
2015-06-26,183.770004,185.649994,183.070007,185.449997,634500,181.298378
2015-06-29,185.429993,186.190002,182.910004,182.979996,761500,178.883672
2015-06-30,184.160004,185.970001,183.009995,184.369995,801800,180.242554
2015-07-01,183.360001,187.089996,182.080002,187.070007,900900,182.882122
2015-07-02,188.800003,189.690002,186.770004,187.240005,604900,183.048314
2015-07-06,186.330002,188.479996,185.990005,188.380005,567600,184.162793
2015-07-07,189.100006,193.070007,188.380005,192.679993,908600,188.366518
2015-07-08,191.809998,194.520004,191.020004,193.279999,799700,188.953092
2015-07-09,194.389999,195.289993,193.169998,193.729996,611200,189.393015
2015-07-10,194.610001,197.75,193.899994,196.130005,718800,191.739295
2015-07-13,197.25,198.830002,195.460007,196.699997,681200,192.296527
2015-07-14,197.089996,198.130005,196.009995,197.679993,546800,193.254584
2015-07-15,197.089996,199.320007,196.009995,198.75,445500,194.300637
2015-07-16,199.339996,200.580002,199.050003,200.190002,427400,195.708403
2015-07-17,199.490005,199.669998,197.490005,198.399994,464300,193.958467
2015-07-20,198.399994,200.75,197.309998,200.139999,426400,195.659519
2015-07-21,200.460007,201.509995,199.610001,200.830002,660700,196.334075
2015-07-22,200.889999,202.059998,200.860001,201.490005,679400,196.979303
2015-07-23,201.149994,202.080002,199.529999,201.100006,572600,196.598035
2015-07-24,200.899994,203.039993,200.289993,201.929993,435100,197.409441
2015-07-27,201.820007,203.559998,201.449997,202.919998,504600,198.377283
2015-07-28,203.240005,203.910004,202.100006,203.410004,436800,198.856319
2015-07-29,203.289993,203.330002,201.929993,202.929993,689900,198.387054
2015-07-30,203.0,203.429993,200.320007,203.020004,561800,198.47505
2015-07-31,204.25,206.729996,203.399994,205.179993,618900,200.586684
2015-08-03,205.179993,206.210007,204.789993,205.520004,496200,200.919083
2015-08-04,201.919998,207.339996,201.550003,205.380005,466100,200.782218
2015-08-05,206.360001,206.919998,205.089996,205.630005,595900,201.026622
2015-08-06,205.630005,207.75,204.490005,207.490005,528300,202.844983
2015-08-07,207.970001,209.570007,207.199997,208.809998,574000,204.135425
2015-08-10,210.0,210.940002,206.860001,207.449997,494500,202.80587
2015-08-11,207.240005,210.5,207.240005,209.100006,547700,204.418941
2015-08-12,208.649994,210.589996,208.270004,210.529999,490000,205.816921
2015-08-13,210.070007,213.339996,209.289993,212.550003,739300,207.791704
2015-08-14,212.210007,213.970001,210.850006,213.729996,465900,208.94528
2015-08-17,213.990005,215.460007,213.039993,215.350006,368800,210.529024
2015-08-18,215.350006,217.059998,214.800003,216.850006,537400,211.995444
2015-08-19,215.660004,217.990005,215.110001,216.860001,553100,212.005214
2015-08-20,215.800003,217.380005,215.039993,215.309998,515300,210.489911
2015-08-21,214.820007,215.740005,212.5,212.509995,784700,207.752591
2015-08-24,206.0,210.0,201.089996,202.210007,1494700,197.683186
2015-08-25,207.229996,211.100006,196.610001,196.960007,1017000,192.550716
2015-08-26,200.259995,203.679993,198.350006,203.199997,783200,198.651014
2015-08-27,204.220001,210.869995,203.309998,208.009995,876700,203.353331
2015-08-28,207.720001,207.919998,205.580002,206.160004,979100,201.544755
2015-08-31,205.940002,206.949997,201.050003,201.270004,1182500,196.764227
2015-09-01,199.410004,202.039993,197.380005,199.0,1045100,194.545041
2015-09-02,198.820007,203.100006,198.820007,202.350006,623500,197.820051
2015-09-03,203.440002,204.610001,202.339996,203.25,710300,198.699897
2015-09-04,202.210007,202.929993,198.600006,199.550003,622600,195.082731
2015-09-08,202.5,204.419998,201.279999,203.880005,505600,199.315798
2015-09-09,205.990005,206.360001,199.869995,200.240005,795200,195.757287
2015-09-10,200.0,202.339996,199.130005,200.210007,654400,195.727959
2015-09-11,198.559998,202.240005,198.559998,202.190002,594200,199.35639
2015-09-14,202.210007,202.539993,201.009995,201.679993,375200,198.853528
2015-09-15,202.130005,204.479996,200.740005,203.919998,411400,201.062141
2015-09-16,203.869995,206.080002,203.039993,205.470001,378200,202.590421
2015-09-17,205.399994,210.679993,204.130005,207.410004,679600,204.503235
2015-09-18,205.419998,210.75,205.039993,206.970001,1148400,204.069399
2015-09-21,207.339996,210.100006,206.380005,209.520004,485300,206.583665
2015-09-22,209.270004,209.770004,206.559998,207.240005,448800,204.335619
2015-09-23,207.179993,209.220001,206.369995,208.399994,644000,205.479351
2015-09-24,208.5,208.970001,204.630005,205.660004,646000,202.777761
2015-09-25,206.25,210.259995,205.669998,209.259995,606300,206.327299
2015-09-28,209.050003,209.330002,205.820007,207.169998,642200,204.266593
2015-09-29,206.970001,209.820007,206.639999,209.259995,881700,206.327299
2015-09-30,211.059998,212.110001,209.520004,211.630005,706100,208.664095
2015-10-01,212.720001,214.070007,211.039993,213.949997,590000,210.951573
2015-10-02,213.229996,216.389999,210.869995,216.210007,626600,213.17991
2015-10-05,217.509995,220.360001,216.220001,220.110001,673200,217.025247
2015-10-06,220.080002,220.509995,216.710007,217.149994,474900,214.106723
2015-10-07,217.330002,218.910004,214.990005,217.089996,894700,214.047567
2015-10-08,217.020004,218.940002,215.389999,218.759995,549300,215.69416
2015-10-09,218.919998,218.919998,215.639999,217.179993,670500,214.136302
2015-10-12,217.320007,219.979996,217.320007,219.270004,423400,216.197022
2015-10-13,218.169998,219.460007,216.130005,217.059998,416200,214.017988
2015-10-14,217.639999,218.550003,216.389999,217.050003,664800,214.008134
2015-10-15,217.919998,219.570007,217.25,219.570007,457800,216.492821
2015-10-16,220.75,222.199997,219.960007,221.309998,526700,218.208426
2015-10-19,221.369995,225.919998,221.369995,225.919998,642700,222.753819
2015-10-20,225.880005,227.990005,225.119995,227.139999,589400,223.956723
2015-10-21,228.119995,228.979996,227.130005,227.429993,567400,224.242652
2015-10-22,228.869995,231.139999,227.899994,230.029999,685600,226.80622
2015-10-23,229.5,231.300003,228.380005,229.899994,615800,226.678037
2015-10-26,230.619995,231.570007,228.770004,230.610001,472400,227.378093
2015-10-27,230.25,232.990005,229.889999,232.940002,610400,229.675441
2015-10-28,233.089996,233.720001,227.179993,231.600006,807900,228.354224
2015-10-29,228.479996,230.020004,226.729996,228.899994,815500,225.692052
2015-10-30,229.639999,229.770004,227.199997,229.460007,1062500,226.244216
2015-11-02,229.289993,235.330002,228.570007,235.259995,919900,231.962919
2015-11-03,234.630005,235.220001,230.869995,233.660004,788100,230.385352
2015-11-04,233.679993,234.210007,230.899994,231.649994,493700,228.403511
2015-11-05,231.029999,232.25,230.449997,232.100006,461000,228.847217
2015-11-06,229.360001,231.309998,225.070007,227.149994,772400,223.966577
2015-11-09,226.800003,227.880005,222.699997,227.110001,816200,223.927144
2015-11-10,227.300003,229.990005,226.690002,229.369995,680300,226.155466
2015-11-11,228.460007,230.380005,228.460007,228.839996,502600,225.632895
2015-11-12,228.619995,230.119995,227.460007,228.429993,507200,225.228637
2015-11-13,228.210007,230.0,225.649994,226.259995,666900,223.089051
2015-11-16,226.259995,229.330002,225.850006,229.330002,553100,226.116033
2015-11-17,229.330002,232.929993,228.929993,231.410004,503800,228.166885
2015-11-18,232.729996,233.75,229.25,232.729996,591400,229.468378
2015-11-19,233.080002,235.0,232.559998,234.309998,641600,231.026236
2015-11-20,235.649994,237.550003,235.0,236.679993,789100,233.363017
2015-11-23,236.949997,238.0,236.309998,237.039993,459500,233.717972
2015-11-24,236.139999,238.149994,235.240005,237.830002,761700,234.496909
2015-11-25,238.0,240.740005,238.0,239.339996,573500,235.985742
2015-11-27,239.119995,242.580002,239.009995,240.800003,291900,237.425287
2015-11-30,241.380005,242.589996,238.75,240.059998,1175700,236.695652
2015-12-01,241.899994,243.139999,240.449997,243.110001,687800,239.702911
2015-12-02,242.0,244.190002,239.949997,240.149994,818900,236.784387
2015-12-03,239.380005,242.070007,235.419998,236.830002,1246400,233.510924
2015-12-04,238.160004,242.860001,238.160004,241.899994,1056200,238.509862
2015-12-07,242.490005,243.869995,241.559998,243.149994,684400,239.742344
2015-12-08,242.869995,246.75,240.910004,246.199997,1301800,242.749602
2015-12-09,246.820007,246.820007,242.020004,242.759995,830300,239.35781
2015-12-10,243.179993,244.330002,240.639999,240.899994,755400,237.523876
2015-12-11,239.0,242.089996,237.820007,241.970001,913800,238.578888
2015-12-14,241.710007,249.559998,241.710007,249.089996,1148500,245.599099
2015-12-15,250.850006,251.740005,246.660004,246.809998,953500,243.351054
2015-12-16,247.910004,250.720001,247.210007,249.839996,1051700,246.338588
2015-12-17,248.380005,249.880005,246.690002,247.559998,901100,244.090543
2015-12-18,247.020004,249.740005,245.660004,248.740005,1734900,245.254013
2015-12-21,250.509995,251.460007,249.25,250.639999,722700,247.12738
2015-12-22,251.699997,252.860001,248.210007,248.490005,1020600,245.007517
2015-12-23,248.880005,249.949997,246.740005,248.630005,819500,245.145554
2015-12-24,249.169998,249.529999,247.380005,248.25,310800,244.770875
2015-12-28,247.800003,251.800003,247.020004,251.169998,509600,247.649951
2015-12-29,252.729996,253.929993,251.130005,252.210007,689300,248.675384
2015-12-30,252.190002,252.449997,249.910004,250.460007,516300,246.949909
2015-12-31,250.5,250.839996,247.660004,247.699997,517900,244.22858
2016-01-04,243.919998,246.479996,242.149994,244.369995,1220900,240.945247
2016-01-05,244.800003,252.270004,244.360001,251.270004,776000,247.748555
2016-01-06,250.0,253.800003,249.639999,251.669998,589800,248.142943
2016-01-07,248.479996,251.880005,248.389999,249.050003,633700,245.559666
2016-01-08,250.199997,251.389999,246.800003,247.229996,600600,243.765166
2016-01-11,248.199997,251.470001,248.089996,249.669998,818100,246.170973
2016-01-12,250.119995,251.270004,248.0,250.169998,856000,246.663965
2016-01-13,250.490005,254.660004,248.910004,249.350006,849400,245.855465
2016-01-14,249.770004,251.660004,246.429993,249.729996,1070400,246.230129
2016-01-15,247.740005,253.380005,246.300003,248.550003,1273900,245.066674
2016-01-19,250.119995,252.779999,247.820007,250.440002,901600,246.930186
2016-01-20,248.740005,249.910004,239.509995,240.289993,1336500,236.922425
2016-01-21,241.210007,244.669998,240.130005,241.059998,748700,237.681638
2016-01-22,242.789993,249.220001,242.600006,247.729996,778500,244.258159
2016-01-25,247.979996,251.490005,246.380005,247.509995,918000,244.041241
2016-01-26,246.850006,253.539993,246.380005,253.470001,983600,249.91772
2016-01-27,253.020004,253.919998,246.970001,248.179993,978900,244.701849
2016-01-28,248.910004,252.529999,247.479996,249.059998,736700,245.569521
2016-01-29,251.789993,255.970001,249.070007,253.559998,978900,250.006455
2016-02-01,253.139999,256.459991,251.630005,254.080002,675800,250.519172
2016-02-02,254.039993,256.119995,251.850006,255.220001,774600,251.643195
2016-02-03,256.23999,257.980011,250.139999,253.110001,708600,249.562765
2016-02-04,252.710007,252.839996,245.600006,246.220001,930500,242.769326
2016-02-05,245.75,245.75,236.729996,237.130005,1188600,233.806722
2016-02-08,235.0,235.960007,224.710007,228.979996,1418200,225.770932
2016-02-09,228.119995,235.330002,225.949997,232.919998,1061000,229.655717
2016-02-10,235.320007,238.910004,234.619995,235.869995,856000,232.564371
2016-02-11,234.720001,236.919998,230.940002,234.830002,1388100,231.538953
2016-02-12,237.169998,237.509995,229.839996,233.610001,1040700,230.336049
2016-02-16,236.220001,239.369995,234.059998,238.179993,838400,234.841995
2016-02-17,242.960007,249.449997,242.350006,246.110001,1093900,242.660867
2016-02-18,245.5,247.789993,244.589996,246.720001,528300,243.262319
2016-02-19,246.289993,254.320007,244.059998,251.970001,1084800,248.438742
2016-02-22,253.330002,254.949997,251.720001,253.639999,520100,250.085336
2016-02-23,253.330002,256.790009,253.110001,253.720001,521200,250.164216
2016-02-24,252.460007,254.440002,247.850006,249.919998,589800,246.417469
2016-02-25,251.25,255.25,250.259995,255.100006,756000,251.524881
2016-02-26,254.759995,256.0,253.309998,254.039993,907000,250.479724
2016-02-29,254.0,254.940002,249.289993,249.490005,953700,245.993502
2016-03-01,249.729996,255.0,249.729996,254.899994,741400,251.327672
2016-03-02,254.899994,256.779999,254.460007,256.170013,556400,252.579893
2016-03-03,256.0,256.959991,250.020004,253.210007,587900,249.661369
2016-03-04,252.830002,253.350006,248.350006,249.949997,824400,246.447047
2016-03-07,249.570007,250.649994,247.669998,250.570007,561200,247.058368
2016-03-08,250.410004,253.020004,248.399994,248.919998,751800,245.431484
2016-03-09,249.639999,251.529999,248.850006,249.889999,511900,246.387891
2016-03-10,250.910004,253.320007,247.889999,250.0,736600,246.49635
2016-03-11,252.190002,257.119995,251.619995,256.820007,679700,253.220777
2016-03-14,255.320007,260.220001,254.990005,259.709991,932500,257.77658
2016-03-15,258.920013,264.329987,258.25,263.51001,739700,261.548309
2016-03-16,262.420013,268.630005,260.850006,268.029999,819200,266.034649
2016-03-17,267.279999,270.679993,266.720001,269.75,603700,267.741846
2016-03-18,270.100006,271.809998,267.589996,269.450012,1100900,267.444091
2016-03-21,268.049988,271.0,263.829987,264.26001,753100,262.292726
2016-03-22,263.119995,265.660004,262.140015,263.899994,575700,261.93539
2016-03-23,264.350006,267.170013,263.179993,265.200012,605600,263.22573
2016-03-24,263.790009,267.119995,263.429993,266.679993,568500,264.694693
2016-03-28,267.279999,271.399994,267.279999,269.859985,473700,267.851012
2016-03-29,270.01001,274.640015,268.809998,274.51001,680100,272.46642
2016-03-30,275.0,275.100006,272.660004,273.209991,548000,271.176079
2016-03-31,273.920013,276.829987,273.399994,275.829987,623200,273.77657
2016-04-01,275.609985,276.769989,273.359985,275.519989,709600,273.46888
2016-04-04,275.399994,277.059998,273.779999,276.269989,575800,274.213297
2016-04-05,275.130005,276.799988,272.910004,273.850006,524600,271.811329
2016-04-06,273.850006,274.079987,270.359985,273.730011,549400,271.692228
2016-04-07,273.519989,274.640015,271.570007,273.829987,678100,271.791459
2016-04-08,274.25,275.790009,273.140015,274.049988,450500,272.009822
2016-04-11,274.839996,275.059998,271.769989,272.25,383000,270.223235
2016-04-12,273.0,276.839996,272.070007,276.160004,604100,274.10413
2016-04-13,277.540009,277.600006,270.220001,271.910004,631300,269.885769
2016-04-14,271.01001,272.130005,265.98999,267.149994,625300,265.161196
2016-04-15,267.559998,268.76001,266.269989,267.940002,987300,265.945323
2016-04-18,267.940002,272.73999,267.130005,272.600006,576300,270.570635
2016-04-19,272.910004,272.910004,262.959991,263.480011,921600,261.518534
2016-04-20,263.910004,264.850006,261.179993,262.790009,911300,260.833668
2016-04-21,263.190002,263.920013,254.860001,255.089996,968300,253.190979
2016-04-22,255.800003,257.160004,253.550003,256.940002,785000,255.027212
2016-04-25,254.529999,258.690002,253.119995,258.48999,745000,256.565661
2016-04-26,259.0,259.339996,255.009995,256.809998,919100,254.898175
2016-04-27,254.160004,254.380005,246.0,248.210007,1244200,246.362207
2016-04-28,247.619995,251.619995,247.449997,249.009995,801200,247.156239
2016-04-29,247.619995,248.320007,241.770004,244.809998,883900,242.987509
2016-05-02,245.240005,253.660004,245.0,252.570007,997900,250.68975
2016-05-03,251.809998,255.869995,251.070007,253.25,915500,251.36468
2016-05-04,252.300003,259.959991,251.839996,257.480011,1081900,255.563201
2016-05-05,256.519989,260.75,255.149994,260.059998,788100,258.123981
2016-05-06,260.290009,264.100006,259.329987,263.309998,743700,261.349786
2016-05-09,263.75,265.450012,262.559998,264.779999,734500,262.808844
2016-05-10,266.149994,267.339996,263.100006,264.940002,632100,262.967656
2016-05-11,265.26001,265.279999,257.109985,259.279999,568800,257.349789
2016-05-12,260.339996,265.73999,257.410004,264.690002,830200,262.719517
2016-05-13,265.059998,265.059998,261.720001,261.890015,500700,259.940374
2016-05-16,261.899994,265.820007,261.450012,264.970001,428200,262.997432
2016-05-17,264.98999,265.630005,257.540009,258.23999,826900,256.317522
2016-05-18,257.369995,258.089996,250.860001,253.820007,1076100,251.930444
2016-05-19,251.25,252.940002,248.559998,249.800003,1183700,247.940367
2016-05-20,251.330002,253.350006,249.979996,252.380005,784900,250.501162
2016-05-23,252.679993,253.559998,251.089996,251.869995,508400,249.994949
2016-05-24,252.440002,255.949997,252.440002,254.389999,680400,252.496193
2016-05-25,254.380005,254.919998,251.449997,253.339996,624700,251.454007
2016-05-26,253.039993,255.369995,252.0,254.139999,488900,252.248054
2016-05-27,254.110001,256.450012,254.110001,255.229996,373800,253.329936
2016-05-31,255.550003,256.160004,251.910004,253.710007,1306000,251.821262
2016-06-01,253.029999,257.130005,252.300003,256.790009,696100,254.878335
2016-06-02,255.559998,258.029999,254.259995,257.980011,602900,256.059479
2016-06-03,258.279999,261.5,258.279999,260.26001,759000,258.322504
2016-06-06,260.51001,262.73999,256.309998,257.410004,714600,255.493715
2016-06-07,257.140015,259.23999,255.470001,255.690002,845900,253.786518
2016-06-08,255.080002,256.920013,246.029999,252.0,1502900,250.123986
2016-06-09,250.350006,252.779999,244.380005,245.429993,1524300,243.602889
2016-06-10,244.0,244.589996,240.639999,241.789993,1837500,239.989987
2016-06-13,240.570007,242.990005,240.130005,240.350006,911300,240.350006
