Date,Open_FL,High_FL,Low_FL,Close_FL,Volume_FL,AdjClose_FL
2015-01-16,52.119999,52.52,51.119999,52.07,3130500,51.048523
2015-01-20,52.389999,52.470001,51.599998,51.84,2340500,50.823035
2015-01-21,51.740002,52.580002,51.549999,52.509998,1597900,51.47989
2015-01-22,52.310001,53.799999,52.310001,53.48,2305100,52.430862
2015-01-23,53.560001,54.0,53.0,53.450001,1886300,52.401452
2015-01-26,53.330002,54.119999,53.009998,53.990002,1358800,52.930859
2015-01-27,53.369999,54.48,53.240002,54.080002,1286500,53.019094
2015-01-28,54.32,54.740002,53.59,53.790001,1386100,52.734782
2015-01-29,54.119999,54.41,53.400002,54.349998,1527700,53.283794
2015-01-30,54.799999,54.91,53.150002,53.220001,1795200,52.175964
2015-02-02,53.360001,53.68,52.119999,53.34,2147300,52.293609
2015-02-03,53.490002,54.700001,53.209999,54.66,2139700,53.587714
2015-02-04,54.0,54.599998,53.549999,54.330002,2216200,53.26419
2015-02-05,54.459999,55.369999,54.23,54.400002,2748300,53.332816
2015-02-06,54.599998,54.700001,52.880001,53.099998,2998800,52.058316
2015-02-09,52.84,53.009998,52.200001,52.43,1793400,51.401461
2015-02-10,52.779999,53.32,52.560001,53.290001,1497800,52.244591
2015-02-11,53.25,53.779999,53.209999,53.380001,1472900,52.332825
2015-02-12,53.790001,54.200001,53.240002,54.09,1989900,53.028896
2015-02-13,54.02,54.490002,53.779999,53.959999,1050400,52.901445
2015-02-17,53.84,54.139999,53.130001,53.650002,1069100,52.597529
2015-02-18,53.41,54.139999,53.41,53.77,1681800,52.715174
2015-02-19,54.509998,55.330002,54.41,55.080002,2467000,53.999477
2015-02-20,55.119999,55.610001,54.720001,55.560001,2104400,54.47006
2015-02-23,55.709999,56.189999,55.57,55.990002,1311300,54.891625
2015-02-24,56.0,56.189999,55.400002,55.810001,1265200,54.715155
2015-02-25,55.68,56.169998,55.400002,55.880001,1200000,54.783782
2015-02-26,55.84,56.310001,55.610001,55.84,1206200,54.744566
2015-02-27,55.950001,56.389999,55.860001,56.169998,1284000,55.06809
2015-03-02,56.209999,56.540001,55.849998,56.16,1422200,55.058288
2015-03-03,56.259998,56.790001,55.77,56.439999,2587800,55.332794
2015-03-04,56.52,57.610001,56.060001,57.490002,4106500,56.362199
2015-03-05,57.75,57.849998,56.48,57.029999,3523600,55.91122
2015-03-06,58.57,59.849998,58.110001,59.369999,6210800,58.205315
2015-03-09,59.849998,61.18,59.849998,61.060001,4634900,59.862164
2015-03-10,60.700001,60.939999,60.259998,60.630001,2464900,59.440599
2015-03-11,60.490002,61.139999,60.490002,61.119999,2239600,59.920985
2015-03-12,61.509998,61.900002,61.169998,61.490002,1776700,60.283729
2015-03-13,61.459999,61.700001,60.93,61.310001,1223100,60.10726
2015-03-16,61.650002,62.080002,60.560001,60.709999,2382000,59.519028
2015-03-17,60.709999,61.740002,60.57,61.23,2742900,60.028827
2015-03-18,60.98,61.32,60.220001,61.169998,1791900,59.970003
2015-03-19,61.139999,62.18,61.139999,62.080002,1668900,60.862155
2015-03-20,62.720001,63.34,62.380001,62.700001,3514100,61.469991
2015-03-23,62.709999,63.0,62.279999,62.330002,1334600,61.107251
2015-03-24,62.459999,62.830002,62.0,62.669998,1578100,61.440577
2015-03-25,62.630001,62.990002,62.029999,62.110001,1767100,60.891565
2015-03-26,61.73,61.959999,61.220001,61.299999,1703100,60.097454
2015-03-27,61.599998,62.48,61.599998,61.849998,1192900,60.636664
2015-03-30,62.290001,63.66,62.049999,63.610001,2273100,62.362139
2015-03-31,63.41,63.529999,62.509998,63.0,2468300,61.764105
2015-04-01,62.880001,63.32,62.07,62.52,1800400,61.293522
2015-04-02,62.93,63.150002,62.360001,62.59,1436900,61.362148
2015-04-06,62.259998,63.240002,62.18,62.540001,1425000,61.31313
2015-04-07,62.490002,62.650002,61.48,61.549999,1798700,60.34255
2015-04-08,61.610001,62.77,61.610001,62.630001,2276200,61.401365
2015-04-09,62.450001,62.889999,62.110001,62.560001,1812700,61.332738
2015-04-10,62.5,62.540001,61.57,62.02,1444100,60.803331
2015-04-13,61.919998,62.09,61.610001,61.779999,1185300,60.568037
2015-04-14,61.709999,61.93,60.549999,60.84,1776700,59.646479
2015-04-15,60.82,61.259998,60.419998,60.849998,1888500,59.902427
2015-04-16,60.869999,61.439999,60.650002,60.75,1450600,59.803986
2015-04-17,60.380001,60.540001,59.009998,59.310001,2583500,58.386411
2015-04-20,59.59,60.09,59.060001,59.830002,1427600,58.898314
2015-04-21,60.0,60.389999,59.84,60.080002,1485300,59.144421
2015-04-22,60.150002,60.32,59.23,60.0,1244600,59.065665
2015-04-23,60.029999,60.959999,60.029999,60.720001,1059700,59.774454
2015-04-24,60.810001,61.220001,60.66,60.860001,1189100,59.912273
2015-04-27,61.0,61.200001,59.950001,60.07,1221000,59.134575
2015-04-28,59.810001,60.68,59.560001,60.009998,1275800,59.075508
2015-04-29,59.860001,60.099998,59.02,59.459999,1577000,58.534073
2015-04-30,59.240002,60.150002,59.240002,59.450001,1679300,58.52423
2015-05-01,59.610001,60.450001,59.52,60.279999,1177400,59.341304
2015-05-04,60.720001,60.98,60.32,60.580002,1161500,59.636635
2015-05-05,60.34,60.900002,60.139999,60.720001,1322500,59.774454
2015-05-06,60.77,61.150002,60.189999,60.91,1562900,59.961494
2015-05-07,61.029999,61.849998,60.860001,61.610001,1635100,60.650594
2015-05-08,62.009998,62.380001,61.279999,61.439999,1753800,60.48324
2015-05-11,61.700001,61.970001,61.529999,61.669998,1683200,60.709658
2015-05-12,61.310001,61.310001,60.419998,60.830002,1695100,59.882742
2015-05-13,60.880001,61.41,60.52,61.349998,1697800,60.394641
2015-05-14,61.59,61.66,60.639999,61.299999,1752600,60.34542
2015-05-15,61.450001,61.91,61.060001,61.669998,1197800,60.709658
2015-05-18,61.970001,62.889999,61.799999,62.779999,1810000,61.802373
2015-05-19,63.279999,63.720001,62.310001,63.450001,3473400,62.461941
2015-05-20,63.290001,63.73,62.259998,63.490002,3691300,62.50132
2015-05-21,63.34,64.379997,63.009998,64.0,4092400,63.003376
2015-05-22,65.059998,65.800003,62.599998,63.459999,6914300,62.471784
2015-05-26,63.700001,63.889999,62.299999,62.549999,2911200,61.575955
2015-05-27,62.580002,63.48,62.459999,63.41,1467400,62.422563
2015-05-28,63.349998,63.669998,63.07,63.130001,1193700,62.146925
2015-05-29,63.119999,63.360001,62.630001,63.200001,1701000,62.215835
2015-06-01,63.32,63.98,63.02,63.220001,1397700,62.235524
2015-06-02,63.009998,63.5,62.509998,62.599998,2170500,61.625176
2015-06-03,62.66,63.830002,62.52,63.599998,1442500,62.609603
2015-06-04,63.169998,63.580002,62.84,62.91,1105500,61.93035
2015-06-05,62.98,63.009998,62.330002,62.669998,1155200,61.694085
2015-06-08,62.799999,63.25,62.419998,62.5,1411400,61.526734
2015-06-09,62.52,62.700001,61.310001,62.0,1631900,61.034521
2015-06-10,62.259998,62.68,62.009998,62.5,1278100,61.526734
2015-06-11,62.610001,63.16,62.43,63.16,1186900,62.176457
2015-06-12,62.700001,63.75,62.700001,63.400002,1129100,62.412721
2015-06-15,62.939999,62.939999,62.259998,62.57,1357100,61.595644
2015-06-16,62.450001,63.32,62.450001,63.009998,1036100,62.028791
2015-06-17,63.009998,63.380001,62.759998,63.18,864700,62.196146
2015-06-18,63.18,63.919998,63.18,63.73,958300,62.73758
2015-06-19,63.740002,64.769997,63.43,64.190002,4643700,63.19042
2015-06-22,64.43,65.0,64.019997,64.879997,987300,63.86967
2015-06-23,65.330002,65.940002,64.989998,65.849998,1414200,64.824566
2015-06-24,65.720001,66.480003,65.25,65.550003,1417500,64.529242
2015-06-25,65.769997,66.269997,65.599998,66.059998,1490900,65.031295
2015-06-26,66.739998,67.790001,66.599998,67.309998,4122900,66.261829
2015-06-29,67.050003,67.559998,65.949997,66.029999,1709800,65.001763
2015-06-30,66.580002,67.230003,66.290001,67.010002,1521400,65.966506
2015-07-01,67.540001,68.110001,67.150002,67.970001,1789800,66.911555
2015-07-02,67.989998,68.809998,67.400002,67.510002,2662700,66.45872
2015-07-06,67.089996,68.690002,67.089996,67.989998,2307900,66.931241
2015-07-07,68.199997,69.059998,67.5,68.870003,1767700,67.797542
2015-07-08,68.580002,69.120003,68.25,68.93,2118100,67.856605
2015-07-09,69.419998,69.879997,68.720001,68.949997,1563400,67.87629
2015-07-10,69.5,69.82,68.660004,69.559998,1300100,68.476792
2015-07-13,70.0,71.0,69.629997,70.489998,1488700,69.39231
2015-07-14,70.449997,70.940002,70.110001,70.190002,1752500,69.096986
2015-07-15,69.730003,70.040001,69.339996,69.440002,1623200,68.603016
2015-07-16,69.610001,70.059998,69.0,69.93,1023500,69.087108
2015-07-17,69.660004,69.889999,69.239998,69.459999,849800,68.622772
2015-07-20,69.650002,70.339996,69.410004,70.010002,767100,69.166146
2015-07-21,70.099998,70.519997,69.110001,69.610001,1017300,68.770965
2015-07-22,69.629997,70.360001,69.43,70.260002,1820600,69.413132
2015-07-23,70.639999,71.07,69.830002,69.900002,1291100,69.057471
2015-07-24,69.910004,70.080002,69.260002,69.43,949800,68.593135
2015-07-27,68.93,69.260002,68.400002,68.790001,826000,67.96085
2015-07-28,69.010002,69.43,68.5,69.010002,1235400,68.178199
2015-07-29,69.220001,69.93,68.879997,69.410004,1353300,68.573379
2015-07-30,69.410004,70.610001,69.400002,70.290001,967300,69.442769
2015-07-31,70.589996,71.0,70.050003,70.550003,823200,69.699638
2015-08-03,70.669998,70.800003,69.650002,70.18,744700,69.334095
2015-08-04,70.43,71.949997,70.239998,71.730003,1418100,70.865415
2015-08-05,71.980003,72.800003,71.849998,72.449997,1221900,71.57673
2015-08-06,72.449997,72.720001,71.080002,71.309998,998900,70.450472
2015-08-07,71.209999,71.220001,70.099998,71.029999,1097400,70.173848
2015-08-10,71.260002,73.580002,71.199997,73.209999,1592000,72.327572
2015-08-11,72.860001,73.57,72.379997,73.32,1348800,72.436247
2015-08-12,72.779999,73.309998,71.459999,72.220001,2326000,71.349507
2015-08-13,71.540001,73.300003,71.540001,72.660004,1417200,71.784206
2015-08-14,72.75,73.480003,72.489998,73.220001,785600,72.337453
2015-08-17,73.370003,74.080002,72.379997,74.040001,1288100,73.147569
2015-08-18,74.309998,74.949997,73.82,74.120003,1655600,73.226607
2015-08-19,74.029999,74.489998,73.290001,74.059998,1856200,73.167325
2015-08-20,73.480003,73.620003,71.720001,71.720001,2503000,70.855533
2015-08-21,70.410004,72.309998,68.93,69.019997,4942400,68.188073
2015-08-24,65.07,69.32,64.029999,67.739998,3567000,66.923503
2015-08-25,69.739998,70.199997,67.900002,67.970001,2005300,67.150734
2015-08-26,69.480003,70.870003,68.610001,70.68,2400500,69.828068
2015-08-27,71.440002,71.949997,70.709999,71.830002,2240900,70.964208
2015-08-28,71.75,72.010002,71.230003,71.620003,1087000,70.75674
2015-08-31,71.309998,71.699997,70.57,70.790001,1729100,69.936743
2015-09-01,69.730003,70.970001,69.5,70.400002,2128500,69.551444
2015-09-02,71.0,71.669998,70.68,71.440002,1565900,70.57891
2015-09-03,71.800003,72.190002,70.669998,70.889999,1359100,70.035536
2015-09-04,70.0,71.18,70.0,70.809998,1569700,69.956498
2015-09-08,72.019997,72.32,71.529999,72.290001,1559200,71.418663
2015-09-09,72.489998,72.910004,71.040001,71.129997,1509400,70.272641
2015-09-10,71.029999,72.269997,70.800003,71.639999,1176400,70.776496
2015-09-11,71.370003,72.209999,70.809998,72.199997,1195000,71.329744
2015-09-14,72.5,72.610001,72.150002,72.309998,1425300,71.438418
2015-09-15,72.349998,73.0,71.769997,72.639999,1346300,71.764443
2015-09-16,72.410004,73.5,72.010002,73.360001,1677800,72.475765
2015-09-17,73.529999,74.480003,73.32,73.5,1484000,72.614077
2015-09-18,72.68,74.139999,72.68,73.339996,2232400,72.456002
2015-09-21,74.07,74.199997,73.07,73.290001,1839800,72.406609
2015-09-22,72.730003,73.129997,72.269997,73.07,1126300,72.18926
2015-09-23,73.389999,74.160004,73.080002,73.849998,1120300,72.959857
2015-09-24,73.379997,74.620003,73.349998,74.379997,1465100,73.483468
2015-09-25,75.849998,77.25,75.220001,75.760002,3423500,74.846839
2015-09-28,75.370003,76.0,73.709999,73.879997,2236500,72.989494
2015-09-29,73.480003,73.940002,71.379997,71.910004,1972400,71.043246
2015-09-30,72.309998,72.309998,70.190002,71.970001,2625100,71.10252
2015-10-01,71.879997,72.419998,70.5,71.150002,2014200,70.292404
2015-10-02,70.199997,70.879997,68.699997,70.879997,2475000,70.025654
2015-10-05,71.459999,72.290001,71.059998,72.150002,1735700,71.280351
2015-10-06,72.370003,72.459999,70.300003,70.739998,1775500,69.887342
2015-10-07,70.790001,70.989998,68.339996,69.150002,3339200,68.316511
2015-10-08,69.669998,71.709999,69.400002,71.300003,3237200,70.440598
2015-10-09,71.489998,71.669998,70.510002,71.040001,1362000,70.183729
2015-10-12,71.209999,71.300003,70.419998,70.769997,1576100,69.91698
2015-10-13,70.690002,71.010002,69.519997,69.989998,1660000,69.146382
2015-10-14,69.82,70.129997,68.120003,68.519997,1941600,67.936765
2015-10-15,68.910004,68.989998,67.209999,68.550003,2245800,67.966516
2015-10-16,68.839996,70.300003,68.809998,70.059998,1436200,69.463658
2015-10-19,70.120003,71.040001,69.849998,70.839996,1282800,70.237018
2015-10-20,70.760002,71.0,69.699997,69.760002,1513900,69.166216
2015-10-21,70.220001,70.720001,69.809998,70.18,1452600,69.582639
2015-10-22,70.470001,70.650002,68.860001,69.339996,1777100,68.749785
2015-10-23,69.709999,69.959999,63.02,63.610001,7001300,63.068562
2015-10-26,63.66,66.040001,63.07,65.470001,4369100,64.912731
2015-10-27,66.050003,66.470001,64.839996,66.120003,2831500,65.5572
2015-10-28,65.580002,68.410004,65.580002,68.019997,2282800,67.441021
2015-10-29,67.550003,68.190002,67.169998,67.870003,1382500,67.292304
2015-10-30,67.650002,68.169998,66.029999,67.75,2219400,67.173323
2015-11-02,67.980003,68.330002,66.349998,68.239998,2282600,67.65915
2015-11-03,68.389999,69.989998,68.300003,69.190002,1627600,68.601068
2015-11-04,69.0,69.25,68.080002,68.400002,1655400,67.817792
2015-11-05,68.769997,69.129997,67.559998,68.959999,1203600,68.373023
2015-11-06,68.589996,68.830002,65.949997,66.980003,1975600,66.40988
2015-11-09,66.860001,67.660004,66.209999,67.220001,2241300,66.647835
2015-11-10,65.910004,66.0,64.440002,65.650002,4477400,65.091199
2015-11-11,65.519997,65.639999,61.84,62.18,3983200,61.650734
2015-11-12,62.639999,62.639999,60.43,61.349998,4839400,60.827797
2015-11-13,60.110001,60.189999,57.84,58.040001,4950900,57.545974
2015-11-16,57.630001,59.299999,57.23,59.139999,4669400,58.636609
2015-11-17,57.5,60.110001,57.5,59.5,2861200,58.993545
2015-11-18,59.549999,62.009998,59.509998,61.119999,5341800,60.599755
2015-11-19,62.0,62.0,61.0,61.529999,5076500,61.006265
2015-11-20,66.440002,67.669998,63.419998,65.019997,8838700,64.466557
2015-11-23,65.150002,65.910004,64.620003,65.059998,3151200,64.506217
2015-11-24,64.660004,65.949997,64.260002,65.239998,3420800,64.684685
2015-11-25,65.480003,66.360001,64.82,66.040001,2567600,65.477879
2015-11-27,66.0,66.610001,65.540001,66.25,970100,65.686091
2015-11-30,66.129997,66.239998,64.669998,65.0,2088500,64.44673
2015-12-01,65.559998,66.610001,65.290001,65.68,2408900,65.120943
2015-12-02,65.839996,67.139999,65.75,65.889999,2429700,65.329154
2015-12-03,66.160004,66.32,63.09,63.91,2713400,63.366008
2015-12-04,65.120003,66.339996,64.550003,65.879997,2096500,65.319237
2015-12-07,66.099998,66.57,64.839996,66.330002,2459800,65.765411
2015-12-08,65.400002,67.489998,65.360001,66.57,2147300,66.003366
2015-12-09,66.32,68.139999,65.669998,66.440002,3040800,65.874476
2015-12-10,67.050003,68.239998,66.629997,67.07,2767200,66.499111
2015-12-11,66.739998,67.019997,65.940002,66.400002,2129800,65.834815
2015-12-14,66.510002,67.800003,65.290001,66.029999,2820200,65.467962
2015-12-15,66.459999,66.620003,63.689999,63.849998,3522900,63.306517
2015-12-16,64.489998,65.400002,64.0,65.080002,3116700,64.526051
2015-12-17,65.550003,66.32,63.98,64.010002,1741500,63.465159
2015-12-18,63.810001,65.389999,63.48,64.279999,4246900,63.732858
2015-12-21,64.239998,64.970001,63.549999,64.010002,2748500,63.465159
2015-12-22,64.800003,67.18,64.449997,66.650002,2519300,66.082687
2015-12-23,67.75,67.760002,66.050003,67.0,2058100,66.429707
2015-12-24,66.519997,66.620003,64.379997,64.989998,1199200,64.436813
2015-12-28,64.699997,65.870003,64.379997,65.260002,1181100,64.704519
2015-12-29,65.580002,66.190002,65.209999,65.690002,880300,65.13086
2015-12-30,65.75,66.040001,64.900002,64.940002,812000,64.387243
2015-12-31,64.75,66.150002,64.540001,65.089996,1728000,64.535961
2016-01-04,64.459999,65.330002,64.050003,65.309998,2304400,64.754089
2016-01-05,65.309998,66.959999,65.309998,66.230003,2045400,65.666264
2016-01-06,65.25,66.559998,64.459999,65.230003,2446200,64.674776
2016-01-07,64.019997,66.260002,64.0,64.440002,3245700,63.891499
2016-01-08,65.449997,65.5,62.66,62.700001,3755900,62.166308
2016-01-11,62.919998,63.68,61.77,62.619999,2682100,62.086987
2016-01-12,63.360001,63.77,62.119999,63.369999,1652600,62.830604
2016-01-13,63.43,63.43,61.34,61.650002,2313600,61.367346
2016-01-14,61.209999,62.360001,60.360001,61.549999,2839900,61.267802
2016-01-15,60.189999,60.98,59.009998,60.650002,3006600,60.37193
2016-01-19,61.259998,63.75,61.240002,62.889999,4083500,62.601658
2016-01-20,62.009998,62.82,59.759998,62.240002,5040500,61.954641
2016-01-21,61.82,65.07,61.709999,64.559998,3176300,64.264
2016-01-22,64.959999,65.610001,64.5,65.199997,2128500,64.901065
2016-01-25,65.349998,65.489998,64.300003,64.470001,1650300,64.174416
2016-01-26,65.739998,66.760002,65.220001,66.129997,2603300,65.826801
2016-01-27,65.639999,66.900002,65.400002,65.720001,2340800,65.418685
2016-01-28,66.800003,67.529999,65.830002,67.309998,2289400,67.001391
2016-01-29,67.650002,68.5,67.220001,67.559998,2532400,67.250245
2016-02-01,67.580002,69.5,67.230003,69.099998,2155400,68.783185
2016-02-02,68.900002,69.650002,68.699997,69.139999,2217900,68.823003
2016-02-03,69.040001,69.559998,67.0,68.489998,2711600,68.175982
2016-02-04,67.349998,68.709999,67.040001,68.050003,2019400,67.738004
2016-02-05,67.889999,68.0,65.739998,65.809998,2535500,65.508269
2016-02-08,65.389999,65.440002,63.119999,64.510002,2606000,64.214234
2016-02-09,63.639999,64.989998,62.73,63.639999,1886600,63.34822
2016-02-10,64.279999,64.870003,63.82,63.970001,1724500,63.676708
2016-02-11,63.310001,64.459999,62.990002,63.98,2244700,63.686661
2016-02-12,64.650002,66.110001,64.019997,65.949997,1604200,65.647626
2016-02-16,66.610001,68.029999,66.199997,67.68,1764900,67.369698
2016-02-17,67.959999,68.269997,66.760002,67.660004,1970500,67.349793
2016-02-18,67.68,67.800003,66.260002,67.0,1960700,66.692815
2016-02-19,66.5,67.760002,65.650002,67.5,2655500,67.190523
2016-02-22,68.220001,68.449997,67.040001,67.25,2052900,66.941669
2016-02-23,67.660004,68.110001,65.260002,66.209999,3568800,65.906436
2016-02-24,66.230003,67.07,64.510002,66.769997,3735100,66.463866
2016-02-25,67.370003,68.0,66.230003,67.029999,6323700,66.722676
2016-02-26,65.760002,66.849998,63.779999,64.139999,8698400,63.845927
2016-02-29,64.139999,64.470001,62.27,62.5,6851200,62.213447
2016-03-01,62.580002,63.77,62.43,63.470001,3849500,63.179001
2016-03-02,63.650002,64.059998,63.279999,63.599998,2461100,63.308402
2016-03-03,63.57,63.57,62.360001,63.240002,2473400,62.950056
2016-03-04,63.240002,63.459999,62.02,63.0,2792900,62.711155
2016-03-07,62.459999,63.48,62.049999,62.360001,1953600,62.074089
2016-03-08,62.060001,64.0,62.029999,63.439999,3225300,63.149136
2016-03-09,63.549999,63.689999,62.529999,62.709999,1773800,62.422483
2016-03-10,62.91,64.449997,62.799999,63.380001,1821500,63.089413
2016-03-11,63.66,64.239998,63.330002,64.139999,1597800,63.845927
2016-03-14,63.77,64.370003,63.560001,64.279999,1262500,63.985285
2016-03-15,64.25,64.93,63.09,63.130001,1819300,62.84056
2016-03-16,63.07,63.790001,62.919998,63.529999,2247300,63.238723
2016-03-17,63.330002,65.290001,63.16,65.120003,2060700,64.821437
2016-03-18,64.190002,65.400002,63.57,65.220001,2157400,64.920977
2016-03-21,65.220001,67.139999,65.0,66.650002,3483900,66.344421
2016-03-22,66.639999,67.269997,66.169998,66.190002,2039000,65.886531
2016-03-23,64.849998,64.849998,62.709999,63.790001,4125900,63.497533
2016-03-24,63.73,63.830002,63.119999,63.470001,1788400,63.179001
2016-03-28,63.709999,65.739998,63.5,65.199997,1835700,64.901065
2016-03-29,65.120003,65.940002,64.839996,65.809998,2717000,65.508269
2016-03-30,65.879997,66.449997,65.660004,65.739998,2471000,65.43859
2016-03-31,65.82,66.0,64.370003,64.5,2916400,64.204277
2016-04-01,64.489998,64.720001,63.259998,63.75,31760800,63.457716
2016-04-04,63.860001,64.440002,63.330002,63.509998,2776300,63.218815
2016-04-05,63.41,63.59,61.950001,62.799999,3155800,62.512071
2016-04-06,63.060001,63.290001,62.060001,63.259998,2392900,62.969961
2016-04-07,62.990002,63.23,61.759998,62.369999,3750800,62.084042
2016-04-08,61.939999,62.830002,61.490002,61.91,3014500,61.626152
2016-04-11,61.5,61.790001,59.450001,59.459999,4463400,59.187384
2016-04-12,59.470001,60.32,58.169998,59.98,3697400,59.705
2016-04-13,61.560001,62.32,61.389999,61.970001,3910100,61.970001
2016-04-14,62.07,62.41,61.32,61.419998,1889000,61.419998
2016-04-15,59.98,61.5,59.709999,61.400002,4261700,61.400002
2016-04-18,61.259998,62.580002,61.0,62.5,3503100,62.5
2016-04-19,62.529999,62.529999,61.540001,61.759998,2288800,61.759998
2016-04-20,62.0,62.029999,61.18,61.32,2096700,61.32
2016-04-21,61.75,61.880001,60.349998,60.459999,2182100,60.459999
2016-04-22,60.549999,61.049999,60.349998,60.41,2469200,60.41
2016-04-25,60.200001,60.400002,59.630001,60.360001,1377900,60.360001
2016-04-26,60.790001,61.529999,60.720001,61.279999,1409400,61.279999
2016-04-27,61.200001,62.049999,60.73,61.93,1413500,61.93
2016-04-28,61.349998,62.290001,61.290001,61.470001,1300700,61.470001
2016-04-29,61.209999,61.490002,60.580002,61.439999,1982000,61.439999
2016-05-02,61.599998,62.189999,61.450001,62.040001,1332100,62.040001
2016-05-03,61.869999,61.950001,61.060001,61.52,1755600,61.52
2016-05-04,61.16,61.950001,60.630001,61.849998,985400,61.849998
2016-05-05,61.560001,61.799999,60.299999,60.419998,1830200,60.419998
2016-05-06,60.419998,60.799999,59.75,60.779999,1540600,60.779999
2016-05-09,60.959999,62.450001,60.849998,62.16,2505400,62.16
2016-05-10,62.080002,62.32,60.950001,61.029999,2161300,61.029999
2016-05-11,60.130001,60.130001,58.509998,58.77,2935300,58.77
2016-05-12,58.849998,59.43,58.439999,59.040001,2301200,59.040001
2016-05-13,58.41,58.41,57.23,57.459999,3617600,57.459999
2016-05-16,57.5,59.34,57.259998,59.310001,3884200,59.310001
2016-05-17,59.330002,59.52,57.990002,58.610001,3223500,58.610001
2016-05-18,57.900002,57.91,56.689999,57.119999,3451700,57.119999
2016-05-19,56.93,58.990002,56.509998,58.549999,6266600,58.549999
2016-05-20,55.400002,56.52,53.830002,54.77,12506100,54.77
2016-05-23,54.490002,54.919998,53.91,54.080002,5024000,54.080002
2016-05-24,54.169998,54.560001,53.669998,54.110001,3358500,54.110001
2016-05-25,54.060001,55.040001,53.91,54.84,3380600,54.84
2016-05-26,55.049999,55.41,54.529999,54.709999,2191100,54.709999
2016-05-27,54.509998,55.09,54.279999,55.049999,1791400,55.049999
2016-05-31,55.349998,55.98,55.080002,55.919998,4665500,55.919998
2016-06-01,55.240002,55.68,54.889999,54.900002,3560000,54.900002
2016-06-02,54.529999,55.400002,54.5,55.080002,2782600,55.080002
2016-06-03,55.189999,55.279999,54.68,54.849998,1749900,54.849998
2016-06-06,54.82,54.93,54.150002,54.59,1397400,54.59
2016-06-07,54.360001,55.639999,54.240002,55.18,2489700,55.18
2016-06-08,55.32,55.57,55.02,55.279999,1485800,55.279999
2016-06-09,55.07,55.75,55.0,55.650002,1488400,55.650002
2016-06-10,55.380001,56.049999,55.09,55.689999,2389100,55.689999
2016-06-13,55.290001,55.759998,55.009998,55.02,1964100,55.02
