Date,Open_DNB,High_DNB,Low_DNB,Close_DNB,Volume_DNB,AdjClose_DNB
2015-01-21,115.510002,116.860001,114.400002,115.440002,257300,112.608707
2015-01-22,115.940002,118.610001,115.440002,118.510002,232500,115.603412
2015-01-23,118.190002,119.019997,117.75,118.32,210400,115.418069
2015-01-26,118.209999,119.209999,117.07,119.010002,128800,116.091149
2015-01-27,117.470001,117.709999,115.93,116.360001,194600,113.506141
2015-01-28,117.0,117.0,114.809998,114.949997,170900,112.13072
2015-01-29,114.959999,116.580002,114.18,116.089996,258500,113.242759
2015-01-30,115.080002,117.260002,115.0,115.110001,255400,112.286799
2015-02-02,115.279999,118.790001,113.889999,118.410004,292300,115.505866
2015-02-03,119.599998,121.190002,118.900002,121.080002,213600,118.110379
2015-02-04,120.879997,122.290001,120.370003,121.43,204800,118.451794
2015-02-05,122.010002,124.0,121.5,123.879997,171200,120.841702
2015-02-06,124.010002,124.349998,121.870003,122.099998,202400,119.105359
2015-02-09,122.050003,122.959999,119.660004,119.93,506300,116.988583
2015-02-10,120.110001,125.68,118.07,125.68,720600,122.597558
2015-02-11,126.809998,131.100006,124.910004,129.270004,762000,126.099513
2015-02-12,130.199997,133.130005,129.410004,132.809998,442700,129.552684
2015-02-13,132.529999,133.460007,131.220001,133.270004,371100,130.001408
2015-02-17,132.339996,135.600006,131.770004,135.380005,361900,132.059659
2015-02-18,134.839996,137.25,134.839996,135.919998,337200,132.586408
2015-02-19,135.309998,136.429993,134.570007,135.520004,298800,132.196224
2015-02-20,135.039993,135.899994,133.119995,135.440002,321100,132.571112
2015-02-23,135.360001,135.809998,134.369995,134.619995,201000,131.768474
2015-02-24,134.460007,135.479996,134.419998,134.580002,184300,131.729328
2015-02-25,134.339996,135.970001,133.830002,135.080002,311400,132.218737
2015-02-26,135.289993,136.470001,134.75,134.979996,323400,132.120849
2015-02-27,135.139999,135.139999,132.380005,132.479996,308800,129.673804
2015-03-02,133.039993,133.970001,132.339996,132.649994,450800,129.840202
2015-03-03,131.970001,132.830002,130.279999,131.990005,344500,129.194193
2015-03-04,131.869995,132.559998,131.050003,131.399994,283600,128.616679
2015-03-05,131.490005,131.600006,130.369995,130.550003,227000,127.784693
2015-03-06,129.770004,130.809998,128.800003,129.050003,222100,126.316466
2015-03-09,129.050003,130.380005,129.050003,129.369995,253000,126.62968
2015-03-10,128.100006,128.490005,126.75,126.75,184700,124.065181
2015-03-11,126.889999,127.93,126.480003,126.559998,244500,123.879204
2015-03-12,126.989998,128.259995,126.699997,127.989998,371500,125.278914
2015-03-13,127.739998,127.980003,126.650002,127.709999,214600,125.004846
2015-03-16,128.199997,129.580002,128.050003,128.740005,216700,126.013035
2015-03-17,128.070007,131.149994,127.870003,129.960007,319100,127.207194
2015-03-18,129.949997,131.580002,129.410004,130.850006,323400,128.078341
2015-03-19,130.710007,131.990005,129.839996,130.720001,171800,127.95109
2015-03-20,131.240005,131.339996,130.479996,130.580002,433200,127.814056
2015-03-23,130.529999,130.929993,128.839996,128.880005,353000,126.150069
2015-03-24,128.929993,128.929993,126.839996,126.910004,249400,124.221796
2015-03-25,126.910004,127.349998,125.839996,125.839996,302600,123.174453
2015-03-26,125.470001,126.129997,124.739998,125.769997,238000,123.105936
2015-03-27,125.459999,127.120003,125.169998,126.529999,182500,123.84984
2015-03-30,126.949997,129.419998,126.650002,129.179993,223000,126.443702
2015-03-31,128.550003,130.210007,128.139999,128.360001,377300,125.641079
2015-04-01,128.460007,129.220001,126.849998,129.029999,231900,126.296885
2015-04-02,129.210007,130.210007,128.240005,129.080002,144200,126.345829
2015-04-06,127.989998,130.710007,127.760002,129.729996,136700,126.982055
2015-04-07,129.740005,129.740005,128.410004,128.440002,123400,125.719386
2015-04-08,128.589996,129.589996,128.059998,129.460007,188600,126.717785
2015-04-09,129.410004,130.710007,129.119995,130.369995,151000,127.608498
2015-04-10,130.910004,131.300003,130.009995,130.910004,119100,128.137068
2015-04-13,130.460007,130.970001,129.660004,130.059998,153400,127.305067
2015-04-14,129.759995,132.440002,129.539993,132.369995,365800,129.566134
2015-04-15,132.619995,134.919998,132.190002,134.740005,298100,131.885943
2015-04-16,134.139999,134.559998,133.139999,134.009995,241100,131.171395
2015-04-17,132.839996,132.839996,130.699997,131.25,251800,128.469862
2015-04-20,132.149994,133.139999,132.020004,132.779999,146000,129.967453
2015-04-21,133.369995,133.869995,131.740005,132.139999,225000,129.34101
2015-04-22,132.789993,132.789993,131.009995,132.309998,141600,129.507407
2015-04-23,131.649994,132.899994,131.539993,132.339996,181400,129.53677
2015-04-24,132.25,132.570007,131.539993,131.860001,138500,129.066942
2015-04-27,132.479996,132.479996,130.270004,130.630005,163100,127.863
2015-04-28,130.580002,130.580002,127.550003,130.160004,355800,127.402954
2015-04-29,129.889999,130.130005,127.730003,128.470001,209000,125.74875
2015-04-30,128.300003,129.399994,127.07,127.669998,271900,124.965692
2015-05-01,127.949997,128.800003,127.510002,128.589996,314500,125.866203
2015-05-04,128.820007,129.860001,128.820007,129.580002,182900,126.835238
2015-05-05,128.020004,129.860001,125.120003,126.389999,409500,123.712806
2015-05-06,127.260002,127.260002,124.239998,124.949997,262700,122.303306
2015-05-07,124.940002,125.739998,124.550003,125.099998,468200,122.45013
2015-05-08,126.339996,127.510002,125.68,125.839996,260300,123.174453
2015-05-11,125.089996,126.839996,125.089996,126.169998,309600,123.497465
2015-05-12,125.290001,125.720001,124.419998,124.93,172800,122.283733
2015-05-13,125.559998,126.629997,125.0,125.959999,317200,123.291914
2015-05-14,126.57,129.360001,126.459999,129.229996,322800,126.492646
2015-05-15,129.240005,129.880005,127.389999,128.470001,157300,125.74875
2015-05-18,128.179993,129.850006,128.080002,129.720001,162400,126.972272
2015-05-19,129.600006,130.0,129.149994,129.729996,179700,126.982055
2015-05-20,129.740005,129.899994,128.880005,128.929993,111100,126.198997
2015-05-21,128.910004,129.970001,128.070007,129.740005,183000,126.991853
2015-05-22,129.550003,129.710007,128.630005,128.970001,133500,126.238159
2015-05-26,128.119995,128.509995,127.309998,127.739998,167800,125.484701
2015-05-27,127.849998,129.589996,127.300003,129.449997,172800,127.164509
2015-05-28,129.389999,129.630005,128.020004,128.850006,99400,126.575111
2015-05-29,128.949997,128.949997,127.620003,127.93,281400,125.671348
2015-06-01,128.550003,128.850006,126.68,128.410004,230400,126.142877
2015-06-02,128.190002,129.259995,127.239998,128.270004,133200,126.00535
2015-06-03,128.690002,129.660004,127.080002,129.529999,139600,127.243098
2015-06-04,128.440002,128.720001,126.339996,126.68,147600,124.443418
2015-06-05,126.300003,127.059998,125.800003,126.919998,137800,124.679178
2015-06-08,126.910004,127.75,126.699997,126.970001,159600,124.728299
2015-06-09,126.93,128.929993,126.470001,128.279999,150000,126.015168
2015-06-10,129.009995,130.580002,128.5,130.089996,193100,127.793209
2015-06-11,130.419998,130.910004,130.029999,130.630005,112300,128.323683
2015-06-12,130.199997,130.509995,128.949997,129.119995,102800,126.840333
2015-06-15,127.629997,128.350006,126.650002,127.730003,180100,125.474883
2015-06-16,127.110001,127.769997,125.419998,126.970001,241600,124.728299
2015-06-17,127.25,128.139999,126.230003,127.160004,214400,124.914946
2015-06-18,127.440002,128.660004,126.779999,128.460007,172400,126.191997
2015-06-19,128.050003,128.850006,128.050003,128.270004,156900,126.00535
2015-06-22,129.089996,129.089996,127.989998,128.199997,113600,125.936578
2015-06-23,128.369995,128.800003,127.470001,128.419998,152400,126.152695
2015-06-24,128.440002,128.910004,127.529999,127.57,124200,125.317704
2015-06-25,128.149994,128.380005,126.489998,126.720001,160400,124.482712
2015-06-26,127.080002,127.360001,125.43,126.690002,357300,124.453243
2015-06-29,125.550003,125.839996,122.43,122.489998,162400,120.327391
2015-06-30,123.650002,123.650002,121.739998,122.0,191300,119.846045
2015-07-01,122.779999,123.82,122.220001,123.290001,187900,121.11327
2015-07-02,123.68,123.709999,122.099998,123.110001,185100,120.936448
2015-07-06,121.720001,122.900002,121.290001,122.330002,160700,120.17022
2015-07-07,122.309998,123.120003,120.57,122.970001,154600,120.79892
2015-07-08,121.809998,122.660004,120.129997,120.43,176100,118.303764
2015-07-09,122.32,122.860001,121.339996,121.839996,207600,119.688866
2015-07-10,123.459999,124.629997,122.690002,124.209999,191100,122.017025
2015-07-13,125.300003,125.809998,124.650002,125.639999,104300,123.421778
2015-07-14,125.260002,126.199997,125.220001,126.0,201300,123.775423
2015-07-15,125.900002,126.0,124.519997,124.75,190900,122.547492
2015-07-16,125.510002,125.510002,123.18,125.269997,128100,123.058308
2015-07-17,125.160004,125.889999,124.629997,124.989998,211400,122.783253
2015-07-20,124.919998,125.230003,124.169998,124.739998,105200,122.537667
2015-07-21,124.32,124.559998,122.449997,122.769997,112300,120.602447
2015-07-22,122.760002,123.809998,122.440002,122.879997,161500,120.710505
2015-07-23,122.699997,124.379997,122.089996,122.709999,169200,120.543508
2015-07-24,123.230003,123.620003,121.75,122.059998,151000,119.904983
2015-07-27,121.43,122.290001,121.059998,121.970001,209200,119.816575
2015-07-28,122.760002,123.099998,120.989998,123.029999,182800,120.857858
2015-07-29,123.209999,125.589996,122.800003,125.07,207200,122.861842
2015-07-30,124.480003,125.57,123.809998,125.260002,149900,123.04849
2015-07-31,125.57,125.809998,124.540001,124.769997,138400,122.567136
2015-08-03,125.050003,125.050003,123.290001,124.199997,146400,122.0072
2015-08-04,124.269997,125.209999,123.529999,124.639999,166300,122.439434
2015-08-05,125.860001,126.470001,125.050003,125.459999,177400,123.244956
2015-08-06,124.809998,124.809998,115.099998,116.169998,447300,114.118974
2015-08-07,115.610001,117.160004,114.760002,116.110001,422000,114.060035
2015-08-10,117.169998,118.769997,116.400002,117.919998,248000,115.838077
2015-08-11,116.589996,117.279999,115.019997,116.120003,343200,114.069861
2015-08-12,115.150002,117.300003,114.260002,115.790001,232000,113.745685
2015-08-13,115.699997,116.68,114.25,116.029999,284700,113.981446
2015-08-14,116.029999,116.989998,115.510002,116.489998,127900,114.433324
2015-08-17,116.260002,116.800003,114.730003,115.900002,215300,113.853744
2015-08-18,115.57,116.360001,115.379997,116.169998,212600,114.118974
2015-08-19,115.599998,115.720001,113.589996,114.029999,137200,112.016757
2015-08-20,112.809998,113.080002,111.290001,111.839996,341200,109.86542
2015-08-21,110.529999,111.139999,106.800003,106.889999,236700,105.002817
2015-08-24,100.080002,104.32,100.019997,102.18,545100,100.81265
2015-08-25,104.470001,105.559998,101.07,101.18,360300,99.826032
2015-08-26,103.230003,104.839996,100.93,104.699997,271500,103.298925
2015-08-27,105.769997,107.900002,105.07,107.230003,306700,105.795075
2015-08-28,106.580002,107.300003,105.989998,107.059998,221200,105.627344
2015-08-31,106.660004,107.739998,105.690002,105.970001,189100,104.551934
2015-09-01,103.720001,104.610001,101.370003,102.07,330800,100.704121
2015-09-02,103.309998,104.620003,102.769997,104.510002,213400,103.111472
2015-09-03,104.730003,105.510002,104.32,104.849998,202600,103.446919
2015-09-04,103.260002,103.82,102.419998,103.18,174800,101.799268
2015-09-08,105.220001,107.209999,104.330002,107.080002,280100,105.647081
2015-09-09,108.150002,109.139999,106.279999,106.540001,312800,105.114306
2015-09-10,106.410004,106.709999,104.800003,105.300003,251600,103.890902
2015-09-11,104.650002,105.330002,103.790001,104.989998,221100,103.585045
2015-09-14,105.25,105.489998,103.900002,104.82,212800,103.417322
2015-09-15,105.080002,106.519997,104.57,106.389999,191600,104.966312
2015-09-16,106.669998,108.010002,106.379997,107.669998,161200,106.229182
2015-09-17,107.300003,108.050003,106.290001,106.470001,269900,105.045243
2015-09-18,105.309998,106.739998,104.669998,104.870003,326000,103.466656
2015-09-21,105.279999,106.120003,104.739998,105.790001,186600,104.374342
2015-09-22,104.389999,105.860001,104.110001,105.650002,248200,104.236217
2015-09-23,105.510002,106.290001,105.129997,105.589996,137400,104.177014
2015-09-24,104.349998,105.160004,103.330002,104.949997,215100,103.545579
2015-09-25,106.040001,106.32,105.010002,105.610001,199100,104.196751
2015-09-28,105.080002,106.0,102.32,102.389999,237800,101.019839
2015-09-29,102.559998,102.699997,101.599998,102.540001,173100,101.167833
2015-09-30,103.660004,105.0,102.660004,105.0,703400,103.594913
2015-10-01,105.18,106.080002,104.559998,106.010002,223500,104.5914
2015-10-02,104.470001,107.18,103.940002,107.18,157200,105.745741
2015-10-05,107.970001,109.5,107.150002,108.879997,171000,107.422989
2015-10-06,108.660004,109.160004,107.699997,108.309998,137600,106.860617
2015-10-07,109.040001,111.330002,108.940002,111.18,263500,109.692214
2015-10-08,110.610001,113.080002,110.18,113.010002,174600,111.497727
2015-10-09,113.25,114.150002,112.959999,113.779999,179300,112.25742
2015-10-12,113.599998,113.93,112.68,113.360001,140900,111.843042
2015-10-13,112.760002,113.57,111.870003,111.940002,214200,110.442046
2015-10-14,112.059998,112.5,109.93,110.150002,109100,108.675999
2015-10-15,110.709999,112.059998,110.050003,111.93,96000,110.432178
2015-10-16,112.510002,112.919998,111.040001,111.790001,115000,110.294052
2015-10-19,111.330002,111.779999,110.720001,111.760002,118000,110.264454
2015-10-20,111.709999,113.419998,111.709999,113.279999,106400,111.764111
2015-10-21,113.540001,113.540001,110.470001,110.559998,101800,109.080508
2015-10-22,111.339996,111.949997,110.040001,111.160004,197300,109.672485
2015-10-23,112.139999,113.0,111.080002,112.150002,133600,110.649235
2015-10-26,111.93,112.510002,111.339996,112.010002,113300,110.511109
2015-10-27,111.400002,111.400002,109.589996,111.019997,184700,109.534352
2015-10-28,111.349998,112.93,110.099998,112.199997,186300,110.698561
2015-10-29,111.879997,112.260002,110.830002,111.919998,143500,110.422309
2015-10-30,112.220001,114.209999,111.809998,113.870003,225900,112.34622
2015-11-02,114.190002,115.489998,113.5,115.0,243000,113.461095
2015-11-03,108.010002,111.980003,106.150002,108.5,792500,107.048077
2015-11-04,108.669998,112.5,108.669998,111.769997,361200,110.274315
2015-11-05,111.480003,112.559998,110.800003,111.599998,286700,110.106592
2015-11-06,111.230003,113.239998,111.040001,113.199997,185100,111.68518
2015-11-09,112.75,112.75,110.32,111.199997,149400,109.711943
2015-11-10,110.860001,111.5,108.809998,109.199997,333300,107.738707
2015-11-11,109.260002,110.980003,108.5,110.790001,181400,109.307434
2015-11-12,110.32,110.980003,108.800003,108.900002,176400,107.442726
2015-11-13,108.559998,109.309998,106.449997,106.529999,166700,105.104438
2015-11-16,106.349998,107.199997,105.379997,107.18,191300,105.745741
2015-11-17,107.360001,109.029999,106.389999,107.07,128100,105.637213
2015-11-18,107.410004,108.580002,106.07,108.449997,169000,106.998743
2015-11-19,108.529999,108.910004,107.610001,108.010002,105200,106.564636
2015-11-20,108.599998,108.599998,106.879997,107.349998,124700,105.913464
2015-11-23,106.690002,109.239998,106.010002,108.120003,134000,107.135239
2015-11-24,107.32,108.139999,106.300003,107.650002,136100,106.669518
2015-11-25,107.639999,108.220001,106.970001,107.760002,80400,106.778517
2015-11-27,107.68,109.25,107.610001,108.949997,69300,107.957673
2015-11-30,109.279999,109.5,107.699997,107.790001,152100,106.808242
2015-12-01,108.279999,108.849998,106.93,108.110001,198200,107.125328
2015-12-02,107.790001,108.449997,105.760002,106.150002,161000,105.18318
2015-12-03,106.93,106.989998,103.760002,104.919998,262800,103.96438
2015-12-04,105.089996,108.300003,105.089996,108.230003,211900,107.244237
2015-12-07,107.660004,107.760002,106.309998,107.160004,161600,106.183983
2015-12-08,105.889999,107.970001,105.540001,106.900002,217200,105.926349
2015-12-09,106.410004,107.699997,103.599998,104.389999,184800,103.439208
2015-12-10,104.449997,106.239998,104.349998,105.68,216600,104.71746
2015-12-11,103.919998,104.459999,102.900002,103.050003,198300,102.111417
2015-12-14,103.239998,104.029999,101.160004,101.860001,139800,100.932253
2015-12-15,102.690002,103.129997,101.739998,102.800003,184000,101.863694
2015-12-16,103.510002,106.269997,103.110001,105.879997,167000,104.915635
2015-12-17,105.720001,105.900002,103.970001,104.080002,220300,103.132034
2015-12-18,103.779999,103.779999,100.970001,100.970001,260900,100.05036
2015-12-21,101.910004,103.440002,101.089996,103.410004,329500,102.468138
2015-12-22,103.730003,104.459999,102.459999,104.25,149700,103.300484
2015-12-23,104.849998,106.529999,104.580002,106.459999,116400,105.490354
2015-12-24,106.199997,106.519997,105.339996,106.059998,82200,105.093996
2015-12-28,105.669998,106.349998,104.75,106.290001,84500,105.321905
2015-12-29,106.919998,107.779999,106.220001,107.519997,92800,106.540697
2015-12-30,107.230003,107.449997,105.739998,105.800003,84600,104.83637
2015-12-31,105.550003,105.720001,103.93,103.93,123500,102.983399
2016-01-04,102.75,102.949997,100.629997,101.879997,201300,100.952067
2016-01-05,102.360001,102.82,100.330002,101.239998,170800,100.317897
2016-01-06,99.879997,100.620003,98.940002,99.779999,132400,98.871196
2016-01-07,97.760002,98.690002,95.559998,96.459999,243200,95.581435
2016-01-08,97.099998,97.470001,94.760002,94.949997,191900,94.085186
2016-01-11,95.559998,95.839996,93.660004,94.540001,256300,93.678924
2016-01-12,95.400002,95.730003,93.349998,94.599998,145000,93.738375
2016-01-13,94.970001,95.68,92.470001,92.849998,199100,92.004315
2016-01-14,93.339996,95.839996,91.699997,95.309998,250900,94.441908
2016-01-15,93.519997,95.540001,92.699997,95.389999,315100,94.521181
2016-01-19,96.470001,96.779999,94.870003,95.970001,301900,95.0959
2016-01-20,94.480003,97.980003,92.989998,97.279999,346100,96.393966
2016-01-21,97.389999,97.650002,94.889999,95.470001,252700,94.600454
2016-01-22,96.68,97.93,96.300003,96.93,168700,96.047155
2016-01-25,96.650002,96.720001,94.599998,95.029999,234000,94.164459
2016-01-26,95.300003,97.470001,95.150002,97.440002,195200,96.552512
2016-01-27,97.099998,98.089996,95.260002,96.07,197300,95.194988
2016-01-28,96.82,97.410004,95.370003,95.709999,151200,94.838266
2016-01-29,96.139999,98.57,95.690002,98.419998,402400,97.523582
2016-02-01,97.760002,99.360001,97.550003,98.970001,313400,98.068576
2016-02-02,97.629997,97.629997,94.230003,94.290001,258400,93.431201
2016-02-03,95.330002,96.220001,92.330002,95.809998,325700,94.937354
2016-02-04,95.739998,97.790001,95.739998,97.260002,190800,96.374152
2016-02-05,96.849998,96.959999,93.650002,94.07,212200,93.213204
2016-02-08,92.589996,92.589996,86.440002,87.910004,579700,87.109313
2016-02-09,86.629997,89.449997,85.989998,88.660004,274300,87.852482
2016-02-10,89.349998,91.309998,89.349998,89.860001,210800,89.04155
2016-02-11,88.559998,89.669998,86.669998,89.339996,390900,88.526282
2016-02-12,91.209999,102.230003,89.760002,95.449997,601200,94.580632
2016-02-16,96.169998,96.269997,90.839996,93.779999,400100,92.925844
2016-02-17,94.75,95.25,93.010002,94.489998,371400,93.629377
2016-02-18,94.919998,95.07,93.379997,93.519997,248500,92.66821
2016-02-19,92.889999,93.199997,91.639999,92.589996,653500,91.74668
2016-02-22,93.519997,94.82,93.190002,94.489998,237400,93.629377
2016-02-23,93.860001,94.779999,93.589996,93.650002,210200,93.27381
2016-02-24,92.550003,94.099998,91.239998,93.699997,183100,93.323604
2016-02-25,94.029999,95.099998,93.550003,95.089996,258800,94.70802
2016-02-26,95.660004,97.309998,95.339996,96.160004,172600,95.773729
2016-02-29,95.980003,97.07,95.059998,95.790001,270800,95.405213
2016-03-01,96.709999,98.389999,96.07,98.339996,239900,97.944965
2016-03-02,98.25,99.739998,98.18,99.660004,239900,99.25967
2016-03-03,99.529999,101.309998,99.459999,101.160004,165100,100.753644
2016-03-04,101.230003,102.099998,98.599998,100.900002,117600,100.494687
2016-03-07,100.25,100.779999,98.230003,99.389999,225200,98.99075
2016-03-08,98.849998,99.919998,97.959999,98.160004,200800,97.765695
2016-03-09,98.489998,99.099998,97.75,98.379997,154000,97.984805
2016-03-10,98.809998,99.559998,96.459999,97.150002,129800,96.75975
2016-03-11,97.800003,100.230003,97.720001,100.0,142200,99.5983
2016-03-14,99.68,101.18,99.400002,99.889999,272100,99.488742
2016-03-15,99.080002,99.440002,98.32,98.82,148400,98.42304
2016-03-16,98.5,101.279999,98.5,100.830002,150800,100.424968
2016-03-17,100.879997,102.620003,100.650002,102.199997,114300,101.78946
2016-03-18,102.540001,103.709999,102.300003,103.269997,317500,102.855162
2016-03-21,103.32,103.769997,102.709999,103.339996,240700,102.92488
2016-03-22,102.32,102.809998,101.160004,102.209999,220700,101.799422
2016-03-23,102.199997,102.82,101.129997,101.139999,152800,100.73372
2016-03-24,100.559998,101.550003,100.099998,101.519997,145500,101.112191
2016-03-28,101.830002,102.199997,100.730003,101.519997,173400,101.112191
2016-03-29,100.93,103.019997,100.529999,102.879997,122400,102.466729
2016-03-30,104.029999,104.099998,102.389999,103.519997,103700,103.104157
2016-03-31,103.510002,103.669998,102.589996,103.080002,144800,102.66593
2016-04-01,102.25,104.419998,102.089996,104.300003,204000,103.88103
2016-04-04,104.18,104.470001,102.889999,104.019997,174900,103.602149
2016-04-05,103.440002,104.550003,102.699997,103.529999,238800,103.114119
2016-04-06,103.739998,104.440002,102.610001,104.379997,215600,103.960703
2016-04-07,103.879997,103.879997,102.139999,103.379997,228900,102.96472
2016-04-08,104.540001,104.989998,102.739998,103.57,135900,103.153959
2016-04-11,104.07,104.699997,102.610001,102.709999,235500,102.297413
2016-04-12,103.169998,103.739998,100.809998,103.580002,285100,103.163921
2016-04-13,104.529999,106.760002,103.32,106.720001,279900,106.291307
2016-04-14,106.550003,107.25,105.529999,106.510002,165200,106.082152
2016-04-15,106.82,106.839996,104.889999,106.339996,234800,105.912829
2016-04-18,105.760002,107.860001,105.599998,107.639999,122900,107.20761
2016-04-19,108.029999,108.839996,107.279999,108.650002,156600,108.213555
2016-04-20,108.769997,109.690002,108.050003,109.370003,172100,108.930664
2016-04-21,109.370003,110.230003,108.629997,108.959999,323100,108.522307
2016-04-22,108.769997,110.150002,108.110001,110.010002,178600,109.568092
2016-04-25,109.739998,110.050003,108.470001,110.010002,166400,109.568092
2016-04-26,110.470001,112.07,110.470001,111.459999,238100,111.012265
2016-04-27,111.110001,112.110001,110.489998,111.949997,189700,111.500294
2016-04-28,111.510002,112.93,110.629997,111.0,329100,110.554114
2016-04-29,110.660004,110.980003,109.43,110.410004,221600,109.966487
2016-05-02,110.860001,111.480003,110.0,111.400002,165100,110.952508
2016-05-03,110.139999,111.529999,109.949997,110.970001,270200,110.524235
2016-05-04,110.160004,111.160004,109.540001,110.529999,226900,110.086
2016-05-05,110.790001,111.120003,109.559998,109.709999,355000,109.269295
2016-05-06,109.290001,111.5,108.769997,111.099998,169000,110.65371
2016-05-09,111.129997,112.809998,110.690002,111.760002,385100,111.311063
2016-05-10,112.779999,120.080002,111.849998,119.559998,1081700,119.079726
2016-05-11,119.57,120.209999,118.589996,118.699997,457800,118.22318
2016-05-12,119.459999,119.699997,117.190002,118.339996,287000,117.864625
2016-05-13,117.849998,120.0,117.349998,119.239998,475000,118.761011
2016-05-16,119.559998,121.07,118.419998,120.459999,551700,119.976112
2016-05-17,119.959999,121.889999,119.550003,119.93,848600,119.448242
2016-05-18,119.82,121.699997,118.889999,119.330002,327300,118.850654
2016-05-19,118.599998,119.68,118.32,119.470001,164400,118.990091
2016-05-20,120.129997,120.910004,119.870003,120.239998,283700,119.756994
2016-05-23,119.540001,120.870003,118.959999,120.43,229600,120.43
2016-05-24,121.230003,123.290001,120.629997,122.959999,208600,122.959999
2016-05-25,123.370003,126.150002,123.169998,125.900002,522000,125.900002
2016-05-26,126.059998,126.400002,124.379997,125.040001,232400,125.040001
2016-05-27,125.330002,126.5,125.330002,126.400002,189600,126.400002
2016-05-31,126.599998,127.050003,125.540001,126.900002,366400,126.900002
2016-06-01,126.760002,127.25,125.599998,126.760002,306300,126.760002
2016-06-02,126.540001,127.089996,124.559998,127.089996,311500,127.089996
2016-06-03,126.68,126.970001,124.980003,126.629997,216800,126.629997
2016-06-06,127.099998,128.869995,126.470001,128.350006,221900,128.350006
2016-06-07,128.509995,128.660004,127.169998,127.550003,350400,127.550003
2016-06-08,127.970001,128.550003,126.839996,128.360001,341600,128.360001
2016-06-09,127.75,128.050003,127.07,127.43,207900,127.43
2016-06-10,125.830002,126.660004,125.410004,125.75,149300,125.75
2016-06-13,125.519997,127.059998,125.260002,125.260002,158900,125.260002
