Date,Open_DO,High_DO,Low_DO,Close_DO,Volume_DO,AdjClose_DO
2015-01-15,32.240002,32.799999,30.360001,30.360001,1570600,29.8235
2015-01-16,30.620001,32.32,30.6,31.65,2158300,31.090703
2015-01-20,31.27,32.450001,30.700001,31.709999,1731700,31.149643
2015-01-21,32.060001,32.52,31.540001,32.16,1238500,31.591691
2015-01-22,32.419998,32.59,31.440001,31.93,1219900,31.365756
2015-01-23,31.790001,32.450001,31.6,32.110001,964100,31.542576
2015-01-26,32.220001,32.880001,31.67,32.810001,1286400,32.230206
2015-01-27,32.689999,34.810001,32.669998,34.279999,1831000,33.674227
2015-01-28,33.689999,33.959999,32.639999,32.860001,1138500,32.279322
2015-01-29,32.82,33.02,30.59,30.73,1510400,30.186961
2015-01-30,30.620001,31.93,30.450001,31.530001,2308700,30.972825
2015-02-02,32.32,33.02,30.82,32.860001,2067200,32.279322
2015-02-03,33.68,34.119999,32.619999,33.91,2469800,33.310767
2015-02-04,33.0,33.470001,32.43,32.869999,1204600,32.289144
2015-02-05,33.52,33.880001,33.0,33.830002,1203000,33.232182
2015-02-06,33.959999,34.5,33.060001,33.599998,2342000,33.006243
2015-02-09,30.98,35.18,30.66,34.400002,4715700,33.792109
2015-02-10,34.240002,34.389999,32.93,33.990002,2452600,33.389355
2015-02-11,33.98,34.0,33.080002,33.52,1343000,32.927659
2015-02-12,34.360001,35.080002,33.889999,34.849998,1973700,34.234154
2015-02-13,35.380001,35.779999,34.860001,35.209999,1520600,34.587793
2015-02-17,34.990002,37.560001,34.200001,36.950001,2139800,36.297047
2015-02-18,35.849998,36.029999,33.939999,34.060001,2654800,33.571689
2015-02-19,33.080002,34.650002,33.049999,34.400002,1310200,33.906815
2015-02-20,34.200001,34.75,33.740002,34.150002,1008100,33.660399
2015-02-23,33.689999,34.139999,33.369999,33.619999,752700,33.137995
2015-02-24,31.99,32.52,30.35,30.790001,3626600,30.34857
2015-02-25,30.91,31.309999,29.92,30.200001,2339900,29.767029
2015-02-26,30.08,30.33,28.709999,29.049999,2475400,28.633514
2015-02-27,29.15,30.57,29.02,30.43,2267500,29.993731
2015-03-02,30.629999,30.780001,29.17,30.66,1931700,30.220433
2015-03-03,30.360001,30.889999,30.27,30.33,1630600,29.895164
2015-03-04,30.290001,30.469999,29.67,30.43,1668000,29.993731
2015-03-05,30.290001,30.959999,29.91,30.709999,1610900,30.269715
2015-03-06,30.530001,30.809999,29.48,29.51,1370600,29.086921
2015-03-09,29.43,29.629999,27.620001,28.15,2067200,27.746418
2015-03-10,27.76,27.82,26.280001,26.82,2324400,26.435486
2015-03-11,26.82,28.58,26.360001,27.67,3617300,27.2733
2015-03-12,27.74,27.91,27.200001,27.540001,1573900,27.145165
2015-03-13,27.049999,27.07,26.02,26.709999,2965300,26.327063
2015-03-16,26.370001,27.43,26.07,27.32,2131300,26.928318
2015-03-17,27.049999,27.32,26.43,26.809999,1432300,26.425629
2015-03-18,26.639999,28.309999,26.49,27.99,1336700,27.588712
2015-03-19,27.469999,27.690001,26.76,27.0,1895700,26.612906
2015-03-20,27.25,28.129999,27.059999,27.68,2981900,27.283157
2015-03-23,27.77,28.68,27.68,27.799999,1375300,27.401436
2015-03-24,27.73,28.0,26.26,26.49,2148500,26.110217
2015-03-25,26.65,27.120001,26.52,26.889999,1536200,26.504482
2015-03-26,27.309999,27.57,26.48,26.74,1871500,26.356633
2015-03-27,26.5,26.99,26.120001,26.620001,1460600,26.238355
2015-03-30,26.780001,27.15,26.030001,26.690001,1633100,26.307351
2015-03-31,26.530001,27.030001,26.34,26.790001,1407100,26.405917
2015-04-01,27.129999,27.379999,26.780001,26.950001,1364400,26.563623
2015-04-02,26.57,27.559999,26.540001,27.450001,1286300,27.056455
2015-04-06,27.65,29.26,27.540001,28.99,2425200,28.574375
2015-04-07,28.809999,30.1,28.57,29.799999,2024100,29.372762
2015-04-08,29.780001,29.99,28.84,29.23,2588600,28.810934
2015-04-09,29.35,30.5,28.76,30.459999,2516900,30.023299
2015-04-10,30.52,30.82,29.4,29.610001,1618700,29.185487
2015-04-13,29.6,29.969999,28.68,29.200001,1278400,28.781365
2015-04-14,29.42,31.18,29.379999,30.83,2207900,30.387996
2015-04-15,31.0,31.969999,30.530001,31.469999,2701500,31.018819
2015-04-16,31.18,32.049999,30.049999,31.26,2577500,30.811831
2015-04-17,30.99,31.299999,30.16,30.440001,1786000,30.003588
2015-04-20,30.42,31.26,30.309999,30.860001,2150200,30.417566
2015-04-21,30.809999,31.209999,29.799999,30.09,1788400,29.658605
2015-04-22,30.129999,30.639999,29.799999,30.07,1574500,29.638891
2015-04-23,30.110001,30.93,30.040001,30.4,1138300,29.96416
2015-04-24,30.16,30.35,29.530001,29.82,1952900,29.392476
2015-04-27,30.02,30.35,29.65,29.790001,884900,29.362907
2015-04-28,29.629999,30.4,29.6,29.99,803500,29.560038
2015-04-29,29.969999,31.719999,29.9,31.6,1614900,31.146957
2015-04-30,32.009998,33.529999,31.23,33.470001,2870800,32.990148
2015-05-01,33.139999,33.919998,32.75,33.470001,2930000,32.990148
2015-05-04,33.419998,33.880001,31.76,33.099998,3555300,32.62545
2015-05-05,33.720001,35.950001,33.360001,34.59,5848500,34.094089
2015-05-06,35.880001,35.880001,33.919998,34.810001,2937800,34.310936
2015-05-07,34.5,34.57,32.82,33.209999,2046000,32.733873
2015-05-08,32.990002,33.849998,32.25,33.799999,1731200,33.315415
2015-05-11,33.66,33.709999,32.77,33.16,1311800,32.684591
2015-05-12,33.209999,34.099998,32.740002,33.93,1613900,33.443552
2015-05-13,33.970001,34.700001,33.720001,34.48,1240500,34.111333
2015-05-14,34.389999,34.900002,33.349998,33.470001,1093200,33.112134
2015-05-15,33.330002,33.59,32.630001,33.119999,1381200,32.765874
2015-05-18,33.139999,33.630001,32.360001,33.48,1603000,33.122025
2015-05-19,32.700001,33.009998,31.629999,31.809999,1773200,31.469881
2015-05-20,32.080002,32.18,31.5,31.76,1460200,31.420417
2015-05-21,32.029999,32.919998,31.870001,32.5,1627300,32.152504
2015-05-22,31.9,32.740002,31.700001,32.529999,1109300,32.182182
2015-05-26,31.91,32.549999,31.08,31.15,1584900,30.816938
2015-05-27,30.98,31.559999,30.66,31.049999,1064000,30.718007
2015-05-28,30.889999,31.209999,30.129999,30.639999,1088300,30.312391
2015-05-29,30.719999,31.120001,30.290001,30.34,1146100,30.015599
2015-06-01,30.280001,30.43,29.92,30.09,1156400,29.768272
2015-06-02,30.41,31.73,30.389999,31.35,1736700,31.014801
2015-06-03,31.17,31.83,30.24,30.280001,1638500,29.956241
2015-06-04,29.879999,30.32,29.34,29.719999,1189900,29.402228
2015-06-05,29.540001,30.93,29.450001,30.24,1006000,29.916668
2015-06-08,30.15,30.52,29.82,29.870001,725900,29.550625
2015-06-09,30.280001,30.58,29.530001,29.559999,982400,29.243939
2015-06-10,30.120001,30.540001,29.98,30.280001,812400,29.956241
2015-06-11,30.049999,30.309999,28.76,29.01,1897700,28.69982
2015-06-12,29.209999,29.209999,28.23,28.469999,1678800,28.165593
2015-06-15,28.1,28.57,27.690001,28.25,1172200,27.947946
2015-06-16,28.209999,28.51,27.92,28.35,1103600,28.046877
2015-06-17,28.67,28.969999,27.860001,28.1,1508400,27.79955
2015-06-18,28.299999,28.43,26.76,27.440001,2090400,27.146607
2015-06-19,27.309999,27.559999,26.719999,27.030001,2657000,26.740991
2015-06-22,27.25,27.77,27.129999,27.440001,1585700,27.146607
2015-06-23,27.459999,27.969999,27.290001,27.4,1058600,27.107034
2015-06-24,27.190001,27.709999,26.700001,26.98,1443400,26.691525
2015-06-25,26.950001,27.049999,25.969999,26.26,1663800,25.979224
2015-06-26,26.17,26.940001,25.65,26.889999,1881300,26.602487
2015-06-29,26.32,26.84,25.780001,25.82,1759600,25.543928
2015-06-30,25.950001,26.34,25.42,25.809999,2479700,25.534034
2015-07-01,25.73,25.940001,24.93,25.34,2322800,25.06906
2015-07-02,25.459999,25.959999,25.360001,25.450001,1545000,25.177885
2015-07-06,24.85,25.200001,24.51,24.84,2683800,24.574406
2015-07-07,24.690001,25.370001,23.74,25.200001,2588000,24.930558
2015-07-08,24.92,25.07,24.32,24.700001,2942600,24.435904
2015-07-09,25.23,25.74,25.07,25.129999,2663200,24.861305
2015-07-10,24.9,25.24,24.17,24.32,2064000,24.059966
2015-07-13,24.379999,25.18,24.32,24.959999,1570600,24.693122
2015-07-14,24.76,26.299999,24.74,25.25,2495800,24.980022
2015-07-15,24.879999,25.299999,23.969999,23.99,1830300,23.733494
2015-07-16,24.15,24.66,24.08,24.389999,2067500,24.129217
2015-07-17,24.219999,24.23,23.129999,23.15,2481000,22.902476
2015-07-20,23.110001,23.24,22.34,22.790001,2391500,22.546326
2015-07-21,22.85,23.48,22.690001,22.84,1595900,22.595791
2015-07-22,22.57,22.799999,21.860001,21.969999,2909700,21.735092
2015-07-23,22.07,22.49,21.66,22.33,2120300,22.091244
2015-07-24,22.219999,22.290001,21.139999,21.41,2500800,21.18108
2015-07-27,21.01,21.809999,20.6,21.49,2575300,21.260225
2015-07-28,21.82,22.66,21.41,22.26,2438900,22.021992
2015-07-29,22.110001,23.209999,21.91,23.049999,2213100,22.803545
2015-07-30,23.0,23.33,21.950001,22.309999,2083500,22.071457
2015-07-31,22.290001,22.65,21.91,21.950001,3206300,21.715307
2015-08-03,21.690001,22.360001,20.940001,21.219999,3519400,20.993111
2015-08-04,21.5,21.73,21.0,21.17,2891500,20.943647
2015-08-05,21.709999,21.85,20.51,20.950001,3496000,20.726
2015-08-06,21.040001,22.57,20.530001,22.32,3257900,22.08135
2015-08-07,22.07,22.719999,21.889999,22.0,2532900,21.764772
2015-08-10,22.059999,24.17,21.98,23.9,3466300,23.644457
2015-08-11,23.059999,23.799999,22.92,23.48,2687800,23.228947
2015-08-12,23.34,24.309999,23.33,24.0,2571600,23.870466
2015-08-13,23.4,23.67,22.719999,23.15,2134700,23.025053
2015-08-14,23.049999,23.469999,21.950001,22.1,2563800,21.980721
2015-08-17,22.02,22.57,21.6,22.35,2985400,22.229372
2015-08-18,22.389999,22.799999,22.0,22.610001,2413200,22.487969
2015-08-19,22.43,22.870001,22.040001,22.309999,3735600,22.189587
2015-08-20,22.299999,22.6,21.700001,21.809999,3605200,21.692285
2015-08-21,21.77,22.73,21.559999,21.57,3808100,21.453581
2015-08-24,20.200001,21.92,20.0,21.09,3942000,20.976172
2015-08-25,21.950001,22.389999,21.299999,21.5,3953300,21.383959
2015-08-26,22.23,22.370001,21.52,21.719999,4234900,21.602771
2015-08-27,22.23,23.059999,22.030001,23.030001,3352200,22.905702
2015-08-28,22.809999,24.82,22.73,24.290001,3903600,24.158901
2015-08-31,23.83,24.459999,22.83,23.709999,7679500,23.58203
2015-09-01,23.42,23.73,22.49,22.709999,4013900,22.587427
2015-09-02,23.0,23.040001,21.43,22.219999,3078700,22.100072
2015-09-03,22.43,23.23,22.23,22.9,2700600,22.776402
2015-09-04,22.4,22.49,21.639999,21.99,1990400,21.871314
2015-09-08,21.950001,22.469999,21.77,22.450001,1682700,22.328832
2015-09-09,22.549999,23.459999,22.0,22.23,2852900,22.110018
2015-09-10,22.09,22.950001,21.99,22.48,2061500,22.358669
2015-09-11,22.120001,22.309999,21.379999,21.99,2319600,21.871314
2015-09-14,21.91,22.280001,21.719999,22.09,2173600,21.970775
2015-09-15,22.1,22.6,21.84,22.32,2234500,22.199533
2015-09-16,22.549999,23.549999,22.5,22.98,4817100,22.855971
2015-09-17,22.950001,23.15,22.110001,22.280001,3048900,22.15975
2015-09-18,21.799999,21.879999,20.07,20.18,5234500,20.071084
2015-09-21,20.33,20.5,19.389999,20.1,2993300,19.991515
2015-09-22,19.77,20.51,19.6,20.01,2459300,19.902001
2015-09-23,20.02,20.450001,19.549999,19.700001,2501000,19.593675
2015-09-24,19.52,20.139999,19.26,19.35,4212700,19.245563
2015-09-25,19.450001,19.52,18.16,18.34,4738800,18.241014
2015-09-28,18.219999,18.51,17.219999,17.389999,3515600,17.296141
2015-09-29,18.02,18.309999,17.299999,17.799999,3034400,17.703928
2015-09-30,17.879999,18.15,16.969999,17.299999,4430300,17.206627
2015-10-01,17.700001,17.950001,16.57,16.809999,3191200,16.719272
2015-10-02,16.559999,18.27,16.51,18.190001,5050800,18.091824
2015-10-05,18.4,19.27,18.139999,18.620001,5186000,18.519504
2015-10-06,18.75,19.84,18.5,19.41,4636500,19.305239
2015-10-07,19.870001,20.450001,19.15,19.950001,3758900,19.842325
2015-10-08,19.799999,20.33,19.6,20.17,1962100,20.061137
2015-10-09,20.33,20.719999,20.030001,20.32,2874500,20.210327
2015-10-12,20.299999,20.360001,19.540001,19.77,1706900,19.663297
2015-10-13,19.6,20.08,19.299999,19.389999,1966800,19.285347
2015-10-14,19.440001,19.870001,19.209999,19.559999,1852300,19.454429
2015-10-15,19.41,19.98,19.129999,19.870001,2481400,19.762757
2015-10-16,19.950001,20.57,19.48,20.32,3779300,20.210327
2015-10-19,19.91,20.440001,19.559999,20.040001,2246500,19.93184
2015-10-20,19.719999,20.700001,19.719999,20.540001,2315300,20.429141
2015-10-21,20.32,20.65,20.110001,20.389999,2159500,20.279949
2015-10-22,20.59,21.299999,20.41,20.459999,2437800,20.349571
2015-10-23,20.389999,20.790001,20.049999,20.51,2069500,20.399302
2015-10-26,20.540001,20.66,19.530001,19.66,1764300,19.55389
2015-10-27,19.370001,19.65,18.9,19.32,2506000,19.215725
2015-10-28,19.49,20.059999,19.059999,19.91,2897600,19.80254
2015-10-29,20.17,20.57,19.48,19.52,2382200,19.414646
2015-10-30,19.65,20.07,19.120001,19.879999,3938800,19.772702
2015-11-02,20.76,22.52,20.049999,22.1,7006300,21.980721
2015-11-03,22.370001,23.99,22.17,23.5,7338700,23.373164
2015-11-04,23.41,24.059999,22.959999,23.040001,4920800,22.915648
2015-11-05,22.959999,23.51,22.549999,23.209999,4374600,23.084729
2015-11-06,23.01,23.549999,22.879999,23.18,2601000,23.054892
2015-11-09,23.08,23.639999,22.73,23.16,2152800,23.034999
2015-11-10,23.0,23.459999,22.41,22.49,2798200,22.49
2015-11-11,22.530001,22.58,21.5,21.940001,2074900,21.940001
2015-11-12,21.530001,22.120001,21.18,21.27,2407300,21.27
2015-11-13,21.209999,21.98,21.040001,21.629999,1449700,21.629999
2015-11-16,21.540001,22.15,21.190001,21.99,1845600,21.99
2015-11-17,21.76,22.16,21.4,21.77,2199900,21.77
2015-11-18,22.030001,22.52,21.82,22.370001,2470800,22.370001
2015-11-19,22.379999,22.860001,21.5,21.879999,1655600,21.879999
2015-11-20,21.959999,22.35,21.790001,22.040001,2492500,22.040001
2015-11-23,21.98,22.59,21.780001,22.389999,1656900,22.389999
2015-11-24,22.67,23.4,22.559999,23.25,2164000,23.25
2015-11-25,22.9,23.57,22.65,23.219999,1608600,23.219999
2015-11-27,22.85,23.110001,22.299999,22.379999,693000,22.379999
2015-11-30,22.969999,23.139999,22.35,22.629999,2565700,22.629999
2015-12-01,22.559999,22.98,22.370001,22.83,1830700,22.83
2015-12-02,22.48,23.049999,21.85,21.879999,2432000,21.879999
2015-12-03,22.18,22.620001,21.610001,22.540001,2861400,22.540001
2015-12-04,22.040001,22.280001,21.41,21.75,2271800,21.75
2015-12-07,20.93,21.219999,20.49,20.950001,2713100,20.950001
2015-12-08,20.450001,20.879999,19.98,20.209999,2944700,20.209999
2015-12-09,20.41,20.860001,19.84,20.139999,2089300,20.139999
2015-12-10,19.98,20.92,19.809999,20.49,2369300,20.49
2015-12-11,20.139999,20.42,19.889999,20.15,2433700,20.15
2015-12-14,20.33,20.889999,20.0,20.870001,2685700,20.870001
2015-12-15,21.120001,22.0,20.93,21.85,2758000,21.85
2015-12-16,21.700001,22.49,21.469999,21.99,2239800,21.99
2015-12-17,21.860001,21.99,21.01,21.17,2138100,21.17
2015-12-18,21.01,21.049999,20.08,20.469999,6141500,20.469999
2015-12-21,20.469999,21.190001,20.15,20.299999,3946900,20.299999
2015-12-22,20.32,21.610001,20.32,21.43,2250100,21.43
2015-12-23,22.0,22.35,21.450001,22.290001,2140700,22.290001
2015-12-24,22.23,22.309999,21.82,22.07,627400,22.07
2015-12-28,21.66,21.66,20.950001,21.040001,1750200,21.040001
2015-12-29,21.530001,21.799999,21.0,21.129999,1240600,21.129999
2015-12-30,20.65,21.34,20.58,20.85,1083900,20.85
2015-12-31,20.73,21.27,20.59,21.1,1068900,21.1
2016-01-04,20.85,21.870001,20.59,21.85,2344600,21.85
2016-01-05,21.66,21.950001,20.73,20.799999,2249600,20.799999
2016-01-06,20.09,20.33,18.74,18.98,3638300,18.98
2016-01-07,18.48,19.049999,18.23,18.41,3467700,18.41
2016-01-08,18.540001,18.68,17.82,18.33,2786300,18.33
2016-01-11,18.450001,18.6,17.74,18.17,3209800,18.17
2016-01-12,18.559999,18.85,17.290001,17.940001,2488300,17.940001
2016-01-13,18.209999,18.549999,17.48,17.51,4653900,17.51
2016-01-14,17.780001,18.24,17.34,18.17,3447100,18.17
2016-01-15,17.389999,17.559999,16.59,16.91,3224700,16.91
2016-01-19,17.08,17.1,16.0,16.139999,2696400,16.139999
2016-01-20,15.65,15.8,14.18,15.55,6182700,15.55
2016-01-21,15.41,16.440001,15.31,16.08,2718800,16.08
2016-01-22,16.540001,17.01,15.73,16.530001,3397300,16.530001
2016-01-25,15.96,16.65,15.89,15.9,2367300,15.9
2016-01-26,16.15,17.0,15.77,16.98,2063300,16.98
2016-01-27,16.959999,17.700001,16.68,17.049999,2108200,17.049999
2016-01-28,17.940001,18.17,17.129999,17.860001,2486000,17.860001
2016-01-29,18.129999,18.629999,18.059999,18.59,2110700,18.59
2016-02-01,18.049999,18.469999,17.76,18.360001,2375500,18.360001
2016-02-02,17.77,17.85,16.77,17.42,4248300,17.42
2016-02-03,17.709999,18.17,16.9,17.9,2351200,17.9
2016-02-04,18.120001,19.559999,18.1,19.02,2339800,19.02
2016-02-05,18.73,19.52,18.57,18.85,3599000,18.85
2016-02-08,17.93,19.360001,17.08,19.139999,3197200,19.139999
2016-02-09,19.09,19.09,17.16,17.370001,2849000,17.370001
2016-02-10,17.299999,17.93,16.67,16.68,1981800,16.68
2016-02-11,16.41,17.4,16.18,17.23,2587300,17.23
2016-02-12,17.469999,17.91,16.73,16.92,2470700,16.92
2016-02-16,17.24,17.43,16.379999,17.35,1218900,17.35
2016-02-17,17.639999,18.969999,17.620001,18.700001,2056600,18.700001
2016-02-18,18.85,19.17,18.450001,19.049999,2533400,19.049999
2016-02-19,18.65,19.709999,18.200001,19.620001,3197400,19.620001
2016-02-22,20.0,21.110001,19.950001,20.620001,2240700,20.620001
2016-02-23,20.41,21.059999,19.66,19.76,2003400,19.76
2016-02-24,19.110001,19.549999,18.66,19.389999,1795500,19.389999
2016-02-25,19.35,19.530001,18.74,19.26,2201300,19.26
2016-02-26,19.719999,20.68,19.58,20.08,2457600,20.08
2016-02-29,20.09,20.91,19.879999,20.01,2599500,20.01
2016-03-01,20.24,20.809999,19.709999,20.620001,2094200,20.620001
2016-03-02,20.5,21.190001,20.219999,21.17,1661500,21.17
2016-03-03,21.440001,22.780001,21.059999,22.74,2652600,22.74
2016-03-04,23.049999,25.27,22.75,23.709999,6487500,23.709999
2016-03-07,23.52,23.950001,22.690001,23.08,4019100,23.08
2016-03-08,23.0,23.07,21.290001,21.639999,3681600,21.639999
2016-03-09,22.110001,22.110001,20.870001,21.33,2265900,21.33
2016-03-10,21.1,22.469999,20.620001,21.83,2763700,21.83
2016-03-11,22.83,23.620001,22.629999,22.790001,3399900,22.790001
2016-03-14,22.459999,22.889999,21.41,22.129999,4640800,22.129999
2016-03-15,21.66,22.27,21.040001,22.25,3561300,22.25
2016-03-16,22.469999,23.08,22.17,22.99,2556100,22.99
2016-03-17,23.27,24.48,23.16,24.09,2711700,24.09
2016-03-18,24.370001,24.57,23.309999,23.620001,3157200,23.620001
2016-03-21,23.440001,23.65,22.82,23.299999,2576300,23.299999
2016-03-22,22.799999,23.299999,22.66,23.15,3004700,23.15
2016-03-23,22.469999,22.950001,21.549999,21.9,4019700,21.9
2016-03-24,21.309999,22.459999,21.26,21.959999,3919700,21.959999
2016-03-28,22.0,22.639999,21.82,22.6,2270000,22.6
2016-03-29,21.82,22.0,20.58,21.459999,3347500,21.459999
2016-03-30,21.76,21.870001,21.02,21.379999,2620600,21.379999
2016-03-31,21.370001,21.82,21.25,21.73,2309700,21.73
2016-04-01,21.17,21.379999,20.67,20.969999,2365000,20.969999
2016-04-04,20.98,21.24,20.530001,20.99,2059500,20.99
2016-04-05,20.76,21.629999,20.719999,20.959999,2611800,20.959999
2016-04-06,21.209999,21.549999,20.65,21.02,2246000,21.02
2016-04-07,20.879999,21.190001,20.08,20.280001,3063100,20.280001
2016-04-08,20.85,21.51,20.709999,21.129999,1748000,21.129999
2016-04-11,21.08,21.73,21.030001,21.26,1550800,21.26
2016-04-12,21.629999,22.5,21.129999,22.25,2738800,22.25
2016-04-13,22.299999,22.9,22.209999,22.549999,1880000,22.549999
2016-04-14,22.719999,22.83,21.959999,22.27,1892900,22.27
2016-04-15,22.09,22.389999,21.43,22.129999,2326200,22.129999
2016-04-18,21.389999,22.559999,20.85,22.35,1716100,22.35
2016-04-19,22.629999,23.799999,22.6,23.76,2245900,23.76
2016-04-20,23.709999,24.34,23.299999,23.879999,1975200,23.879999
2016-04-21,24.0,24.299999,23.0,23.200001,1855300,23.200001
2016-04-22,23.18,24.57,23.030001,23.9,1556400,23.9
2016-04-25,23.629999,23.879999,23.01,23.139999,1957200,23.139999
2016-04-26,23.25,23.719999,22.83,23.65,1499300,23.65
2016-04-27,23.889999,24.969999,23.889999,24.629999,2459500,24.629999
2016-04-28,24.49,25.120001,24.209999,24.290001,2147200,24.290001
2016-04-29,24.49,25.129999,23.59,24.26,3699700,24.26
2016-05-02,24.969999,25.200001,23.309999,24.540001,4369600,24.540001
2016-05-03,24.34,24.48,23.440001,23.9,2848000,23.9
2016-05-04,24.0,24.639999,23.139999,23.610001,2725000,23.610001
2016-05-05,24.25,24.440001,23.370001,23.67,2839600,23.67
2016-05-06,23.4,25.059999,23.290001,24.799999,2635700,24.799999
2016-05-09,24.52,24.52,22.790001,23.200001,1983300,23.200001
2016-05-10,23.440001,24.1,23.4,23.6,1671100,23.6
2016-05-11,23.51,24.23,23.280001,23.98,2029600,23.98
2016-05-12,24.32,24.690001,23.66,24.18,2258400,24.18
2016-05-13,24.07,24.59,23.48,23.5,1522600,23.5
2016-05-16,23.799999,24.370001,23.700001,23.879999,1826300,23.879999
2016-05-17,23.82,24.959999,23.77,24.389999,1636800,24.389999
2016-05-18,24.290001,24.6,23.34,23.549999,1805400,23.549999
2016-05-19,23.25,23.83,22.99,23.57,1569400,23.57
2016-05-20,23.610001,24.34,23.5,24.18,1421400,24.18
2016-05-23,23.93,24.049999,23.309999,23.75,1999900,23.75
2016-05-24,23.870001,24.33,23.5,24.190001,1859500,24.190001
2016-05-25,24.309999,25.540001,24.17,25.450001,2309600,25.450001
2016-05-26,25.76,26.09,25.280001,25.299999,2184300,25.299999
2016-05-27,25.15,25.17,24.5,25.120001,2124900,25.120001
2016-05-31,25.51,26.370001,25.33,25.82,2388200,25.82
2016-06-01,25.290001,25.469999,24.67,25.309999,2069700,25.309999
2016-06-02,24.969999,25.030001,24.219999,24.299999,2714500,24.299999
2016-06-03,24.370001,24.559999,23.620001,23.879999,2475600,23.879999
2016-06-06,24.08,25.629999,24.08,25.58,2107300,25.58
2016-06-07,25.59,26.15,25.26,26.040001,2346500,26.040001
2016-06-08,26.360001,26.719999,25.59,25.59,2170200,25.59
2016-06-09,25.110001,25.65,24.860001,25.48,2485200,25.48
2016-06-10,25.110001,25.139999,24.27,24.32,1668000,24.32
2016-06-13,24.129999,24.790001,23.870001,24.280001,1899400,24.280001
