Date,Open_COL,High_COL,Low_COL,Close_COL,Volume_COL,AdjClose_COL
2015-01-16,84.57,85.300003,84.309998,85.18,1270700,83.313096
2015-01-20,86.470001,86.709999,85.43,86.0,1526600,84.115124
2015-01-21,85.580002,86.080002,85.260002,85.599998,1348100,83.723889
2015-01-22,86.029999,87.139999,85.709999,86.980003,1680400,85.073648
2015-01-23,83.57,87.940002,83.0,87.260002,1947800,85.34751
2015-01-26,87.839996,88.0,86.870003,87.150002,722500,85.239921
2015-01-27,85.959999,87.080002,85.470001,86.279999,856500,84.388986
2015-01-28,87.120003,87.360001,86.160004,86.260002,989400,84.369427
2015-01-29,86.230003,86.889999,85.279999,86.709999,771900,84.809562
2015-01-30,85.75,86.489998,85.540001,85.620003,948600,83.743455
2015-02-02,85.900002,86.330002,84.709999,86.279999,750000,84.388986
2015-02-03,86.779999,87.309998,86.169998,87.029999,963400,85.122548
2015-02-04,86.68,87.739998,86.599998,87.290001,928800,85.376852
2015-02-05,87.470001,87.699997,86.830002,87.370003,736000,85.4551
2015-02-06,87.709999,88.209999,87.129997,87.349998,633700,85.435534
2015-02-09,87.150002,88.199997,87.150002,87.779999,1248200,85.85611
2015-02-10,88.230003,88.709999,87.82,88.529999,878800,86.589672
2015-02-11,88.18,88.629997,87.599998,88.029999,446100,86.100631
2015-02-12,88.25,88.889999,87.849998,88.57,753900,86.925033
2015-02-13,88.43,89.019997,88.300003,88.809998,535400,87.160573
2015-02-17,88.580002,88.900002,88.239998,88.809998,715500,87.160573
2015-02-18,88.809998,89.480003,88.599998,89.470001,490500,87.808319
2015-02-19,89.5,89.849998,89.150002,89.809998,675500,88.142001
2015-02-20,89.639999,90.860001,89.489998,90.860001,639400,89.172502
2015-02-23,90.169998,91.0,90.129997,91.0,663400,89.309902
2015-02-24,90.980003,91.709999,90.5,91.419998,801500,89.722099
2015-02-25,91.550003,91.550003,89.699997,89.919998,757100,88.249958
2015-02-26,89.690002,89.849998,88.940002,89.339996,653400,87.680728
2015-02-27,89.199997,89.480003,88.769997,89.080002,669900,87.425563
2015-03-02,89.080002,90.889999,88.830002,90.720001,859700,89.035103
2015-03-03,90.220001,90.75,89.580002,90.199997,660100,88.524757
2015-03-04,90.0,90.610001,89.970001,90.379997,801300,88.701414
2015-03-05,90.379997,90.959999,89.989998,90.900002,768800,89.21176
2015-03-06,90.5,91.470001,90.440002,91.120003,1351700,89.427676
2015-03-09,91.129997,93.379997,91.099998,93.199997,1492000,91.469039
2015-03-10,92.57,93.720001,91.290001,91.300003,1408500,89.604333
2015-03-11,91.300003,91.489998,90.419998,90.620003,733800,88.936962
2015-03-12,90.860001,91.720001,90.809998,91.629997,550000,89.928198
2015-03-13,92.269997,93.330002,91.790001,93.230003,1316600,91.498488
2015-03-16,93.580002,94.980003,93.470001,94.919998,881900,93.157096
2015-03-17,94.68,94.900002,94.110001,94.739998,1006200,92.980438
2015-03-18,94.339996,96.699997,93.860001,96.260002,1092400,94.472212
2015-03-19,96.120003,96.589996,95.739998,96.129997,612700,94.344622
2015-03-20,96.540001,96.910004,95.809998,96.540001,798300,94.747011
2015-03-23,96.660004,96.989998,95.970001,96.080002,648300,94.295555
2015-03-24,95.599998,96.410004,95.029999,95.279999,518100,93.51041
2015-03-25,95.57,95.639999,93.459999,93.489998,542400,91.753654
2015-03-26,93.120003,94.720001,92.129997,94.540001,917200,92.784156
2015-03-27,94.57,95.610001,94.370003,95.589996,579900,93.81465
2015-03-30,96.220001,97.489998,96.0,96.989998,609500,95.18865
2015-03-31,96.870003,96.980003,96.32,96.550003,635300,94.756827
2015-04-01,96.120003,96.120003,94.300003,96.059998,893800,94.275922
2015-04-02,96.150002,96.949997,95.82,95.970001,531000,94.187597
2015-04-06,95.239998,96.879997,95.239998,96.470001,703600,94.678311
2015-04-07,96.209999,96.900002,96.019997,96.519997,631200,94.727378
2015-04-08,96.889999,97.839996,96.610001,97.339996,719500,95.532148
2015-04-09,97.300003,97.599998,96.529999,97.279999,785500,95.473265
2015-04-10,97.309998,98.309998,96.910004,98.279999,678700,96.454693
2015-04-13,98.029999,98.82,97.709999,98.120003,921700,96.297668
2015-04-14,97.839996,98.190002,97.110001,97.589996,749500,95.777505
2015-04-15,97.879997,98.309998,97.050003,97.290001,610900,95.483081
2015-04-16,96.93,97.410004,96.43,97.139999,458700,95.335866
2015-04-17,96.459999,96.459999,94.699997,95.029999,831100,93.265053
2015-04-20,95.68,96.639999,95.510002,96.160004,613800,94.374071
2015-04-21,96.639999,96.959999,95.900002,96.099998,526200,94.31518
2015-04-22,96.120003,96.610001,95.199997,96.550003,543500,94.756827
2015-04-23,96.029999,98.389999,95.559998,97.949997,882100,96.13082
2015-04-24,97.839996,98.230003,97.480003,97.790001,647100,95.973795
2015-04-27,97.809998,98.470001,97.550003,98.370003,1220400,96.543025
2015-04-28,98.300003,99.029999,97.580002,99.0,682400,97.161322
2015-04-29,98.68,99.190002,98.089996,98.489998,952600,96.660791
2015-04-30,98.279999,98.68,96.830002,97.330002,925100,95.522339
2015-05-01,97.57,98.050003,97.089996,97.669998,543000,95.856021
2015-05-04,97.669998,98.449997,97.599998,97.610001,381500,95.797138
2015-05-05,97.480003,97.870003,96.150002,96.400002,728900,94.609612
2015-05-06,96.800003,96.93,95.690002,96.129997,723500,94.344622
2015-05-07,96.279999,96.529999,95.650002,95.779999,908300,94.001124
2015-05-08,96.720001,97.449997,96.650002,97.260002,1341900,95.45364
2015-05-11,97.260002,97.5,96.860001,96.900002,759700,95.100325
2015-05-12,96.309998,96.690002,95.910004,96.459999,611400,94.668495
2015-05-13,96.459999,97.720001,96.360001,97.230003,775600,95.424198
2015-05-14,97.760002,98.839996,97.440002,98.68,559600,96.847265
2015-05-15,98.410004,98.620003,97.699997,98.220001,657000,96.719251
2015-05-18,98.220001,99.099998,98.120003,98.889999,528300,97.379012
2015-05-19,98.949997,99.370003,98.43,98.639999,619700,97.132832
2015-05-20,98.93,99.040001,98.480003,98.529999,553800,97.024512
2015-05-21,98.620003,98.900002,98.120003,98.370003,634300,96.866961
2015-05-22,98.300003,98.480003,97.610001,97.730003,490700,96.236741
2015-05-26,97.790001,97.940002,96.589996,96.699997,654800,95.222472
2015-05-27,97.099998,97.220001,96.620003,96.68,822800,95.202781
2015-05-28,96.440002,96.919998,96.169998,96.400002,926400,94.92706
2015-05-29,96.5,96.580002,94.720001,95.190002,1688500,93.735549
2015-06-01,95.25,95.720001,94.82,95.010002,696500,93.558299
2015-06-02,94.400002,95.059998,94.019997,94.25,1041000,92.80991
2015-06-03,94.5,95.510002,94.290001,95.07,859500,93.61738
2015-06-04,94.379997,95.059998,93.459999,93.620003,1030400,92.189539
2015-06-05,93.379997,93.839996,92.470001,93.080002,1319600,91.657789
2015-06-08,92.93,93.779999,92.849998,93.349998,664800,91.92366
2015-06-09,93.480003,94.019997,93.239998,93.349998,631000,91.92366
2015-06-10,93.790001,94.75,93.650002,94.059998,554600,92.62281
2015-06-11,94.199997,95.089996,94.050003,94.879997,634100,93.430281
2015-06-12,94.32,94.879997,93.900002,94.120003,427400,92.681899
2015-06-15,93.650002,93.730003,92.970001,93.349998,589400,91.92366
2015-06-16,92.989998,94.129997,92.720001,94.059998,643900,92.62281
2015-06-17,94.360001,95.139999,93.949997,94.809998,577900,93.361351
2015-06-18,95.160004,96.25,94.650002,95.860001,779900,94.39531
2015-06-19,95.510002,96.400002,95.510002,95.529999,687900,94.070351
2015-06-22,95.769997,95.919998,94.650002,95.290001,921300,93.83402
2015-06-23,95.18,95.860001,95.019997,95.510002,683700,94.05066
2015-06-24,95.360001,95.989998,95.150002,95.629997,924300,94.168821
2015-06-25,95.949997,96.040001,94.739998,94.860001,585500,93.41059
2015-06-26,95.129997,95.25,94.120003,94.730003,1242600,93.282579
2015-06-29,93.980003,94.550003,92.57,92.629997,548100,91.21466
2015-06-30,93.190002,93.459999,92.220001,92.349998,625400,90.938939
2015-07-01,93.07,93.410004,92.519997,93.290001,500600,91.864579
2015-07-02,93.599998,93.690002,92.360001,92.639999,361000,91.224509
2015-07-06,91.809998,92.18,91.089996,91.550003,696000,90.151167
2015-07-07,91.739998,92.07,90.599998,92.0,957200,90.594289
2015-07-08,91.410004,92.309998,91.07,91.330002,871500,89.934528
2015-07-09,92.139999,92.559998,91.580002,91.580002,454100,90.180708
2015-07-10,92.5,92.959999,92.139999,92.550003,531100,91.135888
2015-07-13,93.349998,93.510002,92.559998,93.019997,708900,91.5987
2015-07-14,92.900002,93.519997,92.879997,93.309998,823400,91.88427
2015-07-15,93.309998,93.779999,92.769997,92.989998,692400,91.56916
2015-07-16,93.540001,93.889999,92.5,92.82,745600,91.401759
2015-07-17,92.459999,93.059998,92.199997,92.889999,459800,91.470689
2015-07-20,92.839996,93.040001,91.970001,92.190002,473500,90.781388
2015-07-21,91.489998,91.489998,87.580002,88.910004,2114800,87.551506
2015-07-22,88.25,88.800003,87.519997,87.720001,1831500,86.379686
2015-07-23,87.949997,88.709999,87.699997,88.410004,2576000,87.059145
2015-07-24,90.010002,90.120003,84.68,85.459999,1955100,84.154215
2015-07-27,84.970001,85.019997,83.18,83.440002,1704900,82.165083
2015-07-28,83.809998,85.160004,83.370003,84.730003,1213800,83.435374
2015-07-29,85.029999,85.589996,84.639999,84.839996,1200800,83.543686
2015-07-30,84.540001,85.519997,84.300003,85.050003,938300,83.750484
2015-07-31,85.449997,85.449997,84.32,84.620003,750000,83.327054
2015-08-03,85.010002,85.540001,84.510002,85.199997,900600,83.898186
2015-08-04,85.199997,85.620003,84.690002,84.830002,715000,83.533844
2015-08-05,85.330002,85.639999,84.779999,84.910004,856400,83.612624
2015-08-06,85.209999,85.279999,84.529999,85.150002,946100,83.848954
2015-08-07,85.169998,85.629997,84.669998,85.589996,623000,84.282226
2015-08-10,86.730003,88.720001,86.730003,87.93,1364600,86.586476
2015-08-11,87.32,87.360001,86.400002,86.779999,852700,85.454046
2015-08-12,85.989998,86.870003,85.529999,86.699997,664800,85.375267
2015-08-13,86.410004,87.330002,86.07,87.059998,670000,86.057323
2015-08-14,86.919998,87.489998,86.580002,87.32,391500,86.314331
2015-08-17,86.879997,87.860001,86.480003,87.809998,378000,86.798686
2015-08-18,87.43,87.940002,87.139999,87.279999,621200,86.274791
2015-08-19,87.040001,88.300003,86.68,87.449997,663200,86.442831
2015-08-20,86.730003,86.889999,85.040001,85.07,511500,84.090244
2015-08-21,84.510002,85.050003,83.540001,83.660004,985900,82.696487
2015-08-24,79.629997,83.18,78.150002,80.669998,1521600,79.740918
2015-08-25,82.589996,82.589996,79.639999,79.709999,916600,78.791975
2015-08-26,81.139999,82.68,79.900002,82.480003,733600,81.530077
2015-08-27,83.309998,83.900002,82.040001,83.510002,657700,82.548213
2015-08-28,83.389999,83.93,82.720001,83.419998,609200,82.459246
2015-08-31,82.989998,83.309998,81.830002,81.849998,1057800,80.907328
2015-09-01,80.620003,80.919998,78.849998,79.25,930300,78.337274
2015-09-02,80.029999,80.980003,79.540001,80.959999,1557600,80.027579
2015-09-03,81.260002,82.75,81.150002,82.099998,792000,81.154449
2015-09-04,81.120003,82.110001,80.760002,81.860001,959000,80.917215
2015-09-08,82.730003,83.610001,82.110001,83.5,1048800,82.538327
2015-09-09,84.010002,84.550003,82.040001,82.400002,1050900,81.450997
2015-09-10,82.150002,84.209999,82.099998,84.0,1115500,83.032568
2015-09-11,83.599998,84.82,83.089996,84.599998,862600,83.625656
2015-09-14,84.449997,84.709999,83.349998,83.739998,487800,82.77556
2015-09-15,84.0,85.220001,83.620003,85.080002,476800,84.100131
2015-09-16,84.879997,85.220001,84.470001,85.150002,724600,84.169325
2015-09-17,85.32,86.730003,84.790001,85.279999,614800,84.297825
2015-09-18,83.470001,84.989998,83.129997,83.68,1441000,82.716254
2015-09-21,83.730003,84.110001,82.989998,83.279999,729900,82.320859
2015-09-22,82.080002,84.160004,81.57,82.080002,520000,81.134683
2015-09-23,81.900002,82.599998,80.93,81.349998,467800,80.413087
2015-09-24,80.419998,81.419998,79.82,81.0,561300,80.067119
2015-09-25,81.790001,81.800003,80.190002,80.550003,666500,79.622305
2015-09-28,79.769997,80.540001,79.459999,79.629997,657700,78.712895
2015-09-29,79.639999,80.379997,79.18,80.029999,640900,79.108289
2015-09-30,80.639999,82.0,80.5,81.839996,1197100,80.897441
2015-10-01,81.669998,81.889999,80.400002,81.269997,538200,80.334006
2015-10-02,80.120003,82.260002,79.900002,82.239998,402200,81.292836
2015-10-05,83.059998,83.910004,82.709999,83.839996,831800,82.874407
2015-10-06,83.809998,84.620003,83.779999,84.18,451200,83.210495
2015-10-07,84.860001,85.610001,84.629997,85.419998,489000,84.436212
2015-10-08,85.050003,86.760002,84.529999,86.610001,407100,85.612509
2015-10-09,86.68,87.620003,86.489998,86.599998,464700,85.602622
2015-10-12,86.529999,86.599998,85.800003,86.400002,395500,85.404929
2015-10-13,85.879997,86.120003,84.599998,84.639999,783500,83.665196
2015-10-14,84.620003,84.809998,82.260002,82.519997,796000,81.56961
2015-10-15,83.019997,83.5,82.540001,83.419998,500600,82.459246
2015-10-16,83.720001,84.110001,83.18,83.629997,593000,82.666827
2015-10-19,83.209999,83.639999,83.0,83.519997,418000,82.558093
2015-10-20,83.400002,84.18,83.0,83.959999,427300,82.993028
2015-10-21,84.279999,84.629997,83.220001,84.080002,349700,83.111648
2015-10-22,84.580002,87.290001,84.580002,87.160004,476800,86.156178
2015-10-23,87.550003,87.760002,86.709999,86.849998,703500,85.849743
2015-10-26,86.690002,87.18,86.230003,86.489998,352800,85.493888
2015-10-27,86.059998,86.809998,86.059998,86.449997,467200,85.454348
2015-10-28,86.690002,88.919998,86.290001,88.860001,832800,87.836596
2015-10-29,88.809998,89.160004,88.209999,88.910004,1048700,87.886023
2015-10-30,88.0,88.0,85.019997,86.720001,1746000,85.721243
2015-11-02,87.010002,88.949997,86.239998,88.18,891300,87.164427
2015-11-03,87.849998,88.389999,87.720001,88.110001,733600,87.095234
2015-11-04,88.199997,88.690002,87.559998,88.099998,661300,87.085347
2015-11-05,88.120003,88.779999,87.82,88.610001,657300,87.589475
2015-11-06,88.160004,88.769997,87.519997,87.75,394400,86.739379
2015-11-09,87.529999,87.839996,86.129997,86.75,782900,85.750896
2015-11-10,86.540001,87.239998,85.629997,87.120003,656800,86.116638
2015-11-11,87.550003,88.089996,87.169998,87.650002,433200,86.640532
2015-11-12,86.599998,87.309998,85.510002,86.190002,670200,85.519325
2015-11-13,85.919998,86.529999,84.779999,84.809998,578300,84.150058
2015-11-16,85.0,87.809998,84.980003,87.650002,731000,86.967963
2015-11-17,88.099998,88.849998,87.730003,88.669998,1067600,87.980023
2015-11-18,88.82,90.059998,88.690002,90.0,649400,89.299675
2015-11-19,90.269997,92.330002,90.099998,92.260002,1209400,91.542091
2015-11-20,92.720001,94.230003,92.660004,93.68,1312600,92.95104
2015-11-23,94.290001,94.559998,93.589996,93.940002,947800,93.209019
2015-11-24,93.699997,94.470001,93.139999,94.010002,882700,93.278474
2015-11-25,94.239998,95.110001,93.610001,93.980003,634200,93.248709
2015-11-27,93.839996,94.169998,93.290001,93.459999,225700,92.732751
2015-11-30,93.459999,93.589996,92.449997,92.68,783800,91.958821
2015-12-01,93.32,93.730003,92.519997,92.879997,792000,92.157262
2015-12-02,93.010002,93.129997,91.580002,91.709999,786700,90.996368
2015-12-03,91.779999,91.830002,89.660004,90.120003,638100,89.418744
2015-12-04,90.660004,92.160004,90.660004,91.809998,589200,91.095588
2015-12-07,91.269997,91.970001,90.839996,91.739998,512300,91.026133
2015-12-08,90.839996,91.43,90.0,90.940002,466000,90.232363
2015-12-09,90.459999,91.440002,89.57,90.129997,555500,89.428661
2015-12-10,90.160004,90.879997,89.739998,90.220001,337400,89.517965
2015-12-11,89.129997,90.419998,88.989998,89.32,659000,88.624966
2015-12-14,89.610001,89.910004,88.650002,89.43,561100,88.734111
2015-12-15,89.93,90.010002,88.610001,88.879997,819500,88.188388
2015-12-16,89.629997,90.959999,89.040001,90.57,780000,89.86524
2015-12-17,90.639999,91.139999,89.269997,89.739998,843600,89.041696
2015-12-18,89.529999,89.959999,88.18,88.18,1160900,87.493838
2015-12-21,89.010002,90.349998,89.010002,89.889999,483000,89.190531
2015-12-22,90.410004,91.769997,89.970001,91.589996,482200,90.877299
2015-12-23,92.0,92.360001,91.449997,92.339996,315600,91.621463
2015-12-24,92.0,92.540001,91.970001,92.330002,158600,91.611546
2015-12-28,92.169998,92.610001,91.349998,92.410004,307600,91.690926
2015-12-29,92.769997,93.910004,92.629997,93.290001,446400,92.564075
2015-12-30,93.410004,94.040001,93.0,93.269997,397400,92.544227
2015-12-31,92.709999,92.709999,91.75,92.300003,470000,91.581781
2016-01-04,90.599998,91.150002,89.400002,90.639999,798900,89.934695
2016-01-05,90.769997,92.639999,90.699997,92.620003,1013200,91.899291
2016-01-06,91.790001,92.389999,90.330002,90.93,639700,90.222439
2016-01-07,89.589996,90.419998,87.949997,89.32,1065300,88.624966
2016-01-08,89.610001,90.18,86.949997,87.110001,1134400,86.432164
2016-01-11,87.629997,88.129997,86.510002,87.339996,805400,86.66037
2016-01-12,88.300003,88.959999,87.349998,88.809998,698700,88.118933
2016-01-13,89.279999,89.459999,87.029999,87.190002,843700,86.511543
2016-01-14,87.349998,87.910004,85.959999,87.360001,663900,86.680219
2016-01-15,85.610001,86.830002,85.139999,85.849998,879400,85.181966
2016-01-19,86.349998,86.900002,84.690002,85.620003,1015100,84.95376
2016-01-20,84.639999,85.639999,83.209999,84.940002,1082700,84.279051
2016-01-21,85.330002,86.309998,84.629997,85.800003,1481900,85.13236
2016-01-22,82.779999,84.900002,81.239998,84.440002,2383100,83.782942
2016-01-25,84.339996,84.470001,79.519997,80.480003,2465300,79.853757
2016-01-26,81.949997,83.739998,80.730003,82.440002,1664400,81.798505
2016-01-27,81.0,82.110001,79.489998,79.809998,1640100,79.188965
2016-01-28,80.309998,81.43,79.779999,81.169998,1108300,80.538383
2016-01-29,81.690002,82.230003,80.43,80.879997,1951000,80.250639
2016-02-01,80.760002,82.110001,80.129997,81.550003,1323100,80.915431
2016-02-02,80.480003,81.059998,78.699997,78.919998,1044600,78.305891
2016-02-03,79.699997,79.93,77.699997,78.870003,1442700,78.256285
2016-02-04,78.82,81.010002,78.82,80.400002,1080500,79.774378
2016-02-05,80.410004,81.410004,80.160004,81.269997,1429100,80.637603
2016-02-08,80.43,81.75,79.879997,81.169998,1628200,80.538383
2016-02-09,80.339996,81.290001,79.889999,80.75,2073000,80.121653
2016-02-10,80.82,81.279999,79.470001,79.57,900700,78.950835
2016-02-11,78.190002,78.860001,76.029999,78.300003,1650400,78.014268
2016-02-12,78.900002,80.989998,78.550003,80.949997,1423400,80.654591
2016-02-16,81.989998,82.989998,81.18,82.800003,1190600,82.497846
2016-02-17,83.220001,84.589996,83.209999,84.300003,934500,83.992373
2016-02-18,84.25,85.790001,84.029999,85.190002,954400,84.879124
2016-02-19,85.220001,86.459999,84.510002,86.07,1274800,85.75591
2016-02-22,87.0,88.190002,86.739998,88.160004,1130300,87.838287
2016-02-23,87.529999,90.580002,87.529999,89.099998,1685200,88.774852
2016-02-24,88.489998,88.550003,87.690002,88.309998,1060000,87.987734
2016-02-25,88.790001,89.050003,87.769997,88.639999,588700,88.316531
2016-02-26,88.93,88.949997,88.18,88.440002,544700,88.117264
2016-02-29,88.269997,88.730003,87.389999,87.57,716900,87.250436
2016-03-01,88.339996,89.339996,87.540001,88.870003,638100,88.545695
2016-03-02,89.0,89.209999,88.150002,88.75,479500,88.42613
2016-03-03,88.699997,89.25,88.300003,89.199997,491000,88.874485
2016-03-04,89.0,90.389999,88.68,89.660004,605700,89.332813
2016-03-07,88.519997,89.599998,88.389999,89.07,568600,88.744962
2016-03-08,88.260002,88.739998,87.860001,87.919998,713500,87.599157
2016-03-09,88.599998,88.889999,88.18,88.360001,645900,88.037554
2016-03-10,88.68,89.07,87.32,87.809998,600500,87.489558
2016-03-11,88.529999,89.949997,88.209999,89.769997,460800,89.442405
2016-03-14,89.370003,89.980003,89.339996,89.599998,419600,89.273027
2016-03-15,89.139999,89.300003,88.540001,89.110001,466400,88.784817
2016-03-16,88.970001,90.599998,88.639999,90.400002,441600,90.070111
2016-03-17,90.309998,91.400002,89.5,91.309998,611600,90.976786
2016-03-18,91.660004,92.589996,91.279999,91.629997,964800,91.295618
2016-03-21,91.400002,92.959999,91.400002,92.669998,706500,92.331824
2016-03-22,91.889999,92.849998,91.5,92.449997,416100,92.112625
2016-03-23,92.480003,92.709999,91.610001,91.669998,410100,91.335473
2016-03-24,90.870003,91.57,90.129997,91.25,403400,90.917007
2016-03-28,91.43,92.019997,90.779999,91.970001,805300,91.634381
2016-03-29,91.309998,92.43,90.660004,92.199997,370900,91.863538
2016-03-30,92.550003,93.199997,92.230003,92.510002,531600,92.172411
2016-03-31,92.410004,92.519997,91.269997,92.209999,649900,91.873503
2016-04-01,91.800003,92.860001,91.110001,92.790001,729700,92.451388
2016-04-04,92.57,93.190002,92.120003,92.330002,428700,91.993068
2016-04-05,91.889999,92.379997,91.209999,91.379997,527000,91.04653
2016-04-06,91.330002,92.18,90.739998,92.160004,339400,91.82369
2016-04-07,91.860001,92.300003,91.269997,91.690002,488600,91.355404
2016-04-08,92.279999,92.559998,91.230003,91.510002,496800,91.176061
2016-04-11,91.650002,92.300003,90.709999,91.199997,538600,90.867187
2016-04-12,91.290001,91.690002,90.599998,91.190002,670000,90.857229
2016-04-13,91.82,93.019997,91.330002,92.800003,478000,92.461354
2016-04-14,92.82,93.529999,91.93,93.099998,607900,92.760255
2016-04-15,93.32,94.449997,92.589996,94.07,792800,93.726716
2016-04-18,93.650002,94.589996,93.459999,94.440002,407200,94.095369
2016-04-19,94.68,94.980003,93.540001,93.690002,683900,93.348106
2016-04-20,93.5,94.480003,92.940002,93.989998,728700,93.647006
2016-04-21,93.169998,93.290001,88.889999,89.120003,2681600,88.794783
2016-04-22,88.970001,90.940002,88.970001,90.010002,1347400,89.681535
2016-04-25,89.75,90.0,88.470001,89.230003,631600,88.904382
2016-04-26,89.370003,90.239998,88.910004,89.75,690200,89.422481
2016-04-27,90.029999,90.989998,89.410004,90.650002,633400,90.319198
2016-04-28,90.18,90.830002,89.5,89.730003,718300,89.402558
2016-04-29,89.239998,89.279999,87.540001,88.190002,902400,87.868176
2016-05-02,88.529999,89.370003,88.150002,89.300003,517700,88.974126
2016-05-03,88.489998,89.480003,88.260002,89.330002,930900,89.004016
2016-05-04,88.839996,89.419998,88.419998,89.190002,914700,88.864527
2016-05-05,89.32,90.239998,89.32,89.970001,873400,89.64168
2016-05-06,89.870003,90.779999,89.410004,90.739998,921200,90.408866
2016-05-09,90.389999,91.209999,90.389999,90.589996,527100,90.259412
2016-05-10,90.879997,91.989998,90.389999,91.650002,1008500,91.315549
2016-05-11,91.769997,91.959999,90.220001,90.43,457500,90.1
2016-05-12,90.389999,90.870003,88.629997,89.43,814800,89.43
2016-05-13,89.260002,89.769997,88.529999,88.769997,651200,88.769997
2016-05-16,88.580002,90.190002,88.580002,90.050003,664200,90.050003
2016-05-17,89.970001,91.599998,89.959999,90.620003,1068800,90.620003
2016-05-18,90.139999,90.730003,88.900002,89.239998,594700,89.239998
2016-05-19,88.589996,88.910004,87.610001,88.379997,703800,88.379997
2016-05-20,88.910004,89.449997,88.459999,89.230003,1941000,89.230003
2016-05-23,89.059998,89.150002,88.129997,88.199997,608700,88.199997
2016-05-24,88.510002,89.18,88.150002,88.860001,424200,88.860001
2016-05-25,89.029999,89.559998,88.480003,88.760002,595400,88.760002
2016-05-26,88.989998,89.230003,88.279999,88.82,296000,88.82
2016-05-27,88.760002,89.269997,88.660004,89.010002,261800,89.010002
2016-05-31,89.169998,89.220001,87.82,88.400002,693900,88.400002
2016-06-01,87.830002,88.870003,87.68,88.610001,297100,88.610001
2016-06-02,88.639999,88.93,88.279999,88.529999,475500,88.529999
2016-06-03,88.239998,88.239998,87.330002,87.57,848100,87.57
2016-06-06,87.5,88.959999,87.0,88.480003,942900,88.480003
2016-06-07,88.739998,89.059998,88.419998,88.57,438400,88.57
2016-06-08,88.809998,90.470001,88.540001,90.370003,1200300,90.370003
2016-06-09,90.220001,90.5,89.669998,90.449997,435900,90.449997
2016-06-10,89.760002,90.269997,88.93,89.019997,1040400,89.019997
2016-06-13,88.660004,88.769997,86.940002,87.0,702100,87.0
