Date,Open_MDT,High_MDT,Low_MDT,Close_MDT,Volume_MDT,AdjClose_MDT
2015-01-12,74.459999,74.739998,74.099998,74.470001,7292800,73.032106
2015-01-13,74.879997,75.389999,72.540001,72.790001,9508300,71.384543
2015-01-14,71.790001,72.459999,71.410004,71.769997,8702300,70.384234
2015-01-15,71.769997,72.410004,71.480003,71.900002,13283800,70.511728
2015-01-16,71.690002,72.849998,71.25,72.760002,8832000,71.355124
2015-01-20,72.940002,73.25,71.610001,72.199997,10524900,70.805931
2015-01-21,71.879997,73.239998,71.480003,73.059998,10793800,71.649327
2015-01-22,72.970001,75.489998,72.970001,75.480003,17866600,74.022606
2015-01-23,75.849998,77.389999,75.470001,76.949997,23255300,75.464217
2015-01-26,76.870003,76.93,74.980003,75.589996,34907400,74.130475
2015-01-27,75.019997,75.610001,74.620003,75.260002,9927200,73.806853
2015-01-28,74.849998,75.510002,73.410004,73.410004,12731800,71.992575
2015-01-29,73.120003,73.379997,72.110001,73.010002,11889900,71.600297
2015-01-30,72.839996,72.919998,71.209999,71.400002,15810900,70.021383
2015-02-02,70.980003,72.779999,70.910004,72.760002,9912300,71.355124
2015-02-03,73.480003,74.809998,73.139999,74.790001,9746400,73.345927
2015-02-04,74.650002,75.089996,73.980003,74.129997,7378300,72.698666
2015-02-05,75.129997,75.459999,74.709999,75.32,5737700,73.865692
2015-02-06,75.32,75.660004,74.300003,74.470001,5371500,73.032106
2015-02-09,74.260002,74.559998,73.470001,73.620003,5470800,72.198519
2015-02-10,73.959999,75.059998,73.739998,74.870003,5663300,73.424384
2015-02-11,74.900002,75.18,74.040001,74.389999,7457700,72.953648
2015-02-12,74.809998,75.040001,74.300003,74.93,5542800,73.483223
2015-02-13,74.459999,75.279999,73.730003,75.260002,9009400,73.806853
2015-02-17,76.540001,78.300003,76.330002,78.07,13476900,76.562594
2015-02-18,78.07,78.599998,77.970001,78.5,7801400,76.984292
2015-02-19,78.589996,78.589996,77.849998,78.129997,6900500,76.621433
2015-02-20,77.959999,78.800003,77.449997,78.790001,6665200,77.268693
2015-02-23,78.669998,79.449997,78.669998,79.25,6051500,77.71981
2015-02-24,79.110001,79.209999,78.730003,79.019997,4855900,77.494248
2015-02-25,79.019997,79.400002,78.440002,78.629997,4598800,77.111779
2015-02-26,78.739998,78.989998,78.379997,78.809998,5413500,77.288304
2015-02-27,78.529999,78.760002,77.559998,77.589996,8848200,76.091859
2015-03-02,77.589996,78.919998,77.589996,78.830002,5240300,77.307922
2015-03-03,78.800003,78.980003,77.370003,78.029999,4662500,76.523365
2015-03-04,77.559998,78.470001,77.050003,78.190002,5382900,76.68028
2015-03-05,78.379997,78.959999,78.040001,78.5,5780500,76.984292
2015-03-06,78.0,78.32,76.43,76.480003,7052400,75.003298
2015-03-09,76.57,77.120003,76.190002,76.900002,6134400,75.415186
2015-03-10,76.510002,76.660004,75.839996,75.870003,5252700,74.405075
2015-03-11,76.0,77.0,75.839996,76.050003,6954600,74.5816
2015-03-12,75.889999,76.830002,75.800003,76.760002,4014400,75.27789
2015-03-13,76.650002,76.68,75.879997,76.470001,5289000,74.993489
2015-03-16,76.889999,77.870003,76.870003,77.669998,6497300,76.170316
2015-03-17,77.419998,77.5,76.410004,76.720001,4497300,75.238662
2015-03-18,76.419998,78.199997,76.099998,77.610001,5858300,76.111477
2015-03-19,78.269997,78.269997,77.269997,77.660004,4794000,76.160514
2015-03-20,78.379997,78.449997,77.699997,78.019997,9159500,76.513556
2015-03-23,78.0,78.870003,77.93,78.669998,6150800,77.151007
2015-03-24,78.75,79.239998,78.68,78.720001,5854900,77.200045
2015-03-25,78.839996,79.5,77.550003,77.599998,8133600,76.101668
2015-03-26,76.940002,77.470001,76.510002,76.610001,5590700,75.427244
2015-03-27,76.540001,77.599998,76.5,77.379997,4510300,76.185353
2015-03-30,77.699997,78.449997,77.699997,78.419998,3765900,77.209297
2015-03-31,78.489998,78.839996,77.870003,77.989998,5773400,76.785936
2015-04-01,78.620003,78.730003,75.970001,76.139999,8381400,74.964499
2015-04-02,76.010002,77.120003,75.830002,76.870003,5113600,75.683232
2015-04-06,76.309998,77.550003,76.269997,77.360001,4372000,76.165665
2015-04-07,77.57,77.769997,77.150002,77.18,3529200,75.988443
2015-04-08,77.360001,77.449997,76.300003,76.389999,6279600,75.210639
2015-04-09,76.339996,77.199997,76.080002,77.129997,4888900,75.939212
2015-04-10,77.099998,77.959999,77.040001,77.93,4521300,76.726864
2015-04-13,77.599998,78.660004,77.370003,78.080002,5782000,76.87455
2015-04-14,78.0,78.059998,77.440002,77.889999,3988200,76.687481
2015-04-15,78.0,78.290001,77.720001,77.910004,3388800,76.707176
2015-04-16,77.779999,77.980003,76.949997,77.019997,4201200,75.83091
2015-04-17,76.440002,77.300003,76.239998,76.489998,5815500,75.309094
2015-04-20,76.839996,77.400002,76.760002,77.139999,4249000,75.94906
2015-04-21,77.489998,77.529999,76.919998,77.080002,4265100,75.889989
2015-04-22,77.400002,78.120003,77.059998,78.010002,4861100,76.805631
2015-04-23,77.760002,78.970001,77.550003,78.5,4702400,77.288064
2015-04-24,78.480003,78.480003,77.580002,77.610001,4662000,76.411805
2015-04-27,78.059998,78.150002,75.93,76.209999,8739800,75.033418
2015-04-28,75.410004,76.769997,74.419998,76.519997,7761700,75.338629
2015-04-29,76.150002,76.529999,75.0,75.690002,5655300,74.521449
2015-04-30,75.260002,75.629997,74.120003,74.449997,6331500,73.300588
2015-05-01,74.010002,75.68,74.010002,75.599998,5883200,74.432835
2015-05-04,76.0,76.230003,75.730003,75.900002,3137300,74.728206
2015-05-05,75.900002,76.150002,74.739998,74.910004,3474900,73.753492
2015-05-06,75.059998,75.25,73.730003,74.32,4317100,73.172597
2015-05-07,74.150002,74.809998,74.089996,74.599998,5002700,73.448273
2015-05-08,75.25,76.389999,75.25,76.209999,3973100,75.033418
2015-05-11,76.010002,76.440002,75.93,76.019997,3126500,74.846349
2015-05-12,75.410004,75.68,75.059998,75.199997,3770000,74.039009
2015-05-13,75.230003,75.540001,74.57,74.860001,3506000,73.704261
2015-05-14,75.349998,76.559998,75.160004,76.260002,3877200,75.082649
2015-05-15,76.32,76.419998,75.989998,76.419998,4528400,75.240175
2015-05-18,76.610001,77.760002,76.580002,77.470001,5406500,76.273967
2015-05-19,77.849998,78.699997,77.709999,78.440002,6593600,77.228993
2015-05-20,78.440002,79.080002,78.370003,78.790001,6868700,77.573588
2015-05-21,78.68,78.699997,78.290001,78.410004,3537600,77.199457
2015-05-22,78.269997,78.690002,77.800003,77.82,2965700,76.618562
2015-05-26,77.389999,77.43,76.360001,76.57,4505100,75.38786
2015-05-27,77.43,77.440002,76.470001,77.32,3734900,76.126281
2015-05-28,77.279999,77.839996,76.940002,77.209999,4065900,76.017979
2015-05-29,77.129997,77.379997,76.32,76.32,7214400,75.14172
2015-06-01,77.07,77.660004,76.32,76.699997,6532400,75.515851
2015-06-02,76.480003,77.440002,76.010002,76.879997,7768800,75.693072
2015-06-03,77.059998,77.279999,76.370003,76.830002,6447100,75.643848
2015-06-04,76.360001,76.830002,75.639999,76.040001,8645600,74.866044
2015-06-05,75.779999,75.989998,75.360001,75.459999,6423000,74.294997
2015-06-08,75.489998,75.809998,75.129997,75.139999,6486700,73.979937
2015-06-09,75.309998,75.400002,74.800003,74.919998,6448900,73.763333
2015-06-10,75.199997,76.339996,75.029999,76.160004,6276500,74.984194
2015-06-11,76.400002,76.620003,76.080002,76.220001,5205400,75.043265
2015-06-12,75.650002,75.970001,75.339996,75.519997,5522800,74.354068
2015-06-15,75.089996,75.699997,74.360001,75.419998,5922300,74.255613
2015-06-16,75.419998,75.75,75.099998,75.599998,3727600,74.432835
2015-06-17,75.559998,76.019997,75.349998,75.709999,4894100,74.541137
2015-06-18,75.760002,76.940002,75.760002,76.720001,4598200,75.535546
2015-06-19,76.980003,77.25,76.589996,76.709999,7450600,75.525698
2015-06-22,77.25,77.440002,76.919998,77.209999,3791600,76.017979
2015-06-23,77.529999,77.57,76.459999,76.610001,5044600,75.427244
2015-06-24,77.019997,77.019997,75.260002,75.269997,4881000,74.107928
2015-06-25,75.550003,76.489998,75.199997,75.480003,5506300,74.691777
2015-06-26,75.790001,75.889999,74.970001,75.160004,5995500,74.375119
2015-06-29,74.379997,74.790001,73.239998,73.300003,5106500,72.534542
2015-06-30,74.190002,74.669998,73.660004,74.099998,7612800,73.326183
2015-07-01,74.279999,74.709999,73.75,74.080002,5147200,73.306395
2015-07-02,74.260002,74.349998,73.480003,73.809998,4589500,73.039211
2015-07-06,73.080002,73.980003,72.800003,73.529999,6684400,72.762136
2015-07-07,73.639999,73.800003,72.199997,73.459999,7498800,72.692867
2015-07-08,72.870003,73.540001,72.790001,72.849998,5623800,72.089237
2015-07-09,73.809998,74.199997,73.089996,73.089996,7005500,72.326728
2015-07-10,74.089996,74.459999,73.879997,74.370003,6640600,73.593368
2015-07-13,74.779999,75.480003,74.779999,75.169998,5796000,74.385009
2015-07-14,75.379997,75.910004,75.209999,75.889999,5486000,75.097491
2015-07-15,75.860001,76.160004,75.739998,75.949997,4601500,75.156862
2015-07-16,76.620003,77.050003,76.57,76.800003,4847300,75.997992
2015-07-17,76.800003,76.959999,76.239998,76.910004,4656500,76.106844
2015-07-20,77.110001,77.150002,76.709999,77.0,3205100,76.1959
2015-07-21,76.82,77.139999,76.190002,76.540001,3737500,75.740705
2015-07-22,76.849998,77.110001,76.559998,76.82,4578700,76.01778
2015-07-23,76.739998,77.18,76.449997,76.800003,3647900,75.997992
2015-07-24,76.360001,76.620003,75.900002,76.010002,3887300,75.216241
2015-07-27,75.720001,75.959999,75.330002,75.660004,4821000,74.869897
2015-07-28,76.290001,77.510002,75.779999,77.470001,4902200,76.660993
2015-07-29,77.529999,77.940002,77.0,77.879997,4981300,77.066708
2015-07-30,77.650002,78.410004,77.400002,78.279999,3842600,77.462532
2015-07-31,78.489998,78.900002,78.160004,78.389999,5180300,77.571384
2015-08-03,78.089996,78.480003,77.559998,78.0,4195600,77.185457
2015-08-04,78.059998,78.199997,77.489998,77.769997,2854300,76.957856
2015-08-05,78.5,78.910004,78.269997,78.669998,3561900,77.848459
2015-08-06,78.599998,78.800003,77.129997,77.410004,4262400,76.601622
2015-08-07,77.510002,77.68,76.839996,77.480003,3233600,76.670891
2015-08-10,77.730003,78.239998,77.580002,77.620003,3383300,76.809428
2015-08-11,77.099998,77.629997,76.919998,77.389999,4643800,76.581827
2015-08-12,76.949997,77.400002,76.080002,77.389999,4858200,76.581827
2015-08-13,77.32,77.809998,76.989998,77.480003,2989700,76.670891
2015-08-14,77.099998,77.730003,77.099998,77.580002,2158100,76.769845
2015-08-17,77.339996,78.800003,77.160004,78.739998,3622500,77.917728
2015-08-18,78.379997,78.720001,78.029999,78.089996,3796800,77.274514
2015-08-19,77.709999,78.129997,76.959999,77.470001,3838300,76.660993
2015-08-20,76.610001,77.010002,76.440002,76.489998,5062000,75.691224
2015-08-21,75.839996,76.029999,74.269997,74.269997,8817900,73.494406
2015-08-24,67.800003,72.900002,55.540001,70.910004,13366500,70.169501
2015-08-25,72.879997,72.910004,69.839996,69.879997,8199900,69.150251
2015-08-26,71.809998,72.389999,70.269997,72.239998,10681500,71.485606
2015-08-27,73.800003,73.860001,71.940002,73.519997,8603200,72.752238
2015-08-28,73.480003,73.849998,72.889999,73.559998,5513000,72.791821
2015-08-31,73.720001,74.160004,71.989998,72.290001,7463100,71.535087
2015-09-01,70.669998,71.059998,69.0,69.529999,8976400,68.803907
2015-09-02,70.720001,71.550003,70.269997,71.550003,9125800,70.802817
2015-09-03,72.150002,72.5,69.830002,69.980003,9501700,69.249212
2015-09-04,68.860001,69.5,67.889999,68.980003,12536800,68.259655
2015-09-08,70.339996,70.860001,69.519997,70.800003,7393500,70.060649
2015-09-09,71.160004,71.400002,69.440002,69.589996,7820900,68.863278
2015-09-10,69.669998,70.709999,69.209999,70.010002,6230700,69.278898
2015-09-11,69.790001,70.160004,69.260002,69.900002,5707900,69.170046
2015-09-14,69.769997,69.889999,68.510002,68.730003,6219600,68.012266
2015-09-15,68.889999,70.019997,68.550003,69.93,6392000,69.199732
2015-09-16,69.690002,70.419998,69.559998,70.120003,5159400,69.38775
2015-09-17,70.230003,71.849998,70.129997,70.809998,6031100,70.070539
2015-09-18,70.019997,70.760002,69.959999,70.330002,11475700,69.595556
2015-09-21,70.809998,71.419998,69.989998,70.239998,5613900,69.506492
2015-09-22,69.519997,70.25,69.309998,70.139999,7009300,69.407538
2015-09-23,69.769997,70.120003,69.129997,69.290001,4513300,68.939913
2015-09-24,68.580002,68.879997,67.860001,68.379997,6840700,68.034507
2015-09-25,69.199997,69.269997,66.080002,66.529999,8229200,66.193855
2015-09-28,66.080002,66.300003,63.98,64.519997,9965800,64.194009
2015-09-29,65.019997,68.010002,64.949997,66.370003,11377700,66.034668
2015-09-30,67.489998,67.610001,66.239998,66.940002,7986700,66.601788
2015-10-01,66.860001,68.480003,66.349998,68.400002,10973200,68.05441
2015-10-02,67.629997,71.290001,67.230003,71.129997,12348400,70.770612
2015-10-05,71.620003,71.660004,70.440002,70.870003,7794100,70.511932
2015-10-06,70.620003,70.839996,68.849998,69.919998,8340500,69.566727
2015-10-07,70.110001,71.300003,69.739998,70.940002,5794200,70.581578
2015-10-08,70.339996,72.18,70.120003,72.050003,6663200,71.68597
2015-10-09,72.089996,73.75,71.760002,72.599998,9449500,72.233186
2015-10-12,72.480003,73.43,72.389999,73.010002,5557900,72.641119
2015-10-13,73.160004,73.779999,72.639999,72.790001,5762000,72.422229
2015-10-14,72.68,73.300003,72.050003,72.199997,4607900,71.835206
2015-10-15,72.449997,73.449997,71.720001,73.43,5966000,73.058995
2015-10-16,73.769997,74.400002,73.400002,74.110001,5144600,73.735559
2015-10-19,74.220001,74.5,73.5,74.239998,5190700,73.8649
2015-10-20,73.959999,74.029999,73.370003,73.639999,3805600,73.267933
2015-10-21,74.0,74.129997,72.529999,73.419998,4324900,73.049043
2015-10-22,73.720001,73.839996,72.650002,73.07,5648200,72.700813
2015-10-23,73.400002,74.150002,73.019997,73.690002,5619100,73.317683
2015-10-26,73.599998,73.959999,72.629997,72.760002,6459200,72.392382
2015-10-27,73.07,73.459999,72.269997,72.68,4762300,72.312784
2015-10-28,72.860001,73.580002,72.260002,73.540001,4037800,73.16844
2015-10-29,73.480003,74.120003,73.260002,73.760002,3833000,73.387329
2015-10-30,73.809998,74.349998,73.550003,73.919998,5315800,73.546517
2015-11-02,74.040001,75.839996,73.889999,75.75,6131600,75.367273
2015-11-03,75.660004,76.660004,75.290001,76.300003,5021300,75.914497
2015-11-04,76.5,76.660004,75.910004,76.160004,4221000,75.775205
2015-11-05,76.0,76.43,75.589996,76.169998,3776300,75.785149
2015-11-06,75.940002,76.07,75.489998,76.059998,4178100,75.675704
2015-11-09,75.879997,76.169998,75.209999,75.870003,4363900,75.486669
2015-11-10,75.830002,76.639999,75.57,76.400002,3832600,76.01399
2015-11-11,76.519997,76.75,75.790001,76.059998,4265300,75.675704
2015-11-12,75.620003,75.620003,74.190002,74.209999,5046000,73.835053
2015-11-13,74.379997,75.089996,74.25,74.459999,4331000,74.083789
2015-11-16,74.489998,76.300003,74.449997,76.239998,4400600,75.854795
2015-11-17,76.099998,76.980003,75.839996,76.580002,4348600,76.193081
2015-11-18,76.559998,77.669998,76.25,77.559998,5147100,77.168125
2015-11-19,77.370003,77.489998,75.68,75.75,6832600,75.367273
2015-11-20,76.199997,76.629997,75.769997,76.089996,6229500,75.705551
2015-11-23,76.239998,76.75,75.889999,76.559998,4708900,76.173178
2015-11-24,75.970001,76.769997,75.779999,76.559998,4226100,76.173178
2015-11-25,76.470001,76.860001,76.129997,76.559998,4428800,76.173178
2015-11-27,76.830002,77.0,76.269997,76.459999,2403100,76.073684
2015-11-30,76.550003,76.760002,75.32,75.339996,10189900,74.95934
2015-12-01,75.839996,76.589996,75.379997,76.510002,5705100,76.123435
2015-12-02,76.389999,76.449997,75.620003,76.110001,7931100,75.725454
2015-12-03,76.690002,78.610001,76.410004,76.669998,11676300,76.282622
2015-12-04,76.989998,78.349998,76.910004,78.139999,8903800,77.745197
2015-12-07,78.279999,78.5,77.269997,77.949997,5385400,77.556154
2015-12-08,77.599998,78.220001,77.410004,78.080002,6717000,77.685502
2015-12-09,77.889999,78.779999,77.099998,77.559998,5393000,77.168125
2015-12-10,77.720001,78.279999,77.190002,77.440002,4995000,77.048736
2015-12-11,76.5,77.129997,76.129997,76.650002,6108100,76.262727
2015-12-14,76.639999,77.190002,75.589996,76.650002,5471900,76.262727
2015-12-15,77.209999,78.040001,76.809998,77.099998,6225000,76.71045
2015-12-16,77.849998,78.639999,76.980003,78.57,5204200,78.173024
2015-12-17,78.5,78.919998,77.870003,77.900002,4991600,77.506411
2015-12-18,77.440002,77.5,76.309998,76.309998,13094400,75.924441
2015-12-21,77.019997,77.260002,76.050003,76.68,3533200,76.292574
2015-12-22,76.779999,77.339996,76.239998,77.32,2953900,76.92934
2015-12-23,77.699997,77.970001,77.400002,77.650002,3171400,77.257674
2015-12-24,77.510002,78.07,77.510002,77.629997,1453100,77.237771
2015-12-28,77.370003,77.5,76.970001,77.18,2959400,76.790048
2015-12-29,77.620003,78.029999,77.25,77.849998,3280200,77.456661
2015-12-30,77.849998,78.059998,77.360001,77.529999,2537700,77.138278
2015-12-31,77.059998,77.669998,76.849998,76.919998,2967400,76.531359
2016-01-04,75.830002,76.120003,75.110001,75.769997,6006700,75.387168
2016-01-05,75.769997,76.25,75.639999,75.989998,4456400,75.606058
2016-01-06,74.800003,76.290001,74.779999,76.199997,6199000,75.814996
2016-01-07,74.629997,75.639999,74.360001,74.410004,6243700,74.034047
2016-01-08,74.68,75.290001,73.57,73.779999,7235300,73.407225
2016-01-11,74.010002,74.519997,72.309998,73.0,6595800,72.631167
2016-01-12,73.870003,76.739998,73.669998,76.440002,7578700,76.053789
2016-01-13,76.970001,77.879997,74.489998,74.650002,8406300,74.272832
2016-01-14,74.830002,75.769997,74.290001,74.790001,8373800,74.412124
2016-01-15,73.050003,74.68,72.919998,73.919998,8823700,73.546517
2016-01-19,74.400002,75.129997,73.82,74.580002,6132200,74.203186
2016-01-20,73.709999,74.989998,72.279999,74.57,9574900,74.193234
2016-01-21,74.769997,75.629997,73.599998,74.599998,7603000,74.223081
2016-01-22,75.379997,75.949997,75.309998,75.919998,6109100,75.536412
2016-01-25,75.900002,76.540001,75.610001,75.699997,5935700,75.317522
2016-01-26,75.669998,76.239998,75.120003,75.589996,5197500,75.208077
2016-01-27,75.589996,76.360001,74.860001,75.489998,6805000,75.108584
2016-01-28,75.959999,76.169998,73.620003,73.910004,6627300,73.536573
2016-01-29,74.360001,76.160004,74.300003,75.919998,9184500,75.536412
2016-02-01,74.510002,77.25,74.269997,76.849998,6518400,76.461713
2016-02-02,76.029999,76.989998,75.919998,76.510002,5329700,76.123435
2016-02-03,77.349998,77.599998,74.989998,76.150002,6785700,75.765253
2016-02-04,76.099998,76.260002,75.010002,76.199997,5398600,75.814996
2016-02-05,76.040001,76.139999,74.089996,74.459999,4667300,74.083789
2016-02-08,73.529999,73.949997,71.360001,72.629997,6543400,72.263034
2016-02-09,71.269997,73.690002,71.029999,73.080002,6525300,72.710765
2016-02-10,73.860001,75.370003,73.610001,74.160004,4677100,73.78531
2016-02-11,73.209999,73.709999,72.129997,72.620003,5578200,72.25309
2016-02-12,72.980003,73.489998,72.279999,73.400002,6367900,73.029148
2016-02-16,73.989998,75.050003,73.68,74.739998,5862100,74.362374
2016-02-17,75.32,75.800003,74.470001,75.599998,6271500,75.218029
2016-02-18,75.529999,75.919998,74.790001,74.970001,4359000,74.591215
2016-02-19,74.949997,75.68,74.650002,75.379997,5348600,74.999139
2016-02-22,75.870003,76.699997,75.639999,76.68,4191200,76.292574
2016-02-23,76.239998,76.690002,75.739998,75.800003,3809700,75.417023
2016-02-24,75.050003,76.489998,74.889999,76.43,4696000,76.043837
2016-02-25,76.68,77.699997,76.309998,77.660004,4595400,77.267626
2016-02-26,77.739998,78.029999,77.230003,77.290001,5270000,76.899493
2016-02-29,77.459999,78.25,77.309998,77.389999,8628700,76.998986
2016-03-01,74.290001,74.470001,73.059998,74.18,19393500,73.805205
2016-03-02,74.449997,75.220001,73.82,74.589996,8084200,74.21313
2016-03-03,74.339996,74.970001,73.639999,74.919998,5290000,74.541464
2016-03-04,74.720001,75.839996,74.540001,75.610001,5303800,75.227981
2016-03-07,75.269997,76.120003,75.230003,76.010002,5256700,75.625961
2016-03-08,75.739998,75.879997,75.300003,75.440002,4705900,75.058841
2016-03-09,75.919998,76.0,75.019997,75.550003,4071500,75.168286
2016-03-10,75.650002,76.800003,75.360001,76.269997,3955700,75.884642
2016-03-11,76.650002,77.400002,76.550003,77.349998,4635400,76.959187
2016-03-14,76.860001,77.919998,76.800003,77.529999,4465600,77.138278
2016-03-15,76.970001,77.260002,76.370003,76.849998,4164800,76.461713
2016-03-16,76.849998,77.050003,76.059998,76.650002,3738200,76.262727
2016-03-17,76.910004,77.059998,74.849998,75.5,6614800,75.118536
2016-03-18,75.660004,76.650002,75.120003,76.260002,10056700,75.874698
2016-03-21,76.120003,76.25,75.139999,75.209999,5149600,74.83
2016-03-22,74.669998,75.339996,74.099998,74.940002,8397600,74.940002
2016-03-23,74.760002,75.190002,74.379997,74.5,7755300,74.5
2016-03-24,74.019997,74.230003,73.470001,73.970001,3884800,73.970001
2016-03-28,74.07,74.239998,73.760002,73.980003,3838300,73.980003
2016-03-29,73.690002,75.629997,73.389999,75.480003,5204800,75.480003
2016-03-30,75.730003,75.910004,75.279999,75.419998,3422900,75.419998
2016-03-31,75.419998,75.550003,74.830002,75.0,4494800,75.0
2016-04-01,74.559998,75.510002,74.349998,75.370003,4056300,75.370003
2016-04-04,75.919998,76.940002,75.690002,76.300003,7715300,76.300003
2016-04-05,75.489998,75.949997,74.629997,75.489998,7125800,75.489998
2016-04-06,75.239998,77.480003,75.18,77.309998,7787300,77.309998
2016-04-07,77.309998,77.459999,75.75,76.139999,4959200,76.139999
2016-04-08,76.440002,76.800003,76.050003,76.370003,3578800,76.370003
2016-04-11,76.370003,76.669998,75.589996,75.660004,3918000,75.660004
2016-04-12,75.800003,76.769997,75.75,76.620003,3786600,76.620003
2016-04-13,77.0,77.410004,76.830002,77.339996,3718900,77.339996
2016-04-14,77.5,77.790001,77.019997,77.370003,3597000,77.370003
2016-04-15,77.279999,77.650002,76.5,77.099998,4225300,77.099998
2016-04-18,77.07,77.779999,76.830002,77.629997,3517200,77.629997
2016-04-19,77.860001,78.110001,77.650002,78.110001,3653900,78.110001
2016-04-20,78.230003,79.110001,77.949997,78.68,4429800,78.68
2016-04-21,78.580002,79.0,78.050003,78.519997,4210600,78.519997
2016-04-22,78.650002,79.309998,78.260002,78.989998,3648100,78.989998
2016-04-25,78.779999,79.75,78.68,79.389999,4637700,79.389999
2016-04-26,79.550003,79.849998,78.559998,78.720001,4979400,78.720001
2016-04-27,78.970001,79.690002,78.660004,79.449997,7741200,79.449997
2016-04-28,78.970001,80.739998,78.860001,79.779999,7181700,79.779999
2016-04-29,79.410004,79.68,78.769997,79.150002,7608000,79.150002
2016-05-02,78.910004,80.010002,78.790001,79.349998,5582100,79.349998
2016-05-03,79.169998,79.800003,79.010002,79.440002,3699000,79.440002
2016-05-04,78.910004,79.419998,78.629997,78.82,5139300,78.82
2016-05-05,79.139999,79.910004,79.099998,79.5,5922900,79.5
2016-05-06,79.379997,79.870003,78.849998,79.739998,4054900,79.739998
2016-05-09,79.830002,80.709999,79.830002,80.330002,3966500,80.330002
2016-05-10,80.779999,81.230003,80.410004,81.230003,3766800,81.230003
2016-05-11,81.25,81.559998,80.959999,81.110001,3810400,81.110001
2016-05-12,81.169998,81.669998,80.82,81.339996,4716100,81.339996
2016-05-13,81.0,81.5,80.550003,80.709999,4283000,80.709999
2016-05-16,80.660004,82.0,80.650002,81.889999,4255200,81.889999
2016-05-17,81.5,81.82,80.480003,80.809998,4471400,80.809998
2016-05-18,80.639999,81.209999,80.080002,80.599998,5364900,80.599998
2016-05-19,80.43,80.669998,79.639999,80.0,5091900,80.0
2016-05-20,80.440002,80.919998,80.18,80.519997,5118900,80.519997
2016-05-23,80.57,80.669998,80.239998,80.300003,3279900,80.300003
2016-05-24,80.839996,81.660004,80.470001,80.940002,4869100,80.940002
2016-05-25,81.080002,81.459999,80.940002,81.080002,4487200,81.080002
2016-05-26,81.010002,81.400002,80.900002,81.18,3981200,81.18
2016-05-27,81.0,81.690002,80.970001,81.690002,5260700,81.690002
2016-05-31,81.389999,81.43,79.769997,80.480003,9338900,80.480003
2016-06-01,80.110001,80.800003,79.889999,80.519997,5327100,80.519997
2016-06-02,80.510002,83.290001,80.360001,82.989998,8852900,82.989998
2016-06-03,82.989998,83.209999,82.349998,82.940002,5300100,82.940002
2016-06-06,82.699997,83.43,82.690002,83.32,5424400,83.32
2016-06-07,83.330002,84.129997,83.239998,83.720001,5735900,83.720001
2016-06-08,83.720001,84.860001,83.580002,84.790001,5947600,84.790001
2016-06-09,84.5,85.870003,84.470001,85.779999,7086900,85.779999
2016-06-10,85.5,85.860001,85.32,85.699997,4203000,85.699997
2016-06-13,85.419998,86.309998,85.419998,85.699997,5387800,85.699997
