Date,Open_VNO,High_VNO,Low_VNO,Close_VNO,Volume_VNO,AdjClose_VNO
2013-08-26,82.889996,83.309993,82.559997,82.970005,571700,69.737005
2013-08-27,82.069998,83.129997,81.53,82.87999,731500,69.661347
2013-08-28,83.029992,83.220003,82.120004,82.480005,808700,69.325157
2013-08-29,82.299992,82.299992,81.000001,81.800003,605200,68.753609
2013-08-30,82.049994,82.330003,81.040001,81.300006,792300,68.333357
2013-09-03,82.069998,82.109998,80.079998,80.959992,1140300,68.047573
2013-09-04,80.8,82.120004,80.190001,81.520002,853800,68.518266
2013-09-05,81.970002,82.049994,80.599991,80.750002,676100,67.871074
2013-09-06,81.739991,83.210005,81.730001,82.379992,920300,69.241095
2013-09-09,82.460001,84.550005,82.299992,84.550005,898900,71.06501
2013-09-10,85.199997,85.249995,83.500004,84.280002,682400,70.83807
2013-09-11,84.059989,85.389991,84.059989,85.159997,704400,71.577713
2013-09-12,85.249995,85.409995,84.150004,84.319994,566700,70.871683
2013-09-13,84.240002,84.880004,83.929999,84.550005,541700,71.06501
2013-09-16,85.759998,86.499996,85.040005,85.359997,563600,71.745815
2013-09-17,85.180001,85.860003,84.690002,85.050003,644700,71.485262
2013-09-18,84.800004,88.39,84.040002,88.119997,1419200,74.065619
2013-09-19,88.059993,89.230003,87.989999,88.659995,1414900,74.519491
2013-09-20,88.659995,88.800008,86.249998,86.32,1810100,72.552706
2013-09-23,85.789992,87.069996,85.690005,86.029993,801500,72.308952
2013-09-24,85.999999,86.129989,84.599995,84.690002,911900,71.182678
2013-09-25,84.629997,85.649996,84.079993,84.400003,801600,70.938931
2013-09-26,84.680004,85.239988,84.33,85.199997,778800,71.611333
2013-09-27,84.759995,85.080005,83.719992,84.410009,800400,70.947342
2013-09-30,84.25,85.379993,83.80999,84.059989,1071300,70.653147
2013-10-01,84.229996,85.769988,84.000002,84.719995,942200,71.207888
2013-10-02,84.550005,85.319997,83.649998,84.260007,1103700,70.821263
2013-10-03,84.260007,84.449992,82.730004,83.150001,1341100,69.888294
2013-10-04,83.150001,84.599995,82.989992,84.519995,1003600,71.039785
2013-10-07,83.539996,84.569993,83.279991,84.390005,691300,70.930528
2013-10-08,84.219998,84.719995,83.56999,83.709994,902000,70.358973
2013-10-09,83.689999,84.680004,83.500004,83.699988,555500,70.350563
2013-10-10,84.33,86.699997,84.139998,86.669995,1090100,72.846879
2013-10-11,86.029993,86.939998,85.719998,86.919994,782600,73.057005
2013-10-14,86.489999,87.120003,86.009997,87.040002,697200,73.157874
2013-10-15,86.439992,87.389997,86.249998,86.409998,654800,72.62835
2013-10-16,86.910004,88.739995,86.310002,88.47,874600,74.359799
2013-10-17,88.150008,89.599993,87.750007,89.439993,769000,75.175086
2013-10-18,89.730008,89.730008,88.330004,89.08999,819200,74.880906
2013-10-21,89.08999,89.08999,87.750007,88.739995,794800,74.586732
2013-10-22,88.839991,90.139999,88.839991,89.699998,697000,75.393623
2013-10-23,89.379988,89.85,89.019987,89.389995,849500,75.133062
2013-10-24,89.389995,89.989997,89.009998,89.910005,637600,75.570135
