Date,Open_WDC,High_WDC,Low_WDC,Close_WDC,Volume_WDC,AdjClose_WDC
2015-01-05,110.220001,111.230003,108.559998,108.970001,1662700,104.961818
2015-01-06,108.389999,109.339996,106.129997,106.540001,2014900,102.621199
2015-01-07,107.510002,108.449997,106.32,108.139999,1552700,104.162346
2015-01-08,109.239998,111.440002,109.239998,110.379997,2533100,106.319951
2015-01-09,110.940002,113.879997,110.720001,112.220001,2189400,108.092275
2015-01-12,111.449997,111.779999,109.690002,110.32,1516400,106.262161
2015-01-13,111.0,112.57,108.739998,109.379997,1603600,105.356734
2015-01-14,109.309998,109.669998,107.57,108.769997,1330900,104.76917
2015-01-15,109.279999,109.389999,104.660004,104.699997,2172700,100.848875
2015-01-16,104.599998,106.580002,103.110001,106.370003,1877000,102.457454
2015-01-20,107.139999,107.139999,105.199997,106.589996,1401400,102.669356
2015-01-21,106.050003,107.290001,105.699997,106.629997,1037900,102.707885
2015-01-22,106.540001,106.68,104.440002,105.290001,3319400,101.417177
2015-01-23,105.300003,107.040001,105.260002,106.099998,2250200,102.197381
2015-01-26,101.470001,101.989998,96.699997,100.980003,5789500,97.265712
2015-01-27,99.089996,100.099998,97.230003,97.629997,3305000,94.038927
2015-01-28,104.230003,104.949997,99.639999,99.830002,5081900,96.15801
2015-01-29,100.25,101.510002,98.82,101.059998,2533700,97.342764
2015-01-30,99.870003,101.040001,96.959999,97.230003,2381000,93.653646
2015-02-02,97.260002,98.5,95.540001,98.419998,2317800,94.79987
2015-02-03,98.459999,100.75,97.389999,100.690002,2227000,96.986378
2015-02-04,100.690002,105.239998,100.650002,104.040001,4537800,100.213155
2015-02-05,103.849998,104.919998,103.209999,104.110001,1603100,100.28058
2015-02-06,104.25,106.160004,103.120003,103.400002,1736500,99.596697
2015-02-09,103.230003,103.529999,102.269997,102.599998,963600,98.82612
2015-02-10,103.18,104.129997,101.639999,104.080002,1301000,100.251685
2015-02-11,104.0,106.209999,103.730003,106.089996,1872600,102.187747
2015-02-12,106.400002,107.910004,106.110001,107.190002,1718200,103.247292
2015-02-13,107.959999,108.860001,107.050003,107.610001,1246800,103.651842
2015-02-17,105.5,107.230003,105.5,106.769997,1302800,102.842735
2015-02-18,106.830002,109.050003,105.129997,109.0,2778100,104.990714
2015-02-19,109.18,109.879997,108.730003,109.839996,2792100,105.799813
2015-02-20,109.709999,111.529999,108.169998,111.309998,2268100,107.215744
2015-02-23,111.650002,111.839996,110.220001,111.089996,1760200,107.003835
2015-02-24,110.599998,110.830002,107.980003,108.970001,1651500,104.961818
2015-02-25,108.25,108.25,105.769997,106.150002,2352100,102.245545
2015-02-26,106.75,108.480003,106.220001,107.339996,2215400,103.391769
2015-02-27,107.419998,107.989998,106.620003,106.980003,1623800,103.045017
2015-03-02,107.419998,110.0,106.639999,108.779999,1821100,104.778805
2015-03-03,108.169998,108.550003,104.809998,105.57,1791500,101.686877
2015-03-04,104.610001,105.529999,103.349998,105.360001,1649500,101.484602
2015-03-05,105.68,105.68,104.650002,105.379997,881700,101.503863
2015-03-06,104.669998,105.489998,102.230003,102.529999,1509800,98.758695
2015-03-09,102.68,103.25,101.75,102.580002,1682300,98.806859
2015-03-10,101.419998,102.120003,99.379997,99.389999,2378600,95.734192
2015-03-11,98.849998,99.029999,96.370003,97.889999,3293200,94.289366
2015-03-12,95.349998,98.82,95.07,98.559998,2943700,94.93472
2015-03-13,98.18,98.559998,96.080002,97.190002,2210300,93.615117
2015-03-16,97.959999,99.410004,97.589996,98.199997,1516200,94.587961
2015-03-17,97.529999,98.169998,96.230003,96.620003,1500000,93.066083
2015-03-18,97.639999,98.489998,96.169998,97.879997,2572000,94.279732
2015-03-19,98.339996,99.620003,98.160004,99.300003,1942300,95.647506
2015-03-20,100.07,101.080002,99.089996,100.440002,2417900,96.745574
2015-03-23,100.389999,101.360001,99.510002,99.639999,1784900,95.974997
2015-03-24,99.440002,100.080002,97.559998,97.940002,1759600,94.33753
2015-03-25,98.540001,98.540001,94.589996,94.620003,2150600,91.139648
2015-03-26,92.739998,94.580002,91.610001,93.639999,3546000,90.195691
2015-03-27,94.260002,94.400002,92.370003,92.730003,2014400,89.319167
2015-03-30,93.330002,93.589996,92.129997,92.93,1787300,89.511808
2015-03-31,91.93,92.059998,90.279999,91.010002,2408900,88.136641
2015-04-01,90.559998,92.360001,89.82,92.349998,2851900,89.434331
2015-04-02,91.790001,93.309998,91.699997,93.0,2081200,90.063811
2015-04-06,92.160004,93.550003,91.830002,93.190002,1714700,90.247815
2015-04-07,93.389999,94.830002,93.199997,94.110001,2018700,91.138767
2015-04-08,94.419998,94.599998,93.480003,93.910004,2045600,90.945084
2015-04-09,93.489998,94.620003,93.050003,94.019997,2041100,91.051604
2015-04-10,94.629997,96.489998,94.449997,95.889999,2115300,92.862568
2015-04-13,97.129997,97.129997,95.449997,95.5,1771200,92.484881
2015-04-14,96.620003,96.970001,95.25,96.160004,1659600,93.124047
2015-04-15,97.300003,99.540001,97.300003,99.040001,2538500,95.913117
2015-04-16,97.879997,98.620003,97.370003,97.830002,2435400,94.74132
2015-04-17,97.550003,100.290001,97.529999,99.440002,2987000,96.30049
2015-04-20,99.43,102.07,99.43,101.580002,2576200,98.372926
2015-04-21,101.330002,102.07,98.75,99.68,1930800,96.532911
2015-04-22,99.82,100.459999,99.040001,100.309998,1273800,97.143018
2015-04-23,99.959999,100.879997,99.230003,100.269997,1178200,97.10428
2015-04-24,100.540001,100.690002,99.080002,99.75,962200,96.600701
2015-04-27,99.559998,99.93,98.239998,98.900002,1476000,95.777538
2015-04-28,98.459999,98.610001,96.800003,97.900002,2479100,94.80911
2015-04-29,94.43,96.949997,93.839996,95.830002,4589600,92.804464
2015-04-30,95.620003,97.959999,95.620003,97.739998,3637200,94.654158
2015-05-01,98.110001,99.910004,97.839996,99.330002,2464000,96.193962
2015-05-04,99.379997,99.93,98.489998,99.510002,1953300,96.36828
2015-05-05,98.870003,99.239998,96.43,96.790001,2161800,93.734154
2015-05-06,96.919998,97.370003,94.050003,94.870003,2469300,91.874774
2015-05-07,94.449997,95.699997,94.050003,94.839996,1539100,91.845715
2015-05-08,95.900002,96.839996,95.760002,96.529999,1165000,93.482361
2015-05-11,96.739998,97.910004,95.849998,96.050003,1184100,93.01752
2015-05-12,95.480003,96.370003,94.889999,95.959999,1537000,92.930357
2015-05-13,96.400002,97.209999,95.800003,95.959999,1406800,92.930357
2015-05-14,96.949997,98.449997,96.330002,98.410004,1297200,95.30301
2015-05-15,98.620003,98.650002,97.32,97.669998,2179000,94.586368
2015-05-18,97.209999,98.400002,97.169998,97.870003,1102000,94.780058
2015-05-19,97.779999,97.839996,94.790001,95.589996,2700400,92.572036
2015-05-20,95.779999,96.110001,94.709999,94.830002,1380800,91.836036
2015-05-21,95.099998,95.669998,94.379997,95.25,978000,92.242774
2015-05-22,95.059998,95.790001,95.0,95.230003,886200,92.223409
2015-05-26,95.239998,96.0,92.510002,93.199997,1977500,90.257494
2015-05-27,93.699997,94.660004,93.139999,94.370003,1344700,91.39056
2015-05-28,97.57,99.760002,97.480003,99.230003,3934200,96.097121
2015-05-29,98.870003,98.940002,96.629997,97.360001,2975800,94.286158
2015-06-01,97.599998,97.849998,96.389999,97.129997,1431500,94.063416
2015-06-02,96.989998,97.300003,96.519997,96.949997,1027000,93.889099
2015-06-03,97.690002,98.190002,96.849998,98.139999,1424400,95.041531
2015-06-04,97.300003,97.940002,94.610001,95.400002,1847200,92.38804
2015-06-05,95.400002,95.580002,94.269997,94.870003,1050600,91.874774
2015-06-08,94.650002,95.290001,92.379997,92.599998,1755600,89.676438
2015-06-09,92.550003,92.849998,91.410004,92.040001,1567300,89.134121
2015-06-10,93.019997,94.089996,92.110001,93.599998,1825900,90.644866
2015-06-11,93.550003,94.860001,93.550003,94.459999,1295200,91.477715
2015-06-12,93.529999,93.889999,92.129997,93.010002,1508000,90.073497
2015-06-15,92.230003,92.379997,91.330002,91.75,1297000,88.853276
2015-06-16,91.480003,92.25,90.989998,91.050003,1412300,88.175379
2015-06-17,91.470001,93.379997,91.260002,92.019997,1774600,89.114748
2015-06-18,92.110001,92.82,91.099998,92.419998,1864000,89.502121
2015-06-19,92.339996,92.489998,90.900002,91.019997,2590500,88.14632
2015-06-22,91.709999,91.910004,90.68,91.599998,1113100,88.70801
2015-06-23,91.089996,91.330002,88.529999,88.620003,2944300,85.822099
2015-06-24,88.540001,88.809998,87.440002,87.730003,1932400,84.960198
2015-06-25,88.150002,88.150002,85.550003,85.949997,2628800,83.23639
2015-06-26,84.949997,85.839996,83.870003,84.449997,2916000,81.783748
2015-06-29,83.309998,83.480003,81.440002,81.959999,3374500,79.372364
2015-06-30,81.800003,82.379997,78.330002,78.419998,4307600,76.410271
2015-07-01,79.150002,79.449997,78.269997,79.440002,3700700,77.404135
2015-07-02,80.0,81.949997,79.769997,80.870003,3300700,78.797488
2015-07-06,79.82,80.0,78.349998,79.82,3386900,77.774394
2015-07-07,79.839996,80.129997,77.260002,79.82,3355300,77.774394
2015-07-08,79.309998,79.730003,78.190002,78.309998,2328600,76.30309
2015-07-09,79.730003,79.739998,77.339996,77.349998,2106600,75.367693
2015-07-10,78.43,78.68,76.550003,77.099998,1960600,75.1241
2015-07-13,76.400002,78.0,75.919998,77.709999,3047100,75.718468
2015-07-14,77.949997,78.730003,77.339996,78.360001,3203000,76.351811
2015-07-15,79.040001,79.389999,77.800003,78.690002,3341300,76.673356
2015-07-16,78.959999,79.599998,78.25,78.889999,2698700,76.868228
2015-07-17,78.339996,79.169998,77.93,78.93,2242700,76.907203
2015-07-20,78.870003,78.970001,77.650002,78.379997,1640800,76.371296
2015-07-21,77.75,79.330002,77.75,78.690002,1695700,76.673356
2015-07-22,78.690002,78.760002,77.110001,78.519997,2400100,76.507707
2015-07-23,77.080002,78.889999,76.519997,77.900002,3644600,75.903601
2015-07-24,78.32,78.379997,76.830002,77.260002,1686200,75.280003
2015-07-27,76.769997,77.139999,76.0,76.489998,1956400,74.529733
2015-07-28,76.82,78.25,76.07,77.739998,3055800,75.747698
2015-07-29,77.18,79.199997,77.010002,78.75,4279300,76.731816
2015-07-30,85.440002,88.459999,85.019997,86.440002,7635100,84.224741
2015-07-31,86.400002,86.419998,85.139999,86.059998,3931000,83.854475
2015-08-03,86.199997,86.800003,85.010002,85.849998,2397100,83.649858
2015-08-04,84.959999,86.080002,83.739998,84.389999,2759000,82.227275
2015-08-05,84.199997,85.669998,83.860001,84.690002,2438900,82.51959
2015-08-06,85.110001,85.519997,83.269997,84.190002,2005400,82.032404
2015-08-07,84.489998,84.809998,83.32,83.510002,1743500,81.36983
2015-08-10,84.339996,85.099998,83.459999,84.959999,1630800,82.782667
2015-08-11,84.099998,84.860001,82.309998,83.190002,2503600,81.058031
2015-08-12,82.440002,83.43,80.580002,83.160004,2922800,81.028801
2015-08-13,82.610001,83.230003,81.550003,81.57,1854800,79.479546
2015-08-14,81.580002,82.629997,81.410004,82.5,1230000,80.385712
2015-08-17,82.019997,83.860001,81.419998,83.599998,1619000,81.45752
2015-08-18,82.769997,83.809998,81.669998,83.309998,1695100,81.174951
2015-08-19,82.019997,83.18,81.650002,81.709999,2469000,79.615957
2015-08-20,80.529999,81.07,79.300003,79.790001,1982700,77.745164
2015-08-21,78.870003,81.790001,78.839996,79.440002,3745900,77.404135
2015-08-24,77.830002,78.290001,74.629997,76.919998,3932400,74.948713
2015-08-25,78.959999,79.129997,75.0,75.160004,2840600,73.233823
2015-08-26,77.089996,79.099998,74.440002,78.629997,3900300,76.614889
2015-08-27,79.660004,81.919998,79.489998,81.410004,2615400,79.32365
2015-08-28,80.75,82.480003,80.519997,81.279999,1758100,79.196977
2015-08-31,81.209999,82.220001,80.269997,81.959999,1911300,79.85955
2015-09-01,79.739998,82.440002,79.669998,80.449997,3070200,78.388246
2015-09-02,82.220001,82.220001,79.519997,81.150002,2520900,79.070311
2015-09-03,80.0,83.150002,79.230003,81.800003,2032400,79.703654
2015-09-04,80.230003,81.309998,79.459999,80.019997,1671900,77.969266
2015-09-08,81.730003,83.970001,81.559998,83.900002,2321500,81.749835
2015-09-09,83.860001,84.779999,82.209999,82.389999,1932400,80.278531
2015-09-10,81.160004,82.040001,79.57,81.239998,2262100,79.158001
2015-09-11,80.489998,81.849998,79.720001,80.529999,2128700,78.466198
2015-09-14,81.099998,81.120003,79.980003,80.639999,1797000,78.573379
2015-09-15,80.959999,81.040001,80.059998,80.739998,2275100,78.670815
2015-09-16,80.980003,81.550003,80.419998,81.160004,2089700,79.080057
2015-09-17,80.769997,82.410004,80.220001,80.730003,1869000,78.661076
2015-09-18,79.870003,79.949997,75.730003,75.870003,6578600,73.925627
2015-09-21,76.199997,77.440002,75.540001,76.260002,2234300,74.305631
2015-09-22,75.440002,75.489998,71.43,72.050003,4133100,70.203525
2015-09-23,72.0,72.470001,70.410004,71.440002,2789600,69.609157
2015-09-24,70.839996,71.809998,69.400002,71.400002,3099300,69.570181
2015-09-25,72.0,72.040001,70.209999,70.470001,2474200,68.664015
2015-09-28,69.739998,70.050003,67.870003,68.25,2723300,66.500907
2015-09-29,68.980003,69.959999,67.919998,69.370003,3507700,67.592207
2015-09-30,78.790001,80.739998,76.330002,79.440002,11692000,77.966094
2015-10-01,79.809998,80.199997,76.709999,77.889999,4571700,76.444849
2015-10-02,76.779999,79.440002,75.650002,79.440002,2406600,77.966094
2015-10-05,80.25,82.699997,79.739998,82.139999,2887700,80.615996
2015-10-06,81.779999,83.580002,81.510002,83.019997,2576000,81.479666
2015-10-07,83.849998,85.370003,82.449997,84.489998,3381300,82.922393
2015-10-08,84.440002,85.489998,83.790001,85.269997,1955000,83.68792
2015-10-09,85.400002,86.080002,85.0,86.0,2237900,84.404379
2015-10-12,86.18,86.199997,83.300003,85.010002,2157600,83.432749
2015-10-13,84.339996,85.809998,84.129997,84.370003,1366600,82.804624
2015-10-14,85.849998,86.389999,82.980003,83.190002,2629700,81.646517
2015-10-15,80.260002,82.339996,79.730003,81.120003,7054000,79.614924
2015-10-16,81.0,81.5,79.010002,79.519997,4077500,78.044604
2015-10-19,82.230003,82.730003,79.07,80.480003,5732000,78.986799
2015-10-20,80.0,80.0,73.529999,74.860001,8053700,73.471068
2015-10-21,72.75,78.769997,71.230003,71.440002,15420100,70.114524
2015-10-22,72.0,73.279999,69.43,69.959999,7425100,68.66198
2015-10-23,70.739998,71.18,69.07,69.339996,6345800,68.053481
2015-10-26,69.580002,69.970001,66.57,67.160004,4298700,65.913935
2015-10-27,67.739998,67.889999,66.449997,67.169998,4061700,65.923744
2015-10-28,67.599998,68.370003,66.540001,67.519997,4865200,66.267249
2015-10-29,67.68,69.290001,67.010002,67.82,4788200,66.561685
2015-10-30,67.669998,67.949997,66.080002,66.82,4351000,65.580239
2015-11-02,66.849998,68.360001,66.139999,67.839996,3486000,66.581311
2015-11-03,67.459999,69.010002,66.589996,68.529999,4750500,67.258511
2015-11-04,68.480003,68.699997,66.470001,68.550003,4621800,67.278145
2015-11-05,68.580002,68.779999,67.080002,67.849998,3843300,66.591128
2015-11-06,67.82,68.459999,67.160004,67.889999,2850600,66.630386
2015-11-09,67.900002,68.099998,66.510002,66.610001,3277500,65.374136
2015-11-10,66.080002,66.389999,63.299999,63.580002,6257600,62.400355
2015-11-11,63.84,64.190002,61.5,62.599998,5416700,61.438535
2015-11-12,62.450001,63.669998,62.27,62.400002,4438600,61.242249
2015-11-13,62.049999,62.720001,60.119999,60.23,3633700,59.112508
2015-11-16,60.419998,62.360001,60.23,61.650002,3543900,60.506164
2015-11-17,61.580002,64.0,61.580002,62.459999,3678600,61.301133
2015-11-18,62.950001,64.459999,62.59,64.239998,3805500,63.048106
2015-11-19,64.190002,64.800003,61.73,62.009998,4416300,60.859481
2015-11-20,62.099998,63.18,61.5,61.709999,3115600,60.565048
2015-11-23,61.990002,62.84,61.259998,61.32,2436700,60.182285
2015-11-24,60.990002,61.919998,60.57,61.830002,2517600,60.682824
2015-11-25,61.52,62.240002,61.02,61.630001,1773800,60.486534
2015-11-27,61.759998,62.080002,61.310001,61.73,756300,60.584678
2015-11-30,62.029999,62.959999,61.59,62.41,2808000,61.252061
2015-12-01,62.43,64.010002,62.41,63.93,2738800,62.74386
2015-12-02,63.779999,64.449997,62.029999,62.400002,4241200,61.242249
2015-12-03,62.41,63.689999,61.400002,63.619999,5064300,62.43961
2015-12-04,63.700001,64.730003,63.040001,64.580002,3230500,63.381802
2015-12-07,63.59,63.810001,62.630001,63.369999,2201200,62.194249
2015-12-08,62.529999,64.120003,62.139999,64.0,2369900,62.812561
2015-12-09,63.57,64.559998,62.259998,62.950001,3193000,61.782043
2015-12-10,62.98,63.75,62.529999,63.349998,2218200,62.174619
2015-12-11,62.0,62.450001,60.5,62.080002,5042300,60.928186
2015-12-14,62.110001,62.990002,59.060001,59.380001,4260000,58.27828
2015-12-15,59.91,62.360001,59.779999,60.880001,3376700,59.75045
2015-12-16,61.5,62.0,60.5,60.959999,2941800,59.828963
2015-12-17,61.040001,61.34,59.389999,59.400002,3050300,58.29791
2015-12-18,59.080002,60.080002,58.630001,58.860001,4504300,57.767928
2015-12-21,59.220001,59.619999,58.639999,59.060001,2612600,57.964218
2015-12-22,59.02,59.990002,57.939999,59.689999,4060900,58.582526
2015-12-23,59.98,61.189999,59.73,60.32,2933000,59.200838
2015-12-24,60.5,61.98,60.450001,61.220001,1480100,60.084142
2015-12-28,60.91,61.23,59.23,60.299999,2235200,59.181209
2015-12-29,60.439999,61.459999,60.130001,61.060001,1930900,60.428173
2015-12-30,60.75,61.75,60.75,61.09,1572400,60.457861
2015-12-31,61.009998,61.150002,60.029999,60.049999,1499800,59.428622
2016-01-04,59.32,60.52,58.860001,60.400002,3024400,59.775003
2016-01-05,60.75,60.970001,59.790001,60.139999,1563200,59.517691
2016-01-06,59.73,59.84,58.119999,58.799999,2910900,58.191557
2016-01-07,57.419998,59.040001,57.029999,57.830002,3030800,57.231596
2016-01-08,57.959999,58.060001,54.790001,55.389999,3829400,54.816842
2016-01-11,55.880001,56.23,52.25,52.799999,5479500,52.253643
2016-01-12,53.189999,54.23,51.5,52.360001,5217000,51.818197
2016-01-13,52.380001,53.080002,49.470001,49.990002,7352900,49.472722
2016-01-14,50.330002,50.43,48.139999,49.25,6007800,48.740378
2016-01-15,47.84,48.220001,45.900002,47.240002,7173800,46.751178
2016-01-19,48.130001,48.259998,45.540001,46.450001,4642100,45.969352
2016-01-20,45.580002,46.049999,43.110001,45.790001,6382500,45.316181
2016-01-21,46.09,46.09,43.139999,43.939999,7295200,43.485322
2016-01-22,45.23,45.880001,43.939999,44.75,5538900,44.286942
2016-01-25,44.740002,44.740002,42.279999,42.470001,5467100,42.030536
2016-01-26,42.689999,46.5,42.470001,45.34,7895000,44.870837
2016-01-27,45.619999,45.91,43.5,43.669998,6026100,43.218116
2016-01-28,44.189999,46.049999,43.959999,45.689999,6465500,45.217214
2016-01-29,46.150002,51.09,46.009998,47.98,11064900,47.483519
2016-02-01,47.610001,49.860001,47.0,49.189999,6419200,48.680997
2016-02-02,48.849998,49.25,46.599998,46.889999,3661400,46.404797
2016-02-03,47.25,48.139999,46.470001,48.040001,4072900,47.542899
2016-02-04,47.919998,51.16,47.889999,49.139999,6379400,48.631515
2016-02-05,48.889999,49.310001,45.790001,45.860001,5234500,45.385457
2016-02-08,45.369999,45.450001,40.939999,41.91,7397700,41.476329
2016-02-09,41.810001,41.93,39.610001,40.18,6549300,39.764231
2016-02-10,40.48,41.029999,39.700001,40.23,4508900,39.813713
2016-02-11,39.77,40.970001,38.639999,40.099998,4903100,39.685057
2016-02-12,40.509998,41.299999,39.150002,41.080002,3818400,40.65492
2016-02-16,41.610001,42.959999,41.580002,42.779999,4197400,42.337326
2016-02-17,43.080002,44.189999,42.689999,43.290001,4520200,42.842051
2016-02-18,43.459999,44.84,42.52,44.41,4606000,43.95046
2016-02-19,44.23,44.349998,42.630001,44.119999,3958500,43.66346
2016-02-22,44.73,46.349998,44.669998,46.099998,4253600,45.622971
2016-02-23,43.310001,45.5,42.599998,42.77,8429800,42.327431
2016-02-24,42.57,43.970001,41.580002,43.919998,5516100,43.465529
2016-02-25,43.68,44.259998,42.18,43.990002,4806200,43.534808
2016-02-26,44.32,44.939999,43.68,43.889999,3387200,43.43584
2016-02-29,43.07,44.130001,42.619999,43.529999,5454700,43.079565
2016-03-01,44.139999,46.130001,43.23,46.099998,6966800,45.622971
2016-03-02,46.18,47.48,45.32,47.349998,5748300,46.860037
2016-03-03,47.34,49.009998,47.27,48.66,4405200,48.156483
2016-03-04,48.619999,49.75,47.689999,48.860001,5019400,48.354414
2016-03-07,48.209999,51.27,48.169998,50.07,6167700,49.551892
2016-03-08,50.0,50.07,46.349998,46.439999,6851300,45.959453
2016-03-09,46.77,48.279999,46.41,47.439999,4792500,46.949105
2016-03-10,47.880001,48.369999,46.200001,47.889999,4642000,47.39445
2016-03-11,48.869999,49.93,48.709999,49.880001,5183700,49.36386
2016-03-14,49.43,49.799999,47.389999,48.189999,4358000,47.691345
2016-03-15,47.889999,48.099998,45.540001,45.610001,5349200,45.138044
2016-03-16,45.52,46.5,44.740002,46.130001,4990900,45.652663
2016-03-17,45.82,46.990002,45.700001,46.0,4225900,45.524007
2016-03-18,46.290001,49.09,46.0,49.02,11777700,48.512758
2016-03-21,49.150002,49.689999,48.5,49.290001,4098900,48.779965
2016-03-22,48.529999,51.68,48.509998,51.34,6943400,50.808751
2016-03-23,51.200001,51.349998,48.619999,48.720001,6578800,48.215863
2016-03-24,48.630001,48.700001,46.709999,48.119999,5932900,47.622069
2016-03-28,47.610001,48.639999,47.419998,48.080002,4257100,47.582486
2016-03-29,48.0,48.580002,46.779999,48.32,4850600,47.820001
2016-03-30,48.220001,48.34,44.900002,46.139999,9783300,46.139999
2016-03-31,46.110001,47.400002,45.59,47.240002,5199500,47.240002
2016-04-01,46.880001,47.0,45.799999,46.599998,4007900,46.599998
2016-04-04,46.41,47.0,45.970001,46.27,3544600,46.27
2016-04-05,45.75,45.900002,43.82,44.130001,6059500,44.130001
2016-04-06,44.029999,44.779999,42.41,44.720001,6529400,44.720001
2016-04-07,44.130001,44.450001,42.419998,43.25,7548400,43.25
2016-04-08,43.400002,44.32,42.779999,43.099998,4687100,43.099998
2016-04-11,43.799999,45.490002,43.52,44.23,5016300,44.23
2016-04-12,44.939999,44.939999,43.029999,43.970001,4190700,43.970001
2016-04-13,43.84,45.040001,43.84,44.799999,4679900,44.799999
2016-04-14,42.349998,42.349998,40.709999,41.82,14665700,41.82
2016-04-15,41.650002,41.700001,39.830002,40.490002,8106800,40.490002
2016-04-18,40.5,41.32,40.099998,41.029999,4455100,41.029999
2016-04-19,41.369999,42.27,41.040001,41.32,5378900,41.32
2016-04-20,41.509998,43.93,41.330002,43.279999,6499200,43.279999
2016-04-21,44.07,44.07,42.700001,43.349998,4493200,43.349998
2016-04-22,43.360001,44.84,43.209999,43.66,4434000,43.66
2016-04-25,43.650002,44.139999,42.849998,43.34,3914900,43.34
2016-04-26,43.77,44.759998,43.599998,44.540001,4069900,44.540001
2016-04-27,44.509998,46.27,43.950001,46.080002,6200300,46.080002
2016-04-28,46.419998,47.580002,45.759998,46.060001,7206400,46.060001
2016-04-29,42.560001,44.0,39.0,40.869999,19345900,40.869999
2016-05-02,40.610001,41.490002,40.130001,40.849998,8361100,40.849998
2016-05-03,40.540001,40.540001,39.07,39.360001,8986200,39.360001
2016-05-04,39.310001,39.880001,38.419998,39.599998,10120400,39.599998
2016-05-05,39.91,39.939999,37.740002,38.130001,7279200,38.130001
2016-05-06,37.639999,38.119999,36.669998,37.27,8370900,37.27
2016-05-09,37.450001,37.84,36.599998,36.959999,4493600,36.959999
2016-05-10,36.959999,38.580002,36.209999,38.369999,10760800,38.369999
2016-05-11,38.34,38.68,36.599998,36.740002,7642400,36.740002
2016-05-12,37.009998,37.32,35.689999,36.360001,7564400,36.360001
2016-05-13,35.419998,36.290001,34.990002,35.439999,8809500,35.439999
2016-05-16,35.43,35.849998,34.990002,35.57,6619300,35.57
2016-05-17,35.52,37.41,35.200001,36.75,6739700,36.75
2016-05-18,36.830002,38.939999,36.509998,38.459999,7409800,38.459999
2016-05-19,38.470001,38.619999,37.639999,38.369999,5113400,38.369999
2016-05-20,39.009998,40.369999,38.650002,39.560001,6076500,39.560001
2016-05-23,39.509998,40.860001,39.5,40.459999,4979600,40.459999
2016-05-24,41.400002,42.509998,40.98,42.279999,7161900,42.279999
2016-05-25,43.66,44.869999,43.650002,44.150002,8459300,44.150002
2016-05-26,44.009998,45.09,43.220001,44.380001,7989700,44.380001
2016-05-27,43.669998,45.869999,43.009998,44.990002,8026700,44.990002
2016-05-31,45.529999,46.549999,44.889999,46.540001,7879300,46.540001
2016-06-01,46.93,47.84,45.900002,47.630001,6571900,47.630001
2016-06-02,47.48,48.98,47.48,48.380001,7560200,48.380001
2016-06-03,48.509998,48.509998,47.07,47.77,4932000,47.77
2016-06-06,47.66,48.209999,47.549999,48.02,5779800,48.02
2016-06-07,48.75,50.060001,48.700001,49.740002,6914300,49.740002
2016-06-08,49.68,50.049999,49.189999,49.259998,5093000,49.259998
2016-06-09,49.009998,49.130001,48.02,48.169998,5823800,48.169998
2016-06-10,47.689999,47.759998,46.43,46.849998,5873000,46.849998
2016-06-13,46.650002,47.490002,46.25,46.279999,4563900,46.279999
