Date,Open_CCI,High_CCI,Low_CCI,Close_CCI,Volume_CCI,AdjClose_CCI
2015-01-05,79.089996,79.32,78.75,79.0,2962900,75.080451
2015-01-06,79.260002,79.919998,78.57,78.849998,4014400,74.937891
2015-01-07,79.349998,80.669998,79.07,80.5,4292400,76.506029
2015-01-08,80.919998,82.32,80.699997,81.769997,5096600,77.713015
2015-01-09,81.949997,82.120003,81.449997,81.620003,1933800,77.570463
2015-01-12,81.919998,82.110001,81.300003,81.519997,2512500,77.475419
2015-01-13,82.099998,82.220001,79.989998,81.330002,4029500,77.29485
2015-01-14,80.940002,81.800003,80.480003,81.650002,4040100,77.598974
2015-01-15,81.860001,82.209999,81.550003,81.629997,2609800,77.579962
2015-01-16,81.720001,82.75,81.68,82.629997,4539200,78.530347
2015-01-20,82.879997,83.07,81.699997,82.010002,3330800,77.941113
2015-01-21,81.650002,81.849998,81.160004,81.360001,3801700,77.323361
2015-01-22,83.760002,85.459999,83.349998,85.25,6469200,81.02036
2015-01-23,85.459999,87.809998,85.459999,86.830002,5424000,82.52197
2015-01-26,86.940002,88.220001,86.279999,88.050003,4765200,83.681442
2015-01-27,87.589996,88.349998,87.300003,87.800003,2777100,83.443846
2015-01-28,88.449997,88.790001,87.129997,87.160004,3545200,82.835599
2015-01-29,87.150002,87.18,85.650002,86.760002,3046600,82.455444
2015-01-30,86.580002,87.57,86.169998,86.510002,3608500,82.217847
2015-02-02,86.589996,86.709999,85.019997,86.360001,4003000,82.075288
2015-02-03,86.290001,87.839996,85.650002,87.239998,3468600,82.911625
2015-02-04,86.779999,87.5,85.919998,86.269997,3071900,81.98975
2015-02-05,86.529999,87.18,86.209999,86.730003,4424200,82.426933
2015-02-06,87.220001,88.860001,86.209999,86.660004,6451800,82.360407
2015-02-09,86.239998,86.949997,85.730003,86.190002,3888600,81.913724
2015-02-10,86.580002,87.349998,86.32,87.169998,5152400,82.845098
2015-02-11,87.32,87.449997,86.260002,87.18,2239300,82.854604
2015-02-12,87.300003,87.739998,86.82,87.589996,1873100,83.244258
2015-02-13,87.589996,88.010002,87.029999,88.0,2788600,83.63392
2015-02-17,88.449997,89.440002,87.57,87.599998,4077300,83.253764
2015-02-18,87.879997,88.239998,87.400002,88.199997,4116300,83.823994
2015-02-19,87.989998,88.300003,87.57,87.790001,2800100,83.43434
2015-02-20,87.720001,89.010002,87.660004,88.709999,3217600,84.308693
2015-02-23,88.919998,89.040001,87.269997,87.900002,3377300,83.538883
2015-02-24,87.709999,87.910004,85.790001,86.809998,3752200,82.502959
2015-02-25,86.809998,87.949997,86.440002,86.580002,3061300,82.284374
2015-02-26,86.540001,86.540001,85.220001,86.089996,2773100,81.81868
2015-02-27,86.32,86.459999,85.709999,86.309998,2590700,82.027766
2015-03-02,86.599998,87.510002,86.150002,86.389999,3098200,82.103799
2015-03-03,86.150002,86.559998,85.989998,86.300003,2192700,82.018267
2015-03-04,86.199997,86.260002,85.580002,85.82,1896900,81.562079
2015-03-05,86.230003,86.459999,85.910004,86.260002,1181700,81.980251
2015-03-06,85.699997,85.900002,84.910004,85.040001,2772400,80.82078
2015-03-09,85.269997,85.699997,84.860001,85.5,1412600,81.257956
2015-03-10,85.209999,85.419998,84.559998,84.57,1689300,80.374097
2015-03-11,84.470001,85.269997,84.209999,84.919998,1688900,80.706731
2015-03-12,85.379997,86.0,84.970001,85.949997,1225800,81.685627
2015-03-13,85.660004,85.660004,84.379997,84.910004,1410300,80.697232
2015-03-16,85.169998,85.959999,84.919998,85.800003,1448600,81.543075
2015-03-17,85.410004,85.769997,85.129997,85.519997,1462200,81.276961
2015-03-18,84.800003,86.989998,84.470001,86.440002,3416200,82.946649
2015-03-19,85.849998,86.389999,85.480003,85.849998,2232800,82.380489
2015-03-20,86.290001,87.309998,86.010002,86.800003,2907500,83.292101
2015-03-23,86.830002,86.830002,86.25,86.25,1720100,82.764325
2015-03-24,86.260002,86.769997,85.809998,85.839996,1865400,82.370892
2015-03-25,85.830002,86.110001,84.599998,84.639999,1451100,81.219391
2015-03-26,84.25,85.089996,83.910004,84.610001,2320300,81.190604
2015-03-27,84.610001,85.07,83.860001,84.809998,2903600,81.382519
2015-03-30,84.849998,85.139999,84.269997,84.389999,1548100,80.979494
2015-03-31,84.010002,84.459999,82.540001,82.540001,3336100,79.204261
2015-04-01,82.879997,83.919998,82.849998,83.720001,2067900,80.336573
2015-04-02,83.760002,84.370003,83.550003,84.150002,1164700,80.749196
2015-04-06,83.989998,85.059998,83.879997,84.940002,1294600,81.50727
2015-04-07,85.839996,86.18,85.419998,85.669998,1951200,82.207764
2015-04-08,85.599998,85.860001,84.790001,85.370003,1952700,81.919892
2015-04-09,85.260002,85.43,84.580002,85.139999,2270400,81.699184
2015-04-10,85.25,85.699997,84.449997,84.690002,1022300,81.267373
2015-04-13,84.660004,87.139999,84.389999,85.0,2511200,81.564842
2015-04-14,84.919998,85.580002,84.610001,85.389999,2251900,81.939081
2015-04-15,85.82,86.099998,85.589996,85.849998,1737100,82.380489
2015-04-16,85.43,86.129997,84.790001,86.0,1799900,82.524429
2015-04-17,85.599998,86.089996,84.660004,85.839996,3756600,82.370892
2015-04-20,86.18,86.529999,85.779999,86.43,1883300,82.937051
2015-04-21,86.540001,86.550003,85.580002,85.790001,2419200,82.322917
2015-04-22,86.07,86.089996,85.269997,86.019997,2795200,82.543617
2015-04-23,85.599998,86.940002,85.220001,86.639999,3877600,83.138564
2015-04-24,87.279999,87.459999,85.93,85.980003,1878400,82.50524
2015-04-27,86.0,86.129997,84.760002,85.0,1843400,81.564842
2015-04-28,84.809998,85.839996,84.760002,85.690002,1986100,82.226959
2015-04-29,85.0,85.459999,84.349998,84.589996,1526000,81.171409
2015-04-30,84.169998,84.169998,83.230003,83.529999,2754300,80.154249
2015-05-01,83.589996,84.150002,83.019997,83.169998,1789400,79.808798
2015-05-04,83.440002,83.519997,82.949997,83.120003,1731600,79.760823
2015-05-05,83.110001,83.440002,81.5,81.620003,2439900,78.321443
2015-05-06,82.0,82.339996,81.620003,82.059998,2192900,78.743656
2015-05-07,82.260002,83.029999,81.980003,82.610001,1568700,79.271432
2015-05-08,83.160004,83.910004,83.150002,83.669998,1426500,80.288591
2015-05-11,83.199997,83.559998,82.440002,82.699997,1645600,79.357791
2015-05-12,82.25,83.120003,81.290001,82.949997,1294100,79.597687
2015-05-13,83.239998,83.519997,82.010002,82.339996,1907600,79.012339
2015-05-14,82.900002,83.25,82.410004,82.779999,2691700,79.43456
2015-05-15,82.839996,83.830002,82.760002,83.800003,2449300,80.413342
2015-05-18,83.580002,83.889999,83.360001,83.589996,1593500,80.211822
2015-05-19,83.389999,84.779999,83.32,83.980003,2740900,80.586068
2015-05-20,83.82,84.040001,82.870003,82.889999,2049100,79.540115
2015-05-21,82.82,83.089996,81.959999,82.080002,3049600,78.762852
2015-05-22,82.080002,82.480003,81.720001,82.059998,1604600,78.743656
2015-05-26,82.050003,82.18,81.300003,81.919998,2192500,78.609315
2015-05-27,82.040001,82.230003,81.589996,81.949997,2060600,78.638101
2015-05-28,81.68,82.470001,81.610001,82.269997,1641400,78.945168
2015-05-29,82.360001,82.449997,81.449997,81.550003,3116000,78.254272
2015-06-01,81.599998,82.610001,81.57,82.260002,1659800,78.935578
2015-06-02,81.93,82.75,81.580002,82.349998,1458700,79.021937
2015-06-03,82.209999,82.5,81.389999,81.970001,2251600,78.657297
2015-06-04,82.209999,85.790001,82.019997,83.669998,4943100,80.288591
2015-06-05,83.290001,83.410004,82.580002,82.779999,2092200,79.43456
2015-06-08,82.860001,83.150002,82.489998,82.589996,1448000,79.252236
2015-06-09,82.370003,82.870003,81.860001,81.980003,1731300,78.666895
2015-06-10,82.239998,82.660004,81.669998,82.260002,2226500,78.935578
2015-06-11,82.709999,83.5,82.629997,82.93,2201900,79.578499
2015-06-12,82.849998,83.199997,82.540001,82.699997,1168500,79.357791
2015-06-15,82.510002,83.019997,82.129997,82.639999,1802400,79.300218
2015-06-16,82.629997,83.199997,82.400002,82.93,1930000,79.578499
2015-06-17,82.150002,82.879997,81.82,82.599998,2081100,80.053389
2015-06-18,83.220001,83.779999,82.940002,83.5,4144000,80.925643
2015-06-19,83.489998,83.580002,82.660004,82.790001,3288300,80.237534
2015-06-22,82.989998,83.489998,82.57,82.660004,2142000,80.111544
2015-06-23,82.480003,82.900002,82.050003,82.82,1767200,80.266608
2015-06-24,82.669998,82.830002,82.059998,82.209999,1544200,79.675414
2015-06-25,82.370003,82.5,81.919998,81.919998,1133100,79.394354
2015-06-26,82.010002,82.18,81.330002,81.540001,1901700,79.026072
2015-06-29,81.43,81.769997,80.370003,80.459999,1567300,77.979367
2015-06-30,81.089996,81.160004,80.110001,80.300003,1511000,77.824304
2015-07-01,80.220001,81.120003,80.220001,81.07,1356700,78.570561
2015-07-02,81.260002,81.699997,80.699997,81.110001,1082700,78.609329
2015-07-06,80.839996,81.269997,80.349998,80.760002,1435300,78.270121
2015-07-07,81.160004,81.910004,81.0,81.650002,1580300,79.132681
2015-07-08,81.260002,81.760002,80.5,80.519997,1108400,78.037515
2015-07-09,81.279999,81.459999,80.440002,80.440002,1314600,77.959987
2015-07-10,81.019997,81.620003,80.639999,81.339996,1212000,78.832234
2015-07-13,81.849998,82.019997,80.75,80.889999,1552000,78.39611
2015-07-14,80.75,81.800003,80.730003,81.529999,1554400,79.016378
2015-07-15,81.480003,81.480003,80.669998,81.239998,1635100,78.735318
2015-07-16,81.779999,82.080002,81.510002,81.690002,2030500,79.171449
2015-07-17,81.690002,81.690002,80.839996,81.089996,1847000,78.589941
2015-07-20,81.169998,82.080002,80.870003,81.989998,1698100,79.462195
2015-07-21,81.519997,81.809998,80.57,80.790001,2051100,78.299195
2015-07-22,80.839996,81.339996,80.410004,80.610001,2657400,78.124744
2015-07-23,81.379997,84.32,81.379997,83.260002,4500200,80.693045
2015-07-24,83.0,83.230003,82.32,82.43,2819400,79.888632
2015-07-27,82.559998,82.93,82.190002,82.559998,2202600,80.014622
2015-07-28,82.739998,83.0,81.959999,82.260002,1918200,79.723875
2015-07-29,82.309998,82.5,81.410004,82.120003,1682500,79.588192
2015-07-30,81.959999,82.010002,81.050003,81.470001,1882200,78.95823
2015-07-31,81.959999,82.610001,81.449997,81.910004,1351600,79.384667
2015-08-03,82.080002,82.260002,81.449997,81.879997,1295800,79.355586
2015-08-04,81.970001,82.709999,81.709999,82.0,1292400,79.471889
2015-08-05,82.18,82.889999,82.010002,82.25,1699200,79.714181
2015-08-06,82.43,82.68,81.889999,82.040001,1777500,79.510657
2015-08-07,81.769997,82.489998,81.769997,82.339996,1615100,79.801403
2015-08-10,82.839996,83.639999,82.559998,83.550003,1536700,80.974105
2015-08-11,83.260002,84.739998,83.18,84.18,2002100,81.584679
2015-08-12,83.949997,85.0,83.68,84.949997,2049200,82.330936
2015-08-13,84.860001,85.489998,84.650002,84.849998,1856000,82.23402
2015-08-14,84.669998,86.559998,84.370003,86.07,2348400,83.416408
2015-08-17,85.910004,86.5,85.529999,86.339996,1881200,83.678081
2015-08-18,86.239998,86.440002,85.160004,85.330002,1699500,82.699225
2015-08-19,85.110001,85.889999,84.669998,85.43,1192900,82.79614
2015-08-20,85.040001,85.550003,84.279999,84.389999,2206100,81.788203
2015-08-21,84.389999,84.5,82.620003,82.669998,3142900,80.121231
2015-08-24,80.699997,81.93,78.309998,79.93,4838100,77.465709
2015-08-25,81.330002,81.889999,79.5,79.529999,3750600,77.078039
2015-08-26,80.709999,81.849998,79.75,81.639999,3470300,79.122987
2015-08-27,82.25,84.709999,82.07,84.019997,2994800,81.429608
2015-08-28,83.800003,84.0,83.199997,83.75,2037200,81.167935
2015-08-31,83.559998,84.209999,83.07,83.389999,2433700,80.819034
2015-09-01,82.0,82.559998,81.010002,81.459999,2032400,78.948537
2015-09-02,82.25,82.75,81.449997,82.269997,1585400,79.733561
2015-09-03,82.5,82.800003,81.980003,82.32,2024000,79.782023
2015-09-04,81.309998,81.690002,80.699997,81.040001,1843600,78.541487
2015-09-08,82.260002,82.489998,81.669998,82.370003,1498300,79.830484
2015-09-09,83.209999,83.360001,80.669998,80.800003,2042400,78.308889
2015-09-10,80.5,80.849998,79.040001,79.290001,3225000,76.845441
2015-09-11,79.110001,79.190002,77.839996,78.629997,3486700,76.205786
2015-09-14,78.760002,79.18,78.370003,78.709999,1775000,76.283321
2015-09-15,78.93,78.970001,77.75,78.370003,4208500,75.953807
2015-09-16,77.550003,78.540001,77.400002,78.349998,2187900,76.737337
2015-09-17,78.370003,79.050003,77.370003,77.989998,2306200,76.384746
2015-09-18,76.650002,78.260002,76.650002,77.410004,2977500,75.816689
2015-09-21,77.769997,78.199997,77.379997,77.650002,1442300,76.051747
2015-09-22,77.019997,77.470001,76.410004,76.580002,1594200,75.003771
2015-09-23,76.43,76.980003,76.379997,76.830002,1866100,75.248626
2015-09-24,76.589996,76.839996,75.779999,76.779999,2730400,75.199652
2015-09-25,77.459999,78.790001,76.940002,78.75,3189000,77.129105
2015-09-28,78.260002,78.75,77.07,77.57,3599200,75.973392
2015-09-29,77.779999,78.330002,77.25,77.529999,1965600,75.934215
2015-09-30,78.110001,78.93,77.790001,78.870003,2400300,77.246638
2015-10-01,78.900002,79.669998,78.279999,79.589996,2303900,77.951812
2015-10-02,78.879997,79.970001,78.389999,79.940002,2488700,78.294614
2015-10-05,80.440002,81.449997,80.120003,81.419998,1985500,79.744147
2015-10-06,81.32,81.580002,80.489998,80.75,2345200,79.087939
2015-10-07,80.910004,81.330002,80.519997,81.25,1801100,79.577648
2015-10-08,81.059998,81.760002,80.610001,81.639999,2838000,79.95962
2015-10-09,81.559998,81.620003,80.949997,81.190002,1743300,79.518885
2015-10-12,81.07,81.610001,81.040001,81.5,1008500,79.822502
2015-10-13,81.129997,81.959999,80.980003,81.139999,1691000,79.469911
2015-10-14,81.18,81.470001,80.330002,80.480003,1416000,78.8235
2015-10-15,80.82,81.349998,80.620003,81.32,1480700,79.646207
2015-10-16,81.68,81.75,81.139999,81.660004,1176900,79.979213
2015-10-19,81.519997,82.610001,81.110001,82.559998,1173900,80.860682
2015-10-20,82.57,83.25,82.459999,83.169998,2620300,81.458127
2015-10-21,83.57,84.260002,83.010002,83.129997,3712900,81.41895
2015-10-22,83.760002,86.800003,83.5,86.790001,5345100,85.00362
2015-10-23,87.25,87.25,84.809998,85.32,3954300,83.563876
2015-10-26,85.419998,86.5,85.129997,86.370003,2022000,84.592267
2015-10-27,86.190002,86.330002,85.379997,85.779999,1604400,84.014407
2015-10-28,86.129997,86.300003,84.529999,85.989998,1516800,84.220083
2015-10-29,85.599998,85.919998,85.110001,85.669998,1200500,83.90667
2015-10-30,85.870003,85.949997,85.190002,85.459999,1629400,83.700993
2015-11-02,85.57,87.959999,85.480003,87.75,2014500,85.94386
2015-11-03,87.489998,88.0,87.120003,87.639999,1382200,85.836123
2015-11-04,87.800003,88.18,87.139999,87.339996,1343600,85.542295
2015-11-05,85.760002,87.080002,85.169998,86.540001,2107300,84.758766
2015-11-06,86.709999,86.709999,83.970001,84.720001,2269900,82.976227
2015-11-09,84.370003,84.580002,83.540001,83.940002,1502000,82.212283
2015-11-10,83.830002,84.419998,83.580002,84.330002,1345300,82.594255
2015-11-11,84.43,85.080002,84.209999,84.629997,933400,82.888075
2015-11-12,84.199997,84.839996,83.93,84.150002,1000700,82.417959
2015-11-13,84.32,85.300003,83.580002,83.660004,2216500,81.938047
2015-11-16,83.660004,84.629997,83.239998,84.580002,1360400,82.839109
2015-11-17,84.410004,85.599998,84.18,84.849998,1294000,83.103548
2015-11-18,85.010002,85.940002,84.739998,85.870003,1563500,84.102558
2015-11-19,85.949997,86.169998,85.330002,86.150002,1233300,84.376794
2015-11-20,86.419998,87.349998,86.199997,87.050003,2358100,85.258271
2015-11-23,87.169998,87.779999,86.959999,87.400002,2102600,85.601065
2015-11-24,87.0,87.169998,86.220001,86.730003,1652400,84.944857
2015-11-25,86.68,86.959999,86.18,86.349998,864200,84.572674
2015-11-27,86.410004,86.68,85.860001,86.07,741100,84.298439
2015-11-30,86.18,86.269997,85.57,85.910004,2258200,84.141736
2015-12-01,86.18,87.330002,86.110001,87.279999,1544000,85.483532
2015-12-02,87.07,87.449997,85.669998,85.830002,1432900,84.06338
2015-12-03,85.699997,86.279999,84.360001,84.760002,2338300,83.015404
2015-12-04,85.059998,85.800003,84.68,85.110001,2561500,83.358199
2015-12-07,85.080002,86.68,84.849998,86.440002,2911300,84.660826
2015-12-08,86.110001,86.699997,85.43,85.970001,2344100,84.200498
2015-12-09,85.480003,86.639999,85.309998,85.400002,2684200,83.642231
2015-12-10,85.32,85.849998,85.010002,85.419998,2168000,83.661816
2015-12-11,84.470001,85.160004,84.160004,84.82,2750100,83.074167
2015-12-14,84.800003,85.940002,84.5,85.199997,3679700,83.446343
2015-12-15,85.779999,86.160004,85.389999,85.800003,2489500,84.033999
2015-12-16,85.160004,86.230003,85.0,85.970001,2692200,85.07805
2015-12-17,86.220001,86.419998,85.269997,85.660004,1964400,84.771269
2015-12-18,85.43,86.129997,84.779999,84.82,4156900,83.93998
2015-12-21,85.330002,86.0,85.029999,85.93,2972800,85.038464
2015-12-22,86.269997,87.269997,86.050003,87.040001,2588400,86.136949
2015-12-23,87.230003,87.559998,86.830002,87.300003,3048400,86.394253
2015-12-24,87.150002,87.440002,86.830002,86.940002,675800,86.037988
2015-12-28,86.650002,87.260002,86.419998,87.080002,1401200,86.176534
2015-12-29,87.519997,88.150002,87.279999,88.0,1067500,87.086987
2015-12-30,88.029999,88.029999,86.940002,87.019997,791000,86.117152
2015-12-31,86.879997,87.220001,86.419998,86.449997,1093100,85.553066
2016-01-04,85.639999,85.93,84.830002,85.389999,2487900,84.504066
2016-01-05,85.529999,87.18,85.529999,87.139999,2055200,86.23591
2016-01-06,86.5,87.169998,86.160004,86.410004,2143100,85.513488
2016-01-07,85.43,85.779999,83.660004,84.260002,2851300,83.385793
2016-01-08,84.779999,86.610001,82.860001,83.080002,2603000,82.218035
2016-01-11,83.620003,84.220001,83.230003,83.690002,1440800,82.821707
2016-01-12,84.209999,84.610001,83.550003,84.059998,1916000,83.187863
2016-01-13,84.470001,85.790001,82.019997,82.779999,3300700,81.921145
2016-01-14,83.029999,84.669998,82.300003,83.959999,1857000,83.088902
2016-01-15,82.779999,83.07,78.410004,79.120003,6702100,78.299121
2016-01-19,79.919998,81.389999,79.25,79.5,4571500,78.675176
2016-01-20,79.169998,79.5,75.709999,78.220001,4752400,77.408458
2016-01-21,78.449997,80.059998,78.029999,79.129997,2475100,78.309012
2016-01-22,80.389999,81.949997,79.849998,81.620003,2183300,80.773184
2016-01-25,81.580002,82.18,81.129997,81.190002,2472200,80.347645
2016-01-26,82.540001,84.389999,82.199997,83.610001,2952700,82.742535
2016-01-27,83.379997,84.529999,82.559998,83.190002,1922000,82.326894
2016-01-28,83.5,85.970001,83.5,84.809998,2812900,83.930082
2016-01-29,85.5,86.300003,84.970001,86.199997,3165100,85.30566
2016-02-01,85.620003,87.25,85.550003,86.82,2411400,85.91923
2016-02-02,86.230003,86.849998,85.669998,86.209999,2053400,85.315558
2016-02-03,86.309998,86.93,84.419998,86.769997,2453800,85.869746
2016-02-04,86.5,86.849998,85.650002,86.220001,1776800,85.325456
2016-02-05,85.720001,86.129997,83.470001,84.059998,2246200,83.187863
2016-02-08,83.300003,83.419998,80.050003,81.699997,3126100,80.852348
2016-02-09,80.75,82.720001,80.300003,82.199997,2383700,81.34716
2016-02-10,82.449997,83.209999,81.669998,81.830002,1472700,80.981004
2016-02-11,80.040001,82.029999,79.989998,81.510002,2494700,80.664324
2016-02-12,82.849998,83.230003,82.139999,83.129997,2030000,82.267512
2016-02-16,84.18,84.370003,83.459999,84.0,1551600,83.128488
2016-02-17,84.169998,84.989998,83.75,84.68,2031600,83.801433
2016-02-18,84.720001,86.879997,84.419998,86.019997,2890700,85.127527
2016-02-19,85.599998,85.900002,84.739998,85.459999,2136300,84.573339
2016-02-22,86.120003,87.5,85.75,86.760002,2448300,85.859855
2016-02-23,86.279999,86.68,85.839996,86.349998,2372100,85.454105
2016-02-24,85.910004,86.919998,85.620003,86.300003,1913900,85.404628
2016-02-25,86.949997,88.260002,86.029999,86.739998,3588800,85.840058
2016-02-26,85.290001,86.400002,84.57,85.790001,2797300,84.899917
2016-02-29,85.830002,87.230003,85.709999,86.5,2169100,85.60255
2016-03-01,87.0,87.760002,86.510002,87.739998,1936500,86.829683
2016-03-02,87.599998,88.459999,87.260002,88.410004,1575400,87.492737
2016-03-03,88.449997,88.449997,87.120003,87.889999,2354700,86.978128
2016-03-04,87.639999,87.900002,87.050003,87.25,2319100,86.344769
2016-03-07,86.800003,87.120003,85.860001,86.269997,1841800,85.374933
2016-03-08,85.910004,86.5,85.370003,85.480003,3321700,84.593136
2016-03-09,85.720001,86.0,84.669998,85.220001,3123400,84.335832
2016-03-10,86.519997,86.760002,84.5,85.0,2293800,84.118113
2016-03-11,85.739998,85.860001,84.669998,85.779999,2977200,84.890019
2016-03-14,85.32,85.639999,84.389999,85.0,2925100,84.118113
2016-03-15,84.610001,85.809998,84.330002,85.300003,2969400,84.415003
2016-03-16,84.330002,85.120003,84.059998,85.010002,2969500,85.010002
2016-03-17,85.260002,86.800003,85.199997,85.980003,3872300,85.980003
2016-03-18,85.959999,86.790001,85.889999,86.419998,3630200,86.419998
2016-03-21,86.139999,86.239998,85.529999,85.919998,2050200,85.919998
2016-03-22,85.870003,86.269997,85.699997,86.0,2079200,86.0
2016-03-23,86.099998,86.209999,85.599998,85.660004,1833100,85.660004
2016-03-24,85.629997,85.720001,85.0,85.580002,2092300,85.580002
2016-03-28,85.699997,86.290001,85.540001,85.690002,1532700,85.690002
2016-03-29,85.75,86.739998,85.699997,86.449997,2158100,86.449997
2016-03-30,86.779999,87.589996,86.75,86.93,2507100,86.93
2016-03-31,86.970001,87.349998,86.480003,86.5,3037000,86.5
2016-04-01,86.129997,87.389999,85.980003,87.110001,4627300,87.110001
2016-04-04,87.349998,87.5,86.949997,87.019997,1883200,87.019997
2016-04-05,86.629997,86.989998,85.980003,86.150002,1889200,86.150002
2016-04-06,86.029999,87.160004,85.769997,86.989998,1683400,86.989998
2016-04-07,86.730003,87.040001,86.290001,86.769997,1892600,86.769997
2016-04-08,87.220001,88.209999,86.82,88.050003,1885400,88.050003
2016-04-11,88.309998,88.82,87.330002,87.510002,1702200,87.510002
2016-04-12,87.599998,88.029999,87.089996,87.68,1018200,87.68
2016-04-13,88.019997,88.169998,87.639999,87.900002,1470200,87.900002
2016-04-14,87.889999,87.889999,87.0,87.160004,1319500,87.160004
2016-04-15,87.129997,87.489998,86.790001,87.279999,1274000,87.279999
2016-04-18,87.190002,87.739998,87.050003,87.580002,1058600,87.580002
2016-04-19,87.699997,88.209999,87.389999,88.089996,1502900,88.089996
2016-04-20,88.050003,88.360001,87.099998,87.599998,2154000,87.599998
2016-04-21,87.32,87.410004,85.860001,85.889999,3032600,85.889999
2016-04-22,86.059998,87.849998,86.0,87.75,2749200,87.75
2016-04-25,87.639999,87.639999,86.650002,87.18,2175000,87.18
2016-04-26,87.389999,87.959999,87.139999,87.559998,1328500,87.559998
2016-04-27,87.370003,87.949997,86.910004,87.739998,1507000,87.739998
2016-04-28,87.07,87.989998,86.919998,87.139999,1403500,87.139999
2016-04-29,86.93,87.300003,86.129997,86.879997,1782800,86.879997
2016-05-02,87.07,87.730003,86.970001,87.529999,1378900,87.529999
2016-05-03,86.919998,87.040001,85.589996,86.290001,2192300,86.290001
2016-05-04,85.980003,88.199997,85.93,87.910004,1673800,87.910004
2016-05-05,87.879997,88.529999,87.849998,87.940002,1579300,87.940002
2016-05-06,87.860001,88.510002,87.139999,88.339996,2165000,88.339996
2016-05-09,88.540001,89.690002,88.25,89.470001,2460200,89.470001
2016-05-10,90.0,91.0,89.349998,90.580002,3188600,90.580002
2016-05-11,90.400002,91.18,90.010002,90.120003,2510000,90.120003
2016-05-12,90.440002,90.690002,90.010002,90.459999,1555500,90.459999
2016-05-13,90.239998,90.669998,89.690002,89.849998,2369900,89.849998
2016-05-16,89.790001,90.620003,89.599998,90.349998,1412500,90.349998
2016-05-17,90.190002,90.589996,89.610001,90.120003,3026400,90.120003
2016-05-18,90.059998,91.099998,89.400002,90.489998,3794700,90.489998
2016-05-19,89.620003,89.93,89.129997,89.529999,1880700,89.529999
2016-05-20,89.839996,90.07,89.32,89.919998,1609600,89.919998
2016-05-23,90.139999,90.660004,89.690002,90.360001,2087200,90.360001
2016-05-24,90.629997,91.330002,90.529999,91.290001,1717000,91.290001
2016-05-25,91.489998,91.970001,90.870003,91.080002,1535900,91.080002
2016-05-26,91.410004,91.410004,90.57,90.809998,1028200,90.809998
2016-05-27,90.910004,91.25,90.730003,90.800003,1212500,90.800003
2016-05-31,90.830002,90.980003,90.089996,90.809998,1926800,90.809998
2016-06-01,90.449997,91.169998,90.330002,90.800003,1955100,90.800003
2016-06-02,90.660004,91.800003,90.519997,91.800003,1212700,91.800003
2016-06-03,91.440002,92.889999,91.440002,92.760002,2021500,92.760002
2016-06-06,92.800003,93.410004,92.639999,93.040001,1988600,93.040001
2016-06-07,93.059998,94.5,93.010002,94.019997,2046100,94.019997
2016-06-08,94.089996,94.75,93.730003,93.989998,1415600,93.989998
2016-06-09,93.910004,94.599998,93.519997,94.419998,1660900,94.419998
2016-06-10,94.110001,94.449997,93.629997,94.129997,1781400,94.129997
2016-06-13,94.110001,94.730003,94.040001,94.5,2138400,94.5
