Date,Open_PNR,High_PNR,Low_PNR,Close_PNR,Volume_PNR,AdjClose_PNR
2015-01-14,63.869999,65.5,63.869999,65.309998,2235800,63.088058
2015-01-15,65.790001,66.559998,64.879997,64.959999,2222100,62.749967
2015-01-16,64.910004,65.050003,63.599998,64.480003,2835900,62.286301
2015-01-20,64.82,65.059998,64.019997,64.830002,1685500,62.624392
2015-01-21,64.660004,66.519997,64.660004,66.309998,1463200,64.054036
2015-01-22,66.18,66.720001,65.309998,66.309998,1953200,64.054036
2015-01-23,65.959999,66.209999,63.830002,64.25,2254900,62.064123
2015-01-26,64.360001,64.629997,63.66,63.98,1309300,61.803308
2015-01-27,63.040001,63.709999,62.040001,62.700001,1675700,60.566857
2015-01-28,62.669998,63.0,61.310001,61.360001,1633500,59.576502
2015-01-29,61.279999,62.610001,60.73,62.369999,2648000,60.557143
2015-01-30,61.970001,62.25,61.16,61.810001,2337700,60.013423
2015-02-02,62.330002,64.290001,62.189999,64.279999,2291100,62.411627
2015-02-03,63.779999,66.080002,63.779999,65.690002,2306500,63.780647
2015-02-04,64.610001,64.720001,63.209999,63.529999,2209800,61.683427
2015-02-05,63.889999,64.0,63.459999,63.950001,1275900,62.091221
2015-02-06,64.139999,64.529999,63.91,64.32,1981700,62.450465
2015-02-09,64.209999,65.559998,64.209999,65.470001,1506900,63.567041
2015-02-10,65.919998,66.239998,64.309998,65.050003,1632500,63.15925
2015-02-11,64.779999,65.239998,64.290001,64.639999,871200,62.761164
2015-02-12,65.139999,65.82,64.959999,65.779999,987000,63.868028
2015-02-13,64.82,67.199997,64.650002,66.870003,1541700,64.92635
2015-02-17,66.739998,67.18,65.949997,67.059998,1106700,65.110822
2015-02-18,67.199997,67.919998,66.699997,66.860001,1094800,64.916638
2015-02-19,66.529999,67.220001,66.32,66.949997,844200,65.004019
2015-02-20,66.879997,68.239998,66.290001,68.029999,1173500,66.052629
2015-02-23,68.0,68.099998,66.529999,66.949997,886800,65.004019
2015-02-24,66.849998,67.830002,66.709999,67.629997,796000,65.664254
2015-02-25,67.580002,68.0,67.169998,67.540001,683500,65.576873
2015-02-26,67.419998,67.769997,66.889999,67.339996,865300,65.382682
2015-02-27,67.330002,67.620003,66.349998,66.470001,1204700,64.537974
2015-03-02,66.470001,66.730003,65.919998,66.209999,1141300,64.28553
2015-03-03,65.75,66.230003,65.639999,65.870003,1098400,63.955416
2015-03-04,65.550003,65.610001,64.129997,64.389999,1495200,62.51843
2015-03-05,64.519997,64.849998,64.25,64.800003,902700,62.916517
2015-03-06,64.129997,64.790001,63.16,63.41,1050300,61.566916
2015-03-09,63.41,64.32,63.040001,64.25,1343200,62.3825
2015-03-10,63.529999,63.91,62.799999,62.860001,983800,61.032903
2015-03-11,63.009998,63.060001,62.02,62.5,1066700,60.683366
2015-03-12,62.900002,64.370003,62.709999,64.190002,1305400,62.324246
2015-03-13,63.990002,63.990002,63.130001,63.759998,1173600,61.906741
2015-03-16,63.98,64.639999,63.439999,64.489998,1362000,62.615522
2015-03-17,64.129997,64.940002,63.939999,64.610001,1573600,62.732037
2015-03-18,64.160004,66.690002,63.419998,66.059998,2340400,64.139888
2015-03-19,65.489998,65.5,63.66,64.379997,1784900,62.508719
2015-03-20,64.440002,64.839996,64.040001,64.639999,3433600,62.761164
2015-03-23,64.589996,64.739998,64.029999,64.089996,946900,62.227147
2015-03-24,64.029999,64.330002,63.630001,64.209999,743800,62.343662
2015-03-25,64.25,64.339996,62.82,62.82,739800,60.994064
2015-03-26,62.299999,63.25,62.290001,62.860001,1265200,61.032903
2015-03-27,62.66,62.66,62.060001,62.389999,1022900,60.576563
2015-03-30,62.700001,63.610001,62.700001,63.529999,765000,61.683427
2015-03-31,63.200001,63.200001,62.299999,62.889999,1184300,61.06203
2015-04-01,62.709999,63.48,61.98,62.990002,1130500,61.159125
2015-04-02,62.900002,64.25,62.639999,63.669998,1315200,61.819357
2015-04-06,63.400002,66.519997,63.279999,65.690002,2001100,63.780647
2015-04-07,65.540001,65.68,64.400002,64.459999,749100,62.586395
2015-04-08,61.18,62.82,60.889999,62.209999,3757400,60.401794
2015-04-09,61.990002,62.540001,61.560001,62.330002,951300,60.518309
2015-04-10,62.580002,62.91,61.93,62.66,765900,60.838715
2015-04-13,61.959999,62.990002,61.950001,62.57,1242700,60.751331
2015-04-14,62.509998,63.849998,62.259998,63.740002,1322600,61.887326
2015-04-15,63.990002,65.260002,63.639999,64.879997,1476800,62.994186
2015-04-16,64.68,65.010002,64.230003,64.639999,906300,62.761164
2015-04-17,63.970001,64.07,63.27,63.59,1182400,61.741684
2015-04-20,64.010002,64.389999,63.439999,64.010002,1353500,62.149478
2015-04-21,62.919998,62.990002,61.490002,61.77,4255100,59.974585
2015-04-22,61.310001,61.310001,59.919998,60.509998,3175500,59.057153
2015-04-23,60.549999,61.68,60.259998,61.299999,2055300,59.828186
2015-04-24,61.16,61.779999,61.080002,61.52,6851900,60.042905
2015-04-27,61.650002,62.900002,61.650002,62.5,1714900,60.999375
2015-04-28,62.27,62.540001,61.869999,62.439999,1089500,60.940814
2015-04-29,62.080002,63.099998,61.66,62.669998,1156100,61.165291
2015-04-30,62.25,62.810001,61.779999,62.150002,1632200,60.65778
2015-05-01,62.490002,62.860001,61.950001,62.130001,1138600,60.63826
2015-05-04,62.310001,62.799999,62.009998,62.369999,940200,60.872495
2015-05-05,62.400002,63.380001,61.709999,61.799999,695100,60.316181
2015-05-06,62.299999,62.41,61.459999,62.0,856500,60.51138
2015-05-07,61.93,62.02,61.330002,61.950001,791700,60.462581
2015-05-08,62.619999,62.880001,62.049999,62.080002,877000,60.589461
2015-05-11,62.189999,62.689999,61.98,62.16,580100,60.667538
2015-05-12,61.98,62.84,61.860001,62.669998,704300,61.165291
2015-05-13,62.869999,63.540001,62.639999,63.240002,1089900,61.721609
2015-05-14,63.689999,64.5,63.689999,64.32,914500,62.775676
2015-05-15,64.32,64.339996,63.650002,64.0,1326800,62.46336
2015-05-18,64.0,64.25,63.740002,64.0,861600,62.46336
2015-05-19,64.110001,64.230003,63.709999,64.050003,943200,62.512162
2015-05-20,64.150002,64.449997,63.77,64.190002,1069200,62.6488
2015-05-21,64.349998,65.980003,64.209999,65.940002,1594800,64.356783
2015-05-22,65.82,65.82,64.620003,65.019997,1269300,63.458866
2015-05-26,64.82,64.900002,63.810001,64.440002,1484100,62.892798
2015-05-27,64.660004,64.839996,64.160004,64.639999,1327500,63.087993
2015-05-28,64.25,64.699997,64.080002,64.480003,608800,62.931838
2015-05-29,64.199997,64.449997,63.860001,64.029999,1833800,62.492638
2015-06-01,64.239998,64.339996,63.400002,63.490002,1009800,61.965607
2015-06-02,63.200001,64.449997,63.110001,63.860001,723000,62.326722
2015-06-03,63.900002,64.43,63.48,63.68,678400,62.151043
2015-06-04,63.240002,63.369999,62.049999,62.16,972200,60.667538
2015-06-05,62.110001,62.41,61.630001,62.380001,609600,60.882257
2015-06-08,62.189999,62.369999,61.509998,61.540001,666900,60.062425
2015-06-09,61.580002,62.189999,61.040001,61.220001,1092900,59.750109
2015-06-10,61.66,62.07,61.360001,61.950001,976400,60.462581
2015-06-11,62.139999,62.25,61.540001,62.189999,737900,60.696817
2015-06-12,62.07,62.290001,61.77,62.09,802900,60.599219
2015-06-15,61.639999,61.75,60.869999,61.07,856000,59.603709
2015-06-16,60.939999,61.599998,60.650002,61.59,582800,60.111224
2015-06-17,61.630001,61.830002,60.790001,61.299999,1017800,59.828186
2015-06-18,61.560001,61.950001,61.240002,61.73,916300,60.247862
2015-06-19,61.5,61.759998,61.23,61.41,1040500,59.935546
2015-06-22,61.860001,62.209999,61.490002,62.150002,1187700,60.65778
2015-06-23,62.130001,62.869999,62.009998,62.82,843300,61.311691
2015-06-24,62.66,63.98,62.529999,63.799999,2191000,62.268161
2015-06-25,63.73,64.019997,63.18,63.68,3015300,62.151043
2015-06-26,63.779999,63.959999,63.41,63.75,1743300,62.219362
2015-06-29,63.119999,64.589996,63.009998,64.43,3966600,62.883036
2015-06-30,67.650002,69.360001,67.010002,68.75,6779100,67.099312
2015-07-01,69.019997,69.650002,68.330002,68.709999,2154500,67.060272
2015-07-02,68.989998,69.080002,67.690002,67.940002,1401700,66.308763
2015-07-06,67.150002,67.779999,65.800003,66.050003,2183000,64.464142
2015-07-07,66.050003,66.529999,64.809998,66.459999,1733800,64.864294
2015-07-08,65.959999,66.230003,64.949997,65.169998,782600,63.605266
2015-07-09,65.949997,66.190002,64.529999,64.550003,1030700,63.000157
2015-07-10,65.220001,65.360001,63.880001,63.900002,1512000,62.365762
2015-07-13,64.589996,65.25,63.950001,65.169998,937700,63.605266
2015-07-14,65.169998,65.629997,65.089996,65.300003,644500,63.73215
2015-07-15,65.110001,65.480003,63.43,63.700001,1974900,62.170564
2015-07-16,64.309998,64.620003,63.810001,64.379997,965700,62.834233
2015-07-17,64.18,64.389999,63.400002,63.830002,1103100,62.297443
2015-07-20,63.77,64.32,63.299999,64.080002,1848600,62.541441
2015-07-21,62.0,62.509998,60.740002,61.599998,2929000,60.120982
2015-07-22,60.529999,61.490002,60.529999,61.110001,1780500,59.9542
2015-07-23,61.040001,62.060001,60.849998,61.869999,1480400,60.699824
2015-07-24,61.75,61.860001,60.52,60.84,1487200,59.689306
2015-07-27,60.330002,60.330002,58.27,58.75,2985500,57.638835
2015-07-28,59.09,59.5,58.57,59.450001,1180700,58.325596
2015-07-29,59.5,60.970001,59.389999,60.799999,925900,59.650062
2015-07-30,60.73,60.860001,60.169998,60.740002,794200,59.591199
2015-07-31,61.049999,61.189999,60.439999,60.810001,1331800,59.659875
2015-08-03,60.66,60.849998,59.84,60.209999,720600,59.07122
2015-08-04,60.5,60.689999,59.82,59.919998,869800,58.786704
2015-08-05,60.720001,61.57,60.389999,60.860001,736200,59.708928
2015-08-06,60.950001,61.259998,60.459999,60.970001,827600,59.816848
2015-08-07,60.950001,61.59,60.830002,61.139999,797300,59.983631
2015-08-10,61.709999,62.450001,61.43,62.369999,657800,61.190367
2015-08-11,61.580002,61.869999,60.830002,61.099998,565800,59.944387
2015-08-12,60.630001,61.470001,60.130001,61.290001,515300,60.130796
2015-08-13,61.02,62.119999,60.77,61.200001,375400,60.042498
2015-08-14,61.169998,61.720001,60.98,61.669998,409400,60.503606
2015-08-17,62.779999,63.459999,61.099998,62.599998,2094900,61.416017
2015-08-18,62.23,62.68,61.689999,62.27,820600,61.09226
2015-08-19,61.849998,61.970001,60.220001,60.759998,822000,59.610817
2015-08-20,60.32,60.439999,58.880001,58.900002,906000,57.785999
2015-08-21,58.459999,58.689999,57.009998,57.029999,1210300,55.951365
2015-08-24,52.82,56.389999,52.34,54.650002,1711800,53.616382
2015-08-25,55.82,55.860001,52.959999,52.990002,1531100,51.987778
2015-08-26,54.369999,54.419998,53.009998,54.27,1921900,53.243568
2015-08-27,55.099998,56.52,54.860001,55.75,1509300,54.695575
2015-08-28,55.59,56.330002,55.540001,55.970001,966600,54.911416
2015-08-31,55.84,55.970001,54.889999,55.290001,1226600,54.244276
2015-09-01,56.290001,56.290001,53.09,53.490002,1235800,52.478321
2015-09-02,54.169998,54.970001,52.82,53.849998,1062400,52.831509
2015-09-03,53.869999,54.669998,53.799999,54.23,803500,53.204323
2015-09-04,53.349998,53.630001,52.939999,53.189999,643100,52.183992
2015-09-08,54.32,54.700001,53.529999,54.580002,763100,53.547706
2015-09-09,55.18,55.48,53.939999,54.080002,879900,53.057163
2015-09-10,54.049999,54.970001,53.259998,54.209999,992500,53.184701
2015-09-11,54.41,54.98,53.66,54.41,1089600,53.380919
2015-09-14,54.299999,55.23,53.369999,53.490002,852800,52.478321
2015-09-15,53.630001,54.43,53.299999,54.040001,1278500,53.017918
2015-09-16,54.240002,55.080002,54.009998,54.880001,655200,53.842031
2015-09-17,54.689999,54.84,53.080002,53.209999,1579100,52.203615
2015-09-18,52.630001,52.630001,50.889999,51.0,2187500,50.035414
2015-09-21,51.139999,51.43,50.360001,50.459999,2553000,49.505627
2015-09-22,50.560001,51.32,49.75,51.27,2016700,50.300308
2015-09-23,51.41,51.610001,50.48,50.580002,1443800,49.62336
2015-09-24,49.919998,51.310001,49.439999,51.07,1714700,50.10409
2015-09-25,51.549999,52.299999,51.470001,51.98,1692200,50.996879
2015-09-28,51.470001,51.830002,51.0,51.27,1764600,50.300308
2015-09-29,51.630001,52.169998,50.509998,50.790001,1206500,49.829387
2015-09-30,51.119999,51.400002,49.98,51.040001,1946800,50.074659
2015-10-01,51.080002,51.5,49.330002,49.549999,2056300,48.612838
2015-10-02,49.119999,51.349998,48.439999,51.349998,1515100,50.378793
2015-10-05,51.919998,54.900002,51.880001,54.509998,2111300,53.479026
2015-10-06,54.68,55.779999,54.150002,54.360001,2066600,53.331866
2015-10-07,54.639999,56.389999,53.630001,55.189999,3070500,54.146165
2015-10-08,55.169998,57.549999,54.970001,57.529999,2270700,56.441908
2015-10-09,57.349998,58.099998,56.709999,57.150002,1501500,56.069098
2015-10-12,57.02,57.380001,56.59,56.880001,1100500,55.804204
2015-10-13,56.400002,58.0,56.080002,56.290001,1465000,55.225363
2015-10-14,55.919998,55.919998,54.720001,55.48,1596900,54.430681
2015-10-15,55.650002,56.68,54.73,56.650002,1981900,55.578555
2015-10-16,56.209999,56.209999,54.880001,55.57,2099400,54.518979
2015-10-19,55.169998,56.470001,54.549999,55.209999,2635200,54.165788
2015-10-20,57.400002,57.400002,53.549999,54.380001,3046600,53.351488
2015-10-21,54.349998,55.709999,52.040001,53.959999,2909500,53.252797
2015-10-22,54.099998,56.330002,54.02,55.669998,3058500,54.940384
2015-10-23,55.84,56.610001,55.470001,55.790001,1916700,55.058814
2015-10-26,55.799999,56.240002,54.650002,55.02,1219500,54.298906
2015-10-27,54.720001,55.130001,53.82,54.610001,1662600,53.894279
2015-10-28,54.650002,55.77,54.349998,54.849998,1790600,54.131132
2015-10-29,54.5,55.549999,54.419998,55.34,1085700,54.614711
2015-10-30,55.380001,56.16,55.169998,55.919998,2386700,55.187108
2015-11-02,55.860001,57.52,55.68,56.860001,1270200,56.114791
2015-11-03,56.779999,58.77,56.779999,58.459999,1582500,57.69382
2015-11-04,58.709999,59.43,58.25,58.669998,1682000,57.901066
2015-11-05,58.369999,59.689999,58.130001,59.400002,1859100,58.621502
2015-11-06,58.950001,59.389999,56.880001,57.259998,1844700,56.509546
2015-11-09,57.0,57.200001,55.669998,56.310001,1712700,55.572
2015-11-10,56.060001,56.990002,55.91,56.98,1160900,56.233217
2015-11-11,57.23,57.349998,56.48,56.740002,966300,55.996364
2015-11-12,55.77,56.34,54.41,54.450001,1707900,53.736376
2015-11-13,54.52,55.470001,54.259998,54.880001,1388500,54.160741
2015-11-16,55.09,56.060001,55.09,55.549999,1287800,54.821958
2015-11-17,55.77,55.799999,54.650002,54.900002,1135800,54.180479
2015-11-18,55.299999,56.360001,55.16,56.25,1774800,55.512785
2015-11-19,56.310001,56.939999,55.970001,56.77,732000,56.02597
2015-11-20,57.110001,57.439999,56.48,56.68,699100,55.937149
2015-11-23,56.700001,57.419998,56.310001,56.439999,661600,55.700293
2015-11-24,56.279999,56.790001,56.060001,56.540001,698200,55.798985
2015-11-25,56.549999,56.91,56.16,56.18,703500,55.443703
2015-11-27,55.939999,56.630001,55.740002,56.389999,500500,55.650949
2015-11-30,56.299999,56.93,55.950001,56.700001,1346400,55.956888
2015-12-01,56.959999,57.709999,56.419998,57.080002,1693000,56.331909
2015-12-02,56.810001,57.029999,55.790001,56.009998,1752600,55.275929
2015-12-03,55.68,56.259998,55.400002,55.830002,2229800,55.098291
2015-12-04,55.900002,56.439999,55.389999,55.830002,2350000,55.098291
2015-12-07,55.549999,55.75,54.779999,54.98,975500,54.259429
2015-12-08,54.23,54.599998,52.400002,52.619999,1643200,51.930359
2015-12-09,52.310001,53.290001,52.07,52.5,817100,51.811932
2015-12-10,52.709999,53.759998,52.389999,53.27,1193800,52.571841
2015-12-11,52.5,52.540001,51.5,51.73,1485000,51.052024
2015-12-14,51.630001,52.299999,51.139999,52.25,1645700,51.565209
2015-12-15,52.610001,52.759998,50.779999,50.84,1591800,50.173689
2015-12-16,51.360001,52.07,51.02,51.779999,1322800,51.101368
2015-12-17,51.799999,52.279999,49.580002,49.580002,2230800,48.930204
2015-12-18,49.16,49.549999,48.139999,48.209999,3066400,47.578157
2015-12-21,48.529999,49.310001,48.220001,48.639999,3282600,48.002521
2015-12-22,48.790001,49.369999,48.360001,49.259998,1812100,48.614394
2015-12-23,49.560001,50.52,49.43,50.389999,2012400,49.729586
2015-12-24,50.360001,50.669998,50.119999,50.279999,396800,49.621027
2015-12-28,50.02,50.209999,49.419998,49.599998,586700,48.949939
2015-12-29,50.0,50.630001,49.669998,50.48,1336200,49.818406
2015-12-30,50.16,50.669998,49.860001,50.0,810200,49.344698
2015-12-31,49.720001,50.040001,49.48,49.529999,723600,48.880856
2016-01-04,48.630001,49.349998,48.18,49.279999,1826300,48.634133
2016-01-05,49.18,49.560001,48.23,48.860001,787600,48.219639
2016-01-06,47.869999,48.529999,47.189999,47.740002,1123800,47.114319
2016-01-07,46.669998,47.259998,46.27,46.48,1642000,45.87083
2016-01-08,46.77,46.990002,45.580002,45.639999,2436600,45.041839
2016-01-11,46.169998,46.279999,44.830002,45.5,1910600,44.903675
2016-01-12,46.139999,46.259998,45.080002,46.119999,1695700,45.515548
2016-01-13,46.34,47.0,44.970001,45.07,1617800,44.47931
2016-01-14,45.299999,46.0,44.5,45.509998,1679100,44.913542
2016-01-15,44.27,45.049999,43.990002,44.619999,2038400,44.035207
2016-01-19,45.330002,45.759998,43.540001,44.080002,1089100,43.502287
2016-01-20,43.259998,43.52,42.0,42.990002,2255700,42.426573
2016-01-21,43.220001,43.689999,42.52,43.380001,2347300,42.811461
2016-01-22,44.259998,45.27,43.360001,44.099998,2003500,43.522022
2016-01-25,43.990002,44.400002,43.509998,43.580002,1944000,43.00884
2016-01-26,44.099998,45.540001,43.790001,45.310001,1641400,44.716166
2016-01-27,44.689999,46.27,44.650002,45.119999,1640800,44.855342
2016-01-28,46.099998,46.32,44.66,45.470001,1696000,45.203291
2016-01-29,45.709999,47.130001,45.470001,47.119999,2168400,46.84361
2016-02-01,46.57,46.950001,45.950001,46.630001,1525100,46.356487
2016-02-02,45.470001,46.240002,44.029999,44.599998,2698600,44.338391
2016-02-03,45.23,45.540001,43.709999,45.450001,2017400,45.183408
2016-02-04,45.52,48.099998,45.52,46.810001,3015700,46.535431
2016-02-05,46.560001,46.98,45.77,46.25,1924200,45.978714
2016-02-08,45.73,46.049999,44.779999,45.630001,2895800,45.362352
2016-02-09,45.0,46.169998,44.880001,45.200001,2823400,44.934874
2016-02-10,44.84,44.98,42.869999,42.880001,2573400,42.628483
2016-02-11,42.189999,43.549999,41.57,43.080002,1844900,42.82731
2016-02-12,43.720001,45.0,43.34,44.400002,1050100,44.139567
2016-02-16,44.900002,45.970001,44.560001,45.740002,2717400,45.471708
2016-02-17,46.59,47.619999,45.919998,47.490002,1281200,47.211443
2016-02-18,47.380001,48.52,47.119999,48.27,2304500,47.986866
2016-02-19,47.869999,48.290001,47.509998,48.009998,2085300,47.728389
2016-02-22,48.799999,49.59,48.73,49.130001,834600,48.841822
2016-02-23,48.849998,49.48,47.689999,47.740002,898700,47.459976
2016-02-24,47.23,47.959999,46.509998,47.880001,1368000,47.599155
2016-02-25,47.860001,48.27,46.599998,47.900002,1354100,47.619038
2016-02-26,48.220001,48.869999,47.939999,48.540001,1054000,48.255283
2016-02-29,48.73,48.93,47.709999,47.709999,885800,47.43015
2016-03-01,48.27,49.299999,47.82,49.16,1251500,48.871645
2016-03-02,48.990002,50.639999,48.77,50.610001,1733000,50.313141
2016-03-03,50.599998,51.110001,50.240002,50.880001,1284700,50.581558
2016-03-04,50.810001,51.25,50.23,50.540001,2075800,50.243552
2016-03-07,50.330002,52.060001,50.25,51.880001,995100,51.575692
2016-03-08,51.169998,51.419998,49.82,49.93,1089000,49.637129
2016-03-09,50.220001,50.540001,49.790001,50.200001,1039200,49.905546
2016-03-10,50.299999,50.869999,48.869999,49.48,1443200,49.189768
2016-03-11,50.139999,50.790001,49.650002,50.400002,1394900,50.104374
2016-03-14,50.099998,51.18,50.080002,50.580002,1487000,50.283318
2016-03-15,49.990002,50.400002,49.299999,50.25,943600,49.955252
2016-03-16,50.220001,52.009998,50.099998,51.75,1324000,51.446453
2016-03-17,51.990002,53.869999,51.669998,53.810001,1867200,53.494372
2016-03-18,54.119999,54.389999,53.650002,53.799999,2119300,53.484428
2016-03-21,53.619999,54.290001,53.490002,54.060001,794100,53.742905
2016-03-22,53.720001,54.32,53.470001,53.950001,627100,53.63355
2016-03-23,53.790001,53.790001,52.799999,52.939999,867700,52.629472
2016-03-24,52.450001,52.740002,51.790001,52.650002,1315700,52.341176
2016-03-28,52.66,52.869999,52.02,52.650002,1029500,52.341176
2016-03-29,52.290001,53.43,51.889999,53.41,1630800,53.096716
2016-03-30,53.779999,54.139999,53.52,54.07,1012300,53.752845
2016-03-31,54.09,54.540001,54.009998,54.259998,1228400,53.941729
2016-04-01,53.630001,53.91,52.869999,53.549999,1420900,53.235895
2016-04-04,53.48,53.630001,52.880001,53.130001,1205300,52.81836
2016-04-05,52.779999,52.779999,51.290001,51.360001,1618700,51.058742
2016-04-06,51.419998,52.240002,50.369999,51.18,1701400,50.879797
2016-04-07,51.169998,51.310001,50.610001,50.700001,1767300,50.402613
2016-04-08,51.450001,52.18,51.389999,51.509998,1099900,51.20786
2016-04-11,51.869999,52.34,51.599998,51.700001,621100,51.396748
2016-04-12,51.93,53.299999,51.93,53.110001,963900,52.798477
2016-04-13,53.689999,55.080002,53.529999,55.02,1191400,54.697273
2016-04-14,55.360001,55.66,54.779999,55.310001,1209900,54.985573
2016-04-15,55.220001,55.360001,54.93,55.110001,887100,54.786746
2016-04-18,54.630001,55.450001,54.450001,55.169998,1193900,54.846391
2016-04-19,55.650002,56.459999,55.279999,56.259998,903000,55.929998
2016-04-20,55.830002,56.650002,55.610001,56.389999,992800,56.389999
2016-04-21,56.389999,56.830002,56.009998,56.439999,902100,56.439999
2016-04-22,56.529999,57.43,56.529999,57.279999,1042600,57.279999
2016-04-25,56.939999,57.25,55.93,56.130001,1846300,56.130001
2016-04-26,57.369999,58.330002,55.23,58.299999,2405000,58.299999
2016-04-27,59.91,62.080002,58.900002,59.939999,3749900,59.939999
2016-04-28,59.330002,59.73,58.509998,58.689999,1267000,58.689999
2016-04-29,58.580002,59.119999,57.830002,58.080002,2583700,58.080002
2016-05-02,57.740002,59.139999,57.450001,58.990002,1554100,58.990002
2016-05-03,58.290001,58.310001,57.689999,57.990002,1200500,57.990002
2016-05-04,57.630001,58.060001,56.490002,56.880001,728500,56.880001
2016-05-05,57.32,57.610001,56.720001,56.900002,1037700,56.900002
2016-05-06,56.73,58.150002,56.48,58.139999,1350600,58.139999
2016-05-09,57.959999,58.189999,57.330002,57.52,1631400,57.52
2016-05-10,57.860001,58.419998,57.619999,58.310001,1366100,58.310001
2016-05-11,58.419998,59.400002,57.939999,58.900002,1150700,58.900002
2016-05-12,59.299999,59.84,58.549999,59.220001,1446000,59.220001
2016-05-13,59.139999,59.540001,57.540001,57.650002,1106500,57.650002
2016-05-16,57.799999,59.119999,57.66,58.57,1324500,58.57
2016-05-17,58.32,59.09,57.990002,58.169998,876900,58.169998
2016-05-18,57.900002,59.419998,57.630001,59.27,2288500,59.27
2016-05-19,58.66,58.77,57.669998,58.360001,2136200,58.360001
2016-05-20,58.75,59.470001,58.290001,58.48,1036500,58.48
2016-05-23,58.400002,59.509998,58.09,59.310001,1064500,59.310001
2016-05-24,59.68,60.32,59.349998,60.080002,988900,60.080002
2016-05-25,60.540001,61.419998,60.400002,61.349998,1153600,61.349998
2016-05-26,61.549999,62.130001,60.77,60.84,1168100,60.84
2016-05-27,60.82,60.91,60.25,60.610001,838600,60.610001
2016-05-31,60.639999,60.91,60.009998,60.240002,1036000,60.240002
2016-06-01,59.720001,60.220001,58.990002,60.189999,1281300,60.189999
2016-06-02,60.130001,63.389999,59.689999,60.75,4318000,60.75
2016-06-03,60.68,60.689999,59.720001,60.0,1398800,60.0
2016-06-06,60.380001,60.810001,59.880001,60.720001,2118600,60.720001
2016-06-07,60.939999,61.529999,60.599998,61.07,1682200,61.07
2016-06-08,61.299999,61.77,60.75,60.939999,1273900,60.939999
2016-06-09,60.529999,60.560001,59.860001,60.16,1028700,60.16
2016-06-10,60.110001,60.57,58.93,59.380001,1128000,59.380001
2016-06-13,59.029999,59.220001,58.48,58.529999,987200,58.529999
