Date,Open_OMC,High_OMC,Low_OMC,Close_OMC,Volume_OMC,AdjClose_OMC
2015-01-08,74.940002,75.68,74.879997,75.5,1169700,72.531359
2015-01-09,75.669998,75.699997,74.68,74.839996,823000,71.897306
2015-01-12,75.120003,75.190002,74.07,74.400002,830500,71.474612
2015-01-13,75.040001,75.730003,73.5,74.43,1168700,71.503431
2015-01-14,73.68,74.739998,73.279999,74.68,1304000,71.743601
2015-01-15,73.889999,74.459999,73.050003,73.150002,1805500,70.273761
2015-01-16,72.5,73.629997,72.5,73.580002,1918700,70.686854
2015-01-20,73.599998,73.910004,72.900002,73.739998,1438900,70.840559
2015-01-21,73.449997,74.68,73.349998,74.629997,1292800,71.695564
2015-01-22,75.029999,75.709999,74.349998,75.440002,1299500,72.47372
2015-01-23,75.519997,75.68,74.279999,74.360001,1129500,71.436184
2015-01-26,74.480003,74.849998,73.709999,74.589996,748900,71.657136
2015-01-27,73.980003,74.5,73.330002,73.779999,1118200,70.878987
2015-01-28,74.339996,74.449997,73.010002,73.360001,1735000,70.475503
2015-01-29,73.32,74.410004,72.580002,74.190002,1081400,71.27287
2015-01-30,73.449997,73.889999,72.660004,72.800003,1361600,69.937525
2015-02-02,73.139999,73.529999,71.980003,73.150002,1737800,70.273761
2015-02-03,73.690002,74.269997,73.349998,74.239998,1042200,71.320899
2015-02-04,74.220001,74.860001,73.919998,74.080002,1062200,71.167194
2015-02-05,74.139999,75.459999,73.860001,75.239998,1572400,72.28158
2015-02-06,75.150002,75.550003,74.620003,74.870003,1097300,71.926133
2015-02-09,74.220001,75.959999,74.220001,75.809998,2551900,72.829167
2015-02-10,75.779999,75.809998,72.260002,75.190002,4407800,72.23355
2015-02-11,74.860001,75.889999,74.370003,75.629997,2693000,72.656244
2015-02-12,76.019997,76.910004,75.760002,76.470001,1506600,73.46322
2015-02-13,76.639999,77.639999,76.5,77.559998,1814500,74.510358
2015-02-17,77.410004,77.639999,77.0,77.199997,1318900,74.164512
2015-02-18,77.279999,77.68,77.190002,77.330002,1020800,74.289405
2015-02-19,77.489998,77.919998,77.309998,77.900002,888100,74.836993
2015-02-20,77.800003,77.970001,77.080002,77.940002,1257600,74.875421
2015-02-23,78.0,78.169998,77.480003,77.830002,951200,74.769745
2015-02-24,77.660004,78.290001,77.529999,78.129997,943000,75.057945
2015-02-25,77.919998,79.199997,77.919998,79.150002,1689300,76.037843
2015-02-26,79.150002,80.529999,78.940002,80.199997,2486200,77.046553
2015-02-27,80.199997,80.370003,79.360001,79.540001,1310300,76.412508
2015-03-02,79.559998,80.980003,79.540001,80.519997,1596200,77.35397
2015-03-03,80.480003,80.839996,79.669998,79.940002,1235900,76.796781
2015-03-04,79.839996,79.849998,78.669998,79.080002,1069200,75.970596
2015-03-05,79.050003,79.220001,77.93,78.300003,844300,75.699895
2015-03-06,77.919998,78.220001,76.860001,77.110001,1176500,74.549409
2015-03-09,77.410004,77.809998,77.040001,77.68,744800,75.100481
2015-03-10,77.010002,77.18,76.410004,76.559998,961000,74.01767
2015-03-11,76.809998,76.889999,76.129997,76.360001,913100,73.824314
2015-03-12,76.599998,77.860001,76.419998,77.699997,878800,75.119813
2015-03-13,77.610001,77.660004,76.489998,77.059998,803600,74.501066
2015-03-16,77.559998,78.199997,77.160004,77.989998,902900,75.400184
2015-03-17,77.519997,77.779999,76.949997,77.139999,712700,74.578411
2015-03-18,77.129997,78.550003,76.480003,78.129997,809700,75.535534
2015-03-19,78.040001,78.300003,77.610001,78.230003,645200,75.63222
2015-03-20,78.589996,78.949997,78.279999,78.309998,1431500,75.709558
2015-03-23,78.349998,78.940002,78.32,78.470001,822400,75.864248
2015-03-24,78.370003,78.760002,77.989998,77.989998,759600,75.400184
2015-03-25,78.169998,78.339996,77.190002,77.25,1171600,74.684759
2015-03-26,77.0,77.260002,76.559998,76.849998,1226700,74.298041
2015-03-27,76.879997,77.339996,76.779999,77.019997,666500,74.462394
2015-03-30,77.309998,78.190002,77.309998,78.040001,816000,75.448527
2015-03-31,77.900002,78.650002,77.610001,77.980003,1030400,75.390521
2015-04-01,77.360001,77.809998,76.790001,77.68,1297100,75.100481
2015-04-02,77.809998,78.889999,77.540001,78.720001,996100,76.105946
2015-04-06,78.93,79.110001,78.419998,79.019997,886500,76.39598
2015-04-07,78.870003,79.040001,78.269997,78.269997,1267000,75.670885
2015-04-08,78.330002,79.279999,78.160004,78.910004,1399400,76.289639
2015-04-09,78.779999,78.980003,77.910004,78.120003,2002300,75.525872
2015-04-10,78.099998,78.660004,77.790001,78.620003,913100,76.009268
2015-04-13,77.980003,78.139999,77.230003,77.419998,1606600,74.849112
2015-04-14,77.389999,77.959999,76.970001,77.949997,1662300,75.361511
2015-04-15,78.110001,78.209999,77.239998,77.389999,1591900,74.82011
2015-04-16,77.400002,77.879997,77.040001,77.389999,1507700,74.82011
2015-04-17,77.0,77.169998,76.459999,76.940002,1612800,74.385056
2015-04-20,77.349998,78.360001,77.18,77.879997,2419000,75.293836
2015-04-21,77.739998,77.870003,76.449997,76.639999,1815200,74.095015
2015-04-22,76.639999,78.099998,76.18,77.860001,2102600,75.274504
2015-04-23,77.809998,78.279999,77.330002,77.800003,1024900,75.216498
2015-04-24,77.959999,77.989998,76.919998,77.5,1517500,74.926458
2015-04-27,77.620003,78.010002,77.239998,77.260002,1638300,74.694429
2015-04-28,77.239998,77.510002,76.279999,76.349998,1488800,73.814644
2015-04-29,76.209999,76.440002,75.599998,76.239998,1819300,73.708296
2015-04-30,76.199997,76.43,75.370003,75.760002,1509500,73.24424
2015-05-01,76.220001,76.870003,75.970001,76.75,1031600,74.201363
2015-05-04,76.989998,77.389999,76.809998,77.07,819400,74.510736
2015-05-05,76.82,77.239998,76.25,76.269997,1225900,73.737299
2015-05-06,76.349998,76.839996,75.400002,75.739998,1348900,73.2249
2015-05-07,76.269997,76.629997,75.779999,76.290001,1250400,73.756639
2015-05-08,77.110001,78.010002,76.889999,77.089996,931000,74.530069
2015-05-11,77.139999,77.809998,76.889999,76.889999,1020100,74.336713
2015-05-12,76.419998,76.629997,75.82,76.419998,773500,73.882319
2015-05-13,76.459999,77.029999,76.400002,76.760002,809100,74.211033
2015-05-14,77.269997,77.839996,76.870003,77.790001,1091400,75.206828
2015-05-15,77.870003,78.129997,77.760002,78.129997,1836300,75.535534
2015-05-18,78.0,78.349998,77.949997,78.019997,1246300,75.429187
2015-05-19,78.290001,78.599998,77.730003,77.790001,1210500,75.206828
2015-05-20,77.970001,78.279999,77.330002,77.57,1090600,74.994133
2015-05-21,77.639999,77.93,77.379997,77.589996,864200,75.013465
2015-05-22,77.519997,77.980003,76.889999,76.970001,1124000,74.414058
2015-05-26,76.790001,76.830002,75.300003,75.510002,1665700,73.002542
2015-05-27,75.779999,75.970001,75.309998,75.629997,1780500,73.118552
2015-05-28,75.559998,75.599998,75.089996,75.370003,1103200,72.867191
2015-05-29,75.18,75.300003,74.050003,74.529999,2347900,72.055081
2015-06-01,74.769997,75.110001,73.959999,74.690002,1260800,72.209772
2015-06-02,74.43,75.080002,74.25,74.610001,958500,72.132426
2015-06-03,74.910004,75.309998,74.580002,74.970001,665000,72.480472
2015-06-04,74.620003,74.779999,73.940002,73.980003,906700,71.523349
2015-06-05,73.879997,74.050003,73.279999,73.57,1451200,71.126961
2015-06-08,73.370003,73.68,73.290001,73.370003,1285400,70.933605
2015-06-09,73.239998,73.260002,72.400002,72.809998,1176200,70.392196
2015-06-10,72.660004,73.370003,72.57,73.209999,1242700,71.268329
2015-06-11,73.25,73.43,72.980003,73.120003,624300,71.18072
2015-06-12,72.769997,72.849998,72.279999,72.5,1117300,70.577161
2015-06-15,71.769997,72.120003,71.57,71.720001,1274400,69.817849
2015-06-16,71.769997,72.379997,71.550003,72.330002,1152500,70.411671
2015-06-17,72.5,72.93,72.330002,72.620003,814400,70.693981
2015-06-18,72.690002,73.440002,72.629997,72.75,1641600,70.82053
2015-06-19,72.470001,72.510002,71.940002,72.150002,1720000,70.236445
2015-06-22,72.470001,73.029999,72.470001,72.769997,1088800,70.839997
2015-06-23,72.849998,72.860001,71.849998,71.849998,1011100,69.944398
2015-06-24,71.660004,71.980003,70.940002,70.940002,905400,69.058537
2015-06-25,71.230003,71.309998,70.379997,70.620003,1303900,68.747025
2015-06-26,70.849998,71.239998,70.690002,70.839996,1261400,68.961184
2015-06-29,70.419998,70.68,69.199997,69.199997,1602900,67.36468
2015-06-30,69.489998,69.93,69.019997,69.489998,1652300,67.64699
2015-07-01,70.489998,71.5,69.849998,69.900002,1343700,68.046119
2015-07-02,70.059998,70.360001,69.099998,69.360001,1702700,67.52044
2015-07-06,69.230003,69.349998,68.75,69.260002,1906900,67.423094
2015-07-07,69.389999,70.599998,68.970001,70.529999,1747200,68.659408
2015-07-08,70.050003,70.379997,69.43,69.760002,1996200,67.909833
2015-07-09,70.830002,71.389999,70.779999,70.989998,2288900,69.107207
2015-07-10,71.949997,72.879997,71.870003,72.690002,2403000,70.762124
2015-07-13,73.120003,73.120003,72.400002,72.650002,1884400,70.723184
2015-07-14,72.589996,72.889999,72.449997,72.650002,1492100,70.723184
2015-07-15,73.160004,73.470001,72.599998,73.0,2843000,71.0639
2015-07-16,73.330002,73.639999,72.980003,73.449997,1623900,71.501962
2015-07-17,73.599998,73.839996,73.370003,73.800003,2250400,71.842685
2015-07-20,73.699997,74.18,73.410004,74.059998,3645300,72.095784
2015-07-21,74.300003,74.559998,71.589996,73.160004,4082300,71.21966
2015-07-22,73.07,73.739998,72.510002,73.699997,2064000,71.745331
2015-07-23,74.129997,74.510002,72.879997,73.040001,1795300,71.10284
2015-07-24,73.019997,73.110001,71.830002,71.839996,1255600,69.934662
2015-07-27,71.589996,72.0,70.980003,71.470001,1662200,69.574479
2015-07-28,71.800003,72.519997,71.209999,72.410004,1479300,70.489551
2015-07-29,72.559998,73.309998,72.080002,73.199997,1329000,71.258592
2015-07-30,72.959999,73.150002,72.160004,72.879997,964800,70.94708
2015-07-31,73.230003,73.419998,72.800003,73.080002,983200,71.14178
2015-08-03,73.139999,73.169998,72.349998,72.720001,1181700,70.791327
2015-08-04,72.75,73.300003,72.510002,72.779999,962200,70.849733
2015-08-05,73.019997,74.07,72.989998,73.940002,1982800,71.978972
2015-08-06,73.870003,73.889999,71.190002,72.269997,2155200,70.353257
2015-08-07,72.059998,72.620003,71.68,72.459999,1386800,70.538221
2015-08-10,73.169998,74.099998,73.139999,73.989998,1655400,72.027641
2015-08-11,73.220001,74.019997,72.68,72.870003,1222400,70.93735
2015-08-12,72.470001,73.089996,71.300003,73.0,1210900,71.0639
2015-08-13,73.18,73.459999,72.669998,73.110001,948300,71.170983
2015-08-14,73.0,73.739998,72.910004,73.57,1099300,71.618782
2015-08-17,73.0,73.910004,72.949997,73.870003,635200,71.910828
2015-08-18,73.650002,73.879997,73.209999,73.260002,858300,71.317006
2015-08-19,72.959999,73.199997,72.019997,72.550003,1189200,70.625838
2015-08-20,71.889999,71.910004,70.32,70.400002,1839900,68.532858
2015-08-21,69.650002,70.449997,68.82,68.910004,1965000,67.082378
2015-08-24,65.650002,68.209999,64.309998,66.800003,3091100,65.028339
2015-08-25,68.510002,68.580002,66.099998,66.160004,2143000,64.405313
2015-08-26,67.489998,67.610001,65.760002,67.419998,1882200,65.63189
2015-08-27,68.089996,68.519997,66.57,67.790001,1871500,65.99208
2015-08-28,67.510002,68.0,67.190002,67.739998,1379100,65.943403
2015-08-31,67.589996,67.949997,66.949997,66.980003,1234600,65.203565
2015-09-01,65.589996,66.419998,64.800003,65.169998,1708900,63.441565
2015-09-02,66.010002,66.470001,65.010002,66.459999,1301300,64.697352
2015-09-03,66.709999,67.519997,66.529999,66.839996,1228400,65.067271
2015-09-04,65.940002,66.519997,65.650002,66.040001,1712800,64.288493
2015-09-08,67.279999,68.07,67.07,68.050003,816300,66.245186
2015-09-09,68.550003,68.580002,66.940002,67.059998,835400,65.281438
2015-09-10,66.940002,67.93,66.599998,67.400002,922300,65.612424
2015-09-11,67.18,67.690002,66.889999,67.660004,743100,65.86553
2015-09-14,67.699997,67.739998,66.830002,67.150002,808000,65.369054
2015-09-15,67.5,68.419998,67.050003,68.209999,1137400,66.400939
2015-09-16,68.550003,69.989998,68.379997,69.68,1890800,67.831953
2015-09-17,69.690002,69.970001,68.800003,69.059998,1828700,67.228394
2015-09-18,67.800003,68.510002,67.18,67.360001,2360200,66.051703
2015-09-21,67.720001,68.110001,67.349998,67.650002,1318000,66.336071
2015-09-22,66.709999,67.089996,66.400002,66.779999,1241600,65.482966
2015-09-23,66.720001,66.970001,66.25,66.82,1102300,65.52219
2015-09-24,66.419998,66.699997,65.839996,66.379997,1023200,65.090734
2015-09-25,66.730003,67.279999,65.440002,65.739998,1170700,64.463165
2015-09-28,65.510002,65.720001,64.419998,64.790001,1479100,63.531619
2015-09-29,64.919998,65.089996,64.120003,64.849998,1408500,63.590451
2015-09-30,65.580002,66.040001,65.279999,65.900002,2323800,64.620061
2015-10-01,65.900002,66.139999,64.440002,65.910004,3472000,64.629868
2015-10-02,64.870003,68.040001,64.870003,68.0,1552800,66.679272
2015-10-05,68.300003,68.970001,68.300003,68.75,1293200,67.414705
2015-10-06,68.900002,69.040001,68.190002,68.68,1528000,67.346065
2015-10-07,69.110001,70.029999,68.989998,69.93,1195500,68.571787
2015-10-08,69.43,71.169998,69.43,70.949997,1192200,69.571973
2015-10-09,70.879997,71.220001,70.470001,70.940002,1106600,69.562172
2015-10-12,71.120003,71.389999,70.709999,71.099998,607200,69.719061
2015-10-13,70.809998,71.459999,70.580002,70.919998,843500,69.542557
2015-10-14,71.0,71.580002,70.620003,70.870003,927300,69.493532
2015-10-15,70.989998,72.209999,70.809998,71.709999,2380000,70.317214
2015-10-16,72.029999,72.739998,71.809998,72.18,1872100,70.778086
2015-10-19,72.0,72.599998,71.400002,72.230003,1657200,70.827118
2015-10-20,72.75,73.800003,71.099998,72.360001,3965900,70.954591
2015-10-21,72.860001,73.400002,72.470001,72.809998,1822600,71.395847
2015-10-22,73.019997,74.730003,73.019997,74.349998,2570900,72.905938
2015-10-23,74.879997,75.120003,73.540001,73.739998,2000000,72.307785
2015-10-26,73.839996,74.620003,73.43,74.550003,1042700,73.102058
2015-10-27,74.269997,74.980003,73.830002,74.919998,1610600,73.464867
2015-10-28,75.07,75.260002,74.059998,74.839996,1498700,73.386419
2015-10-29,74.849998,75.449997,74.389999,75.330002,1002200,73.866907
2015-10-30,75.370003,75.580002,74.809998,74.919998,1223800,73.464867
2015-11-02,74.93,75.309998,74.800003,75.0,3229800,73.543315
2015-11-03,74.75,75.209999,74.269997,74.809998,1365900,73.357003
2015-11-04,74.889999,74.989998,73.410004,73.529999,1506500,72.101864
2015-11-05,73.690002,73.879997,73.0,73.25,2178400,71.827304
2015-11-06,73.120003,73.519997,72.43,73.5,1141400,72.072448
2015-11-09,73.459999,73.589996,72.160004,72.519997,1530800,71.111479
2015-11-10,72.519997,73.230003,72.489998,73.120003,1257700,71.699832
2015-11-11,73.230003,73.419998,72.830002,73.07,2913900,71.6508
2015-11-12,72.599998,73.150002,72.440002,72.629997,1202400,71.219343
2015-11-13,72.540001,72.660004,71.449997,71.529999,966600,70.140709
2015-11-16,71.43,73.07,71.190002,72.989998,1620100,71.572352
2015-11-17,73.040001,73.410004,71.82,72.029999,1596200,70.630998
2015-11-18,72.209999,73.0,71.989998,72.889999,1655600,71.474295
2015-11-19,72.849998,73.489998,72.480003,73.150002,1266400,71.729248
2015-11-20,73.220001,73.75,73.220001,73.75,1302800,72.317593
2015-11-23,73.75,74.220001,73.300003,73.879997,1360500,72.445065
2015-11-24,73.260002,73.260002,72.139999,73.010002,1429900,71.591967
2015-11-25,73.059998,74.400002,72.690002,74.040001,1215400,72.601961
2015-11-27,73.790001,74.300003,73.110001,73.690002,545700,72.25876
2015-11-30,73.949997,74.099998,73.209999,73.919998,1727400,72.484289
2015-12-01,74.419998,75.160004,74.190002,75.0,1956700,73.543315
2015-12-02,75.050003,75.220001,74.059998,74.139999,1202300,72.700017
2015-12-03,74.169998,74.580002,73.480003,74.099998,2056100,72.660793
2015-12-04,74.269997,75.660004,74.190002,75.239998,2373800,73.778651
2015-12-07,75.010002,77.089996,74.620003,76.529999,3788900,75.043597
2015-12-08,76.120003,76.639999,75.660004,76.309998,2424000,74.827869
2015-12-09,75.849998,76.589996,74.68,75.010002,2398300,73.553123
2015-12-10,75.190002,76.169998,75.07,75.440002,1540300,73.974771
2015-12-11,74.480003,75.400002,73.839996,74.199997,1985900,72.75885
2015-12-14,74.449997,75.199997,73.669998,74.089996,2141700,72.650985
2015-12-15,74.389999,74.739998,73.769997,73.980003,1994500,72.543129
2015-12-16,73.980003,74.889999,73.559998,74.730003,1906800,73.777194
2015-12-17,74.699997,74.739998,73.529999,73.669998,2057000,72.730704
2015-12-18,73.519997,74.199997,73.290001,73.620003,2078100,72.681346
2015-12-21,74.260002,74.5,73.919998,74.389999,1281500,73.441525
2015-12-22,74.589996,75.580002,74.169998,75.410004,1580200,74.448524
2015-12-23,75.629997,76.419998,75.360001,76.330002,1827700,75.356792
2015-12-24,76.199997,76.629997,75.800003,76.080002,900000,75.10998
2015-12-28,75.82,76.529999,75.720001,76.510002,1251700,75.534497
2015-12-29,76.949997,77.239998,76.519997,77.150002,1474900,76.166337
2015-12-30,77.089996,77.57,76.580002,76.629997,1632800,75.652963
2015-12-31,74.900002,76.470001,74.440002,75.660004,2015300,74.695336
2016-01-04,74.389999,74.440002,72.809998,73.57,2150700,72.63198
2016-01-05,74.040001,74.239998,73.169998,73.959999,1820400,73.017007
2016-01-06,73.18,73.440002,71.57,71.940002,2415200,71.022765
2016-01-07,70.419998,71.709999,69.970001,70.510002,1721700,69.610998
2016-01-08,71.160004,71.410004,69.709999,69.900002,1502600,69.008774
2016-01-11,70.230003,70.559998,68.849998,69.650002,1714600,68.761962
2016-01-12,70.290001,71.110001,70.07,70.800003,1556100,69.897301
2016-01-13,70.940002,71.239998,69.139999,69.25,1113500,68.36706
2016-01-14,69.559998,71.089996,69.010002,70.75,1364100,69.847935
2016-01-15,68.940002,70.040001,68.830002,69.669998,1472300,68.781704
2016-01-19,70.43,70.720001,68.690002,68.889999,1748700,68.01165
2016-01-20,68.010002,68.699997,66.480003,67.940002,2177300,67.073765
2016-01-21,68.260002,69.230003,67.089996,68.650002,1198700,67.774712
2016-01-22,69.699997,71.0,69.25,70.610001,1601200,69.709721
2016-01-25,70.25,70.730003,69.769997,69.879997,1353600,68.989025
2016-01-26,70.290001,72.07,70.230003,71.989998,1796300,71.072123
2016-01-27,71.860001,72.760002,71.010002,71.519997,2266800,70.608115
2016-01-28,71.839996,72.010002,70.620003,71.889999,1921300,70.9734
2016-01-29,72.25,73.470001,72.18,73.349998,2020300,72.414784
2016-02-01,72.910004,74.519997,72.650002,73.949997,1739600,73.007132
2016-02-02,73.080002,73.220001,72.209999,72.370003,1580300,71.447283
2016-02-03,72.860001,73.239998,71.779999,72.470001,1750200,71.546007
2016-02-04,72.510002,73.779999,72.07,72.650002,1960500,71.723712
2016-02-05,72.580002,72.760002,70.889999,71.209999,2649200,70.302069
2016-02-08,70.239998,70.410004,68.050003,69.720001,3711200,68.831069
2016-02-09,69.720001,72.830002,69.720001,71.620003,4780400,70.706846
2016-02-10,72.389999,74.769997,72.150002,73.470001,3863200,72.533257
2016-02-11,72.5,73.379997,71.25,71.889999,2923300,70.9734
2016-02-12,72.629997,73.410004,71.25,73.349998,1772700,72.414784
2016-02-16,74.050003,75.959999,73.150002,75.75,2114200,74.784185
2016-02-17,76.199997,76.529999,75.099998,75.459999,2073200,74.497882
2016-02-18,75.389999,76.519997,75.25,76.010002,2036300,75.040872
2016-02-19,75.989998,76.519997,75.400002,76.519997,1466200,75.544364
2016-02-22,76.519997,77.599998,76.300003,77.120003,1341600,76.13672
2016-02-23,77.040001,77.639999,76.720001,76.82,1350900,75.840542
2016-02-24,75.919998,77.019997,75.400002,76.900002,1911500,75.919524
2016-02-25,77.080002,77.849998,76.300003,77.709999,1997000,76.719194
2016-02-26,78.0,78.25,77.349998,77.610001,1226700,76.620471
2016-02-29,77.720001,78.690002,77.620003,77.809998,2051400,76.817918
2016-03-01,78.629997,79.230003,78.279999,79.0,1961100,77.992748
2016-03-02,78.709999,79.139999,77.980003,78.410004,2231300,77.410274
2016-03-03,78.529999,78.739998,77.239998,78.389999,4042000,77.390525
2016-03-04,78.470001,78.970001,77.889999,78.760002,2098900,77.75581
2016-03-07,77.839996,78.620003,77.470001,78.5,1446500,77.99426
2016-03-08,77.93,78.389999,77.419998,77.860001,1322600,77.358384
2016-03-09,78.25,78.279999,77.150002,77.629997,1323200,77.129862
2016-03-10,78.019997,78.540001,77.150002,77.580002,1569300,77.080189
2016-03-11,78.279999,79.269997,78.230003,78.949997,1606300,78.441358
2016-03-14,78.57,79.190002,77.739998,78.970001,745300,78.461233
2016-03-15,78.32,79.190002,78.209999,78.889999,1222400,78.381747
2016-03-16,78.599998,79.839996,78.239998,79.690002,909000,79.176596
2016-03-17,79.839996,80.760002,79.75,80.459999,1591000,79.941632
2016-03-18,80.580002,81.339996,80.529999,80.980003,2246300,80.458286
2016-03-21,80.669998,81.739998,80.529999,81.480003,1361200,80.955065
2016-03-22,81.150002,81.919998,80.889999,81.339996,1187300,80.81596
2016-03-23,81.57,81.959999,80.989998,81.290001,1711200,80.766286
2016-03-24,80.970001,81.400002,80.629997,81.339996,1186600,80.81596
2016-03-28,81.379997,82.510002,81.230003,82.199997,1617500,81.67042
2016-03-29,82.199997,82.980003,81.93,82.800003,1158900,82.26656
2016-03-30,82.989998,83.860001,82.769997,83.32,1743100,82.783207
2016-03-31,83.410004,84.230003,83.0,83.230003,1680500,82.69379
2016-04-01,82.290001,84.089996,82.190002,83.900002,2003300,83.359472
2016-04-04,83.849998,84.290001,83.459999,83.879997,1722500,83.339596
2016-04-05,83.760002,83.870003,83.150002,83.32,1299800,82.783207
2016-04-06,83.470001,84.080002,83.32,84.0,1131400,83.458826
2016-04-07,83.410004,83.660004,82.730003,82.910004,1343200,82.375852
2016-04-08,83.540001,83.660004,82.910004,83.150002,847400,82.614304
2016-04-11,83.519997,84.239998,83.25,83.330002,1253000,82.793144
2016-04-12,83.339996,84.480003,83.150002,84.339996,1164400,83.796632
2016-04-13,84.57,84.779999,83.629997,84.419998,2104700,83.876118
2016-04-14,83.779999,83.93,83.269997,83.739998,2371300,83.200499
2016-04-15,83.629997,84.379997,83.43,84.300003,1489800,83.756896
2016-04-18,83.849998,85.540001,83.720001,85.25,2296300,84.700773
2016-04-19,84.419998,85.949997,84.07,84.739998,3071100,84.194056
2016-04-20,84.370003,84.370003,82.910004,83.410004,2277000,82.872631
2016-04-21,83.599998,84.360001,83.440002,84.019997,1950800,83.478694
2016-04-22,83.849998,85.0,83.489998,83.769997,1802900,83.230305
2016-04-25,83.5,83.730003,82.669998,83.519997,1824200,82.981915
2016-04-26,83.809998,84.269997,83.339996,83.889999,1570300,83.349534
2016-04-27,83.82,84.379997,83.18,84.129997,1066700,83.587986
2016-04-28,83.629997,83.959999,83.019997,83.18,1199100,82.644109
2016-04-29,83.160004,83.190002,82.459999,82.970001,1643600,82.435463
2016-05-02,83.459999,83.800003,82.970001,83.610001,1129100,83.071339
2016-05-03,83.209999,83.589996,83.07,83.449997,1331300,82.912366
2016-05-04,82.959999,83.620003,82.809998,83.349998,1313800,82.813012
2016-05-05,83.300003,83.57,82.830002,83.260002,1441100,82.723596
2016-05-06,83.209999,84.199997,83.139999,83.959999,1320300,83.419083
2016-05-09,83.690002,84.459999,83.610001,83.669998,1044900,83.13095
2016-05-10,83.669998,84.610001,83.5,84.580002,1460100,84.035091
2016-05-11,84.019997,84.269997,83.540001,84.120003,2232600,83.578056
2016-05-12,84.360001,84.440002,83.720001,84.260002,1876000,83.717153
2016-05-13,84.029999,84.379997,83.339996,83.730003,1289900,83.190569
2016-05-16,83.57,84.629997,83.419998,84.260002,1076700,83.717153
2016-05-17,84.050003,84.5,83.089996,83.300003,1266600,82.763339
2016-05-18,83.260002,83.650002,82.730003,83.230003,1807600,82.69379
2016-05-19,82.900002,83.0,81.919998,82.410004,1874200,81.879073
2016-05-20,82.800003,83.309998,82.739998,82.790001,1626400,82.256622
2016-05-23,82.93,83.080002,82.129997,82.190002,1549000,81.66049
2016-05-24,82.489998,83.040001,82.25,82.879997,1641700,82.346039
2016-05-25,83.010002,83.209999,81.559998,82.059998,2143500,81.531322
2016-05-26,81.970001,82.57,81.809998,82.190002,2193600,81.66049
2016-05-27,82.419998,82.75,82.290001,82.639999,651200,82.107587
2016-05-31,82.769997,83.410004,82.400002,83.330002,1803600,82.793144
2016-06-01,83.139999,83.160004,82.599998,82.949997,1423700,82.415588
2016-06-02,82.970001,83.110001,82.519997,83.040001,1942500,82.505012
2016-06-03,82.699997,82.769997,81.160004,81.940002,2027700,81.4121
2016-06-06,81.970001,82.639999,81.5,82.440002,1360000,81.908879
2016-06-07,82.690002,83.400002,82.389999,83.269997,1474100,82.733526
2016-06-08,83.459999,85.75,83.410004,85.370003,2527800,84.820003
2016-06-09,84.269997,84.650002,83.989998,84.400002,1679600,84.400002
2016-06-10,83.940002,84.040001,83.230003,83.330002,1540300,83.330002
2016-06-13,82.790001,83.199997,79.449997,82.150002,1385600,82.150002
