Date,Open_WMB,High_WMB,Low_WMB,Close_WMB,Volume_WMB,AdjClose_WMB
2013-10-04,36.23,36.330002,35.830002,35.919998,4752100,30.919148
2013-10-07,35.599998,35.970001,35.380001,35.52,3185800,30.574838
2013-10-08,35.490002,35.68,35.049999,35.049999,4774800,30.170272
2013-10-09,35.060001,35.150002,34.669998,34.959999,5849500,30.092801
2013-10-10,35.240002,35.779999,35.169998,35.75,3880500,30.772817
2013-10-11,35.709999,36.299999,35.669998,36.150002,4333400,31.117129
2013-10-14,35.669998,35.830002,35.419998,35.77,7193200,30.790033
2013-10-15,35.720001,35.75,35.279999,35.529999,6263600,30.583445
2013-10-16,35.779999,36.07,35.580002,35.950001,5118900,30.944973
2013-10-17,35.919998,36.139999,35.740002,36.029999,3811000,31.013834
2013-10-18,36.200001,36.349998,35.919998,36.240002,4206800,31.1946
2013-10-21,36.16,36.34,35.810001,36.169998,3069800,31.134342
2013-10-22,36.310001,37.290001,36.200001,36.970001,6723000,31.822967
2013-10-23,36.900002,37.029999,36.400002,36.669998,5011600,31.564731
2013-10-24,36.610001,37.040001,36.580002,36.880001,2304900,31.745497
2013-10-25,37.029999,37.349998,36.82,37.299999,3260600,32.107022
2013-10-28,37.369999,37.400002,36.93,37.18,4309200,32.00373
2013-10-29,37.189999,37.389999,37.080002,37.290001,4215800,32.098416
2013-10-30,37.400002,37.470001,36.830002,36.950001,4088100,31.805751
2013-10-31,36.900002,36.970001,35.029999,35.709999,13617200,30.738385
2013-11-01,35.689999,35.900002,35.189999,35.52,7714600,30.574838
2013-11-04,35.82,35.939999,35.43,35.73,4863200,30.755601
2013-11-05,35.5,35.619999,34.93,35.009998,6996100,30.13584
2013-11-06,35.080002,35.169998,34.709999,34.900002,6336600,30.041157
2013-11-07,35.02,35.099998,34.299999,34.5,6300500,29.696844
2013-11-08,34.470001,34.869999,34.240002,34.790001,6202100,29.946471
2013-11-11,34.849998,35.080002,34.529999,34.93,3660400,30.066979
2013-11-12,34.740002,34.830002,34.360001,34.57,5009200,29.757098
2013-11-13,34.529999,34.68,34.220001,34.389999,7343500,29.602158
2013-11-14,34.48,35.220001,34.450001,35.060001,6813000,30.178881
2013-11-15,34.959999,35.290001,34.759998,35.23,7550700,30.325212
2013-11-18,35.290001,35.549999,35.060001,35.279999,4839700,30.36825
2013-11-19,35.279999,35.450001,34.919998,35.029999,6227400,30.153056
2013-11-20,35.130001,35.419998,34.66,34.779999,3793400,29.937861
2013-11-21,34.759998,35.02,34.529999,34.91,4573400,30.049763
2013-11-22,34.849998,35.360001,34.830002,35.27,4682600,30.359644
2013-11-25,35.25,35.950001,35.130001,35.799999,6889100,30.815855
2013-11-26,35.849998,36.23,35.669998,35.68,5408200,30.712563
2013-11-27,35.57,35.619999,35.110001,35.18,4852300,30.282174
2013-11-29,35.380001,35.529999,35.139999,35.220001,2326300,30.316605
2013-12-02,35.34,35.689999,35.02,35.18,3687700,30.282174
2013-12-03,34.939999,36.330002,34.939999,36.27,9415900,31.220422
2013-12-04,36.299999,36.91,35.830002,36.779999,14296600,31.659417
2013-12-05,36.599998,36.669998,36.049999,36.290001,7099600,31.237638
2013-12-06,36.5,36.639999,36.07,36.209999,5796700,31.168774
2013-12-09,36.220001,36.400002,35.790001,35.84,4440600,30.850287
2013-12-10,35.84,35.900002,35.310001,35.48,5273900,30.540406
2013-12-11,35.119999,35.119999,34.139999,34.34,9694100,29.879133
2013-12-12,34.41,34.5,33.98,34.360001,7504200,29.896535
2013-12-13,34.360001,34.5,34.060001,34.25,6821600,29.800824
2013-12-16,34.529999,35.450001,34.400002,35.330002,12500200,30.74053
2013-12-17,36.209999,37.330002,35.669998,36.84,21486300,32.054375
2013-12-18,36.810001,37.07,36.09,36.650002,11968900,31.889058
2013-12-19,36.66,36.93,36.259998,36.889999,6595900,32.097879
2013-12-20,37.009998,37.299999,36.830002,37.009998,8972100,32.20229
2013-12-23,37.299999,38.029999,37.209999,37.599998,8121000,32.715647
2013-12-24,37.540001,37.77,37.529999,37.700001,3750300,32.802659
2013-12-26,37.830002,38.419998,37.799999,38.23,6959700,33.263809
2013-12-27,38.23,38.400002,37.759998,38.299999,4079000,33.324716
2013-12-30,38.41,38.610001,38.25,38.41,4259100,33.420427
2013-12-31,38.490002,38.68,38.330002,38.57,6645100,33.559643
2014-01-02,38.389999,38.639999,38.049999,38.279999,6257600,33.307314
2014-01-03,38.25,38.389999,37.77,38.029999,4621500,33.089789
2014-01-06,38.25,38.490002,37.950001,38.400002,6996100,33.411728
2014-01-07,38.240002,39.040001,38.169998,39.009998,8347700,33.942484
2014-01-08,38.529999,39.23,38.43,39.16,10443500,34.073
2014-01-09,39.360001,39.860001,38.849998,39.25,9394100,34.151309
2014-01-10,39.360001,39.540001,39.040001,39.349998,7248800,34.238317
2014-01-13,39.200001,39.59,38.950001,39.040001,9007900,33.968589
2014-01-14,39.220001,39.389999,38.939999,39.16,6162600,34.073
2014-01-15,39.290001,39.32,38.939999,39.110001,6001200,34.029496
2014-01-16,39.099998,39.400002,38.919998,39.369999,7425900,34.25572
2014-01-17,39.459999,39.48,38.970001,39.220001,7221300,34.125207
2014-01-21,39.5,39.68,39.169998,39.450001,4329900,34.325329
2014-01-22,39.509998,39.580002,38.73,38.959999,5340200,33.89898
2014-01-23,38.869999,39.43,38.66,39.259998,5460100,34.160008
2014-01-24,39.02,39.200001,38.529999,38.970001,7231400,33.907683
2014-01-27,38.970001,39.23,38.450001,38.880001,5885000,33.829374
2014-01-28,38.900002,39.950001,38.900002,39.799999,5858500,34.629862
2014-01-29,39.459999,40.110001,39.290001,39.720001,5999100,34.560256
2014-01-30,39.889999,40.27,39.799999,40.150002,7431600,34.934398
2014-01-31,39.939999,40.889999,39.639999,40.490002,8390800,35.230231
2014-02-03,40.490002,40.759998,39.290001,39.330002,6638400,34.220918
2014-02-04,39.48,40.0,39.34,39.919998,6240000,34.734272
2014-02-05,39.939999,40.41,39.490002,39.849998,17500200,34.673366
2014-02-06,39.93,41.34,39.700001,41.07,13595900,35.734885
2014-02-07,41.279999,41.540001,41.0,41.419998,11088000,36.039418
2014-02-10,41.349998,41.439999,40.610001,40.919998,6808200,35.604369
2014-02-11,40.93,41.900002,40.830002,41.759998,9482200,36.335251
2014-02-12,41.150002,41.360001,40.630001,40.689999,10733100,35.404247
2014-02-13,40.59,41.310001,40.32,40.849998,14208000,35.543463
2014-02-14,40.959999,41.02,40.630001,40.830002,14015200,35.526064
2014-02-18,41.029999,41.150002,40.450001,40.540001,8695000,35.273735
2014-02-19,40.509998,40.889999,40.400002,40.5,9630200,35.23893
2014-02-20,40.599998,42.470001,40.439999,42.0,13289300,36.544076
2014-02-21,42.07,42.299999,41.779999,42.060001,9407900,36.596283
2014-02-24,42.310001,42.369999,41.59,41.77,7691600,36.343954
2014-02-25,41.290001,41.959999,41.27,41.540001,5145500,36.143832
2014-02-26,41.650002,41.689999,40.740002,41.220001,7366700,35.865401
2014-02-27,41.349998,42.240002,41.139999,41.259998,6072600,35.900202
2014-02-28,41.419998,41.689999,41.080002,41.299999,5219300,35.935007
2014-03-03,41.150002,41.650002,40.889999,41.639999,6070300,36.23084
2014-03-04,41.91,42.66,41.900002,42.630001,7464600,37.092238
2014-03-05,42.470001,42.720001,42.330002,42.450001,4624400,36.93562
2014-03-06,42.419998,42.830002,42.41,42.650002,6849400,37.10964
2014-03-07,42.860001,42.939999,42.369999,42.689999,5073600,37.144441
2014-03-10,42.549999,42.580002,41.900002,42.080002,2993200,36.613685
2014-03-11,41.77,41.889999,41.439999,41.599998,6568600,36.196036
2014-03-12,41.02,41.279999,40.779999,41.18,3458300,36.181102
2014-03-13,41.240002,41.419998,40.810001,41.0,3715000,36.022952
2014-03-14,41.029999,41.560001,41.0,41.41,3527700,36.383181
2014-03-17,41.509998,41.610001,41.110001,41.529999,4103100,36.488613
2014-03-18,41.57,41.84,41.290001,41.59,2365700,36.541331
2014-03-19,41.549999,41.860001,41.369999,41.639999,4778900,36.585261
2014-03-20,40.939999,41.080002,40.450001,40.860001,6386700,35.899947
2014-03-21,41.16,41.389999,40.490002,40.610001,8840500,35.680295
2014-03-24,40.119999,41.080002,40.119999,40.759998,3087200,35.812084
2014-03-25,40.919998,41.029999,40.389999,40.779999,3710500,35.829657
2014-03-26,40.91,41.099998,39.959999,40.0,6152000,35.144343
2014-03-27,40.09,40.939999,39.860001,40.639999,4814600,35.706652
2014-03-28,40.82,40.990002,40.599998,40.919998,3607400,35.952662
2014-03-31,41.07,41.130001,40.200001,40.580002,6639700,35.653938
2014-04-01,39.970001,41.029999,39.959999,41.029999,6724300,36.049309
2014-04-02,41.099998,41.130001,40.48,40.599998,5230000,35.671507
2014-04-03,40.709999,40.93,40.43,40.599998,3589000,35.671507
2014-04-04,40.830002,41.18,40.23,40.259998,4459300,35.37278
2014-04-07,40.259998,40.509998,39.310001,39.639999,5514900,34.828044
2014-04-08,39.68,40.709999,39.650002,40.59,5628500,35.662723
2014-04-09,40.810001,40.889999,40.459999,40.790001,2996500,35.838445
2014-04-10,40.759998,40.990002,40.009998,40.240002,3630400,35.355211
2014-04-11,39.919998,40.369999,39.900002,40.139999,4768100,35.267348
2014-04-14,40.310001,40.799999,40.139999,40.419998,2214000,35.513357
2014-04-15,40.369999,40.830002,40.16,40.700001,2940100,35.75937
2014-04-16,41.0,41.360001,40.77,41.279999,2730000,36.268961
