Date,Open_DVN,High_DVN,Low_DVN,Close_DVN,Volume_DVN,AdjClose_DVN
2015-01-08,58.75,60.450001,58.009998,59.82,4551800,57.86467
2015-01-09,60.0,60.720001,59.07,60.41,3555800,58.435385
2015-01-12,59.209999,59.59,57.919998,59.130001,4333100,57.197225
2015-01-13,59.279999,59.790001,58.470001,58.889999,4910900,56.965069
2015-01-14,58.279999,59.380001,57.310001,58.5,5974000,56.587817
2015-01-15,58.5,60.169998,57.779999,57.860001,3758900,55.968737
2015-01-16,58.369999,60.810001,58.290001,60.700001,5252000,58.715907
2015-01-20,59.599998,60.0,58.400002,59.639999,4769500,57.690553
2015-01-21,60.400002,61.669998,59.950001,61.599998,4001500,59.586486
2015-01-22,61.98,62.18,59.919998,61.25,3888400,59.247928
2015-01-23,60.950001,61.619999,60.139999,60.16,3998300,58.193557
2015-01-26,60.400002,62.16,60.02,61.720001,3336900,59.702566
2015-01-27,61.23,62.57,60.630001,62.099998,2737300,60.070143
2015-01-28,61.5,61.540001,58.330002,58.43,4753000,56.520105
2015-01-29,58.93,59.209999,56.91,58.720001,3086500,56.800627
2015-01-30,58.119999,60.93,57.68,60.27,3792600,58.299962
2015-02-02,61.34,62.849998,60.849998,62.84,4579600,60.785956
2015-02-03,63.790001,64.940002,63.330002,64.07,6447400,61.975751
2015-02-04,62.740002,64.269997,62.349998,64.0,5257000,61.908039
2015-02-05,64.540001,65.400002,64.07,65.0,5249600,62.875352
2015-02-06,65.709999,65.910004,64.860001,65.269997,4836700,63.136523
2015-02-09,65.650002,65.860001,64.620003,64.730003,3941200,62.614181
2015-02-10,64.699997,64.720001,62.689999,64.18,4257400,62.082156
2015-02-11,63.0,64.639999,62.450001,64.599998,3883700,62.488425
2015-02-12,65.589996,66.279999,65.099998,65.779999,4933500,63.629855
2015-02-13,66.68,66.690002,65.410004,66.470001,4872400,64.297304
2015-02-17,66.120003,67.080002,65.809998,66.650002,4582000,64.47142
2015-02-18,64.860001,65.849998,63.540001,63.950001,6840200,61.859674
2015-02-19,62.369999,64.800003,62.18,64.410004,4240600,62.304641
2015-02-20,64.169998,64.709999,63.330002,63.82,2771000,61.733922
2015-02-23,63.16,64.389999,62.68,63.950001,2263500,61.859674
2015-02-24,64.57,64.900002,63.889999,64.839996,2993000,62.720579
2015-02-25,64.730003,65.529999,63.98,65.449997,3355800,63.31064
2015-02-26,64.730003,64.940002,62.259998,62.549999,3561700,60.505434
2015-02-27,62.740002,62.93,61.5,61.59,3278300,59.576815
2015-03-02,61.59,61.59,60.23,60.860001,4529100,58.870677
2015-03-03,60.759998,61.959999,60.650002,61.25,3615500,59.247928
2015-03-04,61.439999,61.98,60.529999,61.860001,3745000,59.83799
2015-03-05,61.639999,61.639999,60.82,60.830002,2499600,58.841658
2015-03-06,59.869999,60.189999,59.110001,59.18,4572600,57.24559
2015-03-09,59.02,59.48,58.02,58.040001,2790000,56.142854
2015-03-10,57.459999,58.110001,56.970001,56.990002,2809700,55.127176
2015-03-11,58.389999,58.48,57.470001,57.84,7496400,56.186005
2015-03-12,57.959999,58.099998,57.09,57.169998,3328300,55.535162
2015-03-13,56.549999,57.75,56.349998,57.700001,3690900,56.050009
2015-03-16,57.119999,58.799999,56.790001,58.75,3568300,57.069982
2015-03-17,58.23,58.669998,57.529999,58.049999,2518400,56.389999
2015-03-18,57.200001,60.580002,57.0,60.240002,3533900,58.517376
2015-03-19,59.09,59.450001,58.18,58.259998,2238200,56.593993
2015-03-20,58.849998,59.619999,58.59,58.66,4336700,56.982556
2015-03-23,58.759998,59.23,57.950001,57.970001,2834900,56.312289
2015-03-24,58.09,58.580002,57.740002,57.84,2868900,56.186005
2015-03-25,58.450001,60.349998,58.34,59.639999,6182100,57.934531
2015-03-26,60.939999,61.18,59.630001,60.060001,3811200,58.342523
2015-03-27,59.889999,59.889999,58.950001,59.150002,2277300,57.458546
2015-03-30,59.93,60.810001,59.52,60.709999,3248400,58.973933
2015-03-31,59.84,61.060001,59.540001,60.310001,3135500,58.585374
2015-04-01,60.68,62.259998,60.59,61.580002,3582100,59.819057
2015-04-02,61.369999,62.919998,61.060001,62.549999,4740500,60.761317
2015-04-06,62.970001,64.050003,62.849998,63.41,3922900,61.596725
2015-04-07,63.48,64.290001,63.240002,63.330002,3388400,61.519014
2015-04-08,63.68,63.990002,62.959999,63.040001,2821400,61.237306
2015-04-09,63.669998,65.239998,63.470001,64.940002,3854800,63.082975
2015-04-10,64.970001,64.970001,64.040001,64.860001,2341000,63.005261
2015-04-13,65.489998,65.489998,64.489998,64.580002,2054700,62.733269
2015-04-14,65.059998,66.610001,65.040001,66.160004,3168100,64.268089
2015-04-15,66.660004,67.360001,66.239998,66.949997,4583200,65.035492
2015-04-16,66.489998,67.32,65.720001,66.589996,3463500,64.685786
2015-04-17,66.110001,66.389999,65.459999,65.919998,2354400,64.034947
2015-04-20,65.910004,67.410004,65.900002,66.669998,2240100,64.7635
2015-04-21,66.870003,66.93,64.769997,65.279999,2600100,63.413249
2015-04-22,65.419998,66.169998,64.849998,65.830002,3298400,63.947524
2015-04-23,66.199997,67.199997,66.059998,66.300003,2764400,64.404085
2015-04-24,65.809998,66.690002,65.300003,66.5,3819400,64.598363
2015-04-27,66.879997,67.279999,66.529999,66.559998,3083100,64.656645
2015-04-28,66.809998,67.519997,66.419998,67.480003,2873100,65.550342
2015-04-29,67.169998,68.989998,66.709999,68.949997,4664600,66.9783
2015-04-30,69.160004,69.160004,67.360001,68.209999,3388700,66.259463
2015-05-01,67.900002,69.400002,67.75,68.610001,5235200,66.648026
2015-05-04,68.779999,69.199997,68.190002,69.029999,2817700,67.056014
2015-05-05,69.690002,70.480003,66.459999,66.650002,5707500,64.744075
2015-05-06,68.599998,69.68,67.0,67.480003,5887300,65.550342
2015-05-07,67.269997,67.599998,66.110001,66.470001,4426600,64.569222
2015-05-08,67.32,67.959999,66.120003,67.889999,3639000,65.948614
2015-05-11,67.970001,67.970001,66.300003,66.459999,3657900,64.559506
2015-05-12,66.43,68.099998,66.330002,67.57,2659300,65.637765
2015-05-13,67.540001,67.730003,65.589996,65.949997,3437400,64.064088
2015-05-14,66.089996,66.620003,65.550003,65.68,2020500,63.801812
2015-05-15,65.160004,66.150002,64.860001,65.860001,2443000,63.976665
2015-05-18,65.089996,66.349998,65.059998,66.239998,2007900,64.345796
2015-05-19,65.370003,65.75,64.709999,64.779999,2795400,62.927547
2015-05-20,65.529999,65.980003,64.870003,65.82,2945600,63.937808
2015-05-21,66.279999,67.599998,66.279999,67.510002,2922300,65.579483
2015-05-22,66.839996,67.959999,66.639999,67.470001,2311000,65.540626
2015-05-26,66.480003,67.230003,66.199997,66.290001,2577800,64.394369
2015-05-27,66.139999,66.849998,65.260002,66.050003,1970500,64.161234
2015-05-28,65.879997,65.949997,64.779999,65.379997,2167600,63.510388
2015-05-29,65.480003,65.699997,64.790001,65.220001,2596400,63.354967
2015-06-01,65.389999,65.5,63.830002,64.470001,3266000,62.626414
2015-06-02,64.839996,65.32,64.300003,64.830002,2395600,62.97612
2015-06-03,64.610001,65.010002,63.779999,63.91,2378500,62.082427
2015-06-04,63.380001,63.57,62.93,63.080002,3106900,61.276163
2015-06-05,62.720001,64.540001,62.549999,63.799999,2740500,61.975572
2015-06-08,63.380001,63.880001,62.189999,62.5,3319900,60.712747
2015-06-09,63.18,63.669998,62.009998,62.119999,3569400,60.343613
2015-06-10,63.029999,64.07,62.490002,63.810001,4079400,61.985288
2015-06-11,63.84,64.050003,62.889999,62.939999,3200500,61.370991
2015-06-12,62.580002,62.619999,61.330002,61.869999,3120300,60.327665
2015-06-15,61.380001,62.18,61.279999,61.630001,2137900,60.09365
2015-06-16,61.619999,62.540001,61.5,62.459999,2184400,60.902957
2015-06-17,62.450001,63.41,61.290001,61.639999,2355100,60.103399
2015-06-18,61.91,62.189999,61.369999,61.439999,1988000,59.908384
2015-06-19,61.169998,61.580002,60.919998,60.970001,2928300,59.450103
2015-06-22,61.150002,61.549999,60.560001,61.349998,1901300,59.820627
2015-06-23,61.400002,61.619999,61.189999,61.43,1780400,59.898635
2015-06-24,61.240002,61.790001,60.990002,61.09,1545000,59.56711
2015-06-25,61.25,61.349998,60.18,60.380001,2552900,58.87481
2015-06-26,60.419998,60.830002,59.880001,60.459999,2539000,58.952814
2015-06-29,59.509998,59.990002,58.77,58.82,2931200,57.353698
2015-06-30,59.610001,59.880001,59.07,59.490002,3291700,58.006997
2015-07-01,59.419998,59.799999,57.48,57.73,3556700,56.29087
2015-07-02,57.869999,58.43,57.580002,57.869999,2826200,56.427379
2015-07-06,56.810001,57.939999,56.459999,56.68,3255700,55.267046
2015-07-07,56.57,57.389999,55.119999,57.32,3506200,55.891091
2015-07-08,56.970001,57.490002,55.240002,55.549999,3024900,54.165214
2015-07-09,56.75,57.130001,55.93,55.939999,2548100,54.545491
2015-07-10,56.610001,56.93,55.68,55.849998,2757400,54.457735
2015-07-13,55.98,56.0,55.029999,55.400002,3272700,54.018955
2015-07-14,55.400002,56.470001,55.02,56.139999,3200300,54.740506
2015-07-15,55.630001,56.369999,54.450001,54.84,3564600,53.472914
2015-07-16,55.07,55.380001,54.139999,54.369999,2904100,53.014629
2015-07-17,54.130001,54.369999,53.439999,53.639999,2783100,52.302828
2015-07-20,53.369999,53.630001,51.830002,51.830002,4649500,50.537951
2015-07-21,52.049999,52.529999,51.700001,52.080002,4347500,50.781719
2015-07-22,51.84,51.939999,50.619999,51.139999,3855400,49.865149
2015-07-23,51.209999,51.439999,50.349998,51.16,3548500,49.884651
2015-07-24,51.080002,51.139999,49.029999,49.400002,5021000,48.168527
2015-07-27,48.419998,49.419998,48.209999,48.830002,5668900,47.612737
2015-07-28,49.119999,50.450001,48.639999,49.990002,4905800,48.743819
2015-07-29,49.889999,51.740002,49.68,51.18,4438500,49.904153
2015-07-30,51.0,51.669998,50.130001,50.610001,3515600,49.348363
2015-07-31,50.209999,50.360001,49.349998,49.419998,3978100,48.188025
2015-08-03,48.75,49.66,48.110001,48.360001,4218700,47.154452
2015-08-04,48.650002,49.650002,48.119999,48.740002,4692200,47.52498
2015-08-05,50.34,51.68,46.669998,46.950001,7958100,45.779602
2015-08-06,46.900002,48.639999,46.450001,48.299999,5896900,47.095946
2015-08-07,48.040001,48.759998,45.98,46.41,4363100,45.253062
2015-08-10,46.639999,48.23,46.150002,47.880001,6412600,46.686418
2015-08-11,46.720001,47.610001,46.580002,47.299999,5708400,46.120875
2015-08-12,47.220001,48.02,46.18,47.880001,5413800,46.686418
2015-08-13,47.290001,47.52,45.91,46.009998,5170500,44.863032
2015-08-14,45.880001,46.52,45.689999,46.060001,5960200,44.911789
2015-08-17,45.790001,46.720001,45.599998,46.41,3443800,45.253062
2015-08-18,46.040001,46.689999,45.91,46.220001,3961800,45.0678
2015-08-19,45.919998,46.139999,44.439999,44.66,4362900,43.546687
2015-08-20,45.09,45.09,42.799999,42.810001,5362200,41.742807
2015-08-21,42.360001,42.740002,41.09,41.09,5713400,40.065683
2015-08-24,38.419998,40.290001,37.0,38.080002,10777700,37.13072
2015-08-25,39.580002,39.580002,36.630001,36.630001,7888100,35.716865
2015-08-26,37.400002,38.48,36.970001,38.450001,7326200,37.491495
2015-08-27,39.32,41.209999,39.189999,40.779999,9059100,39.763409
2015-08-28,40.52,42.720001,40.349998,42.200001,8502800,41.148013
2015-08-31,41.57,43.189999,40.5,42.66,7103400,41.596545
2015-09-01,41.07,42.09,39.970001,40.330002,6676800,39.32463
2015-09-02,41.169998,41.240002,39.139999,40.720001,5348700,39.704907
2015-09-03,40.830002,42.200001,40.389999,40.830002,5355000,39.812166
2015-09-04,39.990002,40.43,39.639999,40.139999,3856600,39.139364
2015-09-08,40.740002,40.77,39.470001,40.5,4629500,39.490391
2015-09-09,40.900002,41.5,39.389999,39.689999,7706400,38.700581
2015-09-10,39.880001,40.599998,39.290001,39.990002,5857500,38.993106
2015-09-11,39.0,39.209999,38.119999,38.84,4692300,38.100431
2015-09-14,38.720001,39.0,38.18,38.91,4433500,38.169098
2015-09-15,39.110001,39.619999,38.790001,39.169998,3161400,38.424146
2015-09-16,39.490002,41.119999,39.490002,41.049999,4303400,40.268349
2015-09-17,41.09,41.970001,40.599998,40.810001,5200400,40.032921
2015-09-18,39.959999,40.419998,39.360001,39.779999,5719000,39.022531
2015-09-21,40.200001,40.790001,39.459999,40.330002,3387100,39.562061
2015-09-22,39.650002,40.610001,39.119999,39.5,5051100,38.747864
2015-09-23,39.560001,39.790001,38.07,38.150002,4003300,37.423571
2015-09-24,37.709999,38.950001,37.41,38.599998,4799300,37.865
2015-09-25,38.860001,39.0,38.150002,38.470001,4253900,37.737478
2015-09-28,38.009998,38.200001,36.75,36.75,5788700,36.050228
2015-09-29,37.060001,37.200001,36.02,36.43,5113700,35.736321
2015-09-30,36.970001,37.470001,36.009998,37.09,6573600,36.383754
2015-10-01,37.860001,38.919998,37.369999,37.75,5624400,37.031186
2015-10-02,37.380001,40.799999,37.200001,40.720001,6483100,39.944635
2015-10-05,41.18,43.419998,41.099998,42.919998,7163800,42.10274
2015-10-06,43.09,44.48,42.740002,43.75,6607000,42.916938
2015-10-07,44.549999,45.450001,42.450001,43.860001,6390100,43.024844
2015-10-08,43.630001,44.959999,43.060001,44.669998,4656400,43.819418
2015-10-09,44.970001,45.369999,44.18,45.240002,5791900,44.378568
2015-10-12,45.240002,45.34,43.540001,43.990002,4031000,43.15237
2015-10-13,43.5,44.82,43.150002,43.720001,3101000,42.88751
2015-10-14,43.57,44.880001,43.439999,44.650002,3541000,43.799802
2015-10-15,44.400002,45.709999,44.18,45.669998,3732600,44.800377
2015-10-16,46.099998,46.459999,45.099998,46.43,5118700,45.545907
2015-10-19,45.610001,45.939999,44.849998,45.279999,4345200,44.417803
2015-10-20,45.25,46.369999,45.009998,45.689999,2997200,44.819996
2015-10-21,45.419998,45.610001,43.34,43.900002,6868500,43.064083
2015-10-22,44.400002,45.02,43.630001,44.75,4389200,43.897896
2015-10-23,44.380001,45.23,43.950001,44.959999,3300300,44.103897
2015-10-26,44.759998,44.790001,42.740002,42.790001,3984500,41.975219
2015-10-27,42.02,42.02,40.529999,41.200001,5464000,40.415494
2015-10-28,40.599998,42.27,39.830002,41.560001,6544700,40.76864
2015-10-29,41.220001,42.48,40.900002,41.040001,5636400,40.258541
2015-10-30,41.240002,42.580002,40.330002,41.93,5756500,41.131594
2015-11-02,41.34,43.310001,41.0,43.130001,5430000,42.308745
2015-11-03,43.650002,46.490002,43.369999,45.220001,6572500,44.358948
2015-11-04,46.73,47.84,45.919998,46.490002,9572500,45.604766
2015-11-05,46.240002,48.540001,46.0,47.509998,6390800,46.605341
2015-11-06,47.060001,48.68,46.27,46.869999,5704300,45.977528
2015-11-09,47.450001,48.080002,46.400002,46.98,5301100,46.085434
2015-11-10,46.799999,48.25,46.619999,47.759998,5134400,46.85058
2015-11-11,47.57,47.82,45.23,45.619999,4244200,44.751329
2015-11-12,44.970001,46.07,44.400002,45.060001,6082600,44.201995
2015-11-13,45.0,45.84,44.48,45.049999,5084900,44.192183
2015-11-16,45.119999,46.540001,44.959999,46.5,3911700,45.614574
2015-11-17,46.150002,46.490002,45.0,45.91,3767100,45.035808
2015-11-18,46.48,47.389999,45.669998,47.07,3163400,46.17372
2015-11-19,46.5,46.98,45.310001,45.98,3657400,45.104475
2015-11-20,46.119999,46.509998,45.07,45.25,3969500,44.388376
2015-11-23,45.07,45.650002,44.630001,44.93,3055200,44.074469
2015-11-24,45.470001,47.029999,45.330002,46.549999,3128000,45.663621
2015-11-25,46.299999,46.41,45.349998,45.91,2294400,45.035808
2015-11-27,45.439999,45.700001,44.68,44.869999,1170200,44.01561
2015-11-30,45.080002,46.57,44.880001,46.009998,4405700,45.133903
2015-12-01,46.110001,46.52,45.669998,46.490002,3805200,45.604766
2015-12-02,45.779999,46.080002,43.439999,43.529999,4784000,42.701126
2015-12-03,43.869999,43.869999,40.68,41.099998,9820800,40.317396
2015-12-04,40.34,40.990002,39.619999,40.529999,5912400,39.75825
2015-12-07,37.759998,38.259998,36.130001,36.439999,11420200,35.746129
2015-12-08,35.299999,35.759998,33.52,35.189999,13144200,34.519931
2015-12-09,36.389999,36.470001,34.380001,35.32,7916100,34.647457
2015-12-10,35.099998,36.700001,34.700001,35.509998,6799700,34.833838
2015-12-11,34.540001,35.400002,33.41,33.549999,5925400,33.135108
2015-12-14,33.369999,33.720001,31.4,31.540001,11006400,31.149966
2015-12-15,31.98,32.439999,31.5,31.870001,7796000,31.475885
2015-12-16,31.85,32.049999,29.98,30.57,8350500,30.19196
2015-12-17,30.51,30.66,28.0,28.98,15841400,28.621623
2015-12-18,28.950001,29.98,28.58,28.67,9366500,28.315457
2015-12-21,28.700001,29.67,28.389999,28.83,7462700,28.473478
2015-12-22,28.82,30.34,28.65,29.83,8734100,29.461112
2015-12-23,30.610001,33.380001,30.6,33.200001,10280800,32.789438
2015-12-24,33.220001,33.470001,32.029999,32.700001,3816900,32.295621
2015-12-28,32.240002,32.48,31.280001,31.690001,4816600,31.298111
2015-12-29,32.310001,32.84,31.51,32.240002,5476400,31.84131
2015-12-30,31.5,32.529999,30.73,31.0,5265500,30.616643
2015-12-31,30.99,32.200001,30.57,32.0,4454100,31.604277
2016-01-04,31.780001,32.91,31.530001,32.32,6770300,31.920319
2016-01-05,32.200001,32.93,31.559999,32.830002,6258100,32.424014
2016-01-06,31.610001,31.629999,30.129999,30.209999,7777700,29.836412
2016-01-07,29.209999,30.129999,27.9,28.059999,11164900,27.713
2016-01-08,28.35,28.93,27.450001,28.5,8160500,28.147559
2016-01-11,28.799999,28.83,26.51,26.969999,10329800,26.636479
2016-01-12,27.66,27.860001,24.549999,25.719999,14152100,25.401937
2016-01-13,26.360001,26.690001,24.219999,24.799999,11457100,24.493314
2016-01-14,25.040001,26.219999,24.18,25.959999,8580900,25.638969
2016-01-15,24.370001,24.65,23.360001,24.49,9673400,24.187148
2016-01-19,24.879999,24.879999,22.75,23.48,9417700,23.189638
2016-01-20,22.559999,22.65,19.690001,21.59,18600900,21.323011
2016-01-21,21.33,24.92,21.18,24.18,10875600,23.880982
2016-01-22,26.440001,27.5,24.969999,25.629999,14612300,25.31305
2016-01-25,24.75,26.02,22.76,22.77,10370000,22.488419
2016-01-26,23.889999,24.65,22.700001,24.559999,7529800,24.256282
2016-01-27,24.16,25.85,23.52,24.49,10952700,24.187148
2016-01-28,25.799999,26.99,25.209999,26.790001,11272800,26.458706
2016-01-29,27.059999,28.66,26.799999,27.9,11270900,27.554978
2016-02-01,27.030001,27.030001,25.4,26.059999,8310500,25.737732
2016-02-02,24.879999,25.379999,24.459999,24.690001,7786100,24.384675
2016-02-03,25.35,26.6,24.120001,26.59,12323100,26.261179
2016-02-04,26.77,28.870001,26.42,26.559999,11744100,26.231549
2016-02-05,25.85,25.940001,24.34,24.85,9510100,24.542696
2016-02-08,24.059999,24.18,22.24,23.68,9304900,23.387165
2016-02-09,22.73,23.4,22.120001,22.66,8871100,22.379778
2016-02-10,22.200001,23.42,21.32,21.629999,9868600,21.362515
2016-02-11,21.02,21.6,19.620001,21.25,15209000,20.987215
2016-02-12,20.620001,21.82,20.57,21.690001,19887100,21.421774
2016-02-16,22.34,22.530001,20.25,21.26,13772500,20.997092
2016-02-17,20.41,20.83,18.379999,20.33,30662900,20.078592
2016-02-18,19.209999,20.41,18.99,19.700001,97177500,19.456384
2016-02-19,19.25,19.309999,18.07,18.65,33916500,18.419367
2016-02-22,18.65,20.5,18.65,20.299999,24330200,20.048962
2016-02-23,20.08,20.389999,18.889999,18.91,19387700,18.676152
2016-02-24,18.459999,19.5,18.219999,19.41,17820900,19.169969
2016-02-25,19.450001,19.950001,18.85,19.559999,16421600,19.318114
2016-02-26,20.370001,20.58,19.84,20.290001,24943100,20.039088
2016-02-29,20.42,20.440001,19.49,19.68,17878000,19.43663
2016-03-01,19.99,20.0,18.559999,19.219999,22698700,18.982318
2016-03-02,19.059999,21.540001,18.85,21.52,20265900,21.253877
2016-03-03,21.389999,22.51,21.190001,22.0,17474400,21.72794
2016-03-04,22.51,24.040001,21.450001,23.309999,21258900,23.02174
2016-03-07,23.299999,24.719999,23.290001,24.190001,21885000,23.890858
2016-03-08,23.91,23.91,21.440001,21.469999,16059700,21.204494
2016-03-09,22.07,23.440001,21.5,22.93,14397800,22.64644
2016-03-10,22.68,22.77,21.15,22.48,18353900,22.202004
2016-03-11,23.370001,25.040001,23.309999,24.780001,19564400,24.737665
2016-03-14,24.02,24.959999,23.799999,24.790001,12254800,24.747648
2016-03-15,24.299999,24.6,23.129999,24.09,12384600,24.048844
2016-03-16,24.360001,26.24,24.209999,26.219999,15702000,26.175204
2016-03-17,27.030001,28.07,26.33,27.4,17461800,27.353188
2016-03-18,27.93,28.559999,26.450001,27.540001,26829400,27.49295
2016-03-21,27.290001,28.85,27.07,28.02,13667600,27.97213
2016-03-22,27.57,28.629999,27.5,28.01,10769100,27.962147
2016-03-23,27.59,27.870001,25.450001,25.76,14814600,25.715991
2016-03-24,24.879999,26.629999,24.6,26.469999,12753400,26.424777
2016-03-28,26.540001,26.610001,25.219999,25.84,9698900,25.795854
2016-03-29,25.280001,26.17,24.58,26.09,12580000,26.045427
2016-03-30,26.57,26.969999,25.66,26.200001,10610500,26.155239
2016-03-31,26.02,27.5,25.889999,27.440001,11418900,27.393121
2016-04-01,26.389999,26.870001,25.6,26.610001,15199900,26.564539
2016-04-04,26.719999,27.290001,25.940001,26.049999,8820200,26.005494
2016-04-05,25.610001,26.84,25.549999,26.389999,10035400,26.344913
2016-04-06,26.889999,27.959999,26.280001,27.559999,12189100,27.512915
2016-04-07,27.360001,28.25,27.15,27.6,10606900,27.552847
2016-04-08,28.6,29.370001,28.450001,28.77,9888100,28.720848
2016-04-11,29.01,29.700001,28.91,29.049999,8342400,29.000369
2016-04-12,29.790001,31.26,29.290001,30.959999,16470200,30.907106
2016-04-13,30.76,31.280001,30.08,30.959999,13266200,30.907106
2016-04-14,31.18,31.41,30.58,31.35,10436500,31.296441
2016-04-15,31.01,31.65,30.43,31.4,10890900,31.346354
2016-04-18,29.969999,32.290001,29.73,32.0,10880100,31.94533
2016-04-19,32.900002,33.950001,32.450001,33.619999,11769100,33.562561
2016-04-20,33.0,35.369999,32.610001,34.75,12902400,34.690631
2016-04-21,34.860001,35.25,33.82,33.93,14104500,33.872033
2016-04-22,34.27,35.540001,34.259998,35.200001,11294700,35.139863
2016-04-25,34.959999,35.18,33.560001,33.950001,11134700,33.891999
2016-04-26,34.349998,34.990002,33.91,34.619999,10971400,34.560852
2016-04-27,34.900002,37.18,34.900002,36.91,14921700,36.846941
2016-04-28,36.450001,37.669998,35.900002,36.110001,12081400,36.048309
2016-04-29,36.540001,36.950001,33.82,34.68,17332000,34.620751
2016-05-02,34.43,34.84,33.5,34.560001,9928100,34.500957
2016-05-03,33.790001,33.98,32.400002,32.75,12722900,32.694048
2016-05-04,33.939999,34.25,30.280001,31.309999,18024300,31.256508
2016-05-05,32.490002,32.939999,30.709999,31.200001,11039800,31.146697
2016-05-06,30.719999,32.34,30.549999,31.4,10078600,31.346354
2016-05-09,31.0,31.07,29.6,30.040001,9751500,29.988679
2016-05-10,30.4,31.559999,30.110001,31.540001,7598600,31.486116
2016-05-11,31.24,33.389999,30.67,32.540001,10725500,32.484408
2016-05-12,33.700001,34.119999,32.369999,32.709999,9704200,32.654116
2016-05-13,31.889999,33.360001,31.799999,32.52,6731800,32.464442
2016-05-16,33.48,34.419998,33.470001,33.790001,8588000,33.732272
2016-05-17,33.889999,35.049999,33.41,34.630001,9807600,34.570838
2016-05-18,34.459999,34.959999,33.740002,34.119999,9759700,34.061707
2016-05-19,33.549999,34.23,32.77,33.900002,8081000,33.842085
2016-05-20,34.27,34.540001,33.619999,34.25,7720300,34.191486
2016-05-23,33.970001,34.740002,33.77,34.540001,6494600,34.480991
2016-05-24,34.790001,35.349998,34.110001,34.490002,7883800,34.431077
2016-05-25,35.0,36.66,34.77,36.439999,9777800,36.377743
2016-05-26,36.82,37.080002,35.849998,35.900002,7546100,35.838668
2016-05-27,35.560001,35.93,35.099998,35.900002,5385500,35.838668
2016-05-31,36.189999,37.16,35.880001,36.09,6883100,36.028342
2016-06-01,35.369999,36.169998,34.889999,36.150002,8027500,36.088241
2016-06-02,35.439999,36.82,35.389999,36.810001,6622900,36.747113
2016-06-03,36.889999,37.439999,35.599998,35.919998,6990300,35.858631
2016-06-06,37.259998,37.689999,36.66,37.560001,7977200,37.495832
2016-06-07,37.959999,39.099998,37.82,38.759998,9766400,38.693779
2016-06-08,39.139999,39.470001,37.490002,37.580002,9518100,37.515798
2016-06-09,36.939999,37.630001,36.43,37.450001,5823500,37.386019
2016-06-10,36.57,36.82,34.849998,35.119999,8044300,35.059998
2016-06-13,34.84,36.529999,34.779999,35.779999,7993900,35.779999
