Date,Open_ISRG,High_ISRG,Low_ISRG,Close_ISRG,Volume_ISRG,AdjClose_ISRG
2015-01-16,522.960022,531.789978,519.390015,530.630005,265500,530.630005
2015-01-20,534.190002,534.950012,518.590027,521.890015,271400,521.890015
2015-01-21,517.919983,527.130005,516.02002,518.119995,247200,518.119995
2015-01-22,518.309998,526.539978,516.070007,525.380005,505500,525.380005
2015-01-23,512.340027,526.820007,508.019989,517.570007,504000,517.570007
2015-01-26,517.450012,521.210022,511.769989,521.01001,219500,521.01001
2015-01-27,513.01001,517.159973,506.019989,509.209991,387000,509.209991
2015-01-28,505.0,513.73999,501.980011,502.559998,254600,502.559998
2015-01-29,501.23999,507.519989,492.950012,504.980011,280100,504.980011
2015-01-30,500.950012,504.890015,493.640015,494.480011,283800,494.480011
2015-02-02,499.850006,507.869995,494.660004,507.130005,409300,507.130005
2015-02-03,508.269989,511.619995,502.519989,508.660004,225300,508.660004
2015-02-04,507.410004,512.789978,504.100006,504.920013,171300,504.920013
2015-02-05,508.160004,516.400024,507.100006,516.169983,334600,516.169983
2015-02-06,514.390015,523.400024,509.76001,512.27002,286300,512.27002
2015-02-09,510.0,513.01001,498.899994,501.290009,228800,501.290009
2015-02-10,502.730011,504.980011,495.51001,499.869995,310800,499.869995
2015-02-11,499.100006,504.0,496.559998,498.929993,134500,498.929993
2015-02-12,500.149994,508.279999,495.880005,507.709991,236700,507.709991
2015-02-13,506.220001,511.26001,505.690002,510.730011,139900,510.730011
2015-02-17,510.730011,516.27002,507.200012,514.0,190900,514.0
2015-02-18,513.5,514.880005,510.140015,512.859985,111800,512.859985
2015-02-19,509.51001,512.849976,505.420013,511.470001,128100,511.470001
2015-02-20,511.25,513.380005,506.279999,513.309998,153600,513.309998
2015-02-23,509.630005,514.929993,508.619995,513.700012,116500,513.700012
2015-02-24,512.76001,513.640015,509.519989,511.869995,119000,511.869995
2015-02-25,510.01001,513.190002,505.0,507.660004,115900,507.660004
2015-02-26,508.690002,512.51001,503.76001,506.329987,124500,506.329987
2015-02-27,506.329987,506.329987,497.540009,500.0,281900,500.0
2015-03-02,500.980011,504.98999,500.980011,503.26001,178200,503.26001
2015-03-03,508.25,510.98999,502.049988,509.070007,277800,509.070007
2015-03-04,505.470001,505.929993,499.0,500.559998,264200,500.559998
2015-03-05,501.459991,504.410004,498.049988,499.519989,204000,499.519989
2015-03-06,496.980011,499.519989,491.73999,494.040009,272300,494.040009
2015-03-09,490.700012,494.0,486.670013,492.589996,299400,492.589996
2015-03-10,488.600006,492.609985,487.48999,487.519989,259000,487.519989
2015-03-11,487.149994,496.910004,487.079987,493.51001,214000,493.51001
2015-03-12,497.579987,502.899994,493.160004,499.25,144300,499.25
2015-03-13,497.5,500.779999,491.019989,493.450012,201000,493.450012
2015-03-16,494.049988,508.029999,493.309998,506.820007,217600,506.820007
2015-03-17,504.230011,508.809998,503.440002,505.75,211400,505.75
2015-03-18,507.209991,512.049988,499.959991,508.859985,219100,508.859985
2015-03-19,507.299988,511.130005,506.390015,508.76001,128700,508.76001
2015-03-20,511.929993,514.700012,507.160004,509.029999,288000,509.029999
2015-03-23,509.029999,511.190002,504.970001,508.209991,154100,508.209991
2015-03-24,508.170013,510.549988,502.329987,503.700012,153300,503.700012
2015-03-25,503.029999,508.299988,494.149994,495.230011,206800,495.230011
2015-03-26,494.559998,505.959991,492.040009,498.98999,274000,498.98999
2015-03-27,494.399994,504.679993,494.399994,497.25,264400,497.25
2015-03-30,500.570007,508.0,497.959991,506.160004,198300,506.160004
2015-03-31,503.769989,514.98999,503.769989,505.029999,215800,505.029999
2015-04-01,501.940002,509.070007,495.920013,506.519989,285800,506.519989
2015-04-02,508.320007,510.980011,500.690002,508.290009,167800,508.290009
2015-04-06,504.170013,515.909973,503.0,514.330017,271700,514.330017
2015-04-07,516.640015,517.539978,512.099976,512.460022,187600,512.460022
2015-04-08,509.799988,515.340027,509.48999,511.459991,174700,511.459991
2015-04-09,512.25,517.409973,509.209991,513.090027,162700,513.090027
2015-04-10,513.090027,533.440002,509.029999,530.359985,472800,530.359985
2015-04-13,530.859985,548.380005,529.0,542.309998,550500,542.309998
2015-04-14,540.070007,545.0,529.119995,536.049988,382800,536.049988
2015-04-15,536.75,539.349976,531.330017,533.710022,203700,533.710022
2015-04-16,536.309998,546.140015,528.27002,543.48999,380700,543.48999
2015-04-17,535.799988,542.52002,534.289978,540.700012,379700,540.700012
2015-04-20,543.900024,554.179993,540.75,552.97998,452800,552.97998
2015-04-21,554.789978,559.039978,543.73999,546.72998,479400,546.72998
2015-04-22,530.97998,536.539978,516.169983,516.929993,708700,516.929993
2015-04-23,515.299988,519.280029,512.5,512.77002,404000,512.77002
2015-04-24,505.329987,514.400024,504.220001,505.920013,333700,505.920013
2015-04-27,505.920013,511.809998,499.75,500.519989,308800,500.519989
2015-04-28,501.0,508.359985,493.929993,504.940002,344800,504.940002
2015-04-29,504.940002,505.329987,495.0,499.529999,248500,499.529999
2015-04-30,498.890015,499.119995,491.48999,495.980011,323800,495.980011
2015-05-01,494.51001,499.399994,492.829987,497.959991,280900,497.959991
2015-05-04,500.0,501.570007,493.0,498.359985,270900,498.359985
2015-05-05,495.529999,498.359985,492.25,492.959991,267100,492.959991
2015-05-06,494.350006,496.75,482.869995,488.709991,416100,488.709991
2015-05-07,489.130005,495.369995,485.519989,489.130005,296800,489.130005
2015-05-08,493.459991,495.350006,488.950012,494.320007,248900,494.320007
2015-05-11,493.820007,498.309998,489.029999,496.369995,292900,496.369995
2015-05-12,493.0,499.160004,490.459991,494.839996,337500,494.839996
2015-05-13,494.089996,500.420013,493.130005,498.459991,286900,498.459991
2015-05-14,500.73999,505.950012,495.809998,502.350006,301800,502.350006
2015-05-15,504.859985,504.859985,499.429993,503.660004,199800,503.660004
2015-05-18,502.649994,504.399994,500.100006,502.649994,231500,502.649994
2015-05-19,503.320007,503.98999,499.640015,502.859985,153100,502.859985
2015-05-20,504.0,504.059998,491.170013,492.369995,355700,492.369995
2015-05-21,490.980011,497.399994,490.75,494.950012,203700,494.950012
2015-05-22,494.790009,497.970001,492.660004,495.269989,204600,495.269989
2015-05-26,494.0,494.230011,486.450012,487.170013,227200,487.170013
2015-05-27,487.160004,494.040009,485.5,493.660004,304400,493.660004
2015-05-28,491.519989,492.98999,484.410004,485.799988,291100,485.799988
2015-05-29,486.059998,493.0,483.339996,487.75,434900,487.75
2015-06-01,491.359985,509.579987,489.339996,502.179993,568200,502.179993
2015-06-02,500.540009,500.940002,496.0,499.130005,237300,499.130005
2015-06-03,498.940002,502.380005,495.880005,501.140015,140300,501.140015
2015-06-04,498.730011,499.600006,493.730011,496.23999,149700,496.23999
2015-06-05,497.339996,498.339996,491.109985,495.079987,117300,495.079987
2015-06-08,495.929993,498.619995,489.959991,490.559998,157900,490.559998
2015-06-09,489.440002,498.720001,487.440002,497.220001,278500,497.220001
2015-06-10,497.75,507.940002,494.5,504.209991,370800,504.209991
2015-06-11,502.390015,508.779999,497.410004,498.23999,289400,498.23999
2015-06-12,495.549988,497.890015,491.440002,495.660004,270500,495.660004
2015-06-15,493.279999,495.579987,487.029999,491.679993,190000,491.679993
2015-06-16,492.48999,495.700012,490.26001,490.829987,159700,490.829987
2015-06-17,491.970001,497.640015,487.0,488.829987,318900,488.829987
2015-06-18,491.320007,497.380005,489.670013,496.0,230500,496.0
2015-06-19,495.730011,498.730011,492.959991,494.75,389700,494.75
2015-06-22,497.75,501.839996,494.649994,499.450012,189500,499.450012
2015-06-23,498.570007,503.350006,496.0,496.619995,176700,496.619995
2015-06-24,497.670013,499.940002,492.339996,492.450012,122300,492.450012
2015-06-25,493.149994,505.0,493.149994,494.859985,258500,494.859985
2015-06-26,497.429993,503.230011,495.369995,497.149994,372400,497.149994
2015-06-29,491.910004,495.200012,483.279999,483.779999,193200,483.779999
2015-06-30,488.420013,488.420013,480.089996,484.5,321600,484.5
2015-07-01,487.429993,490.25,482.779999,485.839996,277500,485.839996
2015-07-02,487.859985,488.23999,482.100006,486.290009,217500,486.290009
2015-07-06,477.630005,482.619995,470.790009,478.100006,469200,478.100006
2015-07-07,480.440002,481.940002,471.130005,481.470001,183400,481.470001
2015-07-08,480.359985,484.220001,474.720001,478.649994,204300,478.649994
2015-07-09,484.890015,486.559998,479.570007,481.470001,134100,481.470001
2015-07-10,486.5,489.179993,484.0,487.869995,127300,487.869995
2015-07-13,481.049988,499.079987,481.049988,497.540009,221000,497.540009
2015-07-14,499.0,499.399994,488.649994,491.950012,324000,491.950012
2015-07-15,493.410004,496.160004,488.959991,490.480011,322500,490.480011
2015-07-16,492.809998,494.359985,488.76001,490.01001,219900,490.01001
2015-07-17,489.910004,491.799988,486.839996,489.809998,295500,489.809998
2015-07-20,489.410004,498.980011,487.429993,497.609985,218900,497.609985
2015-07-21,497.690002,507.690002,495.970001,505.089996,487700,505.089996
2015-07-22,561.0,564.859985,547.380005,549.880005,1303900,549.880005
2015-07-23,549.98999,560.570007,545.559998,557.200012,494500,557.200012
2015-07-24,529.090027,552.599976,523.539978,546.080017,679300,546.080017
2015-07-27,539.25,545.5,537.799988,544.150024,468300,544.150024
2015-07-28,541.299988,543.5,538.0,540.26001,356600,540.26001
2015-07-29,538.599976,544.369995,535.820007,540.289978,181900,540.289978
2015-07-30,540.109985,541.719971,536.150024,539.619995,180100,539.619995
2015-07-31,540.080017,540.080017,531.98999,533.169983,240300,533.169983
2015-08-03,531.659973,533.5,521.150024,526.5,326600,526.5
2015-08-04,524.159973,528.969971,522.159973,526.75,181500,526.75
2015-08-05,529.349976,534.450012,529.349976,531.070007,185700,531.070007
2015-08-06,529.659973,532.530029,523.5,524.070007,176100,524.070007
2015-08-07,524.140015,533.98999,521.130005,532.98999,241000,532.98999
2015-08-10,533.950012,534.0,529.080017,532.26001,285000,532.26001
2015-08-11,532.0,534.0,525.919983,529.840027,186000,529.840027
2015-08-12,527.909973,530.409973,525.0,529.280029,287000,529.280029
2015-08-13,528.820007,531.590027,525.799988,527.869995,174200,527.869995
2015-08-14,528.299988,530.349976,525.330017,529.869995,123100,529.869995
2015-08-17,527.919983,533.700012,523.01001,533.049988,154100,533.049988
2015-08-18,534.26001,534.26001,528.530029,529.700012,145500,529.700012
2015-08-19,530.700012,530.700012,522.840027,526.619995,272700,526.619995
2015-08-20,522.080017,524.580017,513.840027,514.219971,234600,514.219971
2015-08-21,509.640015,514.049988,502.829987,506.839996,350200,506.839996
2015-08-24,481.630005,500.109985,475.029999,490.809998,492100,490.809998
2015-08-25,500.0,509.910004,493.0,494.459991,490000,494.459991
2015-08-26,506.190002,508.790009,495.959991,508.450012,322700,508.450012
2015-08-27,512.700012,515.690002,509.690002,515.570007,245200,515.570007
2015-08-28,512.390015,516.48999,510.790009,514.23999,135700,514.23999
2015-08-31,512.179993,517.700012,510.450012,510.950012,228200,510.950012
2015-09-01,501.98999,508.950012,498.0,503.420013,400000,503.420013
2015-09-02,508.589996,511.130005,503.829987,511.130005,229000,511.130005
2015-09-03,511.839996,521.640015,510.029999,513.75,253300,513.75
2015-09-04,507.98999,511.570007,506.23999,508.399994,210400,508.399994
2015-09-08,515.349976,521.419983,513.119995,520.640015,248800,520.640015
2015-09-09,523.150024,523.690002,508.549988,509.970001,286400,509.970001
2015-09-10,509.279999,517.0,501.01001,511.540009,184300,511.540009
2015-09-11,510.410004,517.909973,506.940002,515.299988,203200,515.299988
2015-09-14,515.700012,515.700012,507.390015,510.579987,179100,510.579987
2015-09-15,508.73999,517.119995,507.01001,513.77002,191300,513.77002
2015-09-16,513.719971,515.440002,510.660004,514.5,127600,514.5
2015-09-17,515.5,526.48999,515.5,519.23999,211300,519.23999
2015-09-18,515.890015,518.22998,510.869995,511.459991,422400,511.459991
2015-09-21,512.049988,514.52002,501.5,504.940002,366000,504.940002
2015-09-22,501.339996,504.040009,488.799988,494.209991,503000,494.209991
2015-09-23,493.790009,495.820007,488.799988,489.880005,384800,489.880005
2015-09-24,487.589996,492.809998,486.0,491.160004,208400,491.160004
2015-09-25,492.98999,494.799988,473.730011,475.910004,332200,475.910004
2015-09-28,475.269989,475.660004,461.290009,463.51001,505200,463.51001
2015-09-29,466.070007,469.269989,450.589996,455.470001,476500,455.470001
2015-09-30,459.51001,466.0,456.859985,459.579987,356400,459.579987
2015-10-01,459.98999,461.51001,448.820007,455.570007,504600,455.570007
2015-10-02,451.980011,465.23999,450.01001,464.869995,707100,464.869995
2015-10-05,469.25,476.5,464.01001,468.809998,377800,468.809998
2015-10-06,466.690002,467.119995,455.51001,459.600006,234600,459.600006
2015-10-07,460.540009,467.209991,458.269989,466.700012,257600,466.700012
2015-10-08,464.839996,469.170013,460.959991,468.410004,251800,468.410004
2015-10-09,467.940002,476.350006,464.299988,469.649994,248100,469.649994
2015-10-12,468.440002,468.559998,459.049988,460.839996,384000,460.839996
2015-10-13,453.51001,462.459991,447.0,456.410004,474600,456.410004
2015-10-14,457.109985,459.75,451.5,454.859985,368700,454.859985
2015-10-15,457.089996,464.01001,451.76001,462.309998,295800,462.309998
2015-10-16,465.779999,468.160004,461.049988,467.329987,223100,467.329987
2015-10-19,467.559998,480.040009,467.359985,478.440002,468700,478.440002
2015-10-20,478.0,480.380005,471.01001,473.01001,564500,473.01001
2015-10-21,518.950012,519.97998,498.359985,499.410004,1133100,499.410004
2015-10-22,501.630005,501.920013,483.109985,496.179993,690700,496.179993
2015-10-23,497.269989,505.549988,495.899994,500.029999,496400,500.029999
2015-10-26,499.559998,500.26001,493.709991,496.549988,250500,496.549988
2015-10-27,495.75,499.119995,492.399994,496.76001,174800,496.76001
2015-10-28,497.299988,500.459991,492.220001,500.019989,279000,500.019989
2015-10-29,499.440002,502.410004,495.049988,500.279999,267300,500.279999
2015-10-30,500.559998,504.970001,496.339996,496.600006,353600,496.600006
2015-11-02,497.100006,504.98999,496.809998,504.26001,243100,504.26001
2015-11-03,503.660004,506.899994,499.279999,503.410004,284000,503.410004
2015-11-04,502.5,505.459991,500.109985,501.450012,229100,501.450012
2015-11-05,501.850006,504.329987,496.0,499.350006,326800,499.350006
2015-11-06,495.359985,502.450012,495.059998,500.959991,208600,500.959991
2015-11-09,500.950012,504.0,496.089996,498.040009,209000,498.040009
2015-11-10,498.98999,503.570007,495.380005,502.559998,271700,502.559998
2015-11-11,503.410004,504.519989,497.869995,498.609985,244100,498.609985
2015-11-12,501.070007,503.5,498.839996,500.0,353200,500.0
2015-11-13,498.329987,504.0,496.01001,498.790009,325800,498.790009
2015-11-16,498.329987,502.869995,498.26001,500.910004,269500,500.910004
2015-11-17,499.959991,504.730011,497.220001,498.51001,228500,498.51001
2015-11-18,498.549988,508.350006,497.690002,507.359985,305000,507.359985
2015-11-19,507.200012,507.200012,501.470001,504.170013,210700,504.170013
2015-11-20,507.670013,516.900024,507.160004,516.570007,403600,516.570007
2015-11-23,515.690002,521.950012,515.690002,519.090027,382500,519.090027
2015-11-24,517.219971,520.98999,512.780029,516.73999,297900,516.73999
2015-11-25,517.280029,520.0,515.01001,517.869995,160400,517.869995
2015-11-27,519.099976,521.049988,516.880005,519.23999,77500,519.23999
2015-11-30,520.900024,522.690002,517.809998,520.02002,233700,520.02002
2015-12-01,521.030029,524.75,516.570007,522.25,311300,522.25
2015-12-02,522.710022,524.830017,516.789978,517.559998,216300,517.559998
2015-12-03,517.690002,520.900024,504.049988,508.660004,311400,508.660004
2015-12-04,509.410004,523.869995,509.410004,521.400024,234100,521.400024
2015-12-07,520.0,527.890015,518.940002,522.52002,369500,522.52002
2015-12-08,520.090027,522.309998,512.400024,513.140015,294300,513.140015
2015-12-09,511.910004,516.969971,508.98999,513.650024,247000,513.650024
2015-12-10,511.619995,529.880005,509.119995,526.039978,322000,526.039978
2015-12-11,520.219971,529.52002,519.599976,523.469971,400400,523.469971
2015-12-14,522.969971,533.039978,521.099976,528.75,387200,528.75
2015-12-15,530.530029,543.059998,524.919983,537.059998,444800,537.059998
2015-12-16,540.869995,546.859985,534.320007,545.130005,258700,545.130005
2015-12-17,544.080017,547.940002,536.909973,539.070007,274900,539.070007
2015-12-18,534.690002,543.340027,533.080017,534.179993,564800,534.179993
2015-12-21,536.390015,539.98999,533.75,539.320007,256500,539.320007
2015-12-22,541.650024,544.340027,535.820007,541.450012,208300,541.450012
2015-12-23,544.97998,548.97998,539.679993,547.72998,221100,547.72998
2015-12-24,548.669983,549.0,545.380005,547.450012,102100,547.450012
2015-12-28,546.580017,549.5,542.570007,547.109985,160100,547.109985
2015-12-29,549.77002,556.599976,548.01001,553.369995,273100,553.369995
2015-12-30,554.969971,555.630005,551.320007,552.51001,189500,552.51001
2015-12-31,550.609985,552.880005,545.75,546.159973,179800,546.159973
2016-01-04,547.159973,549.830017,538.799988,547.390015,530900,547.390015
2016-01-05,549.049988,554.039978,544.0,551.960022,364000,551.960022
2016-01-06,547.299988,556.73999,543.049988,553.23999,503700,553.23999
2016-01-07,545.460022,556.549988,536.359985,536.900024,587300,536.900024
2016-01-08,539.659973,543.159973,533.01001,536.539978,336700,536.539978
2016-01-11,540.559998,547.27002,530.789978,539.580017,460300,539.580017
2016-01-12,544.659973,547.130005,535.0,542.119995,304400,542.119995
2016-01-13,562.440002,572.01001,544.369995,545.140015,944600,545.140015
2016-01-14,549.289978,557.469971,538.130005,555.77002,582100,555.77002
2016-01-15,540.23999,558.0,539.940002,557.25,588100,557.25
2016-01-19,558.539978,566.349976,552.530029,556.48999,532500,556.48999
2016-01-20,552.340027,561.789978,538.02002,554.559998,517400,554.559998
2016-01-21,556.51001,559.900024,541.630005,555.599976,669200,555.599976
2016-01-22,568.880005,580.0,555.950012,566.109985,747500,566.109985
2016-01-25,563.880005,570.609985,556.75,558.219971,460000,558.219971
2016-01-26,550.0,554.98999,541.929993,545.23999,439100,545.23999
2016-01-27,546.23999,547.549988,531.969971,534.02002,365200,534.02002
2016-01-28,535.650024,538.869995,520.5,526.590027,441700,526.590027
2016-01-29,527.590027,541.23999,527.590027,540.849976,467200,540.849976
2016-02-01,539.0,546.349976,537.659973,543.159973,328100,543.159973
2016-02-02,539.419983,544.880005,534.090027,539.349976,234700,539.349976
2016-02-03,543.47998,545.309998,532.070007,545.099976,317200,545.099976
2016-02-04,543.650024,553.950012,537.119995,551.929993,424500,551.929993
2016-02-05,551.0,554.429993,533.950012,536.23999,643100,536.23999
2016-02-08,530.559998,530.559998,502.040009,507.279999,644200,507.279999
2016-02-09,507.140015,520.5,502.01001,508.820007,446200,508.820007
2016-02-10,510.040009,528.919983,510.040009,524.409973,341600,524.409973
2016-02-11,514.330017,525.0,514.330017,521.549988,338200,521.549988
2016-02-12,523.150024,534.52002,517.210022,531.280029,218100,531.280029
2016-02-16,536.0,536.0,525.640015,535.159973,332800,535.159973
2016-02-17,535.539978,542.5,532.0,541.859985,313200,541.859985
2016-02-18,540.859985,544.929993,538.099976,542.619995,248500,542.619995
2016-02-19,538.650024,547.049988,530.460022,546.340027,261200,546.340027
2016-02-22,549.0,552.0,543.400024,551.51001,249400,551.51001
2016-02-23,547.150024,553.0,544.099976,548.900024,233600,548.900024
2016-02-24,544.01001,554.98999,544.01001,553.650024,369800,553.650024
2016-02-25,555.0,559.780029,546.450012,559.280029,436300,559.280029
2016-02-26,560.0,570.109985,557.0,567.469971,673700,567.469971
2016-02-29,566.469971,569.869995,562.460022,563.059998,469800,563.059998
2016-03-01,564.22998,574.5,561.390015,571.48999,518000,571.48999
2016-03-02,567.369995,574.5,567.330017,573.809998,552300,573.809998
2016-03-03,570.01001,576.0,568.330017,574.039978,327500,574.039978
2016-03-04,574.460022,575.960022,568.210022,570.650024,365100,570.650024
2016-03-07,570.450012,576.369995,565.02002,572.690002,312900,572.690002
2016-03-08,568.309998,572.799988,565.609985,566.859985,271100,566.859985
2016-03-09,570.030029,573.570007,565.049988,572.900024,306800,572.900024
2016-03-10,571.900024,574.719971,566.900024,573.700012,271800,573.700012
2016-03-11,575.0,584.299988,573.219971,580.450012,333400,580.450012
2016-03-14,580.059998,595.98999,575.169983,593.070007,514800,593.070007
2016-03-15,587.130005,594.710022,583.359985,587.400024,504900,587.400024
2016-03-16,582.809998,594.22998,582.669983,587.380005,343800,587.380005
2016-03-17,588.539978,590.0,561.02002,562.349976,582700,562.349976
2016-03-18,565.98999,583.52002,562.599976,583.049988,635700,583.049988
2016-03-21,582.0,589.210022,577.5,582.98999,381000,582.98999
2016-03-22,579.619995,591.849976,577.400024,591.030029,366800,591.030029
2016-03-23,591.22998,595.97998,586.150024,586.330017,278300,586.330017
2016-03-24,583.320007,584.070007,575.820007,583.309998,319900,583.309998
2016-03-28,585.700012,586.780029,580.460022,584.169983,205300,584.169983
2016-03-29,583.150024,604.0,582.0,603.070007,340200,603.070007
2016-03-30,607.75,607.75,594.030029,598.280029,294100,598.280029
2016-03-31,599.280029,605.48999,595.190002,601.049988,221000,601.049988
2016-04-01,595.190002,606.539978,591.039978,606.5,457100,606.5
2016-04-04,607.5,627.940002,603.280029,622.059998,509100,622.059998
2016-04-05,617.52002,619.25,609.359985,612.919983,318500,612.919983
2016-04-06,611.919983,628.539978,611.919983,626.119995,377400,626.119995
2016-04-07,625.880005,625.880005,609.02002,614.780029,268200,614.780029
2016-04-08,620.929993,626.799988,615.169983,619.77002,260200,619.77002
2016-04-11,623.039978,626.919983,618.799988,620.200012,229500,620.200012
2016-04-12,626.400024,629.369995,619.450012,625.51001,291400,625.51001
2016-04-13,626.849976,630.669983,622.25,627.01001,329500,627.01001
2016-04-14,627.01001,628.599976,622.0,623.090027,160800,623.090027
2016-04-15,624.47998,627.98999,620.030029,624.219971,285200,624.219971
2016-04-18,624.570007,629.200012,621.369995,626.97998,372200,626.97998
2016-04-19,627.0,627.690002,617.22998,623.710022,634500,623.710022
2016-04-20,644.969971,654.880005,641.940002,644.559998,697400,644.559998
2016-04-21,643.559998,648.869995,639.080017,641.909973,247000,641.909973
2016-04-22,631.5,640.0,627.900024,638.150024,418900,638.150024
2016-04-25,632.919983,642.330017,632.539978,638.73999,311100,638.73999
2016-04-26,640.0,640.0,630.320007,632.5,297100,632.5
2016-04-27,633.679993,636.72998,627.109985,633.01001,248700,633.01001
2016-04-28,627.840027,644.909973,627.840027,631.5,372000,631.5
2016-04-29,627.0,628.609985,620.0,626.359985,281900,626.359985
2016-05-02,627.780029,635.380005,626.22998,633.359985,237100,633.359985
2016-05-03,626.77002,629.809998,615.02002,618.630005,345500,618.630005
2016-05-04,615.630005,619.48999,611.929993,615.150024,263600,615.150024
2016-05-05,617.710022,619.299988,612.690002,615.320007,360500,615.320007
2016-05-06,613.890015,619.77002,611.22998,618.960022,396600,618.960022
2016-05-09,617.130005,629.0,617.130005,623.859985,373900,623.859985
2016-05-10,626.150024,629.030029,620.969971,626.559998,251700,626.559998
2016-05-11,627.48999,629.469971,624.400024,627.690002,217400,627.690002
2016-05-12,629.47998,633.719971,622.0,633.299988,383000,633.299988
2016-05-13,634.02002,637.48999,626.650024,628.809998,225800,628.809998
2016-05-16,629.099976,638.98999,628.0,635.27002,221000,635.27002
2016-05-17,634.27002,635.530029,618.52002,621.380005,353200,621.380005
2016-05-18,621.820007,630.539978,613.080017,625.210022,412400,625.210022
2016-05-19,621.380005,625.650024,618.280029,623.789978,257800,623.789978
2016-05-20,624.880005,635.289978,621.700012,632.580017,390700,632.580017
2016-05-23,631.590027,632.119995,624.450012,628.650024,220200,628.650024
2016-05-24,633.119995,639.869995,628.929993,638.669983,326000,638.669983
2016-05-25,638.530029,644.809998,638.080017,643.039978,237400,643.039978
2016-05-26,640.369995,644.169983,636.0,637.200012,324800,637.200012
2016-05-27,639.98999,643.429993,634.289978,636.650024,241500,636.650024
2016-05-31,639.130005,639.900024,631.859985,634.710022,619000,634.710022
2016-06-01,632.25,639.02002,627.48999,637.690002,290000,637.690002
2016-06-02,630.960022,640.0,630.01001,639.440002,278200,639.440002
2016-06-03,639.409973,639.539978,632.570007,636.840027,246800,636.840027
2016-06-06,636.530029,638.72998,631.369995,635.619995,156900,635.619995
2016-06-07,635.01001,637.039978,631.669983,635.890015,162400,635.890015
2016-06-08,637.210022,646.0,636.080017,642.880005,326500,642.880005
2016-06-09,639.22998,651.580017,637.150024,648.200012,300800,648.200012
2016-06-10,641.719971,645.450012,636.75,641.590027,196100,641.590027
2016-06-13,637.23999,648.5,637.23999,644.099976,280300,644.099976
