Date,Open_YUM,High_YUM,Low_YUM,Close_YUM,Volume_YUM,AdjClose_YUM
2015-01-05,72.410004,72.720001,70.870003,70.879997,3176600,68.494735
2015-01-06,71.360001,71.400002,69.379997,70.010002,3597700,67.654017
2015-01-07,70.970001,72.410004,70.779999,72.330002,3274000,69.895943
2015-01-08,72.900002,73.779999,72.839996,73.589996,3061300,71.113536
2015-01-09,73.709999,73.769997,72.779999,73.459999,2650800,70.987914
2015-01-12,73.150002,73.470001,72.669998,72.910004,2821300,70.456427
2015-01-13,73.629997,73.75,71.900002,72.610001,3315900,70.16652
2015-01-14,71.309998,73.040001,71.18,72.309998,3610500,70.273418
2015-01-15,72.309998,72.790001,71.410004,71.449997,3877600,69.437639
2015-01-16,71.330002,72.510002,70.919998,72.43,2929300,70.390041
2015-01-20,72.419998,72.639999,70.949997,71.150002,3711100,69.146093
2015-01-21,70.790001,71.610001,70.610001,71.5,2804400,69.486234
2015-01-22,72.0,74.129997,71.690002,73.790001,3577100,71.711738
2015-01-23,73.889999,74.940002,73.75,74.110001,3260900,72.022725
2015-01-26,73.790001,74.510002,73.760002,74.239998,2258600,72.149061
2015-01-27,73.349998,74.0,73.220001,73.43,3554300,71.361876
2015-01-28,73.93,74.040001,72.82,72.900002,4790400,70.846805
2015-01-29,72.650002,74.300003,72.389999,74.269997,2995600,72.178214
2015-01-30,73.629997,73.809998,72.220001,72.279999,3127800,70.244264
2015-02-02,72.440002,72.860001,70.5,72.730003,3103700,70.681594
2015-02-03,73.389999,73.809998,72.540001,73.610001,3323100,71.536807
2015-02-04,73.290001,74.199997,73.279999,73.650002,3768900,71.575681
2015-02-05,73.050003,75.57,72.110001,75.199997,9363100,73.082022
2015-02-06,74.900002,74.93,73.510002,73.93,4632300,71.847794
2015-02-09,73.459999,74.209999,72.980003,73.110001,2797500,71.050889
2015-02-10,73.510002,74.25,73.050003,74.080002,2339800,71.993571
2015-02-11,74.230003,74.410004,73.5,73.989998,2262100,71.906102
2015-02-12,74.290001,74.900002,73.410004,74.800003,2300200,72.693293
2015-02-13,74.629997,74.900002,74.230003,74.690002,2636400,72.586391
2015-02-17,74.480003,76.199997,74.269997,76.050003,3916600,73.908088
2015-02-18,75.949997,76.779999,75.510002,76.5,3457000,74.345411
2015-02-19,76.57,76.910004,75.970001,76.669998,2348600,74.510621
2015-02-20,76.690002,77.639999,76.220001,77.529999,3899100,75.3464
2015-02-23,77.769997,78.300003,77.110001,77.440002,2297100,75.258938
2015-02-24,77.419998,78.059998,77.080002,77.860001,2014200,75.667108
2015-02-25,77.860001,79.040001,77.529999,78.959999,2744000,76.736125
2015-02-26,78.870003,79.5,78.220001,79.389999,3829800,77.154015
2015-02-27,79.220001,82.470001,78.839996,81.110001,9799900,78.825573
2015-03-02,81.0,82.830002,80.480003,81.800003,3377500,79.496142
2015-03-03,81.0,81.620003,80.110001,81.510002,4648400,79.214308
2015-03-04,80.480003,81.160004,79.769997,80.080002,7731300,77.824583
2015-03-05,80.07,80.860001,79.660004,80.519997,3352500,78.252186
2015-03-06,79.839996,80.290001,78.779999,79.160004,4217600,76.930497
2015-03-09,79.260002,79.970001,79.199997,79.440002,2375000,77.202609
2015-03-10,78.970001,79.190002,77.849998,77.879997,3186300,75.686541
2015-03-11,77.5,78.190002,76.400002,76.5,4675800,74.345411
2015-03-12,77.059998,77.93,76.739998,77.839996,2891900,75.647667
2015-03-13,78.339996,78.339996,76.790001,77.510002,2624100,75.326967
2015-03-16,78.059998,78.470001,77.720001,78.190002,3173800,75.987815
2015-03-17,78.080002,78.279999,77.769997,77.860001,2845300,75.667108
2015-03-18,77.970001,79.32,77.519997,78.940002,2671100,76.716692
2015-03-19,78.800003,79.190002,78.489998,78.739998,3082500,76.52232
2015-03-20,79.209999,80.0,78.870003,79.209999,6976100,76.979084
2015-03-23,79.25,80.089996,79.110001,79.269997,3454600,77.037392
2015-03-24,79.5,80.360001,79.5,80.169998,4553100,77.912045
2015-03-25,80.5,80.5,79.110001,79.150002,3450300,76.920776
2015-03-26,78.529999,79.18,78.220001,78.550003,2592700,76.337676
2015-03-27,78.610001,79.07,78.18,78.309998,1947800,76.10443
2015-03-30,78.360001,79.580002,78.360001,79.410004,2014500,77.173455
2015-03-31,79.209999,79.830002,78.720001,78.720001,2395400,76.502887
2015-04-01,78.650002,78.889999,78.150002,78.839996,2705900,76.619502
2015-04-02,79.019997,79.919998,78.480003,79.790001,3547000,77.54275
2015-04-06,79.459999,80.489998,79.150002,79.730003,2503100,77.484442
2015-04-07,79.75,79.889999,78.169998,78.290001,4351800,76.084997
2015-04-08,78.639999,78.910004,77.919998,78.300003,3147100,76.495318
2015-04-09,78.040001,78.970001,78.010002,78.919998,3968400,77.101023
2015-04-10,78.949997,80.110001,78.739998,80.019997,2441100,78.175668
2015-04-13,79.75,81.199997,79.349998,80.720001,4330900,78.859539
2015-04-14,80.25,80.349998,79.309998,79.620003,2830000,77.784894
2015-04-15,79.970001,80.440002,79.580002,79.599998,2674600,77.765351
2015-04-16,79.589996,80.75,79.370003,79.489998,3001200,77.657885
2015-04-17,78.959999,80.019997,78.739998,79.75,4114600,77.911895
2015-04-20,80.470001,81.330002,80.07,81.089996,2938400,79.221006
2015-04-21,80.989998,81.139999,80.290001,80.849998,4716600,78.98654
2015-04-22,83.510002,85.300003,82.459999,84.040001,12845800,82.103018
2015-04-23,83.839996,84.440002,83.349998,84.07,4539000,82.132326
2015-04-24,84.25,87.150002,84.080002,87.099998,7617700,85.092488
2015-04-27,87.099998,87.419998,86.389999,86.610001,3896300,84.613784
2015-04-28,86.290001,87.239998,85.889999,86.839996,3022400,84.838478
2015-04-29,86.279999,86.769997,86.050003,86.25,2875600,84.262081
2015-04-30,86.059998,86.809998,85.610001,85.959999,2579700,83.978764
2015-05-01,86.5,91.989998,86.459999,91.900002,17140700,89.781859
2015-05-04,91.949997,94.129997,90.980003,91.010002,10154500,88.912373
2015-05-05,90.309998,90.599998,89.830002,89.989998,4903400,87.915878
2015-05-06,90.25,90.419998,88.870003,89.209999,2945200,87.153857
2015-05-07,89.419998,90.529999,88.940002,90.129997,3362700,88.05265
2015-05-08,91.0,91.760002,89.870003,89.879997,4865300,87.808412
2015-05-11,89.959999,90.519997,89.639999,89.739998,4358600,87.67164
2015-05-12,89.220001,90.879997,89.080002,90.389999,2885200,88.30666
2015-05-13,90.129997,90.870003,89.690002,89.900002,1686200,87.827956
2015-05-14,90.370003,90.739998,89.760002,90.019997,2004100,87.945185
2015-05-15,91.730003,94.099998,91.099998,93.959999,6214000,91.794377
2015-05-18,93.800003,94.879997,92.949997,93.589996,3682800,91.432902
2015-05-19,93.860001,94.949997,93.349998,94.309998,4775300,92.136309
2015-05-20,94.949997,95.900002,94.150002,94.879997,3546000,92.693171
2015-05-21,94.529999,94.620003,93.139999,93.440002,3386300,91.286365
2015-05-22,93.370003,93.419998,91.230003,91.540001,5633800,89.430156
2015-05-26,91.480003,92.209999,90.699997,91.540001,3007200,89.430156
2015-05-27,92.529999,92.860001,91.639999,91.980003,3435600,89.860017
2015-05-28,91.949997,92.190002,91.139999,91.800003,2830400,89.684165
2015-05-29,91.57,91.790001,89.790001,90.110001,3709200,88.033115
2015-06-01,89.860001,90.830002,89.540001,90.269997,2479000,88.189423
2015-06-02,90.220001,90.769997,89.769997,89.870003,2161300,87.798648
2015-06-03,90.57,92.260002,90.0,91.550003,4970800,89.439927
2015-06-04,90.75,91.099998,90.199997,90.519997,2369400,88.433661
2015-06-05,90.370003,91.150002,90.169998,90.790001,1605800,88.697442
2015-06-08,90.550003,91.410004,90.440002,90.5,2664400,88.414125
2015-06-09,90.370003,90.800003,90.169998,90.589996,1713600,88.502047
2015-06-10,90.480003,91.760002,90.480003,91.599998,1818100,89.48877
2015-06-11,91.889999,92.089996,91.199997,91.330002,1187100,89.224997
2015-06-12,91.059998,91.440002,90.860001,91.110001,2216300,89.010066
2015-06-15,90.440002,91.040001,90.080002,90.879997,1214300,88.785364
2015-06-16,90.769997,91.860001,90.769997,91.82,2143800,89.703701
2015-06-17,91.589996,91.790001,90.730003,91.300003,1868000,89.195689
2015-06-18,91.440002,93.330002,91.32,92.68,2010900,90.54388
2015-06-19,92.379997,92.690002,92.230003,92.269997,2045500,90.143326
2015-06-22,92.620003,93.279999,92.129997,92.419998,2489900,90.289871
2015-06-23,92.800003,92.879997,91.879997,92.029999,1675200,89.90886
2015-06-24,92.059998,92.099998,91.470001,91.510002,2498500,89.400848
2015-06-25,91.839996,91.989998,91.199997,91.379997,2404400,89.27384
2015-06-26,91.720001,93.059998,91.57,92.75,2159900,90.612266
2015-06-29,91.800003,92.169998,89.440002,89.610001,3340500,87.544639
2015-06-30,90.389999,90.480003,89.260002,90.080002,2865300,88.003807
2015-07-01,91.110001,92.400002,91.019997,91.690002,3079200,89.5767
2015-07-02,91.900002,92.419998,90.739998,91.550003,2018000,89.439927
2015-07-06,90.610001,91.099998,90.239998,90.669998,2348300,88.580205
2015-07-07,90.989998,90.989998,88.510002,89.889999,6463500,87.818184
2015-07-08,88.0,88.440002,85.18,87.120003,7799900,85.112031
2015-07-09,88.510002,89.849998,87.860001,87.989998,5237800,85.961974
2015-07-10,89.18,91.040001,88.690002,90.860001,5003700,88.765828
2015-07-13,91.400002,92.330002,90.580002,91.110001,4241400,89.010066
2015-07-14,90.93,92.160004,90.57,91.989998,5834100,89.869781
2015-07-15,91.059998,91.059998,87.510002,88.879997,9871200,87.220203
2015-07-16,89.5,89.839996,87.790001,88.25,3755500,86.601971
2015-07-17,88.019997,88.260002,87.370003,87.879997,3749500,86.238878
2015-07-20,88.0,88.68,87.43,88.129997,2241600,86.484209
2015-07-21,88.230003,88.800003,87.849998,88.620003,2256700,86.965064
2015-07-22,88.150002,89.919998,88.019997,89.309998,3214600,87.642173
2015-07-23,89.040001,89.230003,87.589996,87.82,3497500,86.180001
2015-07-24,88.220001,88.449997,86.379997,86.709999,2658400,85.090729
2015-07-27,85.93,86.370003,85.330002,85.980003,3746100,84.374365
2015-07-28,86.559998,87.139999,85.739998,86.949997,2002800,85.326245
2015-07-29,87.150002,88.260002,86.870003,87.769997,2109100,86.130931
2015-07-30,87.82,88.360001,87.019997,88.019997,1397100,86.376263
2015-07-31,88.519997,88.68,87.669998,87.760002,1433600,86.121123
2015-08-03,88.040001,88.239998,87.120003,87.82,1493600,86.180001
2015-08-04,88.0,88.699997,87.779999,88.190002,1403800,86.543094
2015-08-05,88.959999,89.629997,88.449997,89.040001,1395200,87.377219
2015-08-06,89.269997,89.669998,87.489998,87.769997,2037700,86.130931
2015-08-07,87.449997,87.650002,86.620003,87.610001,1441600,85.973923
2015-08-10,88.269997,88.849998,87.709999,87.82,1289200,86.180001
2015-08-11,86.459999,86.459999,83.0,83.540001,9654900,81.979929
2015-08-12,81.980003,82.0,78.720001,80.68,11888200,79.173337
2015-08-13,81.5,85.089996,81.309998,83.800003,7852400,82.235076
2015-08-14,83.550003,84.150002,83.010002,83.589996,3749500,82.028991
2015-08-17,82.860001,85.690002,82.519997,85.029999,6031300,83.442102
2015-08-18,84.699997,85.099998,83.900002,84.199997,4528400,82.6276
2015-08-19,85.510002,86.730003,84.82,86.089996,9958400,84.482304
2015-08-20,85.199997,85.580002,81.709999,81.82,7727900,80.292048
2015-08-21,81.040001,81.57,79.199997,79.699997,8754300,78.211635
2015-08-24,73.889999,78.989998,71.389999,77.190002,10431600,75.748514
2015-08-25,79.290001,79.43,76.029999,76.099998,6327700,74.678865
2015-08-26,77.959999,79.870003,76.57,79.68,4562300,78.192012
2015-08-27,80.099998,82.949997,80.099998,82.269997,5252800,80.733641
2015-08-28,82.129997,82.75,81.269997,81.82,2925300,80.292048
2015-08-31,80.989998,81.32,79.699997,79.769997,3223400,78.280328
2015-09-01,77.599998,79.550003,77.5,79.099998,4485800,77.622841
2015-09-02,80.040001,80.269997,78.720001,80.269997,3339400,78.77099
2015-09-03,80.660004,80.949997,79.760002,80.220001,1817700,78.721929
2015-09-04,79.029999,79.540001,78.18,78.889999,2121500,77.416764
2015-09-08,80.82,81.949997,80.480003,81.760002,3133400,80.233171
2015-09-09,82.800003,83.489998,80.849998,81.019997,3260300,79.506984
2015-09-10,80.790001,81.220001,79.480003,79.900002,3161500,78.407905
2015-09-11,80.0,81.470001,79.620003,81.43,2716600,79.909331
2015-09-14,81.18,81.400002,80.559998,80.949997,1830700,79.438292
2015-09-15,81.309998,82.699997,80.449997,82.419998,2298000,80.880842
2015-09-16,82.300003,83.199997,81.610001,83.07,2660300,81.518705
2015-09-17,82.93,83.900002,82.410004,82.970001,3748000,81.420574
2015-09-18,81.230003,82.160004,79.849998,80.150002,5465700,78.653236
2015-09-21,80.5,80.720001,79.290001,80.43,3671300,78.928006
2015-09-22,79.5,80.029999,78.93,79.300003,3661400,77.819111
2015-09-23,79.32,79.629997,78.43,78.919998,2681300,77.446203
2015-09-24,78.550003,78.550003,77.290001,78.32,3047600,76.857409
2015-09-25,79.25,79.699997,78.220001,78.599998,3375500,77.132179
2015-09-28,78.0,78.209999,75.919998,76.0,4070300,74.580734
2015-09-29,76.18,76.410004,75.239998,76.150002,4327000,74.727934
2015-09-30,77.519997,80.25,76.690002,79.949997,5304200,78.456967
2015-10-01,80.010002,80.529999,79.0,79.870003,3182400,78.378466
2015-10-02,78.339996,81.900002,78.339996,81.599998,5549800,80.076155
2015-10-05,82.610001,83.300003,81.400002,83.050003,4124900,81.499081
2015-10-06,82.82,83.540001,82.029999,83.419998,11615700,81.862167
2015-10-07,69.809998,70.900002,67.199997,67.709999,36740700,66.445545
2015-10-08,67.110001,68.300003,66.349998,67.459999,13095300,66.200214
2015-10-09,67.5,70.419998,67.400002,70.25,9848500,68.938113
2015-10-12,70.5,71.68,70.349998,70.839996,7035800,69.517091
2015-10-13,70.470001,71.470001,69.830002,69.980003,5148400,68.673158
2015-10-14,69.550003,70.080002,68.32,68.580002,4330300,67.744605
2015-10-15,68.980003,69.449997,67.989998,69.269997,4720300,68.426195
2015-10-16,71.0,72.279999,69.769997,72.160004,9695200,71.280998
2015-10-19,71.720001,71.889999,71.120003,71.709999,3806600,70.836475
2015-10-20,75.019997,75.220001,72.949997,73.029999,15429500,72.140395
2015-10-21,73.199997,74.419998,72.589996,73.559998,6156600,72.663938
2015-10-22,74.150002,74.610001,72.519997,72.68,5440600,71.79466
2015-10-23,73.449997,73.449997,72.230003,72.889999,4006600,72.002101
2015-10-26,72.589996,74.480003,72.57,74.18,3559300,73.276388
2015-10-27,73.959999,74.169998,72.720001,73.169998,2638900,72.278689
2015-10-28,73.199997,73.889999,71.900002,72.970001,3767500,72.081129
2015-10-29,72.910004,73.0,72.209999,72.510002,2322200,71.626733
2015-10-30,72.699997,72.699997,70.5,70.910004,4892900,70.046225
2015-11-02,71.360001,72.139999,71.330002,71.830002,2915800,70.955016
2015-11-03,71.470001,72.459999,71.400002,72.209999,2665000,71.330384
2015-11-04,72.279999,72.470001,71.339996,71.540001,2353400,70.668548
2015-11-05,71.660004,71.93,70.779999,71.169998,2585900,70.303052
2015-11-06,70.879997,71.339996,70.5,71.239998,2518000,70.372199
2015-11-09,70.669998,70.669998,68.400002,69.0,4992500,68.159487
2015-11-10,68.830002,69.309998,68.339996,68.760002,2954300,67.922413
2015-11-11,69.129997,69.32,68.269997,68.440002,2693200,67.606311
2015-11-12,68.32,68.470001,66.690002,67.120003,6488700,66.302391
2015-11-13,69.370003,69.870003,67.879997,69.470001,7995200,68.623763
2015-11-16,69.110001,69.360001,68.199997,68.82,3440600,67.98168
2015-11-17,68.790001,70.050003,68.57,69.940002,5057100,69.088039
2015-11-18,70.0,71.300003,69.720001,71.120003,4783200,70.253666
2015-11-19,71.0,71.989998,70.760002,71.68,3179400,70.806842
2015-11-20,72.160004,73.339996,71.860001,72.760002,4262400,71.873688
2015-11-23,72.809998,73.279999,72.529999,72.690002,2555000,71.804541
2015-11-24,71.839996,72.68,71.620003,72.379997,2189400,71.498312
2015-11-25,72.669998,72.889999,72.470001,72.589996,2316900,71.705753
2015-11-27,72.690002,73.0,72.199997,72.959999,1839600,72.071248
2015-11-30,72.790001,73.07,72.419998,72.510002,3218900,71.626733
2015-12-01,73.199997,74.800003,73.199997,74.480003,5073700,73.572737
2015-12-02,74.5,75.5,74.470001,74.949997,3533100,74.037005
2015-12-03,75.07,75.18,72.919998,73.129997,3963800,72.239176
2015-12-04,73.68,76.419998,73.5,76.139999,3981100,75.212512
2015-12-07,75.93,76.639999,75.010002,76.410004,3625000,75.479227
2015-12-08,75.309998,76.349998,74.129997,75.589996,3012700,74.669209
2015-12-09,75.529999,76.529999,73.650002,73.800003,5161400,72.90102
2015-12-10,74.0,74.099998,71.169998,73.190002,6503400,72.29845
2015-12-11,72.589996,72.970001,70.93,71.300003,3902400,70.431473
2015-12-14,71.160004,71.68,70.480003,71.650002,4340400,70.777208
2015-12-15,72.209999,72.919998,72.080002,72.610001,4901600,71.725513
2015-12-16,73.099998,73.75,72.089996,73.540001,3172500,72.644185
2015-12-17,73.540001,74.010002,72.199997,72.199997,3230600,71.320504
2015-12-18,71.839996,72.169998,71.0,71.839996,5028900,70.964889
2015-12-21,72.010002,73.629997,72.010002,73.400002,4826400,72.505891
2015-12-22,73.589996,73.650002,72.07,73.0,4516400,72.110762
2015-12-23,73.129997,74.279999,73.099998,74.120003,3450300,73.217122
2015-12-24,73.839996,74.660004,73.68,74.0,1530200,73.098581
2015-12-28,73.650002,73.949997,73.059998,73.839996,3460700,72.940526
2015-12-29,74.18,74.75,73.769997,74.239998,2661600,73.335655
2015-12-30,74.160004,74.379997,73.709999,73.809998,2211600,72.910893
2015-12-31,73.639999,73.900002,73.019997,73.050003,1748100,72.160156
2016-01-04,71.32,72.25,70.639999,72.209999,3466300,71.330384
2016-01-05,72.830002,73.199997,71.309998,72.029999,3791100,71.152577
2016-01-06,71.209999,71.980003,70.82,71.519997,3630000,70.648787
2016-01-07,69.809998,70.419998,68.68,69.080002,7911900,68.238515
2016-01-08,69.239998,69.769997,67.970001,68.139999,4310700,67.309963
2016-01-11,68.510002,68.940002,67.260002,68.019997,4235700,67.191422
2016-01-12,68.57,69.790001,68.459999,69.57,3268000,68.722544
2016-01-13,70.510002,70.510002,68.769997,69.029999,4857200,68.642992
2016-01-14,69.25,70.25,67.860001,70.010002,3768600,69.617501
2016-01-15,68.25,68.779999,66.760002,67.089996,6832500,66.713866
2016-01-19,67.43,69.290001,67.349998,68.769997,6933700,68.384448
2016-01-20,67.82,68.529999,66.480003,67.989998,5313600,67.608822
2016-01-21,68.32,69.879997,67.690002,68.959999,4231300,68.573385
2016-01-22,69.230003,69.629997,68.669998,68.980003,5373400,68.593277
2016-01-25,68.769997,69.309998,67.349998,67.389999,4972700,67.012187
2016-01-26,67.93,70.050003,67.760002,69.870003,3113900,69.478287
2016-01-27,69.480003,70.419998,69.040001,69.400002,2916500,69.010921
2016-01-28,69.790001,71.110001,69.309998,70.410004,4090800,70.01526
2016-01-29,70.709999,72.410004,70.480003,72.370003,4323700,71.964271
2016-02-01,71.919998,73.480003,71.470001,73.099998,4892700,72.690174
2016-02-02,72.57,73.870003,71.540001,72.32,10348100,71.914548
2016-02-03,72.589996,73.269997,71.43,72.449997,10544900,72.043817
2016-02-04,71.970001,72.989998,70.080002,72.309998,12321300,71.904602
2016-02-05,72.309998,72.639999,69.489998,69.760002,7805200,69.368903
2016-02-08,68.709999,68.790001,66.900002,67.43,5021400,67.051964
2016-02-09,66.690002,68.279999,66.379997,66.470001,4509400,66.097347
2016-02-10,66.919998,67.989998,66.690002,66.760002,2515900,66.385722
2016-02-11,65.75,66.18,64.580002,65.239998,3196200,64.874239
2016-02-12,65.940002,67.489998,65.699997,67.339996,2904000,66.962465
2016-02-16,68.169998,69.919998,68.169998,69.519997,4869700,69.130243
2016-02-17,70.050003,71.660004,70.0,71.199997,4655500,70.800825
2016-02-18,70.870003,71.629997,70.370003,71.029999,2946000,70.63178
2016-02-19,70.830002,70.980003,69.75,70.519997,3336000,70.124637
2016-02-22,71.309998,72.139999,71.110001,71.959999,5489000,71.556566
2016-02-23,71.459999,72.190002,71.0,71.510002,3438200,71.109092
2016-02-24,70.709999,71.690002,69.540001,71.480003,3387300,71.079261
2016-02-25,71.809998,71.940002,69.510002,70.959999,4994100,70.562172
2016-02-26,71.550003,71.550003,70.440002,71.419998,6005900,71.019592
2016-02-29,71.309998,73.370003,71.220001,72.470001,5599100,72.063709
2016-03-01,72.889999,76.690002,72.800003,76.190002,6937800,75.762854
2016-03-02,75.82,76.129997,74.860001,75.410004,2674000,74.987229
2016-03-03,75.529999,76.440002,74.910004,76.389999,2118300,75.96173
2016-03-04,76.389999,78.400002,75.910004,78.050003,4780900,77.612427
2016-03-07,77.5,78.419998,76.849998,78.050003,3387800,77.612427
2016-03-08,77.400002,77.769997,76.629997,76.68,3591000,76.250105
2016-03-09,77.099998,77.639999,76.019997,76.300003,2582600,75.872238
2016-03-10,76.790001,77.470001,75.489998,76.760002,2461800,76.329658
2016-03-11,77.160004,77.790001,76.769997,77.769997,1806200,77.333991
2016-03-14,77.68,77.75,76.919998,77.550003,2622200,77.11523
2016-03-15,77.449997,79.18,77.260002,78.230003,2925600,77.791418
2016-03-16,77.849998,79.0,77.849998,78.650002,2388500,78.209062
2016-03-17,78.790001,79.459999,78.120003,78.790001,2220800,78.348276
2016-03-18,79.0,79.050003,78.199997,78.309998,4980700,77.870964
2016-03-21,78.449997,79.620003,78.360001,79.43,3779600,78.984688
2016-03-22,78.760002,79.489998,78.660004,78.980003,2001400,78.537214
2016-03-23,79.099998,81.5,78.120003,80.550003,6511700,80.098411
2016-03-24,80.110001,80.110001,78.910004,79.349998,2995900,78.905134
2016-03-28,79.870003,80.07,79.379997,79.800003,1540500,79.352616
2016-03-29,79.730003,80.610001,79.57,80.57,2101200,80.118296
2016-03-30,81.18,82.32,80.779999,82.25,3619000,81.788877
2016-03-31,82.300003,82.620003,81.410004,81.849998,2796100,81.391118
2016-04-01,80.879997,82.800003,80.720001,82.269997,2262600,81.808762
2016-04-04,82.459999,82.5,81.309998,81.900002,2050200,81.440841
2016-04-05,81.900002,82.410004,81.019997,81.57,1811000,81.112689
2016-04-06,81.470001,81.910004,81.0,81.889999,1590600,81.430895
2016-04-07,81.639999,82.260002,80.779999,81.269997,2073100,80.814368
2016-04-08,81.690002,82.529999,81.470001,82.339996,2996200,81.878369
2016-04-11,82.470001,82.699997,81.650002,81.800003,2018400,81.341403
2016-04-12,81.639999,82.330002,80.720001,82.050003,3805000,81.590002
2016-04-13,80.790001,82.150002,80.739998,82.150002,2974200,82.150002
2016-04-14,81.919998,82.43,81.559998,82.400002,2411300,82.400002
2016-04-15,82.260002,82.370003,81.440002,81.839996,2412900,81.839996
2016-04-18,81.959999,82.650002,81.519997,82.610001,2495900,82.610001
2016-04-19,81.480003,82.769997,80.300003,82.129997,4580200,82.129997
2016-04-20,82.5,83.419998,81.660004,82.529999,4720200,82.529999
2016-04-21,82.529999,85.790001,80.760002,81.699997,13317800,81.699997
2016-04-22,81.709999,82.150002,80.580002,81.190002,3160300,81.190002
2016-04-25,81.18,81.370003,80.650002,81.360001,2975300,81.360001
2016-04-26,81.5,82.07,81.349998,82.040001,3085800,82.040001
2016-04-27,81.75,81.949997,80.669998,81.489998,2310200,81.489998
2016-04-28,80.989998,81.379997,80.269997,80.440002,1406600,80.440002
2016-04-29,80.389999,80.389999,79.050003,79.559998,2257700,79.559998
2016-05-02,80.18,81.120003,80.040001,80.970001,1811100,80.970001
2016-05-03,80.610001,80.82,79.57,79.720001,1492300,79.720001
2016-05-04,79.25,80.809998,79.199997,80.650002,1865500,80.650002
2016-05-05,80.589996,81.139999,80.010002,80.839996,2676600,80.839996
2016-05-06,80.559998,81.059998,79.620003,80.959999,3166300,80.959999
2016-05-09,81.029999,82.25,80.809998,81.879997,1542700,81.879997
2016-05-10,82.129997,83.050003,81.610001,82.900002,1801000,82.900002
2016-05-11,82.419998,82.43,80.599998,80.690002,2009800,80.690002
2016-05-12,81.199997,82.0,80.889999,81.57,1684300,81.57
2016-05-13,81.279999,81.440002,80.230003,80.300003,1954900,80.300003
2016-05-16,80.209999,81.540001,80.080002,81.25,1701600,81.25
2016-05-17,81.260002,81.919998,80.639999,80.980003,2105300,80.980003
2016-05-18,80.809998,80.809998,79.690002,80.169998,1904400,80.169998
2016-05-19,79.989998,80.230003,79.220001,80.07,1988800,80.07
2016-05-20,80.080002,80.980003,79.029999,79.599998,5394400,79.599998
2016-05-23,79.739998,80.18,78.330002,79.980003,3489300,79.980003
2016-05-24,80.480003,82.449997,80.480003,82.129997,3614600,82.129997
2016-05-25,82.18,82.959999,81.699997,82.599998,4675000,82.599998
2016-05-26,82.860001,83.419998,82.269997,82.449997,2566800,82.449997
2016-05-27,82.529999,83.019997,82.230003,82.589996,1825200,82.589996
2016-05-31,82.25,82.599998,81.849998,82.089996,4010400,82.089996
2016-06-01,81.599998,82.900002,81.459999,82.43,2595200,82.43
2016-06-02,82.279999,82.760002,81.559998,82.459999,2033000,82.459999
2016-06-03,82.230003,82.860001,81.839996,82.610001,1327700,82.610001
2016-06-06,82.68,83.480003,82.410004,83.190002,1782200,83.190002
2016-06-07,83.0,84.25,83.0,83.639999,2910000,83.639999
2016-06-08,83.5,84.279999,83.199997,84.190002,2229100,84.190002
2016-06-09,83.779999,84.330002,83.709999,83.730003,2526400,83.730003
2016-06-10,83.199997,83.449997,82.269997,82.5,2364600,82.5
2016-06-13,82.330002,83.5,82.080002,82.57,3272900,82.57
