Date,Open_BA,High_BA,Low_BA,Close_BA,Volume_BA,AdjClose_BA
2015-01-02,131.070007,131.839996,129.089996,129.949997,4294200,124.553714
2015-01-05,129.660004,129.919998,128.610001,129.050003,5024800,123.691093
2015-01-06,129.050003,129.619995,126.18,127.529999,4992800,122.234208
2015-01-07,128.740005,129.970001,128.720001,129.509995,3573200,124.131983
2015-01-08,130.600006,131.990005,130.399994,131.800003,4503400,126.326897
2015-01-09,131.589996,132.259995,130.929993,131.539993,3047300,126.077684
2015-01-12,132.240005,132.259995,129.949997,130.869995,3552700,125.435509
2015-01-13,132.0,133.910004,130.169998,131.169998,3441700,125.723054
2015-01-14,129.029999,131.289993,128.949997,130.380005,3559500,124.965866
2015-01-15,130.380005,131.830002,129.699997,130.139999,3902000,124.735826
2015-01-16,129.75,131.020004,129.110001,130.779999,4425600,125.349249
2015-01-20,131.449997,132.0,129.449997,131.220001,3143700,125.77098
2015-01-21,130.869995,132.869995,130.570007,132.410004,2898000,126.911567
2015-01-22,133.380005,136.210007,133.050003,135.639999,4971300,130.007434
2015-01-23,135.570007,135.779999,134.600006,134.619995,3828300,129.029787
2015-01-26,135.0,135.25,133.529999,134.070007,3900500,128.502638
2015-01-27,132.399994,132.990005,130.740005,132.479996,5243900,126.978653
2015-01-28,136.300003,141.889999,135.919998,139.639999,14355100,133.841331
2015-01-29,139.690002,148.25,139.630005,147.779999,15161700,141.64331
2015-01-30,146.220001,146.850006,144.369995,145.369995,11271100,139.333384
2015-02-02,143.720001,146.589996,143.050003,146.259995,6790900,140.186425
2015-02-03,146.369995,148.0,146.179993,147.339996,5978200,141.221579
2015-02-04,145.970001,148.389999,145.929993,147.220001,4766200,141.106567
2015-02-05,147.259995,148.869995,146.460007,148.600006,4252600,142.429266
2015-02-06,148.619995,148.889999,147.699997,148.0,4374100,141.854176
2015-02-09,146.160004,148.160004,145.630005,147.580002,4202900,141.451618
2015-02-10,148.199997,148.710007,147.5,148.039993,4034900,141.892508
2015-02-11,147.509995,148.380005,147.089996,147.919998,3272700,142.654389
2015-02-12,148.259995,148.570007,147.679993,148.089996,2998900,142.818336
2015-02-13,147.979996,149.839996,147.639999,149.729996,3418600,144.399955
2015-02-17,148.720001,149.960007,148.520004,149.919998,3622400,144.583194
2015-02-18,149.699997,151.619995,149.369995,151.169998,3722100,145.788697
2015-02-19,151.050003,154.240005,151.0,153.75,4384000,148.276856
2015-02-20,153.800003,158.830002,153.800003,158.309998,9366000,152.674529
2015-02-23,155.0,155.919998,153.360001,154.740005,8653700,149.23162
2015-02-24,153.5,154.779999,153.210007,154.380005,4391700,148.884435
2015-02-25,154.309998,154.740005,152.139999,153.009995,4800500,147.563193
2015-02-26,152.309998,152.380005,150.809998,151.729996,5149300,146.32876
2015-02-27,151.0,151.889999,150.449997,150.850006,4330700,145.480096
2015-03-02,150.850006,154.149994,150.75,153.800003,4622800,148.325079
2015-03-03,154.710007,156.910004,154.169998,155.570007,8656600,150.032076
2015-03-04,154.619995,155.220001,154.0,154.350006,4476200,148.855504
2015-03-05,154.860001,155.979996,154.309998,154.470001,3327200,148.971227
2015-03-06,153.919998,155.029999,152.809998,153.119995,3556200,147.669278
2015-03-09,153.300003,155.610001,153.149994,154.75,3433000,149.241259
2015-03-10,153.300003,154.130005,152.419998,152.419998,3839600,146.9942
2015-03-11,152.509995,152.690002,151.169998,151.169998,3395400,145.788697
2015-03-12,151.279999,152.919998,151.279999,152.039993,2965100,146.627722
2015-03-13,151.889999,152.389999,149.789993,151.570007,3569600,146.174466
2015-03-16,152.389999,154.190002,152.270004,153.669998,2742900,148.199702
2015-03-17,152.880005,155.0,152.729996,154.509995,2927200,149.009797
2015-03-18,154.039993,155.990005,152.110001,155.729996,4053600,150.186369
2015-03-19,154.910004,155.330002,153.660004,154.110001,2539000,148.624042
2015-03-20,155.039993,155.490005,154.479996,154.5,4464300,149.000158
2015-03-23,154.979996,154.979996,152.809998,152.809998,3029700,147.370316
2015-03-24,151.960007,152.619995,151.350006,151.649994,3319300,146.251606
2015-03-25,151.399994,152.039993,148.130005,148.229996,3747900,142.953351
2015-03-26,147.830002,148.850006,145.960007,148.169998,3627400,142.89549
2015-03-27,148.589996,149.309998,147.490005,148.850006,2600300,143.551291
2015-03-30,150.080002,153.169998,149.979996,152.699997,3738700,147.264231
2015-03-31,152.229996,152.25,149.940002,150.080002,2975600,144.737502
2015-04-01,149.970001,150.020004,146.820007,148.639999,4167600,143.34876
2015-04-02,149.139999,150.5,148.309998,149.279999,2934200,143.965977
2015-04-06,148.149994,151.449997,148.0,150.929993,3371500,145.557235
2015-04-07,151.270004,153.5,151.139999,152.320007,4299500,146.897768
2015-04-08,152.190002,153.5,152.190002,153.360001,2763400,147.90074
2015-04-09,152.619995,153.669998,151.630005,153.419998,3966800,147.958602
2015-04-10,153.550003,154.960007,153.25,154.380005,3183000,148.884435
2015-04-13,153.789993,155.5,152.960007,153.240005,3034000,147.785017
2015-04-14,152.929993,153.539993,151.589996,153.210007,2845800,147.756086
2015-04-15,154.369995,154.369995,152.210007,152.429993,3687400,147.003838
2015-04-16,151.660004,152.529999,151.050003,151.970001,2559900,146.560221
2015-04-17,150.880005,151.429993,149.440002,149.600006,4671600,144.274593
2015-04-20,151.059998,153.550003,151.009995,152.669998,3169100,147.2353
2015-04-21,153.509995,154.089996,152.0,153.330002,3772900,147.871809
2015-04-22,152.360001,153.0,148.850006,151.190002,8468900,145.807989
2015-04-23,150.830002,150.830002,149.729996,149.869995,4080800,144.534971
2015-04-24,149.539993,149.860001,148.020004,148.399994,4889200,143.117298
2015-04-27,148.589996,149.0,147.710007,147.800003,4603500,142.538666
2015-04-28,147.899994,148.369995,146.009995,147.509995,4352900,142.258981
2015-04-29,147.070007,147.460007,145.899994,146.149994,4761700,140.947393
2015-04-30,145.25,145.940002,142.75,143.339996,4925300,138.237425
2015-05-01,144.410004,145.070007,143.839996,144.669998,3556800,139.520082
2015-05-04,143.850006,144.789993,143.179993,144.020004,8977500,138.893226
2015-05-05,143.759995,144.699997,142.270004,142.910004,3670400,137.822739
2015-05-06,143.009995,143.149994,140.429993,141.039993,5313500,136.890972
2015-05-07,140.559998,142.179993,140.479996,141.490005,4868700,137.327746
2015-05-08,143.0,145.940002,142.979996,145.460007,7068000,141.180961
2015-05-11,145.550003,146.789993,145.130005,145.889999,3969000,141.598304
2015-05-12,144.940002,146.080002,144.009995,145.429993,3543900,141.15183
2015-05-13,145.410004,146.529999,145.100006,145.619995,2679400,141.336243
2015-05-14,146.880005,148.25,146.649994,147.960007,3495800,143.607417
2015-05-15,148.050003,148.300003,146.339996,146.880005,3368900,142.559186
2015-05-18,146.880005,147.240005,146.300003,146.710007,2153200,142.394189
2015-05-19,147.179993,147.770004,146.729996,147.050003,2366400,142.724184
2015-05-20,147.139999,147.339996,146.100006,146.419998,2104000,142.112712
2015-05-21,146.559998,147.710007,146.100006,147.350006,2676400,143.015361
2015-05-22,147.259995,147.270004,144.800003,144.809998,3878000,140.550073
2015-05-26,144.339996,144.429993,142.160004,142.800003,3476800,138.599207
2015-05-27,143.419998,143.75,142.580002,143.0,2837100,138.793321
2015-05-28,142.509995,145.289993,141.580002,142.330002,3103200,138.143032
2015-05-29,142.259995,142.259995,140.320007,140.520004,6199200,136.38628
2015-06-01,141.449997,142.050003,140.270004,141.25,3897000,137.094801
2015-06-02,141.440002,144.460007,140.630005,143.25,4986500,139.035967
2015-06-03,143.779999,145.059998,142.889999,143.809998,3755800,139.579491
2015-06-04,143.220001,143.229996,140.949997,141.190002,3239500,137.036569
2015-06-05,141.039993,141.369995,140.050003,140.729996,3215600,136.590094
2015-06-08,140.240005,141.350006,140.199997,140.639999,2756600,136.502745
2015-06-09,140.5,140.990005,139.899994,140.100006,2647600,135.978637
2015-06-10,140.679993,142.600006,140.289993,141.619995,2784400,137.453912
2015-06-11,142.009995,143.979996,141.75,142.960007,2924500,138.754504
2015-06-12,142.619995,142.860001,141.089996,142.800003,2395200,138.599207
2015-06-15,142.039993,142.589996,141.279999,142.289993,2631400,138.104201
2015-06-16,141.419998,143.580002,141.419998,142.339996,2450600,138.152733
2015-06-17,142.869995,144.0,141.899994,143.429993,2775400,139.210664
2015-06-18,143.910004,146.529999,143.910004,145.380005,3728900,141.103312
2015-06-19,145.190002,146.100006,144.949997,145.130005,4837300,140.860667
2015-06-22,146.070007,146.210007,145.089996,145.699997,2086100,141.413891
2015-06-23,146.330002,146.449997,143.800003,144.429993,2864400,140.181247
2015-06-24,143.759995,144.800003,142.509995,143.0,3989100,138.793321
2015-06-25,143.270004,143.759995,142.339996,142.449997,2153800,138.259498
2015-06-26,143.029999,143.039993,141.889999,142.479996,3153300,138.288614
2015-06-29,140.960007,141.320007,138.580002,138.729996,3755500,134.648929
2015-06-30,140.059998,140.059998,138.440002,138.720001,3434800,134.639228
2015-07-01,140.479996,141.139999,140.020004,140.729996,3260900,136.590094
2015-07-02,141.289993,141.520004,139.880005,140.210007,2116500,136.085402
2015-07-06,139.020004,140.729996,139.0,140.520004,2093400,136.38628
2015-07-07,140.800003,143.440002,140.139999,143.149994,3712000,138.938902
2015-07-08,142.5,143.149994,141.520004,141.919998,3386500,137.74509
2015-07-09,143.889999,144.199997,142.729996,142.800003,2486800,138.599207
2015-07-10,144.139999,145.190002,143.869995,144.479996,2192100,140.229779
2015-07-13,145.960007,146.75,145.600006,146.619995,2194200,142.306825
2015-07-14,146.759995,148.300003,146.449997,147.75,3388800,143.403589
2015-07-15,147.75,147.75,146.479996,146.889999,2653900,142.568887
2015-07-16,147.789993,148.800003,147.770004,148.490005,2509600,144.121825
2015-07-17,147.25,147.440002,146.020004,146.839996,3127100,142.520355
2015-07-20,147.110001,147.199997,145.910004,146.720001,3016100,142.40389
2015-07-21,146.589996,146.589996,144.220001,145.0,4452600,140.734486
2015-07-22,148.899994,149.179993,145.110001,146.470001,6238400,142.161244
2015-07-23,147.0,147.949997,145.789993,146.110001,4116000,141.811834
2015-07-24,145.809998,146.470001,143.979996,144.059998,2455000,139.822136
2015-07-27,143.220001,143.350006,140.800003,141.029999,3532100,136.881272
2015-07-28,141.610001,142.169998,139.509995,141.809998,4138200,137.638325
2015-07-29,142.479996,144.610001,142.369995,144.139999,3260400,139.899785
2015-07-30,143.350006,143.919998,142.210007,143.009995,2644000,138.803021
2015-07-31,143.759995,144.919998,143.289993,144.169998,3163500,139.928901
2015-08-03,144.440002,144.75,142.589996,143.690002,3088000,139.463025
2015-08-04,143.550003,144.869995,143.039993,143.539993,1973000,139.317429
2015-08-05,143.899994,145.600006,143.770004,144.949997,2926100,141.583549
2015-08-06,144.699997,145.25,143.419998,143.820007,2457000,140.479803
2015-08-07,143.220001,143.839996,141.699997,142.419998,2953200,139.112309
2015-08-10,143.789993,146.770004,143.779999,145.860001,3432600,142.472418
2015-08-11,144.139999,144.929993,143.279999,144.050003,2816700,140.704458
2015-08-12,142.550003,143.009995,139.860001,142.429993,4355800,139.122072
2015-08-13,142.029999,145.449997,141.529999,144.809998,5129500,141.446801
2015-08-14,144.610001,145.470001,143.759995,145.089996,2927100,141.720297
2015-08-17,144.600006,144.860001,142.929993,144.440002,3746000,141.085399
2015-08-18,144.389999,145.210007,143.820007,144.600006,1955500,141.241687
2015-08-19,143.419998,144.479996,142.320007,142.720001,2967700,139.405345
2015-08-20,141.619995,141.899994,136.899994,137.020004,6601400,133.83773
2015-08-21,134.880005,135.089996,131.460007,131.710007,7957600,128.651056
2015-08-24,123.639999,135.5,115.139999,127.190002,9425800,124.236029
2015-08-25,130.0,130.720001,125.43,125.489998,7159100,122.575506
2015-08-26,129.339996,129.759995,125.230003,129.339996,6428400,126.336089
2015-08-27,131.080002,132.360001,129.460007,131.869995,5754600,128.807329
2015-08-28,131.429993,133.720001,130.860001,133.240005,4508800,130.145521
2015-08-31,132.369995,132.699997,130.389999,130.679993,4231700,127.644964
2015-09-01,128.160004,128.990005,126.940002,127.440002,5772700,124.480222
2015-09-02,128.710007,130.669998,127.739998,130.630005,4809300,127.596137
2015-09-03,132.309998,132.350006,130.479996,131.020004,3379500,127.977079
2015-09-04,129.550003,130.490005,128.660004,129.759995,3746700,126.746333
2015-09-08,132.270004,133.990005,132.0,133.820007,3505800,130.712052
2015-09-09,135.589996,136.25,132.210007,132.649994,4713900,129.569212
2015-09-10,132.339996,134.570007,132.270004,133.550003,2932200,130.448319
2015-09-11,133.160004,134.860001,132.889999,134.669998,2628200,131.542302
2015-09-14,134.720001,135.130005,133.729996,134.429993,2389600,131.307871
2015-09-15,134.520004,137.0,134.520004,136.300003,3761800,133.13445
2015-09-16,136.259995,137.429993,136.009995,137.199997,2505000,134.013542
2015-09-17,137.360001,139.910004,136.940002,137.449997,3405600,134.257736
2015-09-18,135.75,137.690002,134.399994,136.089996,7302700,132.929321
2015-09-21,136.419998,137.449997,134.940002,136.020004,2460900,132.860955
2015-09-22,134.490005,134.490005,132.520004,133.990005,3465000,130.878102
2015-09-23,134.660004,135.0,131.610001,131.669998,4907500,128.611977
2015-09-24,130.720001,130.770004,127.18,129.75,5297800,126.73657
2015-09-25,131.570007,131.729996,129.279999,131.009995,4149900,127.967302
2015-09-28,130.440002,130.479996,128.029999,128.130005,4160000,125.1542
2015-09-29,128.110001,129.149994,127.470001,128.75,2935100,125.759795
2015-09-30,130.270004,131.410004,129.619995,130.949997,3062500,127.908698
2015-10-01,131.320007,131.789993,128.979996,130.610001,2878400,127.576598
2015-10-02,129.0,132.589996,128.559998,132.559998,3020500,129.481306
2015-10-05,132.279999,134.149994,131.350006,134.020004,4587500,130.907404
2015-10-06,134.100006,135.539993,133.669998,134.630005,3059600,131.503238
2015-10-07,135.690002,137.729996,135.259995,137.020004,3263800,133.83773
2015-10-08,136.660004,139.350006,136.070007,139.039993,2835700,135.810805
2015-10-09,139.039993,140.240005,138.360001,139.699997,3065700,136.45548
2015-10-12,139.929993,141.070007,139.320007,140.679993,1942200,137.412715
2015-10-13,139.440002,140.5,139.429993,140.289993,2339700,137.031774
2015-10-14,139.75,140.889999,133.580002,134.220001,8752300,131.102756
2015-10-15,135.160004,137.669998,135.0,137.389999,6368300,134.199132
2015-10-16,137.429993,138.729996,136.520004,137.600006,3143000,134.404261
2015-10-19,137.600006,138.610001,136.389999,138.419998,4022000,135.205209
2015-10-20,137.940002,139.929993,137.580002,138.880005,4202600,135.654532
2015-10-21,141.699997,142.149994,136.610001,141.190002,8927200,137.91088
2015-10-22,142.0,147.360001,141.929993,146.309998,6976300,142.911964
2015-10-23,147.369995,147.75,144.910004,146.699997,4691200,143.292906
2015-10-26,146.210007,147.229996,145.550003,146.699997,3143400,143.292906
2015-10-27,146.220001,148.990005,146.009995,148.460007,3411300,145.012039
2015-10-28,147.990005,148.809998,145.139999,147.880005,4408300,144.445508
2015-10-29,147.539993,147.869995,145.830002,147.179993,3072100,143.761754
2015-10-30,147.399994,149.600006,147.089996,148.070007,3938000,144.631098
2015-11-02,148.380005,149.470001,147.559998,148.399994,2516700,144.95342
2015-11-03,148.029999,148.460007,147.139999,148.089996,2470000,144.650622
2015-11-04,147.259995,148.759995,147.179993,148.190002,2771500,145.643273
2015-11-05,148.190002,148.839996,146.490005,147.970001,2545400,145.427053
2015-11-06,146.580002,148.169998,146.009995,147.940002,2294100,145.397569
2015-11-09,146.899994,147.479996,145.179993,145.979996,2980800,143.471246
2015-11-10,145.279999,146.139999,144.029999,145.149994,2524100,142.655509
2015-11-11,145.199997,145.830002,144.520004,144.990005,1579600,142.49827
2015-11-12,143.0,144.399994,141.589996,142.539993,3796800,140.090362
2015-11-13,142.330002,143.889999,141.860001,142.589996,3063800,140.139506
2015-11-16,142.580002,144.5,142.330002,144.419998,2378300,141.938058
2015-11-17,145.289993,146.589996,144.639999,146.080002,3038300,143.569534
2015-11-18,146.240005,148.389999,146.229996,148.279999,3101100,145.731723
2015-11-19,148.789993,149.479996,148.259995,149.240005,2492600,146.675231
2015-11-20,149.839996,150.589996,149.119995,149.399994,3210200,146.83247
2015-11-23,149.389999,149.699997,147.710007,148.339996,3183700,145.790689
2015-11-24,147.490005,149.589996,147.220001,148.649994,2626600,146.095359
2015-11-25,149.039993,149.149994,147.380005,147.429993,1852200,144.896324
2015-11-27,147.5,147.970001,146.679993,146.949997,1282100,144.424578
2015-11-30,146.970001,147.259995,145.360001,145.449997,3176700,142.950356
2015-12-01,146.539993,149.399994,146.470001,147.740005,3444300,145.201009
2015-12-02,147.550003,148.029999,146.380005,146.960007,2648800,144.434415
2015-12-03,147.050003,147.630005,144.279999,145.559998,3008700,143.058466
2015-12-04,146.350006,148.779999,146.089996,148.5,3892900,145.947943
2015-12-07,148.300003,149.5,147.320007,148.449997,3417700,145.898799
2015-12-08,146.820007,147.229996,144.649994,144.990005,5021100,142.49827
2015-12-09,144.600006,145.690002,142.270004,144.240005,5124600,141.761159
2015-12-10,144.619995,147.460007,144.160004,146.410004,3278500,143.893864
2015-12-11,145.0,145.699997,143.720001,144.619995,3684700,142.134618
2015-12-14,144.5,144.5,141.460007,143.0,4845000,140.542464
2015-12-15,145.660004,147.100006,144.119995,146.529999,4664600,144.011797
2015-12-16,147.979996,148.610001,146.229996,148.110001,3316000,145.564646
2015-12-17,148.850006,149.800003,145.5,145.559998,3448800,143.058466
2015-12-18,144.410004,144.410004,138.889999,139.580002,9952000,137.18124
2015-12-21,140.210007,141.940002,139.699997,140.899994,3746400,138.478547
2015-12-22,141.720001,142.789993,140.5,142.380005,2791700,139.933124
2015-12-23,143.080002,144.070007,142.809998,144.059998,3353900,141.584245
2015-12-24,143.600006,143.929993,143.360001,143.529999,1185000,141.063354
2015-12-28,143.259995,144.669998,142.850006,144.539993,1980000,142.055991
2015-12-29,145.059998,147.559998,145.0,147.350006,3133600,144.817712
2015-12-30,147.220001,148.0,146.009995,146.410004,1619000,143.893864
2015-12-31,145.960007,145.960007,144.5,144.589996,2105200,142.105135
2016-01-04,141.380005,141.699997,139.429993,140.5,5719500,138.085428
2016-01-05,140.990005,141.699997,139.770004,141.070007,3357000,138.645639
2016-01-06,138.830002,139.350006,137.259995,138.830002,4254100,136.444129
2016-01-07,136.380005,136.669998,132.509995,133.009995,7013700,130.724142
2016-01-08,133.699997,135.100006,129.800003,129.990005,5776900,127.756053
2016-01-11,130.850006,131.0,128.919998,130.210007,5551500,127.972274
2016-01-12,131.580002,132.169998,129.639999,131.919998,4171500,129.652878
2016-01-13,132.699997,132.880005,127.75,128.119995,5073100,125.91818
2016-01-14,129.589996,130.070007,125.809998,129.199997,6517800,126.979622
2016-01-15,125.800003,127.139999,124.510002,125.629997,6678400,123.470974
2016-01-19,127.059998,127.220001,125.110001,126.059998,5478900,123.893585
2016-01-20,124.0,124.940002,119.82,122.139999,7636600,120.040954
2016-01-21,122.769997,125.980003,121.540001,123.400002,5546200,121.279302
2016-01-22,124.419998,125.68,123.32,124.610001,5259900,122.468507
2016-01-25,124.599998,125.239998,123.400002,124.010002,4551600,121.87882
2016-01-26,124.980003,128.149994,124.5,128.009995,5432600,125.81007
2016-01-27,119.900002,120.110001,115.019997,116.580002,27945900,114.576508
2016-01-28,117.099998,118.029999,115.059998,118.010002,10708400,115.981933
2016-01-29,118.139999,120.18,118.019997,120.129997,9195700,118.065495
2016-02-01,119.639999,122.290001,118.650002,121.559998,6812800,119.47092
2016-02-02,119.690002,120.279999,117.370003,117.519997,8646700,115.500349
2016-02-03,118.800003,122.129997,117.150002,121.870003,7361900,119.775597
2016-02-04,121.120003,124.910004,121.120003,123.610001,5837000,121.485692
2016-02-05,123.629997,124.169998,121.029999,122.559998,6186700,120.453734
2016-02-08,120.669998,121.330002,117.25,119.470001,6453600,117.416841
2016-02-09,117.980003,119.980003,117.43,118.879997,4137600,116.836977
2016-02-10,118.160004,119.459999,116.269997,116.360001,4888600,115.418549
2016-02-11,113.18,113.400002,102.099998,108.440002,33735600,107.56263
2016-02-12,105.120003,109.839996,105.0,108.629997,12973400,107.751088
2016-02-16,109.730003,112.760002,109.0,112.599998,7587700,111.688968
2016-02-17,114.029999,116.830002,113.989998,116.339996,6619600,115.398706
2016-02-18,116.910004,118.230003,116.68,117.57,6489000,116.618758
2016-02-19,117.309998,117.330002,114.419998,115.160004,6920600,114.228261
2016-02-22,115.160004,118.970001,115.160004,117.389999,4930300,116.440214
2016-02-23,116.970001,118.5,115.93,116.900002,3762300,115.954181
2016-02-24,115.370003,115.959999,112.510002,115.589996,6859300,114.654775
2016-02-25,116.349998,117.599998,115.779999,116.82,4667100,115.874826
2016-02-26,117.75,119.449997,117.5,118.160004,3757800,117.203988
2016-02-29,118.120003,119.470001,117.5,118.18,4569700,117.223823
2016-03-01,119.010002,120.989998,118.25,119.959999,4595400,118.98942
2016-03-02,119.629997,120.75,118.5,119.650002,4292500,118.681931
2016-03-03,118.839996,119.730003,118.25,119.610001,3404600,118.642254
2016-03-04,120.169998,122.230003,119.849998,121.07,4421500,120.09044
2016-03-07,120.800003,123.32,120.57,122.900002,4504700,121.905636
2016-03-08,121.980003,122.970001,121.309998,122.349998,5257300,121.360083
2016-03-09,122.379997,123.260002,122.029999,122.860001,3380300,121.865958
2016-03-10,123.139999,123.82,121.43,122.940002,4111300,121.945313
2016-03-11,124.129997,125.5,123.860001,124.629997,3260100,123.621634
2016-03-14,123.93,127.0,123.860001,126.339996,4283400,125.317798
2016-03-15,125.550003,126.370003,124.209999,126.360001,3717500,125.33764
2016-03-16,126.239998,128.130005,125.75,127.57,5154700,126.537849
2016-03-17,128.070007,131.600006,127.419998,130.699997,5801000,129.642522
2016-03-18,131.240005,134.679993,131.009995,133.960007,9108400,132.876156
2016-03-21,133.460007,136.779999,133.389999,135.860001,5671400,134.760777
2016-03-22,135.139999,136.100006,134.779999,135.119995,4989000,134.026759
2016-03-23,134.990005,135.0,132.740005,132.860001,4361200,131.78505
2016-03-24,131.610001,132.229996,130.029999,132.119995,4573100,131.051032
2016-03-28,132.529999,132.619995,130.550003,131.289993,3352200,130.227745
2016-03-29,129.830002,130.929993,128.179993,130.880005,4910200,129.821074
2016-03-30,131.479996,132.729996,128.020004,128.580002,5949000,127.53968
2016-03-31,128.089996,128.380005,125.25,126.940002,8758300,125.912949
2016-04-01,126.230003,127.089996,125.110001,126.959999,5328000,125.932784
2016-04-04,126.540001,127.970001,125.879997,126.339996,5036500,125.317798
2016-04-05,126.150002,128.589996,125.580002,127.029999,4660100,126.002218
2016-04-06,127.160004,128.039993,125.75,127.93,3998000,126.894937
2016-04-07,127.0,128.940002,126.559998,127.0,4596300,125.972462
2016-04-08,128.039993,130.020004,127.610001,127.879997,3939800,126.845339
2016-04-11,128.25,129.899994,127.68,127.910004,3611700,126.875103
2016-04-12,127.620003,130.380005,126.68,129.470001,4239200,128.422478
2016-04-13,130.490005,131.5,129.809998,131.139999,3514800,130.078965
2016-04-14,131.5,131.949997,130.529999,130.850006,4527600,129.791318
2016-04-15,130.949997,131.600006,130.679993,131.130005,5008700,130.069051
2016-04-18,131.130005,132.25,130.320007,131.970001,3056000,130.902251
2016-04-19,132.570007,133.850006,132.210007,132.679993,2931000,131.606498
2016-04-20,128.550003,131.360001,128.490005,130.570007,6799000,129.513584
2016-04-21,130.979996,132.639999,130.300003,130.740005,4799600,129.682207
2016-04-22,131.089996,131.830002,130.5,131.050003,3858100,129.989697
2016-04-25,130.449997,131.0,129.309998,130.75,4600100,129.692121
2016-04-26,131.25,133.270004,131.059998,133.240005,6103400,132.16198
2016-04-27,133.199997,137.889999,131.949997,137.080002,6930800,135.970908
2016-04-28,136.289993,137.720001,134.5,134.800003,4938800,133.709356
2016-04-29,134.419998,135.229996,132.809998,134.800003,3716700,133.709356
2016-05-02,134.380005,135.0,133.229996,134.009995,3703800,132.925739
2016-05-03,132.699997,133.309998,131.460007,132.490005,4028700,131.418048
2016-05-04,131.589996,132.309998,130.529999,130.889999,3340500,129.830988
2016-05-05,131.729996,132.639999,131.119995,132.080002,4199200,131.011362
2016-05-06,132.110001,133.630005,131.759995,133.259995,2466000,132.181807
2016-05-09,132.800003,133.809998,131.820007,132.100006,3431100,131.031204
2016-05-10,133.179993,135.240005,132.789993,134.720001,3382700,133.630001
2016-05-11,133.809998,134.990005,132.940002,133.0,3284100,133.0
2016-05-12,133.490005,135.039993,133.490005,134.419998,4591300,134.419998
2016-05-13,133.740005,134.940002,131.910004,132.119995,3965900,132.119995
2016-05-16,131.630005,134.410004,131.550003,134.139999,3165400,134.139999
2016-05-17,133.619995,134.490005,131.960007,132.559998,4032000,132.559998
2016-05-18,132.449997,133.179993,130.339996,130.990005,4060400,130.990005
2016-05-19,130.240005,130.429993,127.089996,128.080002,5061600,128.080002
2016-05-20,129.130005,129.25,127.209999,127.389999,3239800,127.389999
2016-05-23,127.400002,128.410004,125.879997,127.580002,3973500,127.580002
2016-05-24,127.760002,128.809998,126.32,127.5,5100100,127.5
2016-05-25,128.0,129.779999,127.370003,128.860001,4656700,128.860001
2016-05-26,128.479996,129.899994,128.320007,129.309998,2570900,129.309998
2016-05-27,128.960007,129.699997,128.830002,129.220001,2995100,129.220001
2016-05-31,129.880005,129.979996,126.040001,126.150002,6741400,126.150002
2016-06-01,126.0,126.5,124.779999,126.410004,4677700,126.410004
2016-06-02,126.650002,127.029999,125.32,126.849998,4781400,126.849998
2016-06-03,126.419998,127.580002,125.949997,127.379997,5476600,127.379997
2016-06-06,127.599998,132.080002,127.449997,131.899994,6977200,131.899994
2016-06-07,132.410004,133.389999,131.820007,131.929993,4421400,131.929993
2016-06-08,132.520004,133.529999,132.039993,133.0,3803500,133.0
2016-06-09,132.100006,133.820007,131.919998,133.100006,3511000,133.100006
2016-06-10,131.759995,132.119995,130.369995,131.139999,3818200,131.139999
2016-06-13,130.789993,131.509995,129.880005,129.919998,3617400,129.919998
