Date,Open_TSO,High_TSO,Low_TSO,Close_TSO,Volume_TSO,AdjClose_TSO
2013-11-27,57.040001,59.470001,56.84,59.080002,6163000,56.194278
2013-11-29,59.279999,59.540001,58.34,58.630001,1674200,55.766258
2013-12-02,58.889999,59.57,57.939999,58.849998,4095000,55.975509
2013-12-03,58.52,59.150002,57.299999,57.419998,4043900,54.615356
2013-12-04,56.23,57.209999,54.66,55.779999,5934300,53.055462
2013-12-05,56.110001,56.599998,55.490002,55.610001,3321500,52.893767
2013-12-06,56.200001,58.830002,56.130001,57.700001,4889100,54.881682
2013-12-09,58.41,59.369999,57.84,57.990002,5705200,55.157518
2013-12-10,58.599998,58.599998,55.939999,57.720001,4946200,54.900706
2013-12-11,57.540001,57.779999,56.040001,56.25,3675000,53.502506
2013-12-12,56.0,57.380001,55.959999,56.939999,3091800,54.158802
2013-12-13,56.810001,57.150002,55.689999,56.299999,2733400,53.550063
2013-12-16,56.509998,58.580002,56.470001,58.369999,3611900,55.518955
2013-12-17,58.07,58.240002,56.880001,56.98,3286800,54.196849
2013-12-18,57.290001,57.689999,55.740002,57.52,2966700,54.710474
2013-12-19,57.220001,57.509998,56.220001,56.389999,2696900,53.635667
2013-12-20,56.369999,57.040001,56.07,56.16,5781800,53.416902
2013-12-23,56.720001,58.439999,56.540001,58.310001,3349000,55.461888
2013-12-24,58.25,58.380001,57.669998,58.209999,797600,55.36677
2013-12-26,58.209999,58.790001,57.98,58.48,2383500,55.623583
2013-12-27,58.509998,58.599998,57.040001,57.369999,1841700,54.567799
2013-12-30,57.34,57.689999,56.299999,56.549999,2333200,53.787852
2013-12-31,56.759998,58.560001,56.759998,58.5,2398800,55.642606
2014-01-02,58.200001,59.07,57.259998,57.959999,2868900,55.128981
2014-01-03,57.470001,58.02,56.419998,57.139999,2744300,54.349034
2014-01-06,57.330002,58.189999,57.259998,57.57,2503800,54.758031
2014-01-07,57.889999,58.509998,56.310001,58.07,3780900,55.233609
2014-01-08,57.259998,57.939999,56.52,56.77,5306500,53.997107
2014-01-09,57.080002,58.02,56.93,58.0,4356900,55.167028
2014-01-10,58.009998,58.450001,56.779999,57.509998,3987600,54.700961
2014-01-13,57.110001,57.610001,54.73,54.810001,3778400,52.132843
2014-01-14,55.209999,55.490002,54.07,54.509998,3828600,51.847494
2014-01-15,54.529999,54.549999,52.380001,52.740002,5206000,50.163951
2014-01-16,52.619999,53.02,51.75,52.759998,4172700,50.182971
2014-01-17,53.080002,53.34,52.5,52.580002,2116100,50.011766
2014-01-21,52.93,53.889999,52.709999,53.0,3419100,50.41125
2014-01-22,53.150002,53.580002,52.380001,52.709999,2361000,50.135414
2014-01-23,52.82,53.32,51.619999,52.330002,2255200,49.773978
2014-01-24,51.529999,51.549999,50.029999,50.57,3210200,48.099942
2014-01-27,50.68,51.52,50.25,50.880001,3209600,48.394801
2014-01-28,50.599998,51.25,50.16,50.880001,1970700,48.394801
2014-01-29,50.209999,52.869999,49.830002,51.849998,3500400,49.31742
2014-01-30,51.959999,52.529999,51.189999,51.259998,1907000,48.756238
2014-01-31,50.669998,52.419998,50.52,51.52,2244900,49.00354
2014-02-03,51.380001,51.75,50.529999,50.77,2918500,48.290173
2014-02-04,50.889999,50.950001,49.189999,50.450001,3708300,47.985804
2014-02-05,49.860001,50.18,49.02,49.950001,4626900,47.510226
2014-02-06,47.470001,48.799999,46.400002,47.599998,9865300,45.275008
2014-02-07,47.919998,48.330002,47.0,47.889999,5299300,45.550844
2014-02-10,48.5,48.5,46.880001,47.77,4388700,45.436706
2014-02-11,47.880001,49.09,47.82,48.779999,3060800,46.397372
2014-02-12,48.799999,49.23,48.259998,48.470001,2152100,46.102516
2014-02-13,48.099998,49.959999,48.09,49.68,2647600,47.253414
2014-02-14,49.650002,50.889999,48.669998,50.259998,3351600,47.805082
2014-02-18,50.240002,51.27,50.150002,50.439999,1966700,47.97629
2014-02-19,50.279999,51.619999,50.189999,50.299999,2647100,47.843129
2014-02-20,50.279999,51.080002,49.669998,50.32,3584800,47.862153
2014-02-21,50.5,51.209999,50.310001,50.34,2970300,47.881176
2014-02-24,50.669998,52.25,50.630001,51.23,2228900,48.727704
2014-02-25,51.25,52.310001,51.189999,51.869999,2346800,49.336443
2014-02-26,52.060001,52.77,51.189999,51.470001,2971600,49.193082
2014-02-27,51.200001,51.52,50.029999,50.73,2513500,48.485816
2014-02-28,50.759998,51.580002,50.529999,51.009998,2213800,48.753429
2014-03-03,50.41,51.619999,50.41,50.970001,2186000,48.715201
2014-03-04,51.400002,51.5,50.529999,50.93,2722900,48.67697
2014-03-05,50.82,51.84,50.650002,51.740002,2835400,49.451138
2014-03-06,51.93,53.91,51.880001,53.549999,3597600,51.181065
2014-03-07,53.849998,54.560001,52.720001,53.470001,2606800,51.104606
2014-03-10,53.529999,53.759998,52.330002,52.779999,2637900,50.445128
2014-03-11,53.18,53.18,51.799999,52.369999,2294200,50.053266
2014-03-12,52.380001,54.580002,52.169998,54.5,4810200,52.08904
2014-03-13,54.529999,54.580002,52.32,52.98,3335000,50.636281
2014-03-14,52.900002,53.610001,52.619999,53.209999,2021800,50.856106
2014-03-17,53.34,53.619999,52.23,52.290001,2295200,49.976807
2014-03-18,52.25,53.16,51.950001,52.610001,2078200,50.28265
2014-03-19,52.610001,52.619999,51.380001,51.669998,1939400,49.384232
2014-03-20,51.639999,52.400002,51.0,51.700001,1975800,49.412907
2014-03-21,52.099998,52.18,50.119999,50.369999,3943700,48.141741
2014-03-24,50.450001,50.84,49.32,49.48,2189200,47.291114
2014-03-25,49.68,50.619999,49.68,49.98,2267800,47.768995
2014-03-26,50.209999,50.700001,49.68,49.77,1756000,47.568286
2014-03-27,49.639999,50.5,49.040001,49.48,2672700,47.291114
2014-03-28,49.650002,50.740002,49.549999,50.5,1661400,48.265991
2014-03-31,50.790001,51.0,50.169998,50.59,1410600,48.35201
2014-04-01,50.529999,51.91,50.419998,51.759998,2131500,49.47025
2014-04-02,51.509998,51.509998,50.75,50.950001,2658000,48.696085
2014-04-03,51.16,51.77,51.130001,51.349998,2710600,49.078388
2014-04-04,51.759998,52.18,50.360001,50.580002,2559000,48.342454
2014-04-07,50.57,50.66,48.900002,49.48,2309600,47.291114
2014-04-08,49.450001,50.130001,48.5,48.790001,2617600,46.631639
2014-04-09,48.709999,49.310001,48.099998,48.849998,2708500,46.688982
2014-04-10,48.720001,49.32,47.689999,48.110001,2539200,45.98172
2014-04-11,48.040001,48.619999,47.029999,47.470001,3364600,45.370033
2014-04-14,47.939999,49.470001,47.700001,49.43,3634800,47.243326
2014-04-15,49.419998,51.41,49.41,51.25,4744600,48.982813
2014-04-16,51.720001,52.130001,50.869999,52.049999,3343900,49.747422
2014-04-17,51.91,53.189999,51.639999,52.880001,2641900,50.540707
2014-04-21,52.060001,53.889999,52.060001,53.27,1916000,50.913453
2014-04-22,52.970001,53.619999,52.169998,53.130001,2523100,50.779647
2014-04-23,52.490002,53.869999,52.490002,53.779999,1952000,51.40089
2014-04-24,53.91,54.389999,53.150002,54.209999,1826600,51.811868
2014-04-25,54.18,55.169998,54.040001,55.0,2802700,52.566921
2014-04-28,55.369999,56.240002,54.950001,55.82,3305100,53.350646
2014-04-29,56.060001,56.66,55.450001,55.700001,2811500,53.235956
2014-04-30,55.66,56.849998,55.209999,56.290001,3869800,53.799856
2014-05-01,57.439999,57.650002,55.0,57.060001,4752800,54.535793
2014-05-02,57.330002,58.099998,55.639999,55.860001,4251100,53.388877
2014-05-05,55.48,56.02,54.009998,55.049999,5197900,52.614709
2014-05-06,55.27,56.299999,54.91,55.02,4104900,52.586037
2014-05-07,54.869999,54.98,53.43,54.049999,3969700,51.658947
2014-05-08,53.889999,54.610001,53.34,53.619999,2426000,51.247969
2014-05-09,53.5,53.540001,52.73,53.060001,2380500,50.712744
2014-05-12,53.439999,54.41,53.369999,53.73,1765800,51.353103
2014-05-13,53.810001,54.889999,53.540001,54.630001,2251400,52.21329
2014-05-14,54.549999,55.130001,53.810001,54.619999,2152000,52.203731
2014-05-15,54.459999,54.68,53.66,54.580002,2883800,52.165503
2014-05-16,54.549999,55.369999,53.720001,55.130001,3887200,52.691172
2014-05-19,55.130001,55.599998,54.970001,55.369999,2448500,52.920552
2014-05-20,55.18,55.630001,54.630001,54.720001,2018200,52.299309
2014-05-21,54.860001,55.0,53.130001,54.279999,3497500,51.878771
2014-05-22,54.279999,55.080002,54.060001,54.419998,1864200,52.012578
2014-05-23,54.34,54.77,54.080002,54.25,1381900,51.8501
2014-05-27,54.310001,54.580002,53.790001,54.419998,1757100,52.012578
2014-05-28,54.310001,55.540001,54.209999,55.419998,1837100,53.212793
2014-05-29,55.779999,56.84,55.400002,56.82,1774900,54.557037
2014-05-30,56.68,56.889999,55.959999,56.200001,1973400,53.961731
2014-06-02,56.439999,56.740002,55.799999,56.080002,1736900,53.846511
2014-06-03,56.139999,57.82,55.77,57.400002,3332300,55.113939
2014-06-04,57.209999,57.700001,56.529999,57.66,2713400,55.363583
2014-06-05,57.619999,58.799999,57.619999,58.299999,2868700,55.978093
2014-06-06,58.419998,58.52,57.439999,58.220001,1829400,55.901281
2014-06-09,58.130001,58.349998,57.119999,57.18,1575300,54.9027
2014-06-10,57.080002,57.130001,55.93,56.220001,2031100,53.980935
2014-06-11,56.09,57.110001,55.540001,56.919998,2117700,54.653053
2014-06-12,56.810001,58.139999,56.349998,57.540001,2562200,55.248363
2014-06-13,57.560001,57.82,57.060001,57.779999,2263000,55.478802
2014-06-16,57.599998,58.200001,57.369999,58.0,2054700,55.690042
2014-06-17,57.700001,58.860001,57.27,58.799999,1653300,56.458179
2014-06-18,58.73,59.849998,57.880001,59.779999,2516700,57.399149
2014-06-19,59.939999,61.130001,59.900002,60.689999,3399600,58.272906
2014-06-20,60.889999,61.5,60.34,61.450001,3112500,59.00264
2014-06-23,61.689999,62.419998,61.5,62.189999,2161600,59.713166
2014-06-24,62.299999,62.889999,60.84,60.919998,2328500,58.493745
2014-06-25,58.419998,59.25,56.439999,58.369999,7856500,56.045305
2014-06-26,58.639999,60.439999,58.32,59.939999,3367800,57.552776
2014-06-27,59.73,59.939999,59.009998,59.599998,2850000,57.226317
2014-06-30,59.419998,59.490002,58.369999,58.669998,2037200,56.333356
2014-07-01,58.599998,59.98,58.599998,59.66,2400700,57.283929
2014-07-02,59.799999,60.77,59.259998,60.529999,2121200,58.119278
2014-07-03,60.77,61.18,60.07,60.59,931900,58.17689
2014-07-07,60.259998,60.880001,60.0,60.040001,1601600,57.648796
2014-07-08,59.650002,59.880001,58.189999,58.23,2657400,55.910881
2014-07-09,58.209999,59.220001,57.84,59.0,2394300,56.650215
2014-07-10,58.360001,59.119999,57.869999,58.93,1831100,56.583003
2014-07-11,58.619999,60.119999,58.5,59.91,2366900,57.523972
2014-07-14,60.209999,60.389999,59.029999,59.380001,1791600,57.015081
2014-07-15,58.919998,61.209999,58.540001,60.740002,3295100,58.320918
2014-07-16,60.84,61.0,59.23,59.5,2758500,57.130301
2014-07-17,59.02,59.66,58.380001,58.43,1788600,56.102916
2014-07-18,58.790001,59.040001,58.009998,58.150002,2530900,55.834069
2014-07-21,57.959999,58.400002,57.110001,57.23,3149900,54.950708
2014-07-22,57.830002,58.560001,57.73,57.98,1995400,55.670838
2014-07-23,58.110001,59.02,57.849998,58.029999,1894100,55.718846
