Date,Open_TROW,High_TROW,Low_TROW,Close_TROW,Volume_TROW,AdjClose_TROW
2013-09-06,71.230003,71.260002,69.900002,70.720001,1053500,64.068014
2013-09-09,71.120003,71.209999,70.75,71.150002,2103600,64.457569
2013-09-10,71.82,72.220001,71.220001,72.040001,1104100,65.263854
2013-09-11,71.629997,71.889999,71.120003,71.580002,1247500,65.190994
2013-09-12,71.489998,71.849998,71.190002,71.610001,1514500,65.218315
2013-09-13,71.879997,71.889999,70.970001,71.559998,921800,65.172775
2013-09-16,72.839996,72.839996,72.050003,72.610001,1215400,66.129058
2013-09-17,72.610001,72.860001,72.459999,72.790001,830500,66.292992
2013-09-18,72.889999,73.040001,72.449997,72.800003,3073300,66.302102
2013-09-19,73.300003,74.849998,73.220001,74.650002,2465600,67.986975
2013-09-20,74.589996,74.989998,73.809998,73.959999,1787800,67.35856
2013-09-23,73.639999,73.720001,72.57,73.169998,977900,66.639072
2013-09-24,73.080002,73.43,72.529999,72.889999,1249600,66.384065
2013-09-25,73.089996,73.379997,72.230003,72.800003,1054500,66.302102
2013-09-26,72.889999,73.379997,72.07,72.57,1238600,66.092628
2013-09-27,71.940002,72.580002,71.870003,72.449997,965200,65.983336
2013-09-30,71.550003,71.959999,71.300003,71.93,1281500,65.509753
2013-10-01,71.989998,72.269997,71.660004,72.110001,1379900,65.673687
2013-10-02,71.519997,72.059998,71.440002,71.980003,1212700,65.555293
2013-10-03,71.959999,72.389999,71.269997,71.980003,1126000,65.555293
2013-10-04,72.199997,72.870003,71.760002,72.709999,941200,66.220131
2013-10-07,71.870003,72.470001,71.660004,71.790001,840500,65.382249
2013-10-08,71.919998,72.230003,70.959999,70.980003,1306300,64.64455
2013-10-09,71.580002,72.199997,71.129997,71.650002,1763300,65.254746
2013-10-10,72.510002,74.110001,72.389999,73.910004,1896700,67.313027
2013-10-11,73.779999,75.010002,73.559998,74.660004,1084500,67.996084
2013-10-14,73.870003,74.730003,73.620003,74.480003,1677000,67.83215
2013-10-15,74.389999,74.739998,74.059998,74.209999,1413200,67.586246
2013-10-16,74.879997,75.919998,74.580002,75.489998,1277200,68.751996
2013-10-17,75.019997,76.489998,74.690002,76.339996,1185000,69.526126
2013-10-18,76.779999,77.360001,76.349998,76.830002,1957200,69.972395
2013-10-21,77.07,77.150002,76.559998,76.839996,924900,69.981498
2013-10-22,77.220001,77.779999,76.809998,77.279999,1575200,70.382227
2013-10-23,76.93,77.940002,76.309998,77.839996,2449800,70.892241
2013-10-24,76.93,77.0,74.610001,75.459999,3398300,68.724675
2013-10-25,75.449997,76.290001,75.440002,75.75,1761700,68.988791
2013-10-28,77.099998,77.849998,76.019997,77.779999,2892200,70.837599
2013-10-29,77.449997,78.82,77.449997,78.059998,2209900,71.092606
2013-10-30,78.610001,78.629997,77.68,78.150002,1832000,71.174576
2013-10-31,78.099998,78.269997,77.400002,77.410004,1842400,70.500628
2013-11-01,77.459999,77.889999,76.629997,77.629997,2055800,70.700986
2013-11-04,77.57,78.010002,77.32,77.480003,1255600,70.56438
2013-11-05,77.059998,77.339996,76.660004,76.959999,940900,70.090789
2013-11-06,77.360001,77.75,77.120003,77.610001,831600,70.682774
2013-11-07,78.110001,78.139999,76.580002,76.620003,1306900,69.78114
2013-11-08,76.790001,78.870003,76.790001,78.800003,1936000,71.76656
2013-11-11,78.550003,79.199997,78.410004,78.790001,1021400,71.757451
2013-11-12,78.410004,78.900002,78.050003,78.419998,1041700,71.420474
2013-11-13,78.129997,78.849998,77.809998,78.830002,1295500,71.793882
2013-11-14,78.790001,79.209999,78.360001,78.959999,1619600,71.912276
2013-11-15,79.150002,80.190002,79.150002,79.989998,1430700,72.85034
2013-11-18,79.910004,80.660004,79.769997,80.0,1129600,72.859449
2013-11-19,80.339996,80.440002,79.68,80.0,922400,72.859449
2013-11-20,80.370003,80.540001,79.599998,79.989998,1779300,72.85034
2013-11-21,80.169998,80.800003,80.0,80.449997,956800,73.269281
2013-11-22,80.800003,81.18,80.400002,81.129997,916800,73.888587
2013-11-25,81.419998,81.620003,80.57,80.75,783500,73.542507
2013-11-26,80.599998,81.209999,80.419998,80.419998,970700,73.24196
2013-11-27,80.690002,81.18,80.25,80.809998,926400,73.597149
2013-11-29,80.900002,81.300003,80.440002,80.459999,549600,73.27839
2013-12-02,80.650002,81.459999,80.470001,80.690002,1154400,73.487864
2013-12-03,80.349998,80.510002,79.410004,79.669998,1062500,72.558902
2013-12-04,79.519997,80.32,78.779999,79.550003,753800,72.449618
2013-12-05,79.580002,79.730003,78.480003,78.540001,1044700,71.529765
2013-12-06,80.0,80.129997,79.519997,79.82,1582900,72.695515
2013-12-09,80.129997,80.57,79.870003,80.059998,847600,72.914092
2013-12-10,79.970001,80.120003,79.190002,79.519997,943900,72.42229
2013-12-11,79.660004,79.959999,78.540001,78.610001,1515500,71.593517
2013-12-12,78.419998,78.800003,77.940002,78.019997,1087300,71.401329
2013-12-13,78.370003,78.790001,77.720001,78.370003,1255500,71.721643
2013-12-16,79.169998,80.449997,79.0,80.160004,1342300,73.359793
2013-12-17,80.029999,80.360001,79.459999,79.809998,1201100,73.039479
2013-12-18,79.989998,83.080002,79.690002,82.860001,2583700,75.830741
2013-12-19,82.519997,83.209999,82.07,82.129997,1807800,75.162666
2013-12-20,82.260002,83.470001,81.900002,82.879997,1819000,75.849041
2013-12-23,83.300003,83.830002,83.230003,83.379997,872300,76.306625
2013-12-24,83.379997,83.690002,83.059998,83.370003,314000,76.297478
2013-12-26,83.480003,83.879997,83.32,83.589996,816600,76.498809
2013-12-27,83.629997,83.919998,83.150002,83.43,878300,76.352386
2013-12-30,83.400002,83.550003,82.910004,83.360001,518300,76.288324
2013-12-31,83.419998,83.989998,83.410004,83.769997,930300,76.663539
2014-01-02,83.580002,83.760002,82.190002,82.559998,1113600,75.556188
2014-01-03,82.660004,83.669998,82.459999,83.300003,776900,76.233417
2014-01-06,83.669998,83.970001,82.870003,83.169998,848400,76.114441
2014-01-07,83.809998,84.339996,83.089996,83.870003,945900,76.755062
2014-01-08,84.050003,84.150002,83.519997,83.919998,1131900,76.800816
2014-01-09,84.0,84.220001,82.860001,83.290001,1134600,76.224263
2014-01-10,83.589996,83.790001,82.940002,83.43,761100,76.352386
2014-01-13,82.940002,83.290001,82.059998,82.349998,1216500,75.364004
2014-01-14,82.760002,83.330002,82.269997,83.190002,1094500,76.132748
2014-01-15,83.300003,83.989998,83.050003,83.919998,1027300,76.800816
2014-01-16,84.410004,84.410004,83.050003,83.809998,872500,76.700147
2014-01-17,83.870003,83.940002,82.029999,82.279999,3914400,75.299942
2014-01-21,81.43,82.339996,81.089996,81.779999,2032100,74.842359
2014-01-22,82.110001,82.379997,80.940002,81.519997,1653200,74.604414
2014-01-23,80.760002,81.099998,79.589996,79.919998,2152200,73.140148
2014-01-24,79.230003,79.410004,77.209999,77.379997,3163100,70.815623
2014-01-27,77.400002,78.150002,76.5,76.510002,2278700,70.019432
2014-01-28,80.160004,81.400002,78.610001,80.699997,3468700,73.853977
2014-01-29,80.660004,80.660004,78.540001,78.959999,2611300,72.261588
2014-01-30,79.589996,80.029999,78.970001,79.550003,1572100,72.80154
2014-01-31,78.32,79.519997,77.68,78.440002,1833100,71.785704
2014-02-03,78.480003,78.620003,75.57,75.669998,2122000,69.250688
2014-02-04,76.209999,78.540001,75.809998,77.68,2285400,71.090175
2014-02-05,77.290001,77.860001,76.290001,76.800003,1512000,70.284831
2014-02-06,76.989998,77.540001,76.900002,77.419998,1019300,70.85223
2014-02-07,78.099998,79.540001,77.529999,79.339996,2069100,72.609349
2014-02-10,79.459999,79.730003,78.830002,79.449997,1332800,72.710018
2014-02-11,79.32,80.510002,79.010002,80.18,1242700,73.378093
2014-02-12,80.080002,81.07,79.900002,80.709999,1518400,73.86313
2014-02-13,80.199997,80.889999,79.599998,80.620003,1079700,73.780769
2014-02-14,80.580002,81.050003,80.279999,80.830002,1099300,73.972953
2014-02-18,80.690002,81.07,80.110001,80.660004,876500,73.817376
2014-02-19,80.139999,81.510002,79.809998,79.889999,1014500,73.112694
2014-02-20,80.230003,80.459999,79.309998,80.099998,851700,73.304878
2014-02-21,80.269997,80.660004,79.709999,80.0,875400,73.213363
2014-02-24,80.019997,81.389999,80.019997,80.860001,1007500,74.000407
2014-02-25,80.93,81.059998,80.019997,80.099998,931900,73.304878
2014-02-26,80.099998,80.599998,79.300003,79.519997,1313700,72.774079
2014-02-27,79.360001,80.599998,78.889999,80.419998,1167400,73.597731
2014-02-28,80.559998,81.690002,80.120003,81.169998,1511000,74.284106
2014-03-03,80.099998,80.300003,79.220001,79.830002,1226100,73.057786
2014-03-04,80.980003,81.849998,80.68,81.68,1064200,74.750844
2014-03-05,81.720001,81.860001,81.309998,81.540001,950000,74.622721
2014-03-06,81.160004,82.940002,81.160004,82.370003,1447900,75.382311
2014-03-07,82.93,83.68,82.330002,83.0,1181800,75.958864
2014-03-10,83.370003,83.730003,82.709999,83.709999,1296400,76.608632
2014-03-11,83.900002,83.949997,82.440002,82.699997,1380800,75.684311
2014-03-12,81.940002,82.239998,81.190002,81.830002,1488200,75.28869
2014-03-13,82.379997,83.080002,80.43,80.760002,1333900,74.304224
2014-03-14,80.809998,81.730003,79.949997,80.279999,1470900,73.862591
2014-03-17,81.099998,81.959999,80.889999,81.580002,996100,75.058675
2014-03-18,81.589996,82.110001,81.209999,81.730003,959300,75.196685
2014-03-19,81.709999,82.0,80.580002,80.93,1506300,74.460633
2014-03-20,80.839996,82.660004,80.650002,82.519997,2124200,75.923528
2014-03-21,83.589996,84.400002,82.5,82.919998,3240000,76.291555
2014-03-24,83.150002,83.510002,81.940002,82.309998,1165400,75.730316
2014-03-25,83.040001,83.769997,81.589996,82.400002,1022700,75.813125
2014-03-26,82.800003,83.050003,81.480003,81.5,1111500,74.985068
2014-03-27,81.349998,81.760002,80.690002,81.0,1493800,74.525037
2014-03-28,81.169998,82.550003,80.629997,81.669998,917300,75.141477
2014-03-31,82.389999,83.110001,82.120003,82.349998,1130100,75.767119
2014-04-01,83.019997,83.470001,82.540001,83.190002,1468600,76.539975
2014-04-02,83.699997,84.080002,83.169998,83.949997,937100,77.239218
2014-04-03,84.209999,84.730003,82.970001,83.5,837300,76.825192
2014-04-04,83.910004,83.910004,81.43,81.580002,1199700,75.058675
2014-04-07,81.529999,82.300003,79.43,79.5,1850200,73.144944
2014-04-08,79.620003,79.879997,79.099998,79.589996,1913300,73.227746
2014-04-09,79.809998,80.0,79.5,79.870003,2126700,73.485369
2014-04-10,79.980003,80.480003,78.010002,78.110001,1969800,71.866058
2014-04-11,77.540001,77.709999,76.760002,77.25,1889200,71.074804
2014-04-14,77.949997,78.290001,77.25,77.989998,1258700,71.755648
2014-04-15,78.089996,79.290001,77.599998,79.25,2149600,72.914928
2014-04-16,80.169998,80.699997,79.470001,80.339996,1512700,73.917793
2014-04-17,80.510002,80.980003,80.330002,80.629997,1740700,74.184611
2014-04-21,80.839996,80.989998,80.370003,80.610001,789700,74.166213
2014-04-22,80.610001,81.540001,80.480003,81.220001,1331300,74.727452
2014-04-23,82.970001,83.300003,80.699997,81.18,1575000,74.690648
2014-04-24,82.68,84.449997,81.639999,81.82,2316600,75.279488
2014-04-25,82.620003,82.800003,80.809998,81.349998,2021500,74.847057
2014-04-28,81.43,82.139999,79.690002,80.989998,1722700,74.515834
2014-04-29,81.669998,82.099998,81.260002,81.800003,1088400,75.261089
2014-04-30,81.379997,82.199997,81.019997,82.129997,1265200,75.564705
2014-05-01,82.099998,82.650002,81.199997,81.360001,1311800,74.85626
2014-05-02,81.459999,82.650002,81.389999,81.739998,1164100,75.205881
2014-05-05,80.82,81.440002,80.279999,81.400002,1192400,74.893063
2014-05-06,81.040001,81.449997,80.279999,80.309998,781100,73.890192
2014-05-07,80.650002,81.669998,80.040001,81.620003,851000,75.095478
2014-05-08,81.620003,82.150002,80.970001,81.349998,1083000,74.847057
2014-05-09,81.5,81.620003,80.690002,81.160004,908500,74.67225
2014-05-12,81.360001,81.959999,80.989998,81.82,1115000,75.279488
2014-05-13,82.0,82.110001,81.059998,81.32,942900,74.819457
2014-05-14,81.449997,81.449997,80.57,81.029999,1285700,74.552638
2014-05-15,80.940002,80.940002,78.57,79.029999,2501400,72.712513
2014-05-16,79.239998,79.940002,78.849998,79.739998,1881300,73.365757
2014-05-19,79.599998,80.339996,79.400002,80.209999,978100,73.798187
2014-05-20,80.610001,80.610001,79.230003,79.610001,878200,73.246151
2014-05-21,80.110001,80.75,80.110001,80.410004,717300,73.982204
2014-05-22,80.540001,80.980003,80.169998,80.839996,749900,74.377824
2014-05-23,80.849998,81.169998,80.559998,80.800003,643300,74.341027
2014-05-27,81.040001,81.540001,80.739998,81.010002,886900,74.53424
2014-05-28,81.199997,81.5,80.730003,81.230003,841700,74.736654
2014-05-29,81.360001,81.730003,81.050003,81.639999,858700,75.113876
2014-05-30,81.309998,81.800003,81.099998,81.529999,883300,75.012669
2014-06-02,81.800003,81.800003,80.860001,81.730003,691500,75.196685
2014-06-03,81.629997,82.080002,80.959999,81.989998,933600,75.435897
2014-06-04,81.769997,82.459999,81.220001,82.43,1025400,75.840726
2014-06-05,82.849998,83.959999,82.110001,83.830002,1388400,77.128815
2014-06-06,83.919998,84.5,83.800003,84.410004,904300,77.662452
2014-06-09,84.419998,84.690002,83.959999,84.489998,860200,77.736052
2014-06-10,84.089996,84.699997,83.470001,83.580002,1359900,76.898799
2014-06-11,83.089996,83.139999,82.370003,82.540001,1120000,76.343839
2014-06-12,82.5,82.5,81.75,82.099998,1143800,75.936867
2014-06-13,82.459999,82.529999,81.57,81.839996,793300,75.696383
2014-06-16,81.349998,82.129997,81.199997,81.589996,1184600,75.46515
2014-06-17,81.720001,83.059998,81.230003,82.730003,1044400,76.519578
2014-06-18,83.029999,83.510002,81.910004,83.5,1387900,77.231772
2014-06-19,84.019997,84.239998,82.849998,83.510002,973000,77.241024
2014-06-20,84.040001,84.040001,83.07,83.239998,1439800,76.991288
2014-06-23,83.459999,83.730003,83.019997,83.470001,1036800,77.204026
2014-06-24,83.190002,83.779999,82.720001,82.879997,715300,76.658312
2014-06-25,82.669998,83.690002,82.489998,83.540001,803600,77.268771
2014-06-26,83.769997,83.769997,82.5,83.379997,541200,77.120778
2014-06-27,83.010002,83.889999,82.830002,83.779999,755300,77.490752
2014-06-30,83.769997,84.889999,83.669998,84.410004,1464800,78.073463
2014-07-01,84.519997,85.400002,84.519997,85.059998,1092200,78.674663
2014-07-02,84.910004,85.029999,84.370003,84.860001,798100,78.48968
2014-07-03,85.309998,85.739998,85.059998,85.629997,540900,79.201874
2014-07-07,85.419998,85.419998,84.82,85.169998,637800,78.776406
2014-07-08,85.169998,85.349998,84.010002,84.519997,744100,78.175199
2014-07-09,84.900002,85.089996,83.389999,84.010002,1416800,77.703489
2014-07-10,82.93,82.93,81.220001,81.589996,2750200,75.46515
2014-07-11,81.0,81.699997,81.0,81.580002,1674400,75.455906
2014-07-14,82.580002,82.760002,81.580002,82.419998,1338500,76.232845
2014-07-15,82.540001,82.980003,81.849998,82.18,1296500,76.010863
2014-07-16,82.620003,82.809998,81.43,81.910004,1480600,75.761135
2014-07-17,81.5,81.910004,80.160004,80.400002,1938500,74.364487
2014-07-18,80.830002,81.379997,80.019997,81.239998,1868100,75.141426
2014-07-21,80.970001,81.529999,80.790001,81.260002,1448400,75.159928
2014-07-22,81.650002,82.25,81.5,81.970001,1720500,75.816629
2014-07-23,80.949997,82.32,80.949997,82.25,1993600,76.075608
2014-07-24,80.309998,80.739998,79.57,80.330002,2206100,74.299742
2014-07-25,80.0,80.480003,79.370003,80.290001,1986500,74.262744
2014-07-28,80.089996,80.480003,79.559998,80.25,1355100,74.225745
2014-07-29,80.230003,80.660004,79.360001,79.360001,1923900,73.402557
2014-07-30,81.629997,81.629997,79.089996,79.730003,1594200,73.744784
2014-07-31,79.330002,79.620003,77.639999,77.660004,1971300,71.830176
2014-08-01,77.5,78.050003,76.940002,77.660004,1738700,71.830176
2014-08-04,76.610001,77.839996,75.610001,77.57,1771200,71.746929
2014-08-05,77.849998,77.849998,76.830002,77.099998,2218600,71.31221
2014-08-06,76.900002,78.290001,76.849998,77.699997,1527300,71.867167
2014-08-07,78.010002,78.290001,76.580002,76.809998,1496700,71.043979
2014-08-08,77.309998,78.209999,76.339996,78.110001,2390400,72.246393
2014-08-11,78.349998,78.730003,78.0,78.389999,1680600,72.505372
2014-08-12,78.129997,78.910004,78.07,78.349998,2029400,72.468374
2014-08-13,76.309998,79.110001,76.309998,78.559998,2667000,72.662609
2014-08-14,78.769997,78.830002,78.449997,78.550003,1579100,72.653365
2014-08-15,78.730003,78.970001,77.349998,77.75,2140500,71.913417
2014-08-18,78.580002,78.830002,76.889999,78.82,2373300,72.903093
2014-08-19,78.68,79.029999,78.610001,78.690002,1062100,72.782855
2014-08-20,78.709999,79.559998,78.629997,79.489998,1737300,73.522796
2014-08-21,79.43,79.919998,79.290001,79.779999,1202600,73.791027
2014-08-22,79.639999,80.190002,79.5,79.690002,1123600,73.707786
2014-08-25,80.0,80.839996,79.910004,80.720001,1217000,74.660464
2014-08-26,80.93,81.339996,80.68,80.910004,1003000,74.836204
2014-08-27,81.559998,81.559998,80.370003,80.660004,942300,74.604971
2014-08-28,80.879997,80.989998,79.959999,80.800003,1082400,74.734461
2014-08-29,81.0,81.169998,80.459999,81.0,1108700,74.919444
2014-09-02,81.190002,81.5,80.470001,80.709999,1469100,74.651213
2014-09-03,81.089996,81.489998,80.510002,80.650002,831800,74.595719
2014-09-04,80.970001,81.309998,80.669998,80.970001,803600,74.891697
2014-09-05,80.790001,81.18,80.290001,81.169998,761400,75.076681
2014-09-08,80.910004,81.150002,80.720001,81.010002,946000,74.928695
2014-09-09,80.900002,80.900002,80.129997,80.400002,1221400,74.364487
2014-09-10,80.489998,80.720001,79.940002,80.169998,1493400,74.151749
2014-09-11,79.5,79.879997,79.239998,79.739998,1495400,74.16105
2014-09-12,79.809998,80.07,79.18,79.519997,1461700,73.956441
