Date,Open_IP,High_IP,Low_IP,Close_IP,Volume_IP,AdjClose_IP
2015-01-06,52.720001,53.189999,51.57,51.689999,3862200,48.819763
2015-01-07,51.849998,51.91,51.349998,51.599998,3723000,48.734761
2015-01-08,52.330002,53.369999,52.259998,53.369999,2808600,50.406477
2015-01-09,53.580002,53.599998,52.810001,53.060001,1522600,50.113693
2015-01-12,53.080002,53.43,52.439999,53.209999,2762800,50.255361
2015-01-13,53.599998,53.990002,52.860001,53.299999,3987700,50.340364
2015-01-14,52.580002,53.549999,52.5,53.41,2854800,50.444257
2015-01-15,53.41,53.799999,53.110001,53.369999,3745500,50.406477
2015-01-16,53.549999,54.119999,53.25,54.080002,2787800,51.077055
2015-01-20,54.459999,54.700001,53.650002,54.23,2863200,51.218723
2015-01-21,54.029999,54.82,53.740002,54.59,2293000,51.558734
2015-01-22,54.950001,55.23,54.599998,55.18,2723300,52.115973
2015-01-23,54.950001,55.080002,54.02,54.07,1836800,51.067608
2015-01-26,54.75,54.900002,54.07,54.599998,3284100,51.568177
2015-01-27,53.57,54.279999,52.860001,53.779999,3201000,50.79371
2015-01-28,54.990002,55.490002,53.099998,53.16,4387100,50.208139
2015-01-29,53.110001,53.599998,52.459999,53.509998,4104500,50.538702
2015-01-30,52.830002,53.380001,52.529999,52.66,3093400,49.735902
2015-02-02,52.959999,53.18,52.220001,52.77,3774200,49.839795
2015-02-03,52.48,53.860001,52.48,53.73,2395700,50.746487
2015-02-04,53.73,54.73,53.610001,54.360001,2943800,51.341506
2015-02-05,54.68,55.09,54.25,54.970001,2228300,51.917634
2015-02-06,54.84,55.099998,54.32,54.48,2121600,51.454841
2015-02-09,54.360001,54.650002,53.939999,54.209999,1837300,51.199834
2015-02-10,54.34,55.599998,54.200001,55.549999,2972200,52.465426
2015-02-11,55.349998,55.740002,55.099998,55.509998,2243900,52.807904
2015-02-12,56.0,57.5,56.0,57.189999,3720100,54.406125
2015-02-13,57.02,57.529999,56.93,57.310001,2119200,54.520287
2015-02-17,57.02,57.459999,56.77,56.98,2401400,54.206349
2015-02-18,56.130001,57.27,55.900002,57.259998,2498200,54.472718
2015-02-19,56.599998,57.119999,56.380001,56.84,1870900,54.073164
2015-02-20,56.650002,57.59,56.150002,57.59,3446300,54.786656
2015-02-23,57.0,57.900002,56.41,57.41,5345800,54.615418
2015-02-24,56.849998,57.23,56.34,56.759998,2551500,53.997057
2015-02-25,56.529999,56.889999,56.419998,56.810001,2076900,54.044626
2015-02-26,56.959999,57.650002,56.720001,56.759998,2994800,53.997057
2015-02-27,56.939999,56.98,56.389999,56.41,2247400,53.664095
2015-03-02,56.41,57.009998,56.32,56.98,1740200,54.206349
2015-03-03,56.77,56.82,56.34,56.630001,2134000,53.873387
2015-03-04,56.439999,56.509998,55.77,56.240002,2235300,53.502372
2015-03-05,56.41,56.48,55.259998,55.57,2087800,52.864984
2015-03-06,55.07,55.439999,54.52,55.189999,4569400,52.503481
2015-03-09,55.509998,55.779999,55.040001,55.049999,2376800,52.370296
2015-03-10,54.439999,54.82,54.25,54.290001,2707600,51.647293
2015-03-11,54.349998,54.790001,53.970001,54.040001,2822900,51.409462
2015-03-12,54.349998,54.919998,53.939999,54.860001,2858700,52.189546
2015-03-13,54.77,54.939999,54.25,54.689999,2960600,52.027819
2015-03-16,54.849998,55.16,54.77,54.830002,1930200,52.161008
2015-03-17,54.540001,55.049999,54.189999,54.73,2369900,52.065873
2015-03-18,54.580002,55.380001,53.82,55.130001,2935400,52.446404
2015-03-19,55.029999,55.09,54.209999,54.25,1942900,51.609239
2015-03-20,54.52,55.470001,54.330002,55.34,4201500,52.64618
2015-03-23,55.18,55.380001,54.57,54.66,2146400,51.999281
2015-03-24,54.5,54.799999,54.25,54.599998,1675900,51.9422
2015-03-25,54.560001,54.580002,53.860001,53.900002,2550300,51.276278
2015-03-26,53.779999,54.310001,53.68,54.209999,2072600,51.571185
2015-03-27,54.169998,54.610001,54.09,54.419998,2374000,51.770962
2015-03-30,54.630001,55.389999,54.529999,55.209999,1727100,52.522508
2015-03-31,55.110001,56.049999,55.02,55.490002,3000500,52.78888
2015-04-01,55.200001,55.25,54.32,54.900002,2396700,52.2276
2015-04-02,54.860001,55.09,54.459999,54.669998,1460400,52.008793
2015-04-06,54.279999,54.52,54.200001,54.310001,2012600,51.66632
2015-04-07,54.299999,54.700001,53.959999,53.970001,1722200,51.34287
2015-04-08,53.950001,54.610001,53.810001,54.490002,2079800,51.837558
2015-04-09,54.5,54.830002,54.369999,54.490002,2041600,51.837558
2015-04-10,54.75,56.490002,54.669998,56.279999,4948200,53.540422
2015-04-13,56.299999,56.48,55.459999,55.619999,4522500,52.91255
2015-04-14,55.580002,55.900002,54.93,55.0,2740100,52.322731
2015-04-15,55.0,55.259998,54.639999,54.73,2709500,52.065873
2015-04-16,54.720001,55.16,54.529999,54.669998,3159000,52.008793
2015-04-17,54.41,54.59,53.75,54.049999,3643600,51.418974
2015-04-20,54.490002,55.080002,54.299999,54.650002,2625900,51.989769
2015-04-21,54.209999,54.459999,52.330002,52.52,6132300,49.963452
2015-04-22,52.560001,53.18,52.450001,53.040001,3775700,50.45814
2015-04-23,52.939999,53.169998,52.619999,52.880001,2157900,50.305928
2015-04-24,52.91,53.709999,52.560001,53.669998,2498200,51.05747
2015-04-27,53.66,53.720001,53.220001,53.32,2056100,50.724509
2015-04-28,53.34,53.580002,52.720001,53.459999,3001900,50.857693
2015-04-29,53.310001,54.0,52.900002,53.07,2302600,50.486678
2015-04-30,53.049999,54.130001,53.0,53.720001,2900300,51.105039
2015-05-01,53.939999,54.400002,53.880001,54.029999,2211100,51.399947
2015-05-04,53.810001,54.049999,53.619999,53.740002,2188900,51.124066
2015-05-05,53.639999,53.740002,50.759998,50.950001,10531100,48.469876
2015-05-06,51.09,51.959999,50.799999,51.810001,6804700,49.288014
2015-05-07,51.900002,52.110001,51.599998,52.0,6154100,49.468764
2015-05-08,52.779999,53.189999,52.34,52.490002,3237000,49.934913
2015-05-11,52.439999,52.98,52.360001,52.860001,2928200,50.286901
2015-05-12,52.689999,52.689999,52.110001,52.119999,1903800,49.582921
2015-05-13,52.279999,52.790001,52.169998,52.560001,2283600,50.001505
2015-05-14,53.060001,53.869999,52.990002,53.619999,4342600,51.009905
2015-05-15,53.59,53.759998,52.599998,53.27,3093600,50.676943
2015-05-18,53.029999,53.700001,52.759998,53.619999,1834100,51.009905
2015-05-19,53.529999,54.0,53.439999,53.619999,2642000,51.009905
2015-05-20,53.560001,53.59,53.040001,53.240002,2048900,50.648405
2015-05-21,52.790001,53.189999,52.509998,53.099998,2222800,50.897616
2015-05-22,53.099998,53.209999,52.950001,53.099998,1915500,50.897616
2015-05-26,52.810001,53.049999,52.310001,52.52,2183000,50.341674
2015-05-27,52.810001,53.169998,52.630001,52.91,1896000,50.715498
2015-05-28,52.639999,52.91,52.540001,52.709999,1257700,50.523792
2015-05-29,52.900002,53.09,51.650002,51.830002,2542800,49.680294
2015-06-01,51.779999,52.09,51.290001,51.82,2488100,49.670707
2015-06-02,51.759998,51.849998,51.060001,51.169998,3230500,49.047665
2015-06-03,51.25,51.43,50.939999,51.240002,2274000,49.114765
2015-06-04,50.84,51.200001,50.77,51.150002,2367300,49.028497
2015-06-05,50.830002,51.459999,50.599998,51.169998,1928500,49.047665
2015-06-08,50.900002,51.130001,50.5,50.529999,2731200,48.43421
2015-06-09,50.349998,50.720001,50.290001,50.360001,2649700,48.271263
2015-06-10,50.720001,51.209999,50.529999,50.900002,3222700,48.788866
2015-06-11,50.959999,51.75,50.889999,51.549999,3050700,49.411905
2015-06-12,51.400002,51.59,51.150002,51.150002,2032800,49.028497
2015-06-15,50.740002,50.990002,50.419998,50.57,1921600,48.472552
2015-06-16,50.630001,50.880001,50.290001,50.540001,2252000,48.443797
2015-06-17,50.619999,51.040001,50.41,50.919998,2324000,48.808034
2015-06-18,51.139999,51.389999,50.790001,51.040001,2497200,48.923059
2015-06-19,50.950001,51.82,50.939999,51.139999,3648800,49.01891
2015-06-22,49.349998,50.439999,48.709999,49.669998,8372100,47.609879
2015-06-23,49.790001,50.060001,49.189999,49.299999,3577300,47.255226
2015-06-24,49.290001,49.790001,49.049999,49.09,2923600,47.053937
2015-06-25,49.110001,49.23,48.360001,48.369999,4412700,46.363799
2015-06-26,48.599998,48.75,48.220001,48.25,8450400,46.248777
2015-06-29,48.080002,48.25,47.669998,47.700001,4238300,45.721589
2015-06-30,48.209999,48.380001,47.389999,47.59,3430100,45.616151
2015-07-01,48.009998,48.709999,47.91,48.549999,2803000,46.536333
2015-07-02,48.549999,48.82,47.959999,47.959999,2745800,45.970804
2015-07-06,47.650002,48.150002,47.450001,47.669998,2613700,45.692831
2015-07-07,47.740002,48.040001,46.98,48.0,3042300,46.009146
2015-07-08,47.450001,47.689999,46.779999,46.82,2720600,44.878087
2015-07-09,47.369999,47.43,46.580002,46.599998,2659800,44.667211
2015-07-10,47.139999,47.349998,46.779999,46.939999,2577000,44.993109
2015-07-13,47.330002,47.869999,47.25,47.799999,2432400,45.81744
2015-07-14,47.700001,47.990002,47.650002,47.75,2335600,45.769515
2015-07-15,47.740002,47.84,46.950001,47.220001,2774800,45.261498
2015-07-16,47.169998,48.43,47.169998,48.110001,3489000,46.114584
2015-07-17,47.889999,48.099998,47.529999,47.639999,2537000,45.664077
2015-07-20,47.830002,48.91,47.82,48.650002,3242400,46.632188
2015-07-21,48.380001,48.459999,47.849998,48.09,2444200,46.095413
2015-07-22,49.0,49.490002,48.529999,48.810001,4040100,46.785551
2015-07-23,48.82,49.110001,48.419998,48.610001,2672300,46.593846
2015-07-24,48.349998,48.650002,47.540001,47.75,2778500,45.769515
2015-07-27,47.310001,48.0,47.259998,47.360001,2959900,45.395691
2015-07-28,47.57,48.970001,47.529999,48.73,3399900,46.708868
2015-07-29,47.759998,48.189999,46.130001,46.990002,7016000,45.041038
2015-07-30,46.759998,47.509998,46.759998,47.470001,3202100,45.501129
2015-07-31,47.689999,48.099998,47.549999,47.869999,2757300,45.884537
2015-08-03,47.880001,47.880001,46.82,47.34,2165400,45.37652
2015-08-04,47.110001,47.709999,47.09,47.41,2291200,45.443617
2015-08-05,47.75,48.169998,47.450001,47.790001,3039200,45.807857
2015-08-06,47.810001,48.060001,47.0,47.27,2082300,45.309424
2015-08-07,47.169998,47.700001,47.029999,47.540001,2618000,45.568226
2015-08-10,47.779999,48.23,47.779999,47.990002,1727700,45.999562
2015-08-11,47.490002,47.759998,47.02,47.27,3326000,45.309424
2015-08-12,46.540001,47.18,46.119999,47.150002,3080600,45.580101
2015-08-13,47.09,47.240002,46.830002,46.869999,2416700,45.309422
2015-08-14,46.73,47.419998,46.689999,47.310001,2566700,45.734774
2015-08-17,47.25,48.209999,47.009998,48.16,2554300,46.556471
2015-08-18,47.849998,47.959999,47.540001,47.599998,2036300,46.015115
2015-08-19,47.330002,47.360001,46.599998,47.02,2067400,45.454429
2015-08-20,46.66,46.66,46.0,46.02,2662100,44.487725
2015-08-21,45.560001,45.790001,44.290001,44.310001,4187200,42.834661
2015-08-24,42.049999,43.400002,41.16,42.009998,4932300,40.611239
2015-08-25,43.23,43.549999,40.639999,40.68,5315900,39.325524
2015-08-26,41.73,42.110001,40.939999,42.009998,4210600,40.611239
2015-08-27,42.740002,43.32,42.189999,43.150002,3210300,41.713285
2015-08-28,42.970001,43.889999,42.709999,43.73,3142900,42.273971
2015-08-31,43.580002,43.59,42.98,43.139999,2100200,41.703616
2015-09-01,42.139999,42.380001,41.400002,41.689999,3463800,40.301894
2015-09-02,42.43,42.470001,41.490002,41.98,2001800,40.582239
2015-09-03,42.09,42.900002,41.959999,42.150002,1993300,40.746581
2015-09-04,41.540001,42.0,41.43,41.700001,2116700,40.311563
2015-09-08,42.619999,42.970001,42.16,42.939999,2319800,41.510274
2015-09-09,43.330002,43.5,41.889999,41.990002,2386800,40.591908
2015-09-10,41.860001,42.169998,41.66,41.82,1859600,40.427566
2015-09-11,41.650002,41.77,41.27,41.639999,2426900,40.253559
2015-09-14,41.77,41.790001,41.27,41.5,2102800,40.118221
2015-09-15,40.970001,41.330002,40.849998,41.099998,3192900,39.731538
2015-09-16,41.130001,41.490002,40.880001,41.209999,2767500,39.837876
2015-09-17,41.34,41.619999,40.790001,40.91,2504800,39.547866
2015-09-18,40.5,41.110001,40.240002,40.419998,6225100,39.074179
2015-09-21,40.560001,40.93,40.259998,40.34,2189800,38.996845
2015-09-22,40.0,40.07,39.400002,39.57,2721300,38.252482
2015-09-23,39.549999,39.860001,39.16,39.259998,2483000,37.952803
2015-09-24,39.049999,39.110001,38.150002,38.93,4761600,37.633792
2015-09-25,39.189999,39.299999,38.57,38.700001,2866000,37.411451
2015-09-28,38.369999,38.549999,37.450001,37.48,3361700,36.23207
2015-09-29,37.459999,37.720001,37.110001,37.389999,3289200,36.145067
2015-09-30,37.790001,38.060001,37.439999,37.790001,3179100,36.53175
2015-10-01,37.709999,38.630001,37.68,38.349998,3246200,37.073102
2015-10-02,37.990002,38.919998,37.68,38.919998,3893100,37.624123
2015-10-05,39.130001,39.779999,38.990002,39.75,2561100,38.426489
2015-10-06,39.77,40.009998,39.52,39.849998,3734400,38.523158
2015-10-07,40.43,40.43,39.790001,40.290001,2386300,38.94851
2015-10-08,40.299999,41.16,40.200001,41.09,2836100,39.721873
2015-10-09,42.669998,44.830002,42.599998,43.23,7870700,41.790619
2015-10-12,42.75,42.939999,41.380001,41.950001,3646100,40.553239
2015-10-13,41.709999,42.48,41.630001,42.029999,2618000,40.630573
2015-10-14,42.169998,42.5,41.91,42.110001,2469300,40.707912
2015-10-15,42.049999,42.27,41.150002,42.150002,2971800,40.746581
2015-10-16,42.18,42.299999,41.599998,42.130001,2321200,40.727246
2015-10-19,41.970001,41.990002,41.209999,41.509998,2655000,40.127887
2015-10-20,41.349998,41.869999,41.18,41.439999,2676100,40.060218
2015-10-21,41.259998,41.389999,40.599998,41.200001,3245400,39.828211
2015-10-22,41.66,42.900002,41.509998,42.689999,4149600,41.268598
2015-10-23,43.169998,43.959999,42.950001,43.849998,4370200,42.389975
2015-10-26,43.82,43.900002,43.169998,43.459999,2926300,42.012961
2015-10-27,43.279999,43.43,42.700001,43.009998,2797900,41.577943
2015-10-28,43.029999,44.18,42.650002,43.93,3576400,42.467313
2015-10-29,43.970001,44.0,42.799999,42.98,4086800,41.548943
2015-10-30,43.150002,43.41,42.650002,42.689999,2589200,41.268598
2015-11-02,42.75,43.619999,42.720001,43.419998,2279600,41.974292
2015-11-03,43.119999,43.43,42.75,42.779999,2568900,41.355602
2015-11-04,42.990002,43.09,42.439999,42.509998,2397900,41.094591
2015-11-05,42.52,42.75,41.849998,42.040001,3059600,40.640243
2015-11-06,41.849998,42.700001,41.630001,42.549999,4341900,41.13326
2015-11-09,42.360001,42.509998,41.799999,42.110001,2722400,40.707912
2015-11-10,42.009998,42.32,41.419998,41.950001,2389800,40.553239
2015-11-11,42.099998,42.43,41.880001,42.32,3222100,40.910918
2015-11-12,41.5,41.689999,40.220001,40.240002,2953300,39.308869
2015-11-13,40.25,40.689999,39.990002,40.189999,3702400,39.260023
2015-11-16,40.16,40.290001,39.59,39.990002,4530700,39.064654
2015-11-17,40.220001,41.709999,39.860001,39.869999,7074700,38.947428
2015-11-18,40.0,41.139999,40.0,41.060001,3132100,40.109894
2015-11-19,41.029999,41.439999,40.830002,41.259998,2581000,40.305264
2015-11-20,41.490002,41.84,41.049999,41.220001,2137800,40.266192
2015-11-23,41.169998,41.889999,41.080002,41.189999,2148300,40.236884
2015-11-24,41.009998,41.919998,40.869999,41.830002,3176500,40.862077
2015-11-25,41.810001,41.93,41.330002,41.639999,2123600,40.676472
2015-11-27,41.68,42.110001,41.5,41.849998,1067900,40.881611
2015-11-30,42.040001,42.369999,41.66,41.830002,5052200,40.862077
2015-12-01,41.919998,42.119999,40.900002,41.220001,3626900,40.266192
2015-12-02,41.049999,41.169998,39.91,40.07,5312800,39.142801
2015-12-03,40.049999,40.450001,39.380001,39.610001,4519900,38.693446
2015-12-04,39.650002,40.330002,39.34,40.23,3137100,39.299098
2015-12-07,39.950001,40.060001,39.470001,39.779999,2136500,38.85951
2015-12-08,39.360001,39.919998,39.16,39.299999,2944900,38.390618
2015-12-09,39.110001,39.93,39.09,39.400002,2796400,38.488306
2015-12-10,39.34,39.509998,38.720001,38.759998,2326000,37.863112
2015-12-11,38.5,38.599998,38.02,38.130001,2541600,37.247693
2015-12-14,38.07,38.18,37.290001,37.57,3312800,36.70065
2015-12-15,37.970001,38.450001,37.82,38.16,4033000,37.276997
2015-12-16,38.380001,38.66,37.759998,38.580002,3488900,37.687281
2015-12-17,38.689999,38.75,37.720001,37.720001,3402100,36.84718
2015-12-18,37.540001,37.580002,36.759998,36.799999,6255600,35.948467
2015-12-21,37.200001,37.610001,36.950001,37.299999,2973600,36.436897
2015-12-22,37.389999,37.869999,37.099998,37.650002,3716100,36.7788
2015-12-23,37.939999,38.349998,37.73,38.330002,2512000,37.443066
2015-12-24,38.380001,38.720001,38.27,38.52,1147700,37.628668
2015-12-28,38.349998,38.439999,37.959999,38.119999,2243600,37.237922
2015-12-29,38.360001,38.75,38.209999,38.650002,2885200,37.755661
2015-12-30,38.52,38.790001,38.16,38.200001,2425200,37.316073
2015-12-31,38.080002,38.200001,37.689999,37.700001,2572500,36.827642
2016-01-04,37.16,37.669998,36.860001,37.669998,4115100,36.798334
2016-01-05,37.790001,38.0,37.419998,37.990002,3313900,37.110933
2016-01-06,37.470001,37.580002,37.119999,37.389999,3536800,36.524814
2016-01-07,36.790001,37.220001,36.18,36.290001,4851900,35.450269
2016-01-08,36.299999,36.779999,35.779999,35.900002,4781000,35.069294
2016-01-11,36.18,36.540001,35.950001,36.400002,5870700,35.557725
2016-01-12,36.720001,36.880001,35.950001,36.349998,3960200,35.508879
2016-01-13,36.549999,37.049999,35.98,36.049999,3962300,35.215821
2016-01-14,36.169998,36.790001,35.689999,36.540001,4106100,35.694484
2016-01-15,35.490002,36.799999,35.490002,36.419998,5079700,35.577258
2016-01-19,36.759998,36.830002,35.02,35.639999,4418100,34.815308
2016-01-20,35.07,35.610001,34.029999,35.290001,4650400,34.473409
2016-01-21,35.450001,35.990002,34.939999,35.459999,3355600,34.639473
2016-01-22,36.029999,36.799999,36.029999,36.450001,3713800,35.606567
2016-01-25,34.98,35.009998,32.5,32.580002,14645200,31.826118
2016-01-26,32.810001,33.290001,32.580002,32.869999,8396000,32.109404
2016-01-27,32.77,33.669998,32.529999,32.91,6765000,32.14848
2016-01-28,33.099998,33.240002,32.560001,32.650002,4276100,31.894498
2016-01-29,32.880001,34.220001,32.830002,34.209999,6266000,33.418398
2016-02-01,34.029999,34.330002,33.509998,34.09,5573900,33.301175
2016-02-02,34.080002,34.09,33.48,33.860001,5374200,33.076498
2016-02-03,34.700001,35.48,33.060001,34.169998,8870700,33.379322
2016-02-04,34.23,35.389999,33.900002,35.07,6493900,34.258498
2016-02-05,35.060001,35.360001,34.810001,34.970001,6531400,34.160814
2016-02-08,34.5,34.610001,33.720001,34.360001,4257100,33.564928
2016-02-09,34.009998,35.200001,33.75,35.130001,6144000,34.317111
2016-02-10,35.27,36.119999,34.700001,34.779999,7779000,33.975208
2016-02-11,33.849998,34.130001,32.860001,33.119999,5885500,32.76817
2016-02-12,33.57,35.150002,33.52,34.16,6366300,33.797123
2016-02-16,34.549999,35.139999,34.220001,35.099998,3650200,34.727136
2016-02-17,35.299999,36.169998,35.259998,35.580002,4470500,35.20204
2016-02-18,35.540001,35.610001,35.029999,35.32,3011400,34.9448
2016-02-19,34.810001,34.810001,33.43,34.009998,5877700,33.648715
2016-02-22,34.43,34.5,34.080002,34.349998,4029000,33.985103
2016-02-23,34.18,34.310001,33.759998,34.189999,3758500,33.826803
2016-02-24,33.990002,34.860001,33.799999,34.709999,3644700,34.34128
2016-02-25,34.779999,34.950001,34.310001,34.790001,3083900,34.420432
2016-02-26,35.0,35.5,34.970001,35.240002,3335400,34.865652
2016-02-29,35.200001,36.200001,35.16,35.700001,4316000,35.320765
2016-03-01,36.02,36.91,35.93,36.639999,3975400,36.250778
2016-03-02,36.450001,37.049999,36.419998,36.779999,3277600,36.38929
2016-03-03,36.799999,38.369999,36.779999,38.310001,5133400,37.90304
2016-03-04,38.23,39.169998,38.130001,38.73,4729900,38.318576
2016-03-07,38.650002,39.09,38.549999,38.919998,2844200,38.506557
2016-03-08,38.740002,38.900002,37.77,37.830002,3498600,37.428139
2016-03-09,38.09,38.619999,37.880001,38.549999,3928100,38.140488
2016-03-10,38.779999,39.360001,38.459999,39.25,5242900,38.833053
2016-03-11,39.799999,40.049999,39.709999,39.900002,4195700,39.476149
2016-03-14,39.98,40.43,39.860001,40.009998,5566200,39.584978
2016-03-15,39.82,39.939999,39.130001,39.470001,4937000,39.050717
2016-03-16,39.349998,40.57,39.290001,40.389999,5840200,39.960942
2016-03-17,40.310001,41.700001,40.240002,41.27,5021500,40.831595
2016-03-18,41.91,41.91,40.509998,40.939999,9941600,40.505099
2016-03-21,40.950001,42.09,40.950001,41.459999,4513800,41.019575
2016-03-22,41.220001,41.799999,40.959999,41.279999,3441500,40.841487
2016-03-23,41.18,41.380001,40.650002,40.709999,2641300,40.277543
2016-03-24,40.5,40.82,40.220001,40.790001,2746500,40.356694
2016-03-28,40.900002,41.009998,40.540001,40.860001,2159200,40.425951
2016-03-29,40.77,41.360001,40.34,41.34,2969700,40.900851
2016-03-30,41.450001,41.549999,40.869999,41.0,2995400,40.564463
2016-03-31,41.0,41.16,40.610001,41.040001,4323400,40.604039
2016-04-01,40.75,41.02,40.380001,40.970001,3987900,40.534783
2016-04-04,41.02,41.119999,40.5,40.560001,3065000,40.129138
2016-04-05,40.09,40.330002,39.630001,39.869999,4843200,39.446466
2016-04-06,39.799999,40.240002,39.349998,40.200001,2991600,39.772962
2016-04-07,39.849998,40.150002,39.369999,39.599998,2434400,39.179333
2016-04-08,39.93,40.470001,39.900002,40.220001,2487400,39.79275
2016-04-11,40.41,40.700001,40.110001,40.18,2747400,39.753174
2016-04-12,40.349998,40.599998,39.990002,40.52,2398800,40.089562
2016-04-13,40.860001,41.369999,40.799999,41.32,2609000,40.881063
2016-04-14,41.400002,41.450001,40.720001,40.990002,2295700,40.554571
2016-04-15,40.900002,41.790001,40.860001,41.720001,2982300,41.276816
2016-04-18,41.540001,42.09,41.400002,42.02,2372600,41.573628
2016-04-19,42.080002,43.459999,42.049999,42.919998,4797400,42.464065
2016-04-20,42.959999,43.09,42.509998,42.549999,2425800,42.097997
2016-04-21,42.919998,43.5,42.52,42.57,3472000,42.117785
2016-04-22,42.73,43.490002,42.700001,43.360001,2953200,42.899393
2016-04-25,42.860001,43.040001,42.349998,42.849998,3445900,42.394809
2016-04-26,42.950001,43.48,42.93,43.369999,2996700,42.909286
2016-04-27,44.060001,44.599998,43.57,44.18,4052400,43.710682
2016-04-28,43.650002,44.259998,43.110001,43.57,2612600,43.107162
2016-04-29,43.5,43.75,43.0,43.27,3242800,42.810349
2016-05-02,43.279999,43.689999,42.880001,43.459999,3963400,42.99833
2016-05-03,42.720001,42.82,41.619999,42.18,4441900,41.731928
2016-05-04,42.0,42.240002,41.52,41.77,2556100,41.326284
2016-05-05,41.950001,42.09,41.470001,41.5,2732600,41.059151
2016-05-06,41.459999,42.369999,41.279999,42.099998,2958200,41.652776
2016-05-09,42.189999,42.779999,42.029999,42.52,3110700,42.068316
2016-05-10,42.619999,43.209999,42.580002,43.09,2349900,42.632261
2016-05-11,43.080002,43.330002,42.810001,42.810001,1944500,42.355237
2016-05-12,43.310001,43.439999,42.400002,42.599998,2154300,42.147465
2016-05-13,42.509998,42.650002,41.889999,41.970001,2710700,41.52416
2016-05-16,42.009998,42.400002,41.68,42.209999,2984400,41.761608
2016-05-17,41.75,41.759998,40.799999,41.189999,5944100,40.752443
2016-05-18,41.080002,41.32,40.18,40.290001,4547400,39.862006
2016-05-19,40.200001,40.299999,39.52,40.259998,3753900,39.832322
2016-05-20,40.5,40.630001,40.23,40.43,2620200,40.000518
2016-05-23,40.529999,41.52,40.490002,40.93,3211100,40.495207
2016-05-24,41.240002,41.540001,41.139999,41.419998,2987700,40.979999
2016-05-25,41.18,42.419998,41.18,42.130001,4884300,42.130001
2016-05-26,42.110001,42.259998,41.709999,41.84,2460600,41.84
2016-05-27,41.919998,42.220001,41.799999,42.09,1625100,42.09
2016-05-31,42.299999,42.5,41.790001,42.16,2822000,42.16
2016-06-01,41.950001,42.119999,41.700001,42.110001,1967900,42.110001
2016-06-02,42.150002,43.09,42.07,42.900002,3181700,42.900002
2016-06-03,42.900002,42.98,42.400002,42.93,2868400,42.93
2016-06-06,43.0,43.25,42.93,43.119999,1945800,43.119999
2016-06-07,43.290001,44.110001,43.200001,43.91,3864500,43.91
2016-06-08,44.119999,44.18,43.869999,44.110001,2899800,44.110001
2016-06-09,43.900002,43.990002,43.360001,43.59,1661100,43.59
2016-06-10,43.349998,43.389999,42.900002,43.18,2337200,43.18
2016-06-13,42.919998,43.040001,41.93,41.98,3341100,41.98
