Date,Open_MAC,High_MAC,Low_MAC,Close_MAC,Volume_MAC,AdjClose_MAC
2015-01-22,88.269997,90.059998,87.779999,89.940002,802500,81.474944
2015-01-23,90.610001,90.629997,88.660004,88.940002,691500,80.569063
2015-01-26,88.919998,88.919998,86.82,88.110001,1437900,79.81718
2015-01-27,87.900002,88.18,87.339996,87.660004,1271300,79.409536
2015-01-28,88.050003,88.580002,86.57,86.589996,1048700,78.440237
2015-01-29,86.720001,87.330002,85.910004,86.93,914100,78.74824
2015-01-30,86.449997,87.540001,85.919998,86.010002,1723400,77.914831
2015-02-02,86.190002,87.129997,84.550003,87.040001,1085600,78.847887
2015-02-03,87.419998,88.440002,87.040001,88.389999,850600,80.070825
2015-02-04,87.910004,88.589996,87.120003,88.080002,932200,79.790004
2015-02-05,88.599998,89.440002,88.110001,89.260002,908300,80.858944
2015-02-06,89.089996,89.089996,86.940002,87.559998,937100,79.318942
2015-02-09,87.559998,88.25,87.269997,87.339996,705900,79.119647
2015-02-10,87.480003,87.889999,86.629997,87.730003,1162700,79.472947
2015-02-11,87.839996,88.019997,86.940002,87.669998,901600,79.41859
2015-02-12,87.639999,87.75,86.800003,87.209999,1052700,79.001885
2015-02-13,87.050003,87.209999,85.480003,85.879997,674500,77.797062
2015-02-17,85.940002,86.470001,84.82,85.129997,1097300,77.117651
2015-02-18,84.739998,85.599998,83.900002,85.5,647000,78.048764
2015-02-19,85.220001,85.699997,82.540001,82.75,1055400,75.538423
2015-02-20,82.68,84.150002,82.050003,83.739998,2353100,76.442144
2015-02-23,83.949997,84.93,83.529999,84.839996,1022700,77.446279
2015-02-24,84.349998,84.349998,82.839996,83.190002,1033200,75.94008
2015-02-25,82.980003,83.800003,82.730003,82.970001,738700,75.739252
2015-02-26,82.790001,82.790001,81.610001,82.190002,779400,75.027229
2015-02-27,82.459999,83.800003,81.809998,83.650002,1141600,76.359991
2015-03-02,83.510002,85.220001,83.419998,84.629997,863500,77.254581
2015-03-03,84.139999,84.669998,83.449997,84.410004,596900,77.053759
2015-03-04,84.089996,84.580002,83.43,83.800003,590200,76.49692
2015-03-05,87.339996,89.5,86.25,88.07,2045700,80.39479
2015-03-06,87.400002,88.370003,86.150002,86.720001,2175600,79.162443
2015-03-09,91.139999,93.169998,90.910004,92.760002,5240700,84.676064
2015-03-10,92.459999,92.779999,91.699997,92.389999,1468700,84.338307
2015-03-11,92.639999,92.720001,91.639999,91.739998,1848000,83.744952
2015-03-12,92.019997,92.610001,91.230003,92.309998,1561100,84.265277
2015-03-13,92.800003,94.43,92.610001,94.389999,2443200,86.164009
2015-03-16,94.720001,95.93,94.720001,94.889999,1763400,86.620434
2015-03-17,90.879997,92.690002,90.199997,91.599998,5207200,83.617153
2015-03-18,91.599998,92.5,91.0,92.220001,2400400,84.183124
2015-03-19,92.199997,94.18,92.059998,93.5,2488400,85.351572
2015-03-20,93.5,93.5,85.650002,89.209999,11532600,81.43544
2015-03-23,89.400002,89.580002,87.419998,87.489998,2021900,79.865335
2015-03-24,87.010002,87.580002,86.82,87.419998,2836600,79.801436
2015-03-25,87.779999,87.919998,86.849998,87.019997,1944700,79.436294
2015-03-26,86.989998,87.349998,86.43,86.959999,1103500,79.381525
2015-03-27,86.860001,87.089996,85.309998,86.150002,2371500,78.642118
2015-03-30,86.809998,87.050003,85.75,86.339996,1013400,78.815555
2015-03-31,86.0,86.400002,84.110001,84.330002,1612900,76.98073
2015-04-01,80.0,80.629997,78.389999,78.730003,8036700,71.868765
2015-04-02,79.5,82.800003,79.18,80.660004,4955300,73.630568
2015-04-06,80.330002,80.639999,79.209999,79.650002,1748700,72.708586
2015-04-07,79.559998,79.790001,77.269997,77.400002,1749000,70.654672
2015-04-08,77.660004,79.029999,77.449997,78.949997,2092000,72.069586
2015-04-09,78.739998,80.68,78.639999,80.300003,2817600,73.301941
2015-04-10,80.529999,82.790001,80.389999,81.349998,3558200,74.26043
2015-04-13,81.129997,83.089996,80.949997,81.910004,2342800,74.771632
2015-04-14,81.900002,82.589996,81.089996,81.120003,1621000,74.050479
2015-04-15,81.279999,85.349998,80.25,82.300003,2998300,75.127643
2015-04-16,82.169998,83.540001,81.68,82.989998,1549900,75.757505
2015-04-17,82.709999,83.089996,81.68,82.519997,1672900,75.328464
2015-04-20,82.57,83.709999,82.489998,82.629997,1346800,75.428879
2015-04-21,82.849998,83.389999,82.480003,82.599998,971900,75.401494
2015-04-22,82.470001,83.809998,82.470001,83.25,987800,75.994849
2015-04-23,83.029999,83.489998,82.300003,82.339996,911500,75.164151
2015-04-24,82.68,83.25,82.160004,83.230003,764600,75.976595
2015-04-27,83.220001,83.860001,82.75,83.279999,802900,76.022233
2015-04-28,82.879997,83.25,81.839996,83.059998,1000100,75.821405
2015-04-29,82.279999,83.400002,81.089996,81.720001,1312300,74.598188
2015-04-30,81.199997,82.010002,80.470001,81.760002,1852800,74.634703
2015-05-01,82.099998,82.970001,81.809998,82.5,1730200,75.31021
2015-05-04,82.610001,86.309998,82.019997,82.459999,4263900,75.273696
2015-05-05,82.110001,82.629997,81.010002,81.419998,2477900,74.32433
2015-05-06,81.089996,81.440002,80.199997,80.940002,2793700,74.480768
2015-05-07,81.25,82.900002,81.220001,82.75,2173100,76.146322
2015-05-08,83.900002,84.349998,81.75,82.07,2074700,75.520588
2015-05-11,81.940002,83.360001,81.68,81.809998,1557200,75.281335
2015-05-12,81.370003,81.860001,80.839996,81.800003,1388400,75.272138
2015-05-13,82.379997,82.889999,81.739998,82.150002,2161100,75.594205
2015-05-14,82.400002,83.519997,82.32,83.5,1806400,76.83647
2015-05-15,83.760002,84.110001,82.550003,83.589996,1173400,76.919285
2015-05-18,83.339996,83.989998,82.970001,83.5,1515100,76.83647
2015-05-19,83.269997,83.769997,82.639999,83.07,1692800,76.440785
2015-05-20,83.260002,83.629997,82.139999,82.139999,839300,75.585001
2015-05-21,82.349998,84.239998,81.970001,82.889999,1920700,76.275149
2015-05-22,82.629997,83.550003,82.519997,82.559998,609500,75.971483
2015-05-26,81.839996,82.139999,81.019997,81.650002,738000,75.134107
2015-05-27,81.669998,82.580002,81.480003,82.330002,511600,75.759841
2015-05-28,82.410004,82.620003,81.559998,81.910004,570200,75.37336
2015-05-29,82.099998,83.43,81.940002,82.110001,3537600,75.557397
2015-06-01,82.129997,83.900002,81.949997,83.449997,1219000,76.790458
2015-06-02,83.690002,83.690002,82.360001,82.589996,622700,75.999087
2015-06-03,82.589996,82.589996,81.730003,81.760002,819700,75.235329
2015-06-04,81.43,82.230003,80.730003,80.830002,1009800,74.379545
2015-06-05,80.160004,81.209999,79.650002,80.760002,903800,74.315132
2015-06-08,80.870003,80.989998,79.989998,80.0,906700,73.61578
2015-06-09,80.139999,80.309998,79.690002,79.690002,773400,73.330521
2015-06-10,79.639999,80.660004,79.5,80.029999,692000,73.643385
2015-06-11,80.449997,80.989998,80.089996,80.650002,1390900,74.213909
2015-06-12,80.550003,81.339996,80.360001,81.110001,665400,74.637199
2015-06-15,80.93,81.730003,80.470001,81.099998,1339100,74.627995
2015-06-16,81.029999,81.739998,80.809998,81.620003,927100,75.106502
2015-06-17,81.57,82.699997,81.010002,82.610001,1507900,76.017495
2015-06-18,82.769997,83.480003,82.25,82.449997,1126400,75.87026
2015-06-19,76.559998,78.389999,76.349998,76.870003,11656600,70.735565
2015-06-22,77.360001,77.989998,76.279999,76.349998,1863200,70.257059
2015-06-23,76.349998,77.199997,76.019997,76.57,1564400,70.459503
2015-06-24,76.620003,77.480003,76.239998,77.089996,2881800,70.938003
2015-06-25,77.080002,77.279999,75.32,76.040001,1885400,69.9718
2015-06-26,76.360001,77.269997,75.940002,77.169998,1216700,71.01162
2015-06-29,76.349998,77.110001,74.93,75.0,1386800,69.014794
2015-06-30,75.559998,75.760002,74.510002,74.599998,2049500,68.646713
2015-07-01,74.93,76.769997,74.720001,76.769997,1200400,70.64354
2015-07-02,76.809998,78.019997,76.709999,77.290001,891100,71.122046
2015-07-06,77.120003,77.489998,76.559998,77.160004,960200,71.002423
2015-07-07,77.589996,78.099998,76.550003,77.839996,1152900,71.62815
2015-07-08,77.5,78.010002,77.330002,77.449997,674400,71.269274
2015-07-09,77.839996,78.129997,76.790001,77.089996,754700,70.938003
2015-07-10,77.57,77.989998,76.970001,77.68,558500,71.480923
2015-07-13,78.260002,79.050003,77.730003,78.209999,561800,71.968626
2015-07-14,78.169998,78.699997,77.739998,78.300003,423200,72.051447
2015-07-15,78.019997,78.870003,77.639999,78.449997,664900,72.189471
2015-07-16,78.870003,79.0,78.339996,78.489998,632700,72.22628
2015-07-17,78.480003,78.849998,78.07,78.25,549900,72.005435
2015-07-20,78.080002,78.150002,77.300003,77.989998,1255300,71.766181
2015-07-21,78.129997,78.379997,76.669998,76.699997,1180400,70.579126
2015-07-22,76.779999,77.440002,76.720001,77.25,1016300,71.085237
2015-07-23,76.730003,77.639999,75.120003,76.010002,1501700,69.944195
2015-07-24,76.110001,77.919998,75.739998,77.440002,2102600,71.260077
2015-07-27,77.419998,77.970001,77.150002,77.910004,1312800,71.692571
2015-07-28,78.019997,78.75,77.669998,78.489998,873800,72.22628
2015-07-29,78.629997,78.830002,78.010002,78.779999,750500,72.493138
2015-07-30,78.699997,78.800003,77.839996,78.080002,577900,71.849003
2015-07-31,78.720001,79.779999,78.400002,79.160004,908700,72.842818
2015-08-03,79.220001,79.75,78.540001,79.029999,686700,72.723187
2015-08-04,79.059998,79.900002,78.440002,78.800003,574700,72.511546
2015-08-05,79.739998,80.099998,78.540001,79.809998,1272500,73.44094
2015-08-06,79.620003,80.290001,79.139999,80.07,982300,73.680193
2015-08-07,80.089996,80.739998,79.389999,80.360001,780900,73.947051
2015-08-10,80.449997,80.599998,79.57,79.889999,528700,73.514558
2015-08-11,79.709999,80.370003,79.379997,79.870003,587200,73.496157
2015-08-12,79.709999,80.050003,78.620003,79.989998,1251600,73.606576
2015-08-13,79.949997,80.809998,78.949997,80.360001,747500,73.947051
2015-08-14,80.120003,80.389999,79.440002,80.389999,620200,73.974656
2015-08-17,80.300003,81.199997,79.730003,81.169998,672600,74.692409
2015-08-18,80.230003,81.25,80.110001,81.0,1483500,75.137668
2015-08-19,80.900002,81.519997,80.139999,81.040001,1007900,75.174774
2015-08-20,80.589996,80.959999,80.0,80.43,962100,74.608922
2015-08-21,80.379997,80.889999,78.589996,78.589996,1552500,72.902088
2015-08-24,76.300003,77.040001,72.599998,73.989998,1322000,68.635011
2015-08-25,76.25,76.550003,72.690002,72.75,1410200,67.484758
2015-08-26,74.290001,75.690002,73.519997,75.43,1089100,69.970795
2015-08-27,76.300003,77.860001,75.769997,77.519997,853700,71.909529
2015-08-28,77.370003,77.839996,76.709999,77.540001,825500,71.928085
2015-08-31,77.260002,77.650002,76.120003,76.18,1709500,70.666514
2015-09-01,75.040001,75.610001,73.779999,74.360001,1284700,68.978235
2015-09-02,75.209999,75.739998,74.540001,75.739998,736500,70.258356
2015-09-03,76.059998,76.07,74.980003,75.300003,599300,69.850206
2015-09-04,74.43,74.629997,73.339996,73.620003,646100,68.291795
2015-09-08,74.260002,75.190002,72.910004,74.040001,1124100,68.681396
2015-09-09,74.769997,74.769997,72.370003,72.529999,795800,67.280679
2015-09-10,72.150002,73.360001,72.010002,72.629997,838600,67.37344
2015-09-11,72.440002,74.25,71.980003,74.199997,757600,68.829812
2015-09-14,74.440002,74.660004,73.93,74.519997,909500,69.126652
2015-09-15,74.660004,75.449997,74.089996,75.230003,503600,69.785272
2015-09-16,75.400002,76.360001,75.0,76.260002,590000,70.740725
2015-09-17,76.309998,77.889999,75.669998,76.419998,759600,70.889142
2015-09-18,75.720001,78.010002,75.57,77.5,2971300,71.890979
2015-09-21,77.639999,78.839996,77.599998,78.610001,1116100,72.920644
2015-09-22,77.959999,78.290001,76.910004,77.419998,644700,71.816767
2015-09-23,77.379997,78.589996,77.160004,77.889999,772300,72.252753
2015-09-24,77.639999,77.970001,76.220001,76.980003,768000,71.408617
2015-09-25,77.139999,77.910004,76.790001,77.019997,650900,71.445716
2015-09-28,76.720001,77.129997,74.949997,75.559998,869300,70.091383
2015-09-29,75.529999,76.769997,75.400002,76.669998,732000,71.121048
2015-09-30,77.239998,77.449997,75.879997,76.82,769900,71.260193
2015-10-01,77.449997,78.449997,76.580002,77.019997,1624700,71.445716
2015-10-02,76.519997,77.25,75.010002,77.209999,2140300,71.621967
2015-10-05,77.889999,79.330002,77.690002,79.190002,1198600,73.458669
2015-10-06,79.089996,79.75,78.370003,78.580002,796300,72.892816
2015-10-07,78.730003,79.57,78.449997,79.540001,806700,73.783336
2015-10-08,79.510002,80.029999,78.809998,79.949997,632000,74.163659
2015-10-09,80.0,80.300003,79.559998,80.139999,1461200,74.33991
2015-10-12,80.209999,81.120003,79.889999,80.709999,582700,74.868656
2015-10-13,80.389999,81.120003,80.209999,80.470001,676000,74.646028
2015-10-14,80.690002,81.360001,80.18,80.440002,963200,74.6182
2015-10-15,80.910004,82.059998,80.489998,81.82,1307800,75.898321
2015-10-16,82.199997,83.410004,81.879997,83.199997,972700,77.178442
2015-10-19,83.120003,84.080002,82.669998,83.989998,1103100,77.911267
2015-10-20,84.019997,84.120003,82.949997,83.339996,1141800,77.308309
2015-10-21,83.489998,84.07,83.269997,83.489998,541900,77.447454
2015-10-22,83.669998,84.440002,83.43,84.040001,994200,77.957651
2015-10-23,84.339996,84.870003,83.68,84.110001,616100,78.022584
2015-10-26,84.230003,84.690002,83.5,84.440002,748400,78.328703
2015-10-27,84.209999,85.220001,84.209999,85.150002,662100,78.987316
2015-10-28,85.019997,85.989998,84.260002,85.599998,1102200,79.404745
2015-10-29,85.010002,85.870003,84.860001,85.809998,770900,79.599545
2015-10-30,86.010002,86.18,84.480003,84.739998,963500,78.606986
2015-11-02,84.790001,86.290001,84.370003,85.910004,907600,79.692313
2015-11-03,85.769997,86.029999,84.919998,85.400002,669900,79.219222
2015-11-04,85.160004,85.739998,84.650002,84.889999,1040600,78.746131
2015-11-05,84.709999,86.050003,84.650002,85.940002,957100,79.720141
2015-11-06,84.830002,85.889999,83.730003,84.089996,1110200,78.004028
2015-11-09,79.400002,79.769997,77.040001,77.68,1133600,76.304665
2015-11-10,77.690002,78.410004,77.18,77.970001,912100,76.589531
2015-11-11,77.910004,78.339996,77.540001,77.629997,649500,76.255547
2015-11-12,77.400002,77.839996,76.93,77.330002,872500,75.960863
2015-11-13,77.370003,77.970001,75.0,75.129997,1769100,73.79981
2015-11-16,74.839996,75.489998,74.550003,75.470001,1315500,74.133794
2015-11-17,75.669998,76.330002,75.290001,76.18,1009000,74.831223
2015-11-18,76.449997,79.25,75.910004,79.169998,1428000,77.768282
2015-11-19,79.169998,80.279999,78.879997,79.790001,989500,78.377308
2015-11-20,80.150002,80.360001,79.889999,80.139999,1240800,78.721109
2015-11-23,80.25,80.639999,79.720001,79.82,672300,78.406775
2015-11-24,79.370003,79.669998,78.18,79.0,1157100,77.601294
2015-11-25,79.239998,79.690002,78.790001,79.080002,714300,77.679879
2015-11-27,78.959999,79.519997,78.690002,79.370003,277200,77.964746
2015-11-30,79.650002,80.18,78.110001,78.150002,1690100,76.766345
2015-12-01,78.68,79.339996,77.980003,79.129997,1704500,77.728989
2015-12-02,78.889999,79.080002,76.739998,76.82,1242200,75.459891
2015-12-03,76.599998,76.900002,75.949997,76.370003,1523500,75.017861
2015-12-04,77.139999,79.07,77.0,78.989998,1524500,77.591469
2015-12-07,78.660004,79.349998,78.150002,78.970001,1182100,77.571826
2015-12-08,78.620003,78.959999,78.0,78.410004,1126100,77.021743
2015-12-09,78.080002,78.709999,77.230003,78.239998,1149300,76.854748
2015-12-10,78.389999,79.190002,77.779999,77.830002,850000,76.452011
2015-12-11,76.989998,78.519997,76.800003,77.099998,1355800,75.734932
2015-12-14,77.150002,77.300003,76.220001,76.650002,1483400,75.292902
2015-12-15,77.379997,79.389999,77.370003,78.940002,1160000,77.542358
2015-12-16,79.269997,80.650002,79.269997,80.43,886800,79.005976
2015-12-17,80.25,80.639999,79.760002,79.849998,966800,78.436243
2015-12-18,79.440002,80.139999,77.459999,77.510002,1847300,76.137677
2015-12-21,78.139999,79.419998,77.980003,79.370003,1355000,77.964746
2015-12-22,79.699997,79.93,79.190002,79.290001,981700,77.88616
2015-12-23,79.489998,80.720001,79.260002,80.68,558400,79.251549
2015-12-24,80.32,80.510002,79.709999,80.169998,286700,78.750577
2015-12-28,80.059998,81.089996,79.809998,81.059998,577100,79.624819
2015-12-29,81.290001,82.150002,81.110001,81.739998,532700,80.29278
2015-12-30,81.57,82.459999,81.389999,81.650002,714900,80.204377
2015-12-31,81.620003,81.970001,80.639999,80.690002,929700,79.261374
2016-01-04,79.870003,80.730003,78.639999,79.440002,665100,78.033506
2016-01-05,79.669998,82.879997,79.669998,82.5,1006500,81.039326
2016-01-06,81.540001,82.480003,81.150002,81.769997,692200,80.322247
2016-01-07,80.470001,81.599998,80.089996,80.75,1015200,79.32031
2016-01-08,80.980003,81.540001,78.730003,78.809998,1050800,77.414655
2016-01-11,78.959999,79.489998,78.580002,78.769997,859400,77.375363
2016-01-12,79.760002,79.93,78.169998,78.809998,1125500,77.414655
2016-01-13,78.959999,80.209999,78.040001,78.129997,767300,76.746695
2016-01-14,78.330002,78.849998,76.949997,77.050003,1508600,75.685822
2016-01-15,75.550003,76.760002,75.5,76.230003,2117100,74.88034
2016-01-19,77.160004,77.989998,76.330002,76.690002,1200600,75.332195
2016-01-20,75.93,76.059998,73.559998,75.25,2881100,73.917688
2016-01-21,75.690002,77.080002,75.07,75.800003,1259600,74.457953
2016-01-22,76.809998,79.150002,76.57,78.699997,1027400,77.306602
2016-01-25,78.309998,79.209999,76.769997,77.739998,760000,76.3636
2016-01-26,77.849998,78.739998,77.769997,78.360001,1007800,76.972626
2016-01-27,78.120003,78.540001,75.779999,76.389999,1149500,75.037504
2016-01-28,76.690002,77.139999,75.610001,76.029999,1266500,74.683877
2016-01-29,76.879997,78.019997,75.360001,77.970001,1053400,76.589531
2016-02-01,77.739998,79.010002,77.040001,78.57,805500,77.178907
2016-02-02,78.470001,78.470001,76.699997,77.669998,787300,76.29484
2016-02-03,78.220001,78.650002,77.019997,78.330002,1024000,76.943158
2016-02-04,76.730003,78.709999,76.0,78.620003,862700,77.228024
2016-02-05,78.190002,78.68,75.660004,76.099998,1225800,74.752637
2016-02-08,75.910004,75.949997,74.43,75.150002,1106800,73.81946
2016-02-09,74.480003,75.489998,74.019997,74.919998,723600,73.593529
2016-02-10,75.190002,76.160004,74.790001,74.839996,600800,73.514944
2016-02-11,73.760002,74.25,72.989998,73.879997,1200700,72.571941
2016-02-12,74.900002,75.540001,74.050003,75.290001,1001200,73.956981
2016-02-16,76.010002,76.260002,74.400002,75.5,771400,74.163262
2016-02-17,75.529999,76.300003,75.059998,75.790001,1186300,75.124745
2016-02-18,75.480003,77.050003,74.040001,76.739998,1860800,76.066403
2016-02-19,76.379997,77.410004,75.610001,76.919998,1133300,76.244824
2016-02-22,77.949997,79.589996,77.440002,79.290001,1143600,78.594024
2016-02-23,79.099998,79.989998,77.82,78.5,774400,77.810957
2016-02-24,78.010002,78.720001,77.660004,78.309998,950600,77.622622
2016-02-25,78.699997,80.0,78.699997,79.900002,1210400,79.19867
2016-02-26,79.919998,80.879997,79.540001,79.540001,1570200,78.841829
2016-02-29,79.550003,80.639999,79.010002,79.080002,1730100,78.385868
2016-03-01,79.779999,80.419998,79.190002,80.330002,1206900,79.624896
2016-03-02,80.440002,80.910004,79.919998,80.459999,1541100,79.753752
2016-03-03,80.720001,81.110001,79.480003,79.510002,1660400,78.812094
2016-03-04,79.449997,79.830002,78.839996,79.199997,3631200,78.50481
2016-03-07,78.93,79.489998,78.449997,78.779999,1641700,78.088498
2016-03-08,78.529999,78.989998,78.059998,78.169998,1586000,77.483852
2016-03-09,78.449997,79.470001,78.330002,78.639999,1595800,77.949727
2016-03-10,79.099998,79.709999,78.080002,78.870003,1504600,78.177712
2016-03-11,79.339996,80.150002,78.629997,80.059998,2818600,79.357261
2016-03-14,79.639999,80.169998,79.25,79.809998,760600,79.109456
2016-03-15,79.400002,80.089996,79.230003,79.650002,921100,78.950864
2016-03-16,79.339996,80.07,78.93,79.800003,955400,79.099549
2016-03-17,79.830002,81.129997,79.529999,80.730003,1112200,80.021386
2016-03-18,80.419998,81.290001,79.879997,79.889999,2588600,79.188755
2016-03-21,79.889999,80.410004,79.650002,79.650002,1368300,78.950864
2016-03-22,79.209999,79.980003,78.889999,79.440002,2230500,78.742708
2016-03-23,79.470001,79.800003,78.68,78.699997,970100,78.009198
2016-03-24,78.5,78.720001,78.129997,78.550003,1291800,77.860521
2016-03-28,78.389999,78.82,77.639999,78.620003,1705700,77.929906
2016-03-29,78.669998,79.540001,78.519997,79.389999,1286100,78.693144
2016-03-30,79.370003,79.610001,79.010002,79.040001,1423500,78.346218
2016-03-31,79.169998,79.43,78.889999,79.239998,3343400,78.544459
2016-04-01,78.93,80.169998,78.730003,79.800003,1785200,79.099549
2016-04-04,79.910004,80.120003,78.410004,79.349998,1069800,78.653494
2016-04-05,79.129997,79.339996,78.760002,79.150002,1002600,78.455253
2016-04-06,78.68,79.760002,78.57,79.599998,885800,78.9013
2016-04-07,79.260002,79.370003,78.529999,78.970001,1574500,78.276833
2016-04-08,79.419998,79.779999,78.959999,79.349998,677800,78.653494
2016-04-11,79.510002,79.800003,78.839996,78.839996,1844200,78.147969
2016-04-12,79.010002,79.559998,78.860001,79.07,777500,78.375953
2016-04-13,79.459999,79.459999,78.449997,79.010002,1315200,78.316482
2016-04-14,78.889999,79.010002,78.510002,78.849998,631400,78.157883
2016-04-15,78.849998,79.120003,78.75,78.989998,790800,78.296654
2016-04-18,78.989998,79.050003,78.540001,78.900002,940600,78.207447
2016-04-19,79.050003,79.360001,78.279999,78.629997,901700,77.939813
2016-04-20,78.68,78.690002,77.760002,78.0,1272600,77.315346
2016-04-21,77.970001,78.07,76.470001,76.5,950400,75.828512
2016-04-22,76.540001,77.040001,76.330002,76.809998,744800,76.135789
2016-04-25,76.809998,77.07,76.660004,77.010002,618300,76.334038
2016-04-26,77.150002,77.739998,76.669998,77.040001,505900,76.363773
2016-04-27,77.010002,77.379997,76.470001,77.169998,443700,76.492629
2016-04-28,76.68,77.57,76.669998,76.919998,486100,76.244824
2016-04-29,76.489998,76.730003,75.699997,76.080002,1167800,75.412201
2016-05-02,76.349998,77.690002,76.099998,77.470001,848400,76.789999
2016-05-03,76.309998,77.010002,76.059998,76.970001,784400,76.970001
2016-05-04,75.43,78.269997,75.389999,77.989998,1257900,77.989998
2016-05-05,78.010002,78.82,77.629997,78.790001,704700,78.790001
2016-05-06,79.279999,80.239998,78.93,80.150002,727700,80.150002
2016-05-09,80.230003,80.709999,79.970001,80.709999,504800,80.709999
2016-05-10,81.059998,81.449997,80.57,81.419998,882100,81.419998
2016-05-11,81.300003,81.459999,77.550003,77.639999,1471300,77.639999
2016-05-12,77.639999,78.059998,75.440002,76.989998,2244500,76.989998
2016-05-13,76.669998,76.669998,74.459999,74.900002,1720200,74.900002
2016-05-16,74.709999,76.230003,74.610001,75.800003,1332800,75.800003
2016-05-17,75.650002,75.68,73.440002,73.650002,1643400,73.650002
2016-05-18,73.449997,73.709999,72.150002,72.800003,1781900,72.800003
2016-05-19,72.339996,73.139999,71.82,72.93,948800,72.93
2016-05-20,73.419998,75.540001,73.419998,74.779999,1693500,74.779999
2016-05-23,74.989998,75.370003,74.459999,74.849998,807500,74.849998
2016-05-24,75.279999,75.970001,74.199997,75.599998,1128800,75.599998
2016-05-25,75.519997,75.739998,74.650002,75.410004,1106600,75.410004
2016-05-26,75.279999,76.029999,75.029999,75.730003,636800,75.730003
2016-05-27,75.849998,76.419998,75.790001,76.190002,1049200,76.190002
2016-05-31,76.419998,76.5,75.860001,76.32,2939700,76.32
2016-06-01,76.190002,76.760002,75.82,76.68,1125800,76.68
2016-06-02,76.540001,77.309998,76.449997,77.309998,1180400,77.309998
2016-06-03,77.459999,78.0,76.75,77.209999,1251300,77.209999
2016-06-06,77.330002,77.830002,76.669998,76.93,1078700,76.93
2016-06-07,76.760002,77.949997,76.760002,77.519997,732200,77.519997
2016-06-08,77.550003,78.639999,77.18,78.440002,1014100,78.440002
2016-06-09,78.360001,78.980003,78.139999,78.25,739500,78.25
2016-06-10,77.5,78.739998,76.760002,78.669998,1006700,78.669998
2016-06-13,78.739998,79.32,78.550003,78.639999,931300,78.639999
